date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,PODD,USD,0001145197,2025-02-21,2025-02-20 17:36:54,2024,FY,418300000,80800000,-136900000,69300000,-17000000,-10400000,-32400000,2200000,23600000,15800000,430300000,-134000000,0,-12200000,0,0,-146200000,-40600000,20100000,0,0,-7600000,-28100000,-6800000,249200000,953400000,704200000,430300000,-124900000,305400000,https://www.sec.gov/Archives/edgar/data/1145197/000114519725000007/0001145197-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519725000007/podd-20241231.htm
2023-12-31,PODD,USD,0001145197,2024-02-23,2024-02-22 17:49:33,2023,FY,206300000,72800000,500000,48300000,-190600000,-154200000,-53600000,-11000000,28200000,8400000,145700000,-109200000,-3000000,-7200000,0,0,-119400000,-27000000,26900000,0,0,-13500000,-13600000,1800000,14500000,704200000,689700000,145700000,-75600000,70100000,https://www.sec.gov/Archives/edgar/data/1145197/000114519724000011/0001145197-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519724000011/podd-20231231.htm
2022-12-31,PODD,USD,0001145197,2023-02-24,2023-02-23 18:36:18,2022,FY,4600000,63200000,-1000000,40900000,-2500000,-51800000,-49100000,-2400000,100800000,13800000,119000000,-157300000,-26000000,-7800000,0,0,-191100000,-39800000,16300000,0,0,-16800000,-40300000,-4300000,-116700000,689700000,806400000,119000000,-157300000,-38300000,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000020/0001145197-23-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519723000020/podd-20221231.htm
2021-12-31,PODD,USD,0001145197,2022-02-24,2022-02-23 18:06:58,2021,FY,16800000,57400000,0,34400000,-263600000,-71300000,-154400000,-15600000,-22300000,86900000,-68100000,-122700000,0,0,40000000,0,-82700000,49400000,23500000,0,0,-32200000,40700000,-5500000,-115600000,806400000,922000000,-68100000,-122700000,-190800000,https://www.sec.gov/Archives/edgar/data/1145197/000114519722000012/0001145197-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519722000012/podd-20211231.htm
2020-12-31,PODD,USD,0001145197,2021-02-24,2021-02-23 17:55:47,2020,FY,6800000,55400000,0,35900000,-63400000,-13700000,-50500000,7100000,-6300000,49300000,84000000,-166500000,0,-37900000,218400000,0,14000000,126600000,509200000,0,0,-30300000,605500000,4800000,708300000,922000000,213700000,84000000,-166500000,-82500000,https://www.sec.gov/Archives/edgar/data/1145197/000114519721000009/0001145197-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519721000009/podd-20201231.htm
2019-12-31,PODD,USD,0001145197,2020-02-26,2020-02-25 19:39:27,2019,FY,11600000,27900000,0,28700000,-19700000,-10900000,-30200000,25600000,-4200000,49900000,98400000,0,0,-150600000,247900000,-170900000,-73600000,116600000,-34500000,0,0,-8600000,73500000,1500000,99800000,213700000,113900000,98400000,-170900000,-72500000,https://www.sec.gov/Archives/edgar/data/1145197/000114519720000004/0001145197-20-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519720000004/podd-2019x12x3110xk.htm
2018-12-31,PODD,USD,0001145197,2019-02-28,2019-02-27 21:45:38,2018,FY,3300000,15600000,0,37500000,-52800000,-14600000,-38800000,-5400000,6000000,32300000,35900000,-162354000,0,-191400000,169300000,-46000,-184500000,-6700000,15815000,0,0,-17815000,-8700000,-1400000,-158700000,113900000,272600000,35900000,-162354000,-126455000,https://www.sec.gov/Archives/edgar/data/1145197/000114519719000005/0001145197-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519719000005/podd-2018x12x31_10xkamended.htm
2017-12-31,PODD,USD,0001145197,2018-02-22,2018-02-21 17:47:11,2017,FY,-26800000,13900000,0,31900000,1700000,-26300000,1700000,27300000,-1000000,20600000,41300000,-77226000,0,-298000000,164400000,26000,-210800000,292800000,15804000,0,0,-4104000,304500000,400000,135400000,272600000,137200000,41300000,-77226000,-36019000,https://www.sec.gov/Archives/edgar/data/1145197/000114519718000004/0001145197-18-000004-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519718000004/podd-2017x12x31_10xk.htm
2016-12-31,PODD,USD,0001145197,2017-02-28,2017-02-27 18:03:39,2016,FY,-28879000,13833000,0,23617000,-13583000,12551000,-24103000,639000,-2670000,20923000,15911000,-22115000,5714000,-177654000,16045000,0,-178010000,174579000,4854000,0,0,-2866000,176567000,34000,14502000,137174000,122672000,15911000,-22115000,-6204000,https://www.sec.gov/Archives/edgar/data/1145197/000114519717000005/0001145197-17-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519717000005/podd-2016x12x31_10xk.htm
2015-12-31,PODD,USD,0001145197,2016-02-29,2016-02-29 07:38:30,2015,FY,-73520000,15838000,0,19178000,8004000,-9793000,-722000,17986000,533000,17948000,-12552000,-10608000,-4715000,0,0,0,-15323000,-5576000,7851000,0,0,-2646000,-371000,-275000,-28521000,122672000,151193000,-12552000,-10608000,-23160000,https://www.sec.gov/Archives/edgar/data/1145197/000114519716000083/0001145197-16-000083-index.htm,https://www.sec.gov/Archives/edgar/data/1145197/000114519716000083/podd-2015x12x31_10xk.htm
