symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
PAYC,2024-12-31,204.97,56200000,11519314000,402000000,83400000,11200714000
PAYC,2023-12-31,206.72,57707000,11929191040,294000000,75900000,11711091040
PAYC,2022-12-31,310.31,57928000,17975637680,400730000,29000000,17603907680
PAYC,2021-12-31,415.19,57885000,24033273150,277978000,29155000,23784450150
PAYC,2020-12-31,452.25,57620000,26058645000,151710000,30894000,25937829000
PAYC,2019-12-31,264.76,57561000,15239850360,133667000,32633000,15138816360
PAYC,2018-12-31,122.45,57711315,7066750521,45718000,34389000,7055421521
PAYC,2017-12-31,80.33,57839155,4646219321,46077000,35302000,4635444321
PAYC,2016-12-31,45.49,57550204,2617958779,60158000,29824000,2587624779
PAYC,2015-12-31,37.63,56495170,2125913247,50714000,25742000,2100941247
PAYC,2014-12-31,26.33,49784154,1310816774,25144000,26978000,1312650774
PAYC,2013-12-31,15.35,47686326,731985104,13273000,81965000,800677104
PAYC,2012-12-31,15.35,47686326,731985104,13435000,28550000,747100104
PAYC,2011-12-31,15.35,47686326,731985104,0,0,731985104
