date,symbol,calendarYear,period,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthEBITDARatio,growthOperatingIncome,growthOperatingIncomeRatio,growthTotalOtherIncomeExpensesNet,growthIncomeBeforeTax,growthIncomeBeforeTaxRatio,growthIncomeTaxExpense,growthNetIncome,growthNetIncomeRatio,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil
2024-12-31,TMUS,2024,FY,0.03617709208482904,-0.017722273751159402,0.06981600165391771,0.03246444057390965,0,0,0,0.009849136246384742,-0.010761201032136992,-0.01402973931437815,0.022788605697151423,0.007879544390700577,0.14326753093694755,0.10335148287385085,0.26244217019486893,0.2183652585158013,-0.009488827670645853,0.33757614328575325,0.290876003115005,0.2576435495898583,0.36335217025369726,0.31575208536966715,0.3817663817663817,0.39393939393939403,-0.013439122723230182,-0.02255462448116532
2023-12-31,TMUS,2023,FY,-0.012730768747407976,-0.16621554438490857,0.11541565778853914,0.1297988657236063,0,0,0,-0.15918501478803812,-0.07381456737819782,-0.119625349181136,-0.008620689655172414,-0.06102117061021171,0.34675859332374387,0.36412495252504085,1.1803454073055173,1.2084608098432343,0.038269060936120106,2.496185632549269,2.5412687011167128,3.823741007194245,2.2111969111969114,2.2526050800418362,2.391304347826087,2.3640776699029122,-0.05172336537138212,-0.04388402846316286
2022-12-31,TMUS,2022,FY,-0.006827429541426396,-0.01090015025269772,-0.00340128237538207,0.0034496997542091735,0,0,0,-0.07129341390465727,0.005488654050954371,-0.0027039576106847297,0.006582884500299222,-0.1667582249893182,-0.12632171953544807,-0.12031573717755902,-0.05063842135809634,-0.04411216404217694,0.040666478395933355,-0.061175768427335124,-0.0547219472770052,0.7003058103975535,-0.14351851851851852,-0.13763075405310393,-0.14462809917355376,-0.1452282157676349,0.0020919613039277396,0.0004837539947560111
2021-12-31,TMUS,2021,FY,0.17136716522654502,0.2950187504422274,0.08427400264134959,-0.0743517192379747,0,0,0,0.12451094790308188,0.09332736229287954,0.18563494762066676,0.23731951129211404,0.15772736909052365,0.13217544892552252,-0.033458096940201,0.038577456298975285,-0.11336301110359116,-0.14005151320025758,-0.050708215297450426,-0.1895864839064727,-0.583969465648855,-0.013054830287206266,-0.15744166369862964,-0.09701492537313441,-0.09056603773584897,0.08997418297054902,0.08661709167966372
2020-12-31,TMUS,2020,FY,0.5200008889283968,0.5261594946277199,0.5156928655059108,-0.0028342242760865046,0,0,0,1.2020858524788391,0.6138279932546374,0.5724870149709747,1.3797356828193832,1.1389056831922613,0.6498300145701797,0.08541384825593501,0.15973435861586857,-0.23701731576514945,-1.775692582663092,-0.2331088420595264,-0.49546663821935405,-0.307488986784141,-0.11649365628604383,-0.4187461668009947,-0.33990147783251223,-0.34079601990049746,0.33959379214745994,0.3373911613394886
2019-12-31,TMUS,2019,FY,0.0389748326021704,0.009098834041625804,0.060947267190254846,0.021148187616334108,0,-1,0,0.020043169904409498,0.056395378429276735,0.03355174863819373,-0.16359616801768606,0.020043169904409498,0.050510204081632655,0.011102647766683084,0.07779242795253344,0.037361439611673423,0.1961206896551724,0.17513403114628542,0.13105148905866826,0.10301263362487852,0.20083102493074792,0.15578451628989592,0.19411764705882345,0.19642857142857134,0.005178030089062117,0.005993312283726945
2018-12-31,TMUS,2018,FY,0.06664368042557384,0.03648068669527897,0.08997204751921734,0.021870815414179665,0,0.07357859531772576,0,0.1281962080361802,0.09101510439804532,0.06397692910740284,-0.1879114302812687,0.0838903743315508,0.08727810650887574,0.01934519129005385,0.08612929623567922,0.018268158259147155,0.19397799652576722,0.23916482125909522,0.16174205443882714,1.7483636363636363,-0.36331569664902996,-0.4030956022334839,-0.3692022263450835,-0.35384615384615387,0.02151108973973673,-0.015481992734463807
2017-12-31,TMUS,2017,FY,0.08306214990664178,0.06996978851963746,0.09340974212034384,0.009554015157300828,0,0.0774301283178063,0,0.04299709724238026,0.06619301361752516,0.0680622009569378,-0.03410404624277456,-0.0414864648406215,0.05009708737864078,-0.03043690730261838,0.2069135802469136,0.11435302270766422,-0.0023215322112594312,0.3584013751611517,0.2542229234633369,-2.5859284890426757,2.106849315068493,1.8685789795269754,2.152046783625731,2.076923076923077,0.011404671295001641,0.04649392897227674
2016-12-31,TMUS,2016,FY,0.15471093725937105,0.11088736743187005,0.19187204735613866,0.032182175577970915,0,0.11669447443321229,0,0.1246684350132626,0.11928429423459244,0.11511271175136721,0.15641711229946523,0.33169795221843,0.4381457693381737,0.2454595543079564,0.6337232755143203,0.4148331182709998,-0.14790139906728847,1.3793456032719837,1.0605551810526572,2.5387755102040814,0.9918144611186903,0.724946384381649,1.0602409638554218,1.0609756097560976,0.011655647733737104,0.012687617808791327
2015-12-31,TMUS,2015,FY,0.09819374915437694,-0.03316243753650464,0.24118685976686682,0.13020754367856263,0,0.14961074128398963,0,0.2644478844169247,0.1845513776591569,0.06536876509876367,0.1073279052553664,0.06255666364460562,0.15965025906735753,0.05596144572928841,0.7507062146892656,0.594168804151524,-0.4965104685942173,1.368038740920097,1.1563032355564524,0.4759036144578313,1.9676113360323886,1.7022657322910622,1.6774193548387097,1.7333333333333334,0.009573404145290666,0.008206272024509473
