symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
TKO,2029-12-31,6605024334,7463223295,6948379977,2308313711,2608235760,2428309111,1713017994,1935592536,1802067537,1482887664,1737331416,1584687509,1377247577,1556195053,1448842427,9.22,10.10811,8.62771,3,1
TKO,2028-12-31,7416798684,7617796053,7517297369,2592011358,2662255609,2627133484,1923552278,1975681096,1949616687,1024863130,2452511889,1039966670,1546514819,1588425814,1567470317,10.116,14.26916,5.96284,4,2
TKO,2027-12-31,5939313631,5960566312,5949939972,2075662162,2083089516,2079375839,1540365426,1545877325,1543121376,516178440,2011085324,781071330,1238436816,1242868322,1240652569,6.80763,11.70086,3.00322,14,6
TKO,2026-12-31,5813224512,6569740031,6131757363,2031596731,2295982607,2142917100,1507664119,1703866984,1590275852,364718752,1550056415,688971200,1212145325,1369890265,1278564248,6.00894,9.01851,2.122,15,7
TKO,2025-12-31,4709446616,4729444267,4719445442,1645850135,1652838884,1649344510,1221398497,1226584903,1223991700,326069220,487550940,406810080,981990922,986160735,984075829,2.34883,2.83666,1.89713,14,6
TKO,2024-12-31,2748971681,2788956724,2768964203,960706380,974680292,967693336,712947858,723318009,718132934,-12084875,-4976125,-8530500,573202216,581539703,577370959,-0.045496,-0.028952,-0.070312,12,4
TKO,2023-12-31,1899219934,2145987923,1997949000,663736451,749976547,698240133,492564108,556563570,518169565,-516367503,-440742502,-478555002.5,396016111,447470973,416602616,-2.74036,-2.56432,-3.00432,11,2
TKO,2022-12-30,1269587633,1372103157,1301600184,443693526,479520493,454881223,329268500,355855978,337570980,408852814,452098283,422357033,264728243,286104282,271403345,2.45735,2.63039,2.37878,3,2
TKO,2021-12-30,1080639517,1167898027,1107887756,377660230,408155200,387182903,280264665,302895225,287331517,323181720,357365939,333856876,225329700,243524421,231011371,1.94244,2.07922,1.88033,4,1
TKO,2020-12-30,959694581,1037187138,983893203,335392581,362474560,343849478,248897506,268995259,255173437,276670626,305934064,285809220,200110850,216269221,205156629,1.66289,1.77998,1.60972,4,1
TKO,2019-12-30,947348446,1023844088,971235761,331077872,357811451,339425974,245695527,265534729,251890720,137267969,151787969,141802032,197536494,213486993,202517361,0.82503,0.88313,0.79865,3,2
TKO,2018-12-30,888122398,959835708,910516333,310379645,335441902,318205842,230335207,248934107,236143091,150519532,166440313,155491875,185186966,200140277,189856441,0.90468,0.96838,0.87575,4,1
TKO,2017-12-30,773901388,836391683,793415250,270461862,292300874,277281537,200711903,216918807,205772837,93022188,102862031,96095313,161370156,174400329,165439092,0.5591,0.59847,0.54122,8,1
TKO,2016-12-30,697052380,753337340,714628500,243604790,263275171,249747265,180781055,195378601,185339435,76118281,84170625,78632812,145345974,157082241,149010862,0.4575,0.48972,0.44287,6,2
TKO,2015-12-30,632800974,683897819,648757000,221150307,239007554,226726595,164117405,177369410,168255612,56182500,62125937,58038750,131948584,142603049,135275657,0.33768,0.36146,0.32688,6,1
