date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,CDNS,USD,0000813672,2025-02-21,2025-02-20 17:44:49,2024,FY,2644030000,140625000,2784655000,680460000,257711000,293253000,4016079000,604390000,2378671000,594734000,2973405000,124086000,982057000,274465000,4958403000,0,8974482000,5555000,0,0,737413000,627137000,1370105000,2585076000,115168000,0,230555000,2930799000,0,108893000,4300904000,0,4181737000,5991868000,-190448000,-5309579000,4673578000,4673578000,8974482000,0,8974482000,264711000,2585076000,-58954000,https://www.sec.gov/Archives/edgar/data/813672/000081367225000024/0000813672-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367225000024/cdns-20241231.htm
2023-12-31,CDNS,USD,0000813672,2024-02-12,2024-02-12 16:04:39,2023,FY,1008152000,130359000,1138511000,489224000,181661000,166821000,1976217000,554010000,1535845000,336843000,1872688000,138321000,880001000,248254000,3693274000,0,5669491000,91194000,349285000,0,665024000,485364000,1590867000,415129000,98931000,0,160293000,674353000,0,115358000,2265220000,0,3166964000,4936384000,-94754000,-4604323000,3404271000,3404271000,5669491000,0,5669491000,268680000,764414000,-243738000,https://www.sec.gov/Archives/edgar/data/813672/000081367224000034/0000813672-24-000034-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367224000034/cdns-20231231.htm
2022-12-31,CDNS,USD,0000813672,2023-02-13,2023-02-13 16:16:13,2022,FY,882325000,4490000,886815000,486710000,128005000,205237000,1706767000,541830000,1374268000,354617000,1728885000,119997000,853691000,185901000,3430304000,0,5137071000,47113000,100000000,0,745106000,455477000,1347696000,787415000,91524000,0,165323000,1044262000,0,139337000,2391958000,0,2765673000,3895240000,-91637000,-3824163000,2745113000,2745113000,5137071000,0,5137071000,124487000,887415000,5090000,https://www.sec.gov/Archives/edgar/data/813672/000081367223000011/0000813672-23-000011-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367223000011/cdns-20221231.htm
2021-12-31,CDNS,USD,0000813672,2022-02-22,2022-02-22 16:16:05,2021,FY,1088940000,0,1088940000,344407000,115721000,166701000,1715769000,436035000,928358000,233265000,1161623000,127501000,763770000,181601000,2670530000,0,4386299000,0,0,0,618059000,353166000,971225000,454709000,101148000,0,118542000,674399000,0,107121000,1645624000,0,2467701000,3046288000,-33311000,-2740003000,2740675000,2740675000,4386299000,0,4386299000,127501000,454709000,-634231000,https://www.sec.gov/Archives/edgar/data/813672/000081367222000012/0000813672-22-000012-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367222000012/cdns-20220101.htm
2020-12-31,CDNS,USD,0000813672,2021-05-14,2021-05-14 16:16:04,2020,FY,928432000,0,928432000,348196000,75956000,126003000,1478587000,444479000,782087000,210590000,992677000,132226000,732290000,170526000,2472198000,0,3950785000,0,0,0,474745000,322063000,796808000,460709000,107064000,0,93186000,660959000,0,113916000,1457767000,0,2217939000,2350333000,-17425000,-2057829000,2493018000,2493018000,3950785000,0,3950785000,132226000,460709000,-467723000,https://www.sec.gov/Archives/edgar/data/813672/000081367221000021/0000813672-21-000021-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367221000021/cdns-20210102.htm
2019-12-31,CDNS,USD,0000813672,2020-02-24,2020-02-24 17:22:00,2019,FY,705210000,0,705210000,304546000,55802000,103785000,1169343000,376198000,661856000,172375000,834231000,138212000,732367000,106874000,2187882000,0,3357225000,0,0,0,355483000,316908000,672391000,430801000,73400000,0,77739000,581940000,0,84782000,1254331000,0,2046237000,1761688000,-36926000,-1668105000,2102894000,2102894000,3357225000,0,3357225000,138212000,430801000,-274409000,https://www.sec.gov/Archives/edgar/data/813672/000081367220000007/0000813672-20-000007-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367220000007/cdns1228201910-k.htm
2018-12-31,CDNS,USD,0000813672,2019-02-27,2019-02-27 15:44:54,2018,FY,533298000,0,533298000,297082000,28162000,92550000,951092000,252630000,662272000,225457000,887729000,118734000,154894000,103575000,1517562000,0,2468654000,5484000,100000000,0,352456000,251042000,708982000,345291000,48718000,0,77262000,471271000,0,0,1180253000,0,1936124000,772709000,-24780000,-1395652000,1288401000,1288401000,2468654000,0,2468654000,118734000,445291000,-88007000,https://www.sec.gov/Archives/edgar/data/813672/000081367219000008/0000813672-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367219000008/cdns1229201810-k.htm
2017-12-31,CDNS,USD,0000813672,2018-02-20,2018-02-20 17:29:46,2017,FY,688087000,4455000,692542000,190426000,33209000,68266000,979988000,251342000,666009000,278835000,944844000,2992000,152501000,87047000,1438726000,0,2418714000,4825000,85000000,3936000,336297000,212340000,642398000,644369000,61513000,0,81232000,787114000,0,0,1429512000,0,1829950000,341003000,-3630000,-1178121000,989202000,989202000,2418714000,0,2418714000,7447000,729369000,41282000,https://www.sec.gov/Archives/edgar/data/813672/000081367218000008/0000813672-18-000008-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367218000008/cdns1230201710-k.htm
2016-12-31,CDNS,USD,0000813672,2017-02-10,2017-02-10 16:54:01,2016,FY,465232000,3057000,468289000,157171000,39475000,37099000,702034000,238607000,572764000,258814000,831578000,0,256547000,68142000,1394874000,0,2096908000,4367000,50000000,18382000,296066000,216747000,585562000,643493000,66769000,0,59314000,769576000,0,0,1355138000,0,1820081000,136902000,-25160000,-1190053000,741770000,741770000,2096908000,0,2096908000,3057000,693493000,228261000,https://www.sec.gov/Archives/edgar/data/813672/000081367217000006/0000813672-17-000006-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367217000006/cdns1231201610-k.htm
2015-12-31,CDNS,USD,0000813672,2016-02-18,2016-02-18 17:27:00,2015,FY,616686000,94498000,711184000,164848000,56762000,31441000,964235000,228599000,551772000,296482000,848254000,0,245651000,58776000,1386254000,0,2351015000,25152000,0,11024000,298285000,201846000,536307000,348788000,30209000,0,59596000,433093000,0,0,974900000,0,1863086000,-73991000,-12425000,-400555000,1376115000,1376115000,2351015000,0,2351015000,94498000,348788000,-267898000,https://www.sec.gov/Archives/edgar/data/813672/000081367216000040/0000813672-16-000040-index.htm,https://www.sec.gov/Archives/edgar/data/813672/000081367216000040/cdns0102201610-k.htm
