symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
HUBB,2028-12-31,7039191875,7095730625,7067461250,1335850615,1346580160,1341215387,1096028745,1104832042,1100430394,1268015603,1409785046,1338900324.5,1076705682,1085353776,1081029729,24.79445,26.10713,23.48177,2,2
HUBB,2027-12-31,6631075278,6642705454,6636890366,1258400985,1260608081,1259504533,1032483451,1034294313,1033388882,1093167380,1229383462,1161275421,1014280696,1016059632,1015170164,21.5231,22.76636,20.24384,10,5
HUBB,2026-12-31,6265092210,6425222363,6305124749,1188947173,1219335599,1196544280,975498505,1000431375,981731723,1047321919,1087915340,1067618629.5,958300399,982793700,964423724,19.81582,20.14658,19.39485,11,9
HUBB,2025-12-31,5831063612,5851067261,5841065437,1106580137,1110376295,1108478216,907918614,911033258,909475936,976833558,983310318,980071938,891911946,894971678,893441812,18.14948,18.20945,18.08951,10,8
HUBB,2024-12-31,5646556073,5715151552,5705124971,1071565534,1084583124,1082680347,879190094,889870669,888309493,886906276,895543036,891224656,863689912,874182187,872648535,16.47417,16.58413,16.42419,9,10
HUBB,2023-12-31,5515985446,5679449474,5573200000,1046786716,1077807823,1057644511,858859755,884311721,867768277,725850193,753901033,730900000,843717998,868721244,852469462,13.62349,13.96113,13.44167,5,4
HUBB,2022-12-30,4931878580,5037927114,4968599787,607432735,911149104,759290920,458802926,688204390,573503658,391393283,587089926,489241605,492018700,738028052,615023376,10.41277,10.60165,10.31273,2,3
HUBB,2021-12-30,4666108412,4766442179,4700850779,508239143,762358715,635298929,413039866,619559800,516299834,298560798,447841197,373200998,479016905,718525359,598771132,8.40155,8.55395,8.32083,3,4
HUBB,2020-12-30,4177604586,4267434219,4208709708,479766214,719649323,599707769,382901490,574352236,478626863,252342023,378513036,315427530,490239297,735358945,612799122,7.57937,7.71685,7.50655,5,2
HUBB,2019-12-30,4602673250,4701642992,4636943299,562655613,843983419,703319516,456373168,684559753,570466461,307220177,460830267,384025222,578774019,868161031,723467525,8.0648,8.21109,7.98731,2,4
HUBB,2018-12-30,4433792385,4529130738,4466805000,517608591,776412886,647010739,422366581,633549873,527958227,273040970,409561454,341301213,566001879,849002819,707502349,7.15714,7.28696,7.08838,7,6
