holder,shares,dateReported,change
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",85063,2025-09-30,-1363
CITIGROUP INC,81385,2025-09-30,18731
CANADA PENSION PLAN INVESTMENT BOARD,80900,2025-09-30,80900
Baskin Financial Services Inc.,80320,2025-09-30,628
"Russell Investments Group, Ltd.",77419,2025-09-30,15079
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",76915,2025-09-30,72907
CHILTON INVESTMENT CO INC.,76641,2025-09-30,75580
"Sumitomo Mitsui Trust Holdings, Inc.",75741,2025-09-30,-370
TRUIST FINANCIAL CORP,72762,2025-09-30,-880
Squarepoint Ops LLC,69389,2025-09-30,66294
Ilex Capital Partners (UK) LLP,69057,2025-09-30,69057
VOYA INVESTMENT MANAGEMENT LLC,68775,2025-09-30,-6310
Amundi,68339,2025-09-30,-17470
"Nuveen, LLC",68258,2025-09-30,-10945
COUNTRY TRUST BANK,67980,2025-09-30,5538
WESTWOOD HOLDINGS GROUP INC,67532,2025-09-30,-29224
"Copeland Capital Management, LLC",66508,2025-09-30,-3101
"Lido Advisors, LLC",65432,2025-09-30,4832
Aware Super Pty Ltd as trustee of Aware Super,64415,2025-09-30,35761
FRONTIER CAPITAL MANAGEMENT CO LLC,64373,2025-09-30,-4188
"BNP PARIBAS ARBITRAGE, SNC",62905,2025-09-30,-11989
HSBC HOLDINGS PLC,61507,2025-09-30,-11448
"SG Americas Securities, LLC",61481,2025-09-30,53373
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",60894,2025-09-30,-3077
"HS Management Partners, LLC",59490,2025-09-30,-23260
Walleye Capital LLC,57565,2025-09-30,48153
Andra AP-fonden,57500,2025-09-30,24700
"CIBC Private Wealth Group, LLC",54718,2025-09-30,-1270
BANK OF MONTREAL /CAN/,51452,2025-09-30,4369
TUDOR INVESTMENT CORP ET AL,50187,2025-09-30,29910
VICTORY CAPITAL MANAGEMENT INC,49687,2025-09-30,9199
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,47491,2025-09-30,-137
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,47454,2025-09-30,-947
ING GROEP NV,46838,2025-09-30,46838
LPL Financial LLC,46062,2025-09-30,-6213
TWINBEECH CAPITAL LP,43048,2025-09-30,42364
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,40660,2025-09-30,17740
FIRST TRUST ADVISORS LP,39110,2025-09-30,-18852
"Rakuten Investment Management, Inc.",38446,2025-09-30,38446
Verition Fund Management LLC,37494,2025-09-30,-20911
Makaira Partners LLC,37000,2025-09-30,-27964
WELLINGTON MANAGEMENT GROUP LLP,36717,2025-09-30,-55855
"STANSBERRY ASSET MANAGEMENT, LLC",34259,2025-09-30,289
"Colony Group, LLC",33295,2025-09-30,-1018
"NICHOLAS COMPANY, INC.",33265,2025-09-30,-10
ALLIANCEBERNSTEIN L.P.,33208,2025-09-30,-4532
VIRGINIA RETIREMENT SYSTEMS ET AL,32400,2025-09-30,-44900
STIFEL FINANCIAL CORP,32021,2025-09-30,9435
"Jump Financial, LLC",31618,2025-09-30,24553
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,31376,2025-09-30,-1961
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,31128,2025-09-30,-2472
Verde Servicos Internacionais S.A.,30784,2025-09-30,12059
"NATIXIS ADVISORS, L.P.",30432,2025-09-30,-10431
Quantinno Capital Management LP,30276,2025-09-30,3870
Mitsubishi UFJ Trust & Banking Corp,29455,2025-09-30,2001
"Fisher Asset Management, LLC",29350,2025-09-30,-45960
PICTON MAHONEY ASSET MANAGEMENT,29106,2025-09-30,8358
TEACHER RETIREMENT SYSTEM OF TEXAS,29033,2025-09-30,24086
abrdn plc,28823,2025-09-30,2615
"Resona Asset Management Co.,Ltd.",28071,2025-09-30,-320
Engineers Gate Manager LP,27748,2025-09-30,23323
NATIXIS,27489,2025-09-30,27489
"IMC-Chicago, LLC",27019,2025-09-30,12727
CABOT WEALTH MANAGEMENT INC,26566,2025-09-30,230
GREAT WEST LIFE ASSURANCE CO /CAN/,26379,2025-09-30,-634
HM PAYSON & CO,25712,2025-09-30,-6288
"Interval Partners, LP",25000,2025-09-30,25000
FCF Advisors LLC,24970,2025-09-30,24970
HRT FINANCIAL LP,23155,2025-09-30,23155
Assenagon Asset Management S.A.,22815,2025-09-30,11735
"Asset Management Group, Inc.",22020,2025-09-30,-1021
STATE OF WISCONSIN INVESTMENT BOARD,21175,2025-09-30,-489
"Cornerstone Wealth Group, LLC",21095,2025-09-30,165
FORSTA AP-FONDEN,21000,2025-09-30,13200
"Ensign Peak Advisors, Inc",20702,2025-09-30,5735
Illinois Municipal Retirement Fund,20301,2025-09-30,1444
OXFORD FINANCIAL GROUP LTD,20000,2025-09-30,0
BLI - Banque de Luxembourg Investments,19900,2025-09-30,1400
"Waverly Advisors, LLC",19895,2025-09-30,418
Pictet Asset Management Holding SA,19824,2025-09-30,3591
AMERIPRISE FINANCIAL INC,19553,2025-09-30,2548
NEW YORK STATE COMMON RETIREMENT FUND,19523,2025-09-30,-1400
"JANE STREET GROUP, LLC",19222,2025-09-30,-27223
AVIVA PLC,19178,2025-09-30,193
"Nearwater Capital Markets, Ltd",19000,2025-09-30,19000
KLP KAPITALFORVALTNING AS,18390,2025-09-30,0
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",17660,2025-09-30,-1837
"COMMONWEALTH EQUITY SERVICES, LLC",17516,2025-09-30,-84
Baypointe Partners LLC,17500,2025-09-30,7500
PRUDENTIAL FINANCIAL INC,17436,2025-09-30,-2410
"PineBridge Investments, L.P.",17413,2025-09-30,-266
Wesleyan Assurance Society,17350,2025-09-30,0
"TRILLIUM ASSET MANAGEMENT, LLC",17267,2025-09-30,19
Achmea Investment Management B.V.,16772,2025-09-30,1604
DANSKE BANK A/S,16584,2025-09-30,500
Rockefeller Capital Management L.P.,16354,2025-09-30,-236
BROWN ADVISORY INC,16117,2025-09-30,-1594
"WILEY BROS.-AINTREE CAPITAL, LLC",16037,2025-09-30,-807
"Chevy Chase Trust Holdings, LLC",15941,2025-09-30,-2145
Korea Investment CORP,15453,2025-09-30,-17672
"PALISADE CAPITAL MANAGEMENT, LP",15429,2025-09-30,-25
SCHRODER INVESTMENT MANAGEMENT GROUP,15225,2025-09-30,14060
Universal- Beteiligungs- und Servicegesellschaft mbH,15056,2025-09-30,-17238
TORONTO DOMINION BANK,14996,2025-09-30,-669
ROYAL LONDON ASSET MANAGEMENT LTD,14655,2025-09-30,-609
Treasurer of the State of North Carolina,14293,2025-09-30,-557
DAVENPORT & Co LLC,14214,2025-09-30,-83
"LIBERTY ONE INVESTMENT MANAGEMENT, LLC",14029,2025-09-30,3327
BENNETT SELBY INVESTMENTS LP,13956,2025-09-30,-24
"Asset Management One Co., Ltd.",13662,2025-09-30,-248
"American Money Management, LLC",13468,2025-09-30,60
"Entropy Technologies, LP",13400,2025-09-30,13400
NOMURA ASSET MANAGEMENT CO LTD,13375,2025-09-30,-3785
Dakota Wealth Management,13336,2025-09-30,2219
2Xideas AG,13286,2025-09-30,-2687
Cetera Investment Advisers,13143,2025-09-30,-1637
SCOTIA CAPITAL INC.,12968,2025-09-30,-5
Narwhal Capital Management,12933,2025-09-30,5246
GUGGENHEIM CAPITAL LLC,12891,2025-09-30,-604
Y-Intercept (Hong Kong) Ltd,12750,2025-09-30,-2969
Cadence Bank,12714,2025-09-30,244
FRANKLIN RESOURCES INC,12244,2025-09-30,-4082
"ExodusPoint Capital Management, LP",11973,2025-09-30,11973
"DIVIDEND ASSETS CAPITAL, LLC",11917,2025-09-30,981
"State of Tennessee, Treasury Department",11649,2025-09-30,-3480
"Mariner, LLC",11552,2025-09-30,-8262
"Rench Wealth Management, Inc.",11404,2025-09-30,210
Cerity Partners LLC,11304,2025-09-30,990
State of New Jersey Common Pension Fund D,11295,2025-09-30,-51
Soltis Investment Advisors LLC,11211,2025-09-30,5175
"PNC FINANCIAL SERVICES GROUP, INC.",10932,2025-09-30,57
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,10684,2025-09-30,-11607
ACADIAN ASSET MANAGEMENT LLC,10654,2025-09-30,10654
CREDIT AGRICOLE S A,10397,2025-09-30,10397
AMICA MUTUAL INSURANCE CO,10373,2025-09-30,0
"WOLVERINE TRADING, LLC",10297,2025-09-30,3995
"Financial Advisors Network, Inc.",10105,2025-09-30,-138
Trexquant Investment LP,9823,2025-09-30,-1020
BANK OF NOVA SCOTIA,9815,2025-09-30,-62105
Robbins Farley,9790,2025-09-30,1367
Railway Pension Investments Ltd,9700,2025-09-30,7300
Arizona State Retirement System,9630,2025-09-30,114
"ADAGE CAPITAL PARTNERS GP, L.L.C.",9439,2025-09-30,-4300
Lansforsakringar Fondforvaltning AB (publ),9414,2025-09-30,0
CAPTRUST FINANCIAL ADVISORS,9177,2025-09-30,-43
"CI Private Wealth, LLC",9065,2025-09-30,-972
ONTARIO TEACHERS PENSION PLAN BOARD,8941,2025-09-30,5189
"Savoir Faire Capital Management, L.P.",8826,2025-09-30,8826
ALTA CAPITAL MANAGEMENT LLC/,8788,2025-09-30,64
D.A. DAVIDSON & CO.,8634,2025-09-30,689
TriaGen Wealth Management LLC,8574,2025-09-30,-322
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",8553,2025-09-30,-512
AMIRAL GESTION,8516,2025-09-30,8516
STATE OF MICHIGAN RETIREMENT SYSTEM,8480,2025-09-30,-800
Aviso Financial Inc.,8425,2025-09-30,156
NATIONAL BANK OF CANADA /FI/,8315,2025-09-30,-34217
Value Partners Investments Inc.,8255,2025-09-30,67
"MetLife Investment Management, LLC",8216,2025-09-30,-908
DekaBank Deutsche Girozentrale,8091,2025-09-30,0
Brevan Howard Capital Management LP,8083,2025-09-30,3300
Zurcher Kantonalbank (Zurich Cantonalbank),8082,2025-09-30,120
CenterBook Partners LP,8042,2025-09-30,8042
Czech National Bank,7933,2025-09-30,-436
COMMERCE BANK,7836,2025-09-30,-48
OPPENHEIMER & CO INC,7795,2025-09-30,46
Vestcor Inc,7546,2025-09-30,-158
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,7500,2025-09-30,-898
"Nikko Asset Management Americas, Inc.",7490,2025-09-30,-688
"D. E. Shaw & Co., Inc.",7417,2025-09-30,-107337
CIBC WORLD MARKET INC.,7273,2025-09-30,373
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",7260,2025-09-30,-3535
"LORD, ABBETT & CO. LLC",7238,2025-09-30,7238
iA Global Asset Management Inc.,7209,2025-09-30,1588
"ADVISOR GROUP HOLDINGS, INC.",7153,2025-09-30,-24
COMERICA BANK,7087,2025-09-30,-16693
William Allan Corp,7078,2025-09-30,-98
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,6987,2025-09-30,766
IFM Investors Pty Ltd,6707,2025-09-30,0
Retirement Systems of Alabama,6663,2025-09-30,-684
"Freedom Day Solutions, LLC",6517,2025-09-30,197
BANQUE PICTET & CIE SA,6494,2025-09-30,-764
"Loudon Investment Management, LLC",6489,2025-09-30,2540
AMALGAMATED BANK,6347,2025-09-30,-468
"Empowered Funds, LLC",6285,2025-09-30,598
Skandinaviska Enskilda Banken AB (publ),6250,2025-09-30,-593
"Gotham Asset Management, LLC",6218,2025-09-30,-4124
"Pathstone Holdings, LLC",6164,2025-09-30,-573
BRIDGES INVESTMENT MANAGEMENT INC,6164,2025-09-30,362
Daiwa Securities Group Inc.,6164,2025-09-30,571
BENJAMIN EDWARDS INC,6025,2025-09-30,1456
DnB Asset Management AS,5942,2025-09-30,18
"HORAN Wealth, LLC",5828,2025-09-30,-90
ProShare Advisors LLC,5730,2025-09-30,-474
"Boomfish Wealth Group, LLC",5707,2025-09-30,370
"ABLE Financial Group, LLC",5535,2025-09-30,805
OSTRUM ASSET MANAGEMENT,5511,2025-09-30,-509
MARKEL GROUP INC.,5500,2025-09-30,0
Handelsbanken Fonder AB,5489,2025-09-30,662
"XPONANCE, INC.",5483,2025-09-30,-252
MAVERICK CAPITAL LTD,5453,2025-09-30,-8454
UniSuper Management Pty Ltd,5421,2025-09-30,461
Delta Global Management LP,5355,2025-09-30,5355
USS Investment Management Ltd,5320,2025-09-30,-33
NORDEA INVESTMENT MANAGEMENT AB,5277,2025-09-30,233
Utah Retirement Systems,5246,2025-09-30,-357
Oak Thistle LLC,5103,2025-09-30,-1057
Wealthfront Advisers LLC,5100,2025-09-30,-318
Police & Firemen's Retirement System of New Jersey,5094,2025-09-30,271
"Procyon Advisors, LLC",5054,2025-09-30,623
COLDSTREAM CAPITAL MANAGEMENT INC,5050,2025-09-30,133
"Capital Investment Advisors, LLC",5018,2025-09-30,2506
NOMURA HOLDINGS INC,5011,2025-09-30,-10657
OMERS ADMINISTRATION Corp,5002,2025-09-30,0
"AGP FRANKLIN, LLC",4993,2025-09-30,-71
"X-Square Capital, LLC",4986,2025-09-30,102
"Steward Partners Investment Advisory, LLC",4939,2025-09-30,-841
Fiduciary Group LLC,4920,2025-09-30,284
SWS Partners,4912,2025-09-30,281
CIBC Asset Management Inc,4831,2025-09-30,-25
"Mirae Asset Global Investments Co., Ltd.",4811,2025-09-30,49
THRIVENT FINANCIAL FOR LUTHERANS,4746,2025-09-30,1963
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,4676,2025-09-30,-454
"Toroso Investments, LLC",4575,2025-09-30,-10265
Brookstone Capital Management,4501,2025-09-30,-824
Jain Global LLC,4468,2025-09-30,4468
"Fairbanks Capital Management, Inc.",4457,2025-09-30,1180
"Sumitomo Mitsui DS Asset Management Company, Ltd",4400,2025-09-30,-119
DARK FOREST CAPITAL MANAGEMENT LP,4337,2025-09-30,639
Robeco Institutional Asset Management B.V.,4328,2025-09-30,841
Creative Planning,4316,2025-09-30,1583
ODDO BHF ASSET MANAGEMENT SAS,4305,2025-09-30,-154
JANUS HENDERSON GROUP PLC,4288,2025-09-30,-1261
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,4243,2025-09-30,-412
US BANCORP \DE\,4185,2025-09-30,-2489
CORRECT CAPITAL WEALTH MANAGEMENT,4185,2025-09-30,81
"Empire Financial Management Company, LLC",4178,2025-09-30,306
Mediolanum International Funds Ltd,4155,2025-09-30,2813
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,4143,2025-09-30,-52
Janney Montgomery Scott LLC,4067,2025-09-30,1021
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,4023,2025-09-30,17
"Brinker Capital Investments, LLC",3986,2025-09-30,-5
M&T BANK CORP,3932,2025-09-30,-315
1832 Asset Management L.P.,3815,2025-09-30,3815
MACQUARIE GROUP LTD,3763,2025-09-30,1163
MACKENZIE FINANCIAL CORP,3752,2025-09-30,-46
"YOUSIF CAPITAL MANAGEMENT, LLC",3676,2025-09-30,-517
"ALPINE WOODS CAPITAL INVESTORS, LLC",3667,2025-09-30,611
"Harfst & Associates, Inc.",3626,2025-09-30,61
Machina Capital S.A.S.,3606,2025-09-30,3606
"TRITONPOINT WEALTH, LLC",3592,2025-09-30,-252
Federation des caisses Desjardins du Quebec,3558,2025-09-30,2545
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,3549,2025-09-30,585
"Baker Avenue Asset Management, LP",3540,2025-09-30,209
MAI Capital Management,3475,2025-09-30,1162
"Knollwood Investment Advisory, LLC",3468,2025-09-30,0
"State of Alaska, Department of Revenue",3418,2025-09-30,-432
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,3386,2025-09-30,-542
"BOKF, NA",3365,2025-09-30,-167
WINTON GROUP Ltd,3354,2025-09-30,2059
"Qsemble Capital Management, LP",3289,2025-09-30,624
"Pacer Advisors, Inc.",3254,2025-09-30,458
"Vanguard Personalized Indexing Management, LLC",3248,2025-09-30,-80
"Linden Thomas Advisory Services, LLC",3187,2025-09-30,-13
Neuberger Berman Group LLC,3122,2025-09-30,-6201
Tredje AP-fonden,3031,2025-09-30,-801
FIRST NATIONAL BANK OF OMAHA,3028,2025-09-30,3028
"PARR MCKNIGHT WEALTH MANAGEMENT GROUP, LLC",3022,2025-09-30,125
ASR Vermogensbeheer N.V.,2935,2025-09-30,4
GRIES FINANCIAL LLC,2935,2025-09-30,2935
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,2914,2025-09-30,-454
BNP PARIBAS,2892,2025-09-30,19
Vontobel Holding Ltd.,2878,2025-09-30,94
"Private Advisor Group, LLC",2848,2025-09-30,434
MERCER GLOBAL ADVISORS INC /ADV,2821,2025-09-30,-66
"Tributary Capital Management, LLC",2812,2025-09-30,1096
"Rafferty Asset Management, LLC",2793,2025-09-30,-223
"CreativeOne Wealth, LLC",2767,2025-09-30,-1977
ROTHSCHILD INVESTMENT LLC,2709,2025-09-30,-350
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,2663,2025-09-30,0
"NISA INVESTMENT ADVISORS, LLC",2586,2025-09-30,1486
"GHP Investment Advisors, Inc.",2560,2025-09-30,2560
Roundview Capital LLC,2527,2025-09-30,-3
Quantessence Capital LLC,2495,2025-09-30,2495
PUBLIC SECTOR PENSION INVESTMENT BOARD,2485,2025-09-30,-374
HELIOS CAPITAL MANAGEMENT PTE. LTD,2480,2025-09-30,0
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",2472,2025-09-30,0
Swedbank AB,2461,2025-09-30,-1513
Schonfeld Strategic Advisors LLC,2443,2025-09-30,-27693
RITHOLTZ WEALTH MANAGEMENT,2382,2025-09-30,27
"KG&L Capital Management,LLC",2379,2025-09-30,249
"Atria Investments, Inc",2367,2025-09-30,-3090
"Centiva Capital, LP",2332,2025-09-30,649
AMI ASSET MANAGEMENT CORP,2325,2025-09-30,-26
BESSEMER GROUP INC,2317,2025-09-30,28
STEVENS CAPITAL MANAGEMENT LP,2299,2025-09-30,-2180
MIZUHO SECURITIES USA LLC,2275,2025-09-30,-94
"Summit Trail Advisors, LLC",2270,2025-09-30,851
"IFP Advisors, Inc",2228,2025-09-30,-693
"MML INVESTORS SERVICES, LLC",2206,2025-09-30,-3806
INTECH INVESTMENT MANAGEMENT LLC,2200,2025-09-30,-1
Investment Management Corp of Ontario,2196,2025-09-30,602
Qtron Investments LLC,2188,2025-09-30,0
"HighTower Advisors, LLC",2174,2025-09-30,-6032
STEPHENS INC /AR/,2162,2025-09-30,-8
FIRST COMMONWEALTH FINANCIAL CORP /PA/,2141,2025-09-30,2141
"Cambridge Investment Research Advisors, Inc.",2130,2025-09-30,-174
"Fortune Financial Advisors, LLC",2123,2025-09-30,86
"United Capital Management of KS, Inc.",2104,2025-09-30,-10
SHELTON CAPITAL MANAGEMENT,2091,2025-09-30,0
"Sculati Wealth Management, LLC",2080,2025-09-30,275
"Baird Financial Group, Inc.",2071,2025-09-30,-10198
"Horizon Investments, LLC",2068,2025-09-30,551
Spears Abacus Advisors LLC,2055,2025-09-30,2
111 Capital,2030,2025-09-30,2030
XTX Topco Ltd,2018,2025-09-30,2018
Diversified Trust Co,1997,2025-09-30,1022
Kentucky Retirement Systems,1996,2025-09-30,-232
GSA CAPITAL PARTNERS LLP,1992,2025-09-30,1992
"Prime Capital Investment Advisors, LLC",1975,2025-09-30,886
JONES FINANCIAL COMPANIES LLLP,1970,2025-09-30,114
GATEWAY INVESTMENT ADVISERS LLC,1961,2025-09-30,53
National Pension Service,1957,2025-09-30,-1444
"Douglas Lane & Associates, LLC",1954,2025-09-30,-14
CLOUGH CAPITAL PARTNERS L P,1950,2025-09-30,1950
"Sequoia Financial Advisors, LLC",1947,2025-09-30,294
R Squared Ltd,1930,2025-09-30,1930
"EXCHANGE TRADED CONCEPTS, LLC",1930,2025-09-30,398
Shepherd Financial Partners LLC,1926,2025-09-30,-31
"KESTRA PRIVATE WEALTH SERVICES, LLC",1915,2025-09-30,-39
OCCUDO QUANTITATIVE STRATEGIES LP,1907,2025-09-30,-821
"FORA Capital, LLC",1882,2025-09-30,1882
MOSELEY INVESTMENT MANAGEMENT INC,1858,2025-09-30,-21
Northwest & Ethical Investments L.P.,1850,2025-09-30,932
"Moloney Securities Asset Management, LLC",1848,2025-09-30,-1340
"Kestra Advisory Services, LLC",1847,2025-09-30,-3140
HARTFORD INVESTMENT MANAGEMENT CO,1836,2025-09-30,-223
"Merit Financial Group, LLC",1834,2025-09-30,-210
"CAPITAL INSIGHT PARTNERS, LLC",1819,2025-09-30,-14
"Norinchukin Bank, The",1814,2025-09-30,-130
Gulf International Bank (UK) Ltd,1813,2025-09-30,-51
GREENWOOD CAPITAL ASSOCIATES LLC,1804,2025-09-30,-27
MASSMUTUAL TRUST CO FSB/ADV,1782,2025-09-30,-12
Enhancing Capital LLC,1768,2025-09-30,33
TWIN CAPITAL MANAGEMENT INC,1757,2025-09-30,-58
"Evercore Wealth Management, LLC",1755,2025-09-30,-18
Independent Advisor Alliance,1720,2025-09-30,38
Campbell & CO Investment Adviser LLC,1708,2025-09-30,-931
BI Asset Management Fondsmaeglerselskab A/S,1688,2025-09-30,-458
"Fieldview Capital Management, LLC",1662,2025-09-30,1662
Maryland State Retirement & Pension System,1625,2025-09-30,0
Catalyst Funds Management Pty Ltd,1600,2025-09-30,655
Louisiana State Employees Retirement System,1600,2025-09-30,-200
Allianz Asset Management GmbH,1593,2025-09-30,48
"Drucker Wealth 3.0, LLC",1586,2025-09-30,714
"Connor, Clark & Lunn Investment Management Ltd.",1557,2025-09-30,-185
Paragon Capital Management Ltd,1557,2025-09-30,0
ICW Investment Advisors LLC,1546,2025-09-30,182
"SECURIAN ASSET MANAGEMENT, INC",1510,2025-09-30,-323
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,1500,2025-09-30,-100
"Oak Asset Management, LLC",1462,2025-09-30,-65
Ethic Inc.,1448,2025-09-30,-265
"Annex Advisory Services, LLC",1439,2025-09-30,-50689
"Ashton Thomas Private Wealth, LLC",1432,2025-09-30,1432
"DOLIVER ADVISORS, LP",1431,2025-09-30,14
Hudson Bay Capital Management LP,1430,2025-09-30,-28826
"INTERNATIONAL ASSETS INVESTMENT MANAGEMENT, LLC",1429,2025-09-30,0
Scientech Research LLC,1414,2025-09-30,-69
"Inscription Capital, LLC",1412,2025-09-30,268
MCMORGAN & CO LLC,1409,2025-09-30,25
EdgeRock Capital LLC,1395,2025-09-30,-3
"ORSER CAPITAL MANAGEMENT, LLC",1383,2025-09-30,1383
"Kovitz Investment Group Partners, LLC",1375,2025-09-30,15
EVERENCE CAPITAL MANAGEMENT INC,1372,2025-09-30,1372
"Global Retirement Partners, LLC",1371,2025-09-30,-210
Larson Financial Group LLC,1365,2025-09-30,-81
"NewEdge Advisors, LLC",1360,2025-09-30,106
Gibbs Wealth Management,1352,2025-09-30,-73
"Crossmark Global Holdings, Inc.",1329,2025-09-30,-817
"Miracle Mile Advisors, LLC",1327,2025-09-30,47
WHITTIER TRUST CO,1324,2025-09-30,-194
"Allspring Global Investments Holdings, LLC",1306,2025-09-30,-166
"HB Wealth Management, LLC",1305,2025-09-30,132
CX Institutional,1299,2025-09-30,917
WORLDQUANT MILLENNIUM ADVISORS LLC,1298,2025-09-30,1298
BURNEY CO/,1297,2025-09-30,-63
"Sylvest Advisors, LLC",1275,2025-09-30,35
"Mutual Advisors, LLC",1268,2025-09-30,138
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",1267,2025-09-30,161
FIFTH THIRD BANCORP,1263,2025-09-30,-5226
"HARBOR CAPITAL ADVISORS, INC.",1238,2025-09-30,-3031
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,1236,2025-09-30,-129
NORDEN GROUP LLC,1227,2025-09-30,413
TOKIO MARINE ASSET MANAGEMENT CO LTD,1226,2025-09-30,0
PRUDENTIAL PLC,1223,2025-09-30,-3990
Manchester Capital Management LLC,1210,2025-09-30,-1
"CHOREO, LLC",1173,2025-09-30,-73
"Gilbert & Cook, Inc.",1158,2025-09-30,-14
StoneX Group Inc.,1152,2025-09-30,-13
Fortis Capital Management LLC,1135,2025-09-30,-59
"BOOTHBAY FUND MANAGEMENT, LLC",1128,2025-09-30,-131
"HARBOR INVESTMENT ADVISORY, LLC",1128,2025-09-30,-6
"Farther Finance Advisors, LLC",1104,2025-09-30,-125
"Bridgefront Capital, LLC",1085,2025-09-30,1085
