date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,ALGN,USD,0001097149,2025-02-28,2025-02-28 07:03:45,2024,FY,421362000,145034000,25756000,173703000,-72433000,-153487000,25053000,-843000,56844000,44809000,738231000,-115580000,-183420000,0,43853000,235000,-254912000,0,25281000,-352878000,0,-28125000,-355722000,-21153000,106444000,1044963000,938519000,738231000,-115580000,622651000,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/0001097149-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714925000012/algn-20241231.htm
2023-12-31,ALGN,USD,0001097149,2024-02-28,2024-02-28 17:13:47,2023,FY,445053000,142401000,-18642000,154026000,-7892000,-104614000,30169000,-7703000,74256000,70830000,785776000,-177716000,-76999000,-2910000,61404000,278000,-195943000,0,26595000,-592360000,0,-32575000,-598340000,4671000,-3836000,938519000,942355000,785776000,-177716000,608060000,https://www.sec.gov/Archives/edgar/data/1097149/000109714924000011/0001097149-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714924000011/algn-20231231.htm
2022-12-31,ALGN,USD,0001097149,2023-02-27,2023-02-27 16:05:31,2022,FY,361573000,125793000,-39495000,133366999,-84314000,21549000,-130097000,-36523000,60757000,71808000,568732000,-291900000,-12304000,-28002000,121101000,-2211000,-213316000,0,26149000,-435036000,0,-92799000,-501686000,-11514000,-157784000,942355000,1100139000,568732000,-291900000,276832000,https://www.sec.gov/Archives/edgar/data/1097149/000109714923000013/0001097149-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714923000013/algn-20221231.htm
2021-12-31,ALGN,USD,0001097149,2022-02-25,2022-02-25 16:03:58,2021,FY,772020000,108729000,15455000,114336000,154237000,-262066000,-112450000,19747000,509006000,7767000,1172544000,-401098000,-8002000,-200928000,47015000,-417000,-563430000,0,25623000,-375038000,0,-108917000,-458332000,-12117000,138665000,1100139000,961474000,1172544000,-401098000,771446000,https://www.sec.gov/Archives/edgar/data/1097149/000109714922000011/0001097149-22-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714922000011/algn-20211231.htm
2020-12-31,ALGN,USD,0001097149,2021-02-26,2021-02-26 16:08:39,2020,FY,1775888000,93538000,-1491577000,98427000,129688000,-139777000,-29110000,52206000,246369000,56210000,662174000,-154916000,-420788000,-5341000,321458000,28081000,-231506000,0,20314000,0,0,-51122000,-30808000,10480000,410340000,961474000,551134000,662174000,-154916000,507258000,https://www.sec.gov/Archives/edgar/data/1097149/000109714921000007/0001097149-21-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714921000007/algn-20201231.htm
2019-12-31,ALGN,USD,0001097149,2020-02-28,2020-02-28 16:17:53,2019,FY,442776000,78990000,307000,88184000,75213000,-121014000,-58269000,22099000,232397000,61800000,747270000,-149707000,0,-693284000,485431000,7116000,-350444000,-45773000,17907000,-399999000,0,-57675000,-485540000,2282000,-86432000,551134000,637566000,747270000,-149707000,597563000,https://www.sec.gov/Archives/edgar/data/1097149/000109714920000008/0001097149-20-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714920000008/algn-20191231x10k.htm
2018-12-31,ALGN,USD,0001097149,2019-02-28,2019-02-28 09:04:23,2018,FY,400235000,54727000,-15680000,70763000,18691000,-109224000,-24109000,25045000,126979000,25945000,554681000,-223312000,-5000000,-180191000,384665000,30765000,6927000,0,16635000,-300002000,0,-86067000,-369434000,-4733000,187441000,637566000,450125000,554681000,-223312000,331369000,https://www.sec.gov/Archives/edgar/data/1097149/000109714919000009/0001097149-19-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714919000009/algn-20181231x10k.htm
2017-12-31,ALGN,USD,0001097149,2018-02-28,2018-02-28 16:03:20,2017,FY,231418000,37739000,17572000,58854000,75890000,-90990000,-5481000,8175000,164186000,17066000,438539000,-195695000,-21717000,-390244000,388776000,-29433000,-248313000,0,14461000,-103793000,0,-46168000,-135500000,5510000,60236000,449511000,389275000,438539000,-195695000,242844000,https://www.sec.gov/Archives/edgar/data/1097149/000109714918000010/0001097149-18-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714918000010/algn-20171231x10k.htm
2016-12-31,ALGN,USD,0001097149,2017-02-28,2017-02-28 16:21:32,2016,FY,189682000,24002000,-513000,54148000,-16607000,-94444000,-7663000,-3395000,88895000,-3058000,247654000,-70576000,-46745000,-405612000,603992000,-8211000,72848000,0,13778000,-96218000,0,-13084000,-95524000,-3417000,221561000,389275000,167714000,247654000,-70576000,177078000,https://www.sec.gov/Archives/edgar/data/1097149/000109714917000009/0001097149-17-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714917000009/algn-20161231x10k.htm
2015-12-31,ALGN,USD,0001097149,2016-02-25,2016-02-25 17:25:10,2015,FY,144020000,18004000,-1200000,52943000,20827000,-40775000,-3563000,7575000,57590000,3403000,237997000,-53451000,0,-447092000,334136000,46000,-166361000,0,11325000,-101791000,0,-10320000,-100786000,-3007000,-32157000,167714000,199871000,237997000,-53451000,184546000,https://www.sec.gov/Archives/edgar/data/1097149/000109714916000031/0001097149-16-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1097149/000109714916000031/algn-20151231x10k.htm
