holder,shares,dateReported,change
"Nikko Asset Management Americas, Inc.",1174980,2025-09-30,247964
Amundi,1174824,2025-09-30,206446
RENAISSANCE TECHNOLOGIES LLC,1127600,2025-09-30,1022046
AMERICAN CENTURY COMPANIES INC,1115941,2025-09-30,-178899
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,1107494,2025-09-30,536335
BANK OF MONTREAL /CAN/,1103973,2025-09-30,830056
US BANCORP \DE\,1103057,2025-09-30,-19753
"TWO SIGMA ADVISERS, LP",1078800,2025-09-30,1078800
ENVESTNET ASSET MANAGEMENT INC,1019812,2025-09-30,-230142
PANAGORA ASSET MANAGEMENT INC,1006320,2025-09-30,9533
RHUMBLINE ADVISERS,932198,2025-09-30,338188
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",925623,2025-09-30,485701
Retirement Systems of Alabama,912019,2025-09-30,912019
LPL Financial LLC,898731,2025-09-30,-58980
"NICHOLAS COMPANY, INC.",889694,2025-09-30,-10815
HSBC HOLDINGS PLC,883866,2025-09-30,550693
DIMENSIONAL FUND ADVISORS LP,857316,2025-09-30,172806
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,856471,2025-09-30,75971
"IMC-Chicago, LLC",850995,2025-09-30,808518
VICTORY CAPITAL MANAGEMENT INC,823756,2025-09-30,-386786
Aquatic Capital Management LLC,812752,2025-09-30,549456
National Pension Service,760937,2025-09-30,12213
CANADA PENSION PLAN INVESTMENT BOARD,754579,2025-09-30,-73200
FRANKLIN RESOURCES INC,754541,2025-09-30,-1457461
Mitsubishi UFJ Trust & Banking Corp,753604,2025-09-30,-219190
Ardmore Road Asset Management LP,750000,2025-09-30,750000
Neuberger Berman Group LLC,749784,2025-09-30,-410973
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,698883,2025-09-30,1355
PUBLIC SECTOR PENSION INVESTMENT BOARD,661892,2025-09-30,661892
"D. E. Shaw & Co., Inc.",602424,2025-09-30,-98355
BALYASNY ASSET MANAGEMENT L.P.,597332,2025-09-30,593748
TD ASSET MANAGEMENT INC,593488,2025-09-30,-124684
SEI INVESTMENTS CO,588614,2025-09-30,-185768
FRONTIER CAPITAL MANAGEMENT CO LLC,564759,2025-09-30,-121174
ProShare Advisors LLC,564477,2025-09-30,-45867
PRIMECAP MANAGEMENT CO/CA/,561255,2025-09-30,306330
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,546084,2025-09-30,5066
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",541894,2025-09-30,541894
PEREGRINE CAPITAL MANAGEMENT LLC,540872,2025-09-30,-11289
"Williams Jones Wealth Management, LLC.",529125,2025-09-30,-589507
MILLENNIUM MANAGEMENT LLC,519992,2025-09-30,-586999
NATIONAL BANK OF CANADA /FI/,502776,2025-09-30,360804
SCHRODER INVESTMENT MANAGEMENT GROUP,491741,2025-09-30,-403409
PRINCIPAL FINANCIAL GROUP INC,482666,2025-09-30,369345
"Russell Investments Group, Ltd.",478281,2025-09-30,-142492
AMERIPRISE FINANCIAL INC,451794,2025-09-30,-1276603
Raiffeisen Bank International AG,449921,2025-09-30,9972
CITADEL ADVISORS LLC,445158,2025-09-30,327764
ALLIANCEBERNSTEIN L.P.,430798,2025-09-30,214063
Quantinno Capital Management LP,426499,2025-09-30,336628
BIT Capital GmbH,413040,2025-09-30,-39804
"FEDERATED HERMES, INC.",412838,2025-09-30,104430
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,410689,2025-09-30,-18585
"Twin Tree Management, LP",405892,2025-09-30,-1608
LAZARD ASSET MANAGEMENT LLC,405836,2025-09-30,27021
"ADAGE CAPITAL PARTNERS GP, L.L.C.",405700,2025-09-30,405700
GREAT WEST LIFE ASSURANCE CO /CAN/,401195,2025-09-30,106283
STIFEL FINANCIAL CORP,378939,2025-09-30,-37503
JANUS HENDERSON GROUP PLC,373896,2025-09-30,342116
AVIVA PLC,365930,2025-09-30,24082
"MISSION WEALTH MANAGEMENT, LP",354850,2025-09-30,-13285
Walleye Capital LLC,351483,2025-09-30,327812
Schonfeld Strategic Advisors LLC,328639,2025-09-30,65946
Swedbank AB,327232,2025-09-30,-225028
ROYAL LONDON ASSET MANAGEMENT LTD,318787,2025-09-30,8171
RIVERBRIDGE PARTNERS LLC,317806,2025-09-30,-17850
"Rafferty Asset Management, LLC",317433,2025-09-30,144801
DekaBank Deutsche Girozentrale,303999,2025-09-30,0
Y-Intercept (Hong Kong) Ltd,301397,2025-09-30,286045
Korea Investment CORP,294628,2025-09-30,-398769
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,294122,2025-09-30,294122
"JACOBSON & SCHMITT ADVISORS, LLC",289574,2025-09-30,47539
VOYA INVESTMENT MANAGEMENT LLC,282695,2025-09-30,-1987367
"ADVISOR GROUP HOLDINGS, INC.",272298,2025-09-30,54213
ADAPT Investment Managers SA,270001,2025-09-30,245617
Pictet Asset Management Holding SA,269333,2025-09-30,19402
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",259677,2025-09-30,236523
Assenagon Asset Management S.A.,254945,2025-09-30,128449
Universal- Beteiligungs- und Servicegesellschaft mbH,252729,2025-09-30,-130960
LOGAN CAPITAL MANAGEMENT INC,252583,2025-09-30,39114
DnB Asset Management AS,252463,2025-09-30,171011
"Pacer Advisors, Inc.",249970,2025-09-30,143677
Allianz Asset Management GmbH,246368,2025-09-30,-3633
"Arthedge Capital Management, LLC",243300,2025-09-30,0
"Ensign Peak Advisors, Inc",241911,2025-09-30,14704
ING GROEP NV,241137,2025-09-30,220601
PRUDENTIAL FINANCIAL INC,239643,2025-09-30,213550
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,234987,2025-09-30,38900
STATE OF WISCONSIN INVESTMENT BOARD,234927,2025-09-30,-6238
"EVENTIDE ASSET MANAGEMENT, LLC",232477,2025-09-30,-289426
"Chevy Chase Trust Holdings, LLC",228372,2025-09-30,228372
NEW YORK STATE COMMON RETIREMENT FUND,223962,2025-09-30,-352
Vontobel Holding Ltd.,218495,2025-09-30,159763
Clear Street Group Inc.,215690,2025-09-30,215690
"COMMONWEALTH EQUITY SERVICES, LLC",215252,2025-09-30,-18056
TORONTO DOMINION BANK,213963,2025-09-30,110086
DANSKE BANK A/S,211950,2025-09-30,6500
CI INVESTMENTS INC.,203278,2025-09-30,-74299
Treasurer of the State of North Carolina,200639,2025-09-30,-7812
"Asset Management One Co., Ltd.",200057,2025-09-30,-71973
"Jump Financial, LLC",192973,2025-09-30,162423
NEOS Investment Management LLC,189786,2025-09-30,108520
Cetera Investment Advisers,189337,2025-09-30,1663
PEAK6 LLC,187559,2025-09-30,187559
"Vident Advisory, LLC",184823,2025-09-30,39538
"MML INVESTORS SERVICES, LLC",181576,2025-09-30,14445
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,180746,2025-09-30,-473377
Maxi Investments CY Ltd,180000,2025-09-30,170512
AQR CAPITAL MANAGEMENT LLC,179556,2025-09-30,-369438
ASHFORD CAPITAL MANAGEMENT INC,177229,2025-09-30,5189
Zurcher Kantonalbank (Zurich Cantonalbank),175408,2025-09-30,10207
"Mirae Asset Global Investments Co., Ltd.",173743,2025-09-30,66672
Polar Asset Management Partners Inc.,171674,2025-09-30,2561
"Parallax Volatility Advisers, L.P.",169433,2025-09-30,36306
Mn Services Vermogensbeheer B.V.,169100,2025-09-30,0
"Allspring Global Investments Holdings, LLC",166573,2025-09-30,-424743
KLP KAPITALFORVALTNING AS,163400,2025-09-30,0
"Capital Impact Advisors, LLC",159395,2025-09-30,159395
"Mariner, LLC",158116,2025-09-30,-86978
State of New Jersey Common Pension Fund D,157846,2025-09-30,3264
Brookstone Capital Management,154115,2025-09-30,148932
Creative Planning,153404,2025-09-30,2394
"Susquehanna Portfolio Strategies, LLC",149656,2025-09-30,-251692
BNP Paribas Asset Management Holding S.A.,145725,2025-09-30,-4786
Verition Fund Management LLC,144914,2025-09-30,-93208
"Resona Asset Management Co.,Ltd.",141307,2025-09-30,-2501
"BEACON INVESTMENT ADVISORY SERVICES, INC.",140369,2025-09-30,-60760
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,139887,2025-09-30,983
OSSIAM,139597,2025-09-30,134307
"GROUP ONE TRADING, L.P.",139181,2025-09-30,24876
CIBC Asset Management Inc,138920,2025-09-30,-110679
ACADIAN ASSET MANAGEMENT LLC,136837,2025-09-30,-189725
Lansforsakringar Fondforvaltning AB (publ),136357,2025-09-30,0
CMH Wealth Management LLC,135240,2025-09-30,4801
GUGGENHEIM CAPITAL LLC,133679,2025-09-30,17699
KEYBANK NATIONAL ASSOCIATION/OH,131771,2025-09-30,-120623
Texas Yale Capital Corp.,131733,2025-09-30,5575
Arizona State Retirement System,131721,2025-09-30,-452
"MetLife Investment Management, LLC",131715,2025-09-30,103968
Handelsbanken Fonder AB,131577,2025-09-30,-11461
"Covenant Asset Management, LLC",131285,2025-09-30,-1669
STATE OF MICHIGAN RETIREMENT SYSTEM,120500,2025-09-30,120500
CREDIT AGRICOLE S A,119048,2025-09-30,119048
Quantbot Technologies LP,118037,2025-09-30,108645
MAI Capital Management,117025,2025-09-30,-38813
"Envestnet Portfolio Solutions, Inc.",115379,2025-09-30,-14942
JONES FINANCIAL COMPANIES LLLP,115278,2025-09-30,31989
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,114989,2025-09-30,942
Pointe Capital Management LLC,114728,2025-09-30,186
Czech National Bank,113191,2025-09-30,113191
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,107021,2025-09-30,107021
Janney Montgomery Scott LLC,106796,2025-09-30,-4175
"XPONANCE, INC.",106227,2025-09-30,15349
CIBC WORLD MARKET INC.,106200,2025-09-30,93562
Daiwa Securities Group Inc.,105877,2025-09-30,34478
Strategic Advisors LLC,103629,2025-09-30,46197
"Cambridge Investment Research Advisors, Inc.",102988,2025-09-30,-38087
abrdn plc,102883,2025-09-30,27672
Zweig-DiMenna Associates LLC,102744,2025-09-30,-2756
OPPENHEIMER ASSET MANAGEMENT INC.,101857,2025-09-30,-63465
"State of Tennessee, Treasury Department",101369,2025-09-30,101369
NATIXIS,100650,2025-09-30,-127566
"SG Americas Securities, LLC",100349,2025-09-30,74285
"Broadcrest Asset Management, LLC",100000,2025-09-30,50000
Mediolanum International Funds Ltd,98307,2025-09-30,3827
ITHAKA GROUP LLC,97990,2025-09-30,-628
AMALGAMATED BANK,97918,2025-09-30,64159
JENNISON ASSOCIATES LLC,96592,2025-09-30,-14170865
FORSTA AP-FONDEN,96200,2025-09-30,4100
"IHT Wealth Management, LLC",94836,2025-09-30,31535
Tairen Capital Ltd,94800,2025-09-30,94800
Voleon Capital Management LP,93582,2025-09-30,62192
"HighTower Advisors, LLC",93481,2025-09-30,-935
Skandinaviska Enskilda Banken AB (publ),91759,2025-09-30,-1918
"WOLVERINE TRADING, LLC",91229,2025-09-30,42382
TRUIST FINANCIAL CORP,90595,2025-09-30,-46027
"Blue Zone Wealth Advisors, LLC",90411,2025-09-30,8426
NORDEA INVESTMENT MANAGEMENT AB,89309,2025-09-30,7383
GF FUND MANAGEMENT CO. LTD.,89252,2025-09-30,0
IFM Investors Pty Ltd,87922,2025-09-30,1489
COMERICA BANK,86022,2025-09-30,41895
"Baird Financial Group, Inc.",85282,2025-09-30,-155
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",82857,2025-09-30,2578
"ABLES, IANNONE, MOORE & ASSOCIATES, INC.",82686,2025-09-30,861
Andra AP-fonden,81210,2025-09-30,0
"PNC FINANCIAL SERVICES GROUP, INC.",81198,2025-09-30,-12131
"AWM CAPITAL, LLC",80656,2025-09-30,-5
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",80473,2025-09-30,-2133
Man Group plc,80004,2025-09-30,-544696
"LYELL WEALTH MANAGEMENT, LP",77522,2025-09-30,-14550
"Arlington Financial Advisors, LLC",77056,2025-09-30,1843
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,76472,2025-09-30,-23700
USS Investment Management Ltd,76472,2025-09-30,0
"Synergy Financial Group, LTD",75786,2025-09-30,21990
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,75020,2025-09-30,41924
FORMULA GROWTH LTD,75000,2025-09-30,13000
NOMURA HOLDINGS INC,74839,2025-09-30,-115201
Utah Retirement Systems,73588,2025-09-30,0
Trexquant Investment LP,72820,2025-09-30,-275149
Engineers Gate Manager LP,72501,2025-09-30,-179374
Police & Firemen's Retirement System of New Jersey,71809,2025-09-30,3920
Crestwood Advisors Group LLC,71600,2025-09-30,-3568
"Harvest Fund Management Co., Ltd",68669,2025-09-30,1797
"DRW Securities, LLC",66364,2025-09-30,66364
LaFleur & Godfrey LLC,66127,2025-09-30,-3733
Congress Park Capital LLC,64856,2025-09-30,11075
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,64196,2025-09-30,-7001
PROFUND ADVISORS LLC,63688,2025-09-30,30353
SHELTON CAPITAL MANAGEMENT,63376,2025-09-30,12211
MACKENZIE FINANCIAL CORP,62927,2025-09-30,22716
WEALTH EFFECTS LLC,62377,2025-09-30,-1350
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,60930,2025-09-30,60930
UniSuper Management Pty Ltd,60834,2025-09-30,53134
BENJAMIN EDWARDS INC,59817,2025-09-30,4928
Silvant Capital Management LLC,59022,2025-09-30,-47221
Woodline Partners LP,58901,2025-09-30,58901
Taikang Asset Management (Hong Kong) Co Ltd,58716,2025-09-30,-26557
"In-Depth Partners, LLC",58567,2025-09-30,-44698
TEACHER RETIREMENT SYSTEM OF TEXAS,58520,2025-09-30,-10166
Rockefeller Capital Management L.P.,58010,2025-09-30,4600
"Advisory Services Network, LLC",57702,2025-09-30,-774
Arkadios Wealth Advisors,57551,2025-09-30,1251
"Vestmark Advisory Solutions, Inc.",57172,2025-09-30,-50956
"NISA INVESTMENT ADVISORS, LLC",56825,2025-09-30,15260
"Rakuten Investment Management, Inc.",56632,2025-09-30,56632
Knuff & Co LLC,56275,2025-09-30,-69246
Louisiana State Employees Retirement System,55900,2025-09-30,23100
"QRG CAPITAL MANAGEMENT, INC.",55578,2025-09-30,-6816
"Sumitomo Mitsui DS Asset Management Company, Ltd",55423,2025-09-30,10964
"YOUSIF CAPITAL MANAGEMENT, LLC",55389,2025-09-30,49770
Federation des caisses Desjardins du Quebec,54990,2025-09-30,11397
"Stratos Wealth Advisors, LLC",54565,2025-09-30,51262
Delta Global Management LP,54183,2025-09-30,54183
"Vanguard Personalized Indexing Management, LLC",54133,2025-09-30,-2806
"SummitTX Capital, L.P.",53198,2025-09-30,53198
"Ironwood Investment Counsel, LLC",52987,2025-09-30,32085
PARK AVENUE SECURITIES LLC,52834,2025-09-30,-2444
iA Global Asset Management Inc.,51596,2025-09-30,1970
"Moors & Cabot, Inc.",51453,2025-09-30,36584
Employees Retirement System of Texas,51340,2025-09-30,0
"Toroso Investments, LLC",51301,2025-09-30,22480
"ASSETMARK, INC",51276,2025-09-30,17663
NEEDHAM INVESTMENT MANAGEMENT LLC,51000,2025-09-30,-3500
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,50934,2025-09-30,50934
"Advanced Portfolio Management, LLC",50000,2025-09-30,50000
MERCER GLOBAL ADVISORS INC /ADV,49839,2025-09-30,-2935
"Caption Management, LLC",49550,2025-09-30,49550
"VestGen Advisors, LLC",49367,2025-09-30,16411
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,48302,2025-09-30,48302
BLAIR WILLIAM & CO/IL,48254,2025-09-30,15720
"State of Alaska, Department of Revenue",48076,2025-09-30,48076
Erste Asset Management GmbH,47225,2025-09-30,-3772
"Royal Fund Management, LLC",46804,2025-09-30,15802
MACQUARIE GROUP LTD,46524,2025-09-30,-1399456
"Leibman Financial Services, Inc.",45975,2025-09-30,-1782
EFG Asset Management (North America) Corp.,45041,2025-09-30,2347
"Savant Capital, LLC",45030,2025-09-30,168
"Cherry Creek Investment Advisors, Inc.",44289,2025-09-30,-9177
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,43869,2025-09-30,-903
"PDT Partners, LLC",43300,2025-09-30,0
AXA Investment Managers S.A.,43027,2025-09-30,43027
Warm Springs Advisors Inc.,42800,2025-09-30,42800
"Pathstone Holdings, LLC",42731,2025-09-30,-3817
"SageView Advisory Group, LLC",41828,2025-09-30,-223
SILVERCREST ASSET MANAGEMENT GROUP LLC,41750,2025-09-30,-8504
TOWNSQUARE CAPITAL LLC,41662,2025-09-30,4081
"Apollon Wealth Management, LLC",40846,2025-09-30,4851
FIFTH THIRD BANCORP,40716,2025-09-30,6640
"Hunting Hill Global Capital, LLC",39881,2025-09-30,-4019
Morningstar Investment Management LLC,39766,2025-09-30,36220
AIA Group Ltd,39295,2025-09-30,-4913
"J.W. COLE ADVISORS, INC.",39263,2025-09-30,43
Motley Fool Asset Management LLC,39155,2025-09-30,9863
ALPS ADVISORS INC,38814,2025-09-30,12918
"Mesirow Financial Investment Management, Inc.",38604,2025-09-30,0
Cerity Partners LLC,38595,2025-09-30,-21190
"CI Private Wealth, LLC",38164,2025-09-30,10158
Rathbones Group PLC,37879,2025-09-30,15045
"Norinchukin Bank, The",37600,2025-09-30,24121
BANK OF NOVA SCOTIA,37490,2025-09-30,37490
EFG Asset Management (Americas) Corp.,37226,2025-09-30,2789
RD Finance Ltd,36800,2025-09-30,36800
Coppell Advisory Solutions LLC,36482,2025-09-30,36482
"Malaga Cove Capital, LLC",35557,2025-09-30,18389
"GRIFFIN ASSET MANAGEMENT, INC.",35283,2025-09-30,-15311
Northwest & Ethical Investments L.P.,35036,2025-09-30,-5295
PKO Investment Management Joint-Stock Co,35000,2025-09-30,35000
Independent Advisor Alliance,33971,2025-09-30,6070
REGIONS FINANCIAL CORP,33968,2025-09-30,1801
Jefferies Financial Group Inc.,33586,2025-09-30,-9221
"Kensington Investment Counsel, LLC",33566,2025-09-30,-2861
Wealthfront Advisers LLC,33541,2025-09-30,-32409
OMERS ADMINISTRATION Corp,33176,2025-09-30,0
"Lido Advisors, LLC",32556,2025-09-30,11389
MIZUHO SECURITIES USA LLC,32459,2025-09-30,32459
Polianta Ltd,31900,2025-09-30,31900
Aware Super Pty Ltd as trustee of Aware Super,31088,2025-09-30,0
"Brinker Capital Investments, LLC",30846,2025-09-30,-6436
TD Waterhouse Canada Inc.,30832,2025-09-30,13559
OPPENHEIMER & CO INC,30731,2025-09-30,-28477
"Kestra Advisory Services, LLC",29715,2025-09-30,-1294
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",29333,2025-09-30,-939
AZZAD ASSET MANAGEMENT INC /ADV,29213,2025-09-30,-37160
Wealthcare Advisory Partners LLC,28869,2025-09-30,-59
COMMERCE BANK,28826,2025-09-30,-5877
"NewEdge Advisors, LLC",28570,2025-09-30,-15670
Kentucky Retirement Systems,28017,2025-09-30,-590
"Independent Solutions Wealth Management, LLC",27450,2025-09-30,-41710
THRIVENT FINANCIAL FOR LUTHERANS,27250,2025-09-30,-89947
M&T BANK CORP,26958,2025-09-30,-649
"Linden Thomas Advisory Services, LLC",26776,2025-09-30,597
Candriam S.C.A.,25571,2025-09-30,0
AustralianSuper Pty Ltd,24787,2025-09-30,0
EMC Capital Management,24651,2025-09-30,17500
Lighthouse Financial LLC,24600,2025-09-30,-5134
PITCAIRN CO,24575,2025-09-30,-12749
"WILEY BROS.-AINTREE CAPITAL, LLC",24363,2025-09-30,1924
FIDUCIARY TRUST CO,24282,2025-09-30,7368
"Everhart Financial Group, Inc.",24211,2025-09-30,13051
"Perigon Wealth Management, LLC",24162,2025-09-30,4830
D.A. DAVIDSON & CO.,24121,2025-09-30,-15726
Clare Market Investments LLC,23905,2025-09-30,4555
"Bleakley Financial Group, LLC",23878,2025-09-30,-2857
"Atria Investments, Inc",23649,2025-09-30,-5464
Dynamic Advisor Solutions LLC,23264,2025-09-30,4022
"Teamwork Financial Advisors, LLC",23258,2025-09-30,5807
KING LUTHER CAPITAL MANAGEMENT CORP,23080,2025-09-30,80
ASR Vermogensbeheer N.V.,22841,2025-09-30,-8460
"Empowered Funds, LLC",22800,2025-09-30,966
GTS SECURITIES LLC,22769,2025-09-30,22769
Putney Financial Group LLC,22734,2025-09-30,798
Ethic Inc.,22363,2025-09-30,16706
"FLAGSHIP HARBOR ADVISORS, LLC",22184,2025-09-30,-345
Gulf International Bank (UK) Ltd,22179,2025-09-30,-481
"TWO SIGMA SECURITIES, LLC",22122,2025-09-30,-4286
Fort Point Capital Partners LLC,21946,2025-09-30,35
"Caprock Group, LLC",21734,2025-09-30,21734
Maryland State Retirement & Pension System,21689,2025-09-30,0
Prospera Financial Services Inc,21667,2025-09-30,10058
"Gotham Asset Management, LLC",21532,2025-09-30,-30526
"SECURIAN ASSET MANAGEMENT, INC",21523,2025-09-30,21523
BI Asset Management Fondsmaeglerselskab A/S,21505,2025-09-30,1291
"Concorde Asset Management, LLC",21397,2025-09-30,21397
Orion Capital Management LLC,21165,2025-09-30,0
"Summit Trail Advisors, LLC",21137,2025-09-30,13706
Investment Management Corp of Ontario,20992,2025-09-30,9928
"Sunbelt Securities, Inc.",20619,2025-09-30,14947
Blackstone Inc.,20516,2025-09-30,20516
Robeco Institutional Asset Management B.V.,20371,2025-09-30,-5079
"Checchi Capital Advisers, LLC",20318,2025-09-30,-972
"Kovitz Investment Group Partners, LLC",20278,2025-09-30,14506
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,20200,2025-09-30,20200
"Zuckerman Investment Group, LLC",20008,2025-09-30,0
Quinn Opportunity Partners LLC,20000,2025-09-30,20000
CastleKnight Management LP,19900,2025-09-30,19900
"Inspire Advisors, LLC",19580,2025-09-30,10138
CAPTRUST FINANCIAL ADVISORS,19461,2025-09-30,159
"Equitable Holdings, Inc.",19453,2025-09-30,-10367
"EVOKE WEALTH, LLC",19334,2025-09-30,-2551
ZACKS INVESTMENT MANAGEMENT,19322,2025-09-30,500
Eisler Capital Management Ltd.,19299,2025-09-30,19299
"RFG Advisory, LLC",19280,2025-09-30,9377
"Ameritas Investment Partners, Inc.",19125,2025-09-30,4244
"Horizon Investments, LLC",19106,2025-09-30,19106
NINE MASTS CAPITAL Ltd,19000,2025-09-30,-1500
"Fieldview Capital Management, LLC",18880,2025-09-30,18880
"CWM, LLC",18795,2025-09-30,958
Tower Research Capital LLC (TRC),18766,2025-09-30,11498
"Beacon Pointe Advisors, LLC",18502,2025-09-30,1422
"Ashton Thomas Private Wealth, LLC",18398,2025-09-30,180
"Nilsine Partners, LLC",18300,2025-09-30,18300
"Pacific Wealth Strategies Group, Inc.",18201,2025-09-30,685
"LRT Capital Management, LLC",17767,2025-09-30,5968
AG2R LA MONDIALE GESTION D'ACTIFS,17679,2025-09-30,0
INTECH INVESTMENT MANAGEMENT LLC,17652,2025-09-30,-50229
"Institute for Wealth Management, LLC.",17565,2025-09-30,435
Snowden Capital Advisors LLC,17224,2025-09-30,-4677
Strategic Advocates LLC,17010,2025-09-30,-172
"Steward Partners Investment Advisory, LLC",16944,2025-09-30,5866
"PACES FERRY WEALTH ADVISORS, LLC",16882,2025-09-30,-2978
"Metis Global Partners, LLC",16836,2025-09-30,9637
ALLSTATE CORP,16773,2025-09-30,16773
OPTIMUM INVESTMENT ADVISORS,16739,2025-09-30,2929
TOKIO MARINE ASSET MANAGEMENT CO LTD,16671,2025-09-30,1734
"Colony Group, LLC",16534,2025-09-30,-80584
111 Capital,16482,2025-09-30,-7764
"Kingsview Wealth Management, LLC",16449,2025-09-30,4496
Volterra Technologies LP,16425,2025-09-30,16425
"Evergreen Wealth Management, LLC",16130,2025-09-30,-3224
"Jacksonville Wealth Management, LLC",16124,2025-09-30,438
"Private Advisor Group, LLC",15795,2025-09-30,-9231
Brevan Howard Capital Management LP,15783,2025-09-30,-77487
"All Terrain Financial Advisors, LLC",15700,2025-09-30,15700
ABN AMRO Bank N.V.,15662,2025-09-30,0
"STANSBERRY ASSET MANAGEMENT, LLC",15626,2025-09-30,3736
Wealth Alliance,15612,2025-09-30,-2401
First Bank & Trust,15489,2025-09-30,-7677
TD PRIVATE CLIENT WEALTH LLC,15424,2025-09-30,1435
DARK FOREST CAPITAL MANAGEMENT LP,15065,2025-09-30,0
"TFC Financial Management, Inc.",15011,2025-09-30,0
"Ausdal Financial Partners, Inc.",14817,2025-09-30,1813
"Annis Gardner Whiting Capital Advisors, LLC",14625,2025-09-30,14427
"LEVEL FOUR ADVISORY SERVICES, LLC",14430,2025-09-30,3458
"CUSTOM INDEX SYSTEMS, LLC",14424,2025-09-30,3910
