symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
WBD,-1.07564,-0.90371915,9.31748,50.13165,158.71143,0,163.25023,162.52302,-9.54949,7.70684,203.94456
