holder,shares,dateReported,change
CCM INVESTMENT ADVISERS LLC,133819,2025-09-30,-4179
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,128743,2025-09-30,865
PRINCIPAL FINANCIAL GROUP INC,128373,2025-09-30,-3117
ALLIANCEBERNSTEIN L.P.,126115,2025-09-30,-61702
COMERICA BANK,124785,2025-09-30,79119
Access Investment Management LLC,122900,2025-09-30,-4865
Candriam S.C.A.,121885,2025-09-30,76523
CITADEL ADVISORS LLC,117997,2025-09-30,-164291
Achmea Investment Management B.V.,117915,2025-09-30,-235
BANK OF MONTREAL /CAN/,116760,2025-09-30,41508
SCHRODER INVESTMENT MANAGEMENT GROUP,115540,2025-09-30,60220
DekaBank Deutsche Girozentrale,115076,2025-09-30,0
RENAISSANCE TECHNOLOGIES LLC,111500,2025-09-30,111500
"PineBridge Investments, L.P.",108537,2025-09-30,-8182
BNP Paribas Asset Management Holding S.A.,105754,2025-09-30,62348
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,105073,2025-09-30,-5063
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,103934,2025-09-30,-9796
Universal- Beteiligungs- und Servicegesellschaft mbH,103892,2025-09-30,13980
"NATIXIS ADVISORS, L.P.",103475,2025-09-30,-1014
STIFEL FINANCIAL CORP,100043,2025-09-30,-4139
"MARSHALL WACE, LLP",100000,2025-09-30,100000
"DISCOVERY CAPITAL MANAGEMENT, LLC / CT",97700,2025-09-30,97700
STATE OF WISCONSIN INVESTMENT BOARD,96246,2025-09-30,23142
LPL Financial LLC,95581,2025-09-30,35947
"LMCG INVESTMENTS, LLC",93907,2025-09-30,-2817
Cerity Partners LLC,93828,2025-09-30,-1831
CAPITAL FUND MANAGEMENT S.A.,93285,2025-09-30,58039
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,92458,2025-09-30,-986
MILLENNIUM MANAGEMENT LLC,90959,2025-09-30,-335013
COOKSON PEIRCE & CO INC,88249,2025-09-30,2457
Mediolanum International Funds Ltd,87386,2025-09-30,-821
DRIEHAUS CAPITAL MANAGEMENT LLC,85326,2025-09-30,85326
GREAT WEST LIFE ASSURANCE CO /CAN/,84405,2025-09-30,1095
"Asset Management One Co., Ltd.",83076,2025-09-30,30967
AVIVA PLC,81889,2025-09-30,5685
Assenagon Asset Management S.A.,72794,2025-09-30,59176
FORSTA AP-FONDEN,71181,2025-09-30,1300
PRUDENTIAL FINANCIAL INC,68936,2025-09-30,-3321
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",68795,2025-09-30,47325
BI Asset Management Fondsmaeglerselskab A/S,68606,2025-09-30,29877
SORA INVESTORS LLC,66338,2025-09-30,66338
Distillate Capital Partners LLC,66220,2025-09-30,-774
"COMMONWEALTH EQUITY SERVICES, LLC",63718,2025-09-30,30387
AGF MANAGEMENT LTD,63347,2025-09-30,-3706
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",62497,2025-09-30,1
NOMURA ASSET MANAGEMENT CO LTD,62066,2025-09-30,-27124
"LEUTHOLD GROUP, LLC",62003,2025-09-30,2103
"Rakuten Investment Management, Inc.",61332,2025-09-30,61332
Employees Retirement System of Texas,61075,2025-09-30,54865
FOSTER & MOTLEY INC,60886,2025-09-30,140
"ExodusPoint Capital Management, LP",59826,2025-09-30,6543
Engineers Gate Manager LP,58816,2025-09-30,47799
STRS OHIO,58522,2025-09-30,-69838
MACQUARIE GROUP LTD,58458,2025-09-30,29602
CREDIT AGRICOLE S A,57637,2025-09-30,57637
Pictet Asset Management Holding SA,56041,2025-09-30,4019
"Ensign Peak Advisors, Inc",55992,2025-09-30,15650
MEYER HANDELMAN CO,55233,2025-09-30,1162
"Chevy Chase Trust Holdings, LLC",54770,2025-09-30,-1930
"HighTower Advisors, LLC",54605,2025-09-30,4464
DANSKE BANK A/S,54479,2025-09-30,10800
"GREAT LAKES ADVISORS, LLC",54114,2025-09-30,-15089
"Blue Door Asset Management, LLC",53700,2025-09-30,0
Eastover Investment Advisors LLC,51544,2025-09-30,-10202
NEW YORK STATE COMMON RETIREMENT FUND,51154,2025-09-30,0
KLP KAPITALFORVALTNING AS,49800,2025-09-30,-27100
Cetera Investment Advisers,48558,2025-09-30,11623
"Parallax Volatility Advisers, L.P.",48081,2025-09-30,-1225
"CWA Asset Management Group, LLC",47941,2025-09-30,-1195
Treasurer of the State of North Carolina,47425,2025-09-30,-43375
AustralianSuper Pty Ltd,47295,2025-09-30,-27948
Police & Firemen's Retirement System of New Jersey,46811,2025-09-30,6655
Point72 Hong Kong Ltd,45477,2025-09-30,-6618
"MetLife Investment Management, LLC",44809,2025-09-30,-777
Neuberger Berman Group LLC,44613,2025-09-30,-2199
JAMES INVESTMENT RESEARCH INC,44581,2025-09-30,-931
"State of Tennessee, Treasury Department",44176,2025-09-30,2502
"Empowered Funds, LLC",44152,2025-09-30,-46292
Creative Planning,43520,2025-09-30,960
Lightrock Netherlands B.V.,43498,2025-09-30,-4010
"NISA INVESTMENT ADVISORS, LLC",43235,2025-09-30,-2419
"Baird Financial Group, Inc.",42185,2025-09-30,3413
Korea Investment CORP,41767,2025-09-30,-900
"Moran Wealth Management, LLC",41609,2025-09-30,2781
TORONTO DOMINION BANK,41273,2025-09-30,-5748
"PNC FINANCIAL SERVICES GROUP, INC.",40852,2025-09-30,-168
Mn Services Vermogensbeheer B.V.,40100,2025-09-30,0
HANCOCK WHITNEY CORP,39174,2025-09-30,44
ROYCE & ASSOCIATES LP,37865,2025-09-30,-7232
TRUIST FINANCIAL CORP,37773,2025-09-30,5908
"Rafferty Asset Management, LLC",37615,2025-09-30,283
"Steward Partners Investment Advisory, LLC",37418,2025-09-30,-4319
State of New Jersey Common Pension Fund D,37085,2025-09-30,1437
PUBLIC SECTOR PENSION INVESTMENT BOARD,37026,2025-09-30,26821
"Evercore Wealth Management, LLC",36040,2025-09-30,-500
STATE OF MICHIGAN RETIREMENT SYSTEM,35800,2025-09-30,-200
Federation des caisses Desjardins du Quebec,35781,2025-09-30,24356
"ADVISOR GROUP HOLDINGS, INC.",35341,2025-09-30,9813
GUGGENHEIM CAPITAL LLC,35207,2025-09-30,7735
NORDEN GROUP LLC,34316,2025-09-30,30261
"Resona Asset Management Co.,Ltd.",34181,2025-09-30,-1316
GEORGE KAISER FAMILY FOUNDATION,33980,2025-09-30,0
NATIONAL BANK OF CANADA /FI/,33953,2025-09-30,-41054
"CI Private Wealth, LLC",33846,2025-09-30,5896
"State of Alaska, Department of Revenue",33763,2025-09-30,4425
SILVERCREST ASSET MANAGEMENT GROUP LLC,33036,2025-09-30,-87479
Capitolis Liquid Global Markets LLC,33000,2025-09-30,33000
National Pension Service,32947,2025-09-30,9628
"Crossmark Global Holdings, Inc.",32835,2025-09-30,-1038
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",32067,2025-09-30,4284
Arizona State Retirement System,31618,2025-09-30,243
Verition Fund Management LLC,31574,2025-09-30,-3360
FRANKLIN RESOURCES INC,31415,2025-09-30,-12816
Live Oak Private Wealth LLC,30833,2025-09-30,-457
La Banque Postale Asset Management SA,30579,2025-09-30,268
ProShare Advisors LLC,30418,2025-09-30,6607
Zurcher Kantonalbank (Zurich Cantonalbank),30177,2025-09-30,3323
"Kovitz Investment Group Partners, LLC",29930,2025-09-30,-4475
Saturna Capital CORP,29560,2025-09-30,960
Premier Fund Managers Ltd,29550,2025-09-30,29550
Skandinaviska Enskilda Banken AB (publ),29490,2025-09-30,4340
Swedbank AB,28446,2025-09-30,12935
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",28029,2025-09-30,4716
"Caprock Group, LLC",27754,2025-09-30,27754
"L2 Asset Management, LLC",27666,2025-09-30,-5295
Czech National Bank,27257,2025-09-30,1019
"TWO SIGMA ADVISERS, LP",27000,2025-09-30,11400
MACKENZIE FINANCIAL CORP,26933,2025-09-30,10287
"Mirae Asset Global Investments Co., Ltd.",26441,2025-09-30,6594
UniSuper Management Pty Ltd,26092,2025-09-30,-1373
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,25771,2025-09-30,-556
"SIGNET FINANCIAL MANAGEMENT, LLC",25661,2025-09-30,-78
"Alyeska Investment Group, L.P.",25483,2025-09-30,25483
abrdn plc,25290,2025-09-30,6651
TD Waterhouse Canada Inc.,25091,2025-09-30,-708
D.A. DAVIDSON & CO.,24763,2025-09-30,-1283
Lombard Odier Asset Management (Switzerland) SA,24739,2025-09-30,-4184
"Vanguard Personalized Indexing Management, LLC",24361,2025-09-30,146
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,24234,2025-09-30,-126
Walleye Trading LLC,23174,2025-09-30,-44196
"Lifeworks Advisors, LLC",23106,2025-09-30,4833
"XPONANCE, INC.",23030,2025-09-30,-1456
AMALGAMATED BANK,22962,2025-09-30,15
Retirement Systems of Alabama,22894,2025-09-30,-140
"Stanley-Laman Group, Ltd.",22647,2025-09-30,-225
DARK FOREST CAPITAL MANAGEMENT LP,21970,2025-09-30,12708
Daiwa Securities Group Inc.,21919,2025-09-30,5769
RITHOLTZ WEALTH MANAGEMENT,21504,2025-09-30,975
Te Ahumairangi Investment Management Ltd,21392,2025-09-30,-1520
VAN ECK ASSOCIATES CORP,21373,2025-09-30,617
Ethic Inc.,21287,2025-09-30,-208
"Colony Group, LLC",20761,2025-09-30,1384
DnB Asset Management AS,20508,2025-09-30,175
COZAD ASSET MANAGEMENT INC,20040,2025-09-30,-2200
"Dana Investment Advisors, Inc.",19944,2025-09-30,-2133
Paralel Advisors LLC,19660,2025-09-30,25
"Lumbard & Kellner, LLC",19426,2025-09-30,0
"Cambridge Investment Research Advisors, Inc.",19215,2025-09-30,11841
Silvant Capital Management LLC,18684,2025-09-30,-1767
IFM Investors Pty Ltd,18566,2025-09-30,0
INTECH INVESTMENT MANAGEMENT LLC,18334,2025-09-30,10102
ASR Vermogensbeheer N.V.,18225,2025-09-30,5543
THRIVENT FINANCIAL FOR LUTHERANS,17802,2025-09-30,-452
US BANCORP \DE\,17660,2025-09-30,233
Utah Retirement Systems,17511,2025-09-30,0
ING GROEP NV,17274,2025-09-30,-93851
Twelve Points Wealth Management LLC,17049,2025-09-30,-1669
HENNESSY ADVISORS INC,16963,2025-09-30,8
Brevan Howard Capital Management LP,16934,2025-09-30,-11593
"Fieldview Capital Management, LLC",16560,2025-09-30,-12056
HUNTER ASSOCIATES INVESTMENT MANAGEMENT LLC,16281,2025-09-30,-2105
"Cascade Investment Advisors, Inc.",16131,2025-09-30,-1215
"Graham Capital Management, L.P.",16053,2025-09-30,7644
Rockefeller Capital Management L.P.,16034,2025-09-30,-7606
Illinois Municipal Retirement Fund,15785,2025-09-30,-1699
"Archford Capital Strategies, LLC",15772,2025-09-30,1295
"Inspire Investing, LLC",15769,2025-09-30,6041
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,15423,2025-09-30,-1474
Trexquant Investment LP,15226,2025-09-30,-20060
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",15000,2025-09-30,0
"PATTON FUND MANAGEMENT, INC.",14989,2025-09-30,-907
"AFFINITY INVESTMENT ADVISORS, LLC",14913,2025-09-30,631
TEACHER RETIREMENT SYSTEM OF TEXAS,14800,2025-09-30,-2500
"Brinker Capital Investments, LLC",14775,2025-09-30,4448
"WOLVERINE TRADING, LLC",14741,2025-09-30,3558
NORTH STAR ASSET MANAGEMENT INC,14710,2025-09-30,-50
CIBC Asset Management Inc,14699,2025-09-30,-114
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,14596,2025-09-30,-42
"U.S. Capital Wealth Advisors, LLC",14520,2025-09-30,11835
Woodline Partners LP,14183,2025-09-30,14183
"PRINCIPAL SECURITIES, INC.",14168,2025-09-30,753
"Procyon Advisors, LLC",14091,2025-09-30,4599
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,14034,2025-09-30,261
Prospera Financial Services Inc,14027,2025-09-30,10946
CANADA PENSION PLAN INVESTMENT BOARD,13810,2025-09-30,-33092
Monument Capital Management,13738,2025-09-30,13738
OMERS ADMINISTRATION Corp,13614,2025-09-30,-2200
J. Safra Sarasin Holding AG,13507,2025-09-30,10718
"Marks Group Wealth Management, Inc",13477,2025-09-30,13477
Point72 Asia (Singapore) Pte. Ltd.,13322,2025-09-30,13124
MARTINGALE ASSET MANAGEMENT L P,13268,2025-09-30,-36224
"Sumitomo Mitsui DS Asset Management Company, Ltd",13178,2025-09-30,309
GABELLI FUNDS LLC,13074,2025-09-30,-1963
Freestone Grove Partners LP,12878,2025-09-30,-222632
"YOUSIF CAPITAL MANAGEMENT, LLC",12845,2025-09-30,-1220
"Bank Julius Baer & Co. Ltd, Zurich",12646,2025-09-30,12646
"Pathstone Holdings, LLC",12618,2025-09-30,-85
"SG Americas Securities, LLC",12523,2025-09-30,-28201
Independent Advisor Alliance,12452,2025-09-30,5004
Waycross Investment Management Co,12402,2025-09-30,-445
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,12285,2025-09-30,2975
NEOS Investment Management LLC,12284,2025-09-30,3485
Schonfeld Strategic Advisors LLC,12153,2025-09-30,-32473
CAPTRUST FINANCIAL ADVISORS,12130,2025-09-30,-1202
"CWM, LLC",12028,2025-09-30,-565
HighPoint Advisor Group LLC,12027,2025-09-30,10458
NORDEA INVESTMENT MANAGEMENT AB,12004,2025-09-30,1270
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,12003,2025-09-30,610
M&T BANK CORP,11897,2025-09-30,-4531
MERCER GLOBAL ADVISORS INC /ADV,11681,2025-09-30,2468
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,11632,2025-09-30,-677
"Thrive Capital Management, LLC",11607,2025-09-30,174
1832 Asset Management L.P.,11566,2025-09-30,1030
Y-Intercept (Hong Kong) Ltd,11496,2025-09-30,11496
Dynamic Technology Lab Private Ltd,11473,2025-09-30,2374
"MML INVESTORS SERVICES, LLC",11456,2025-09-30,-4415
ODDO BHF ASSET MANAGEMENT SAS,11413,2025-09-30,6146
Tredje AP-fonden,11367,2025-09-30,1340
OSSIAM,11090,2025-09-30,168
"Toroso Investments, LLC",11012,2025-09-30,1830
"Entropy Technologies, LP",10930,2025-09-30,-27272
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,10674,2025-09-30,-115
"Camarda Financial Advisors, LLC",10655,2025-09-30,1068
"Summit Trail Advisors, LLC",10652,2025-09-30,5619
"NorthCrest Asset Manangement, LLC",10565,2025-09-30,28
"Peak Retirement Planning, Inc.",10485,2025-09-30,1834
"BRIDGEWAY CAPITAL MANAGEMENT, LLC",10360,2025-09-30,0
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,10259,2025-09-30,-621
"Pinkerton Retirement Specialists, LLC",10120,2025-09-30,891
WINCAP FINANCIAL LLC,10062,2025-09-30,140
COMMERCE BANK,10060,2025-09-30,325
"Kiker Wealth Management, LLC",10059,2025-09-30,-82
De Lisle Partners LLP,10000,2025-09-30,10000
DELTEC ASSET MANAGEMENT LLC,10000,2025-09-30,3000
Roundview Capital LLC,9955,2025-09-30,140
Verdence Capital Advisors LLC,9915,2025-09-30,2533
"Advisory Services Network, LLC",9901,2025-09-30,2336
Sara-Bay Financial,9835,2025-09-30,-105
"Twin Tree Management, LP",9825,2025-09-30,9825
"Mariner, LLC",9822,2025-09-30,-8964
PITCAIRN CO,9766,2025-09-30,-1414
Canada Post Corp Registered Pension Plan,9760,2025-09-30,7980
Plato Investment Management Ltd,9422,2025-09-30,3067
"Cunning Capital Partners, LP",9270,2025-09-30,9270
OCCUDO QUANTITATIVE STRATEGIES LP,9190,2025-09-30,-1046
Numerai GP LLC,9136,2025-09-30,-4723
Sowell Financial Services LLC,9045,2025-09-30,-246
"CreativeOne Wealth, LLC",8952,2025-09-30,18
MASTERINVEST Kapitalanlage GmbH,8940,2025-09-30,0
"Atria Investments, Inc",8736,2025-09-30,1483
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,8700,2025-09-30,4600
Andra AP-fonden,8694,2025-09-30,-9300
Meiji Yasuda Asset Management Co Ltd.,8690,2025-09-30,6937
Arjuna Capital,8658,2025-09-30,8658
"Concentric Capital Strategies, LP",8607,2025-09-30,8607
"Clark Capital Management Group, Inc.",8264,2025-09-30,153
J. Goldman & Co LP,8101,2025-09-30,8101
AI-Squared Management Ltd,8100,2025-09-30,8100
"MILESTONE ASSET MANAGEMENT, LLC",7987,2025-09-30,7987
Krane Funds Advisors LLC,7941,2025-09-30,5865
WRIGHT INVESTORS SERVICE INC,7887,2025-09-30,990
MIZUHO SECURITIES USA LLC,7816,2025-09-30,394
SYNOVUS FINANCIAL CORP,7798,2025-09-30,-182
CENTRAL TRUST Co,7776,2025-09-30,-352
Generali Asset Management SPA SGR,7732,2025-09-30,7732
"EverSource Wealth Advisors, LLC",7717,2025-09-30,-5
PARK AVENUE SECURITIES LLC,7626,2025-09-30,726
Oak Thistle LLC,7514,2025-09-30,4418
Aaron Wealth Advisors LLC,7511,2025-09-30,5192
XTX Topco Ltd,7483,2025-09-30,7483
"WBI INVESTMENTS, INC.",7383,2025-09-30,7383
NOMURA HOLDINGS INC,7381,2025-09-30,5574
"Envestnet Portfolio Solutions, Inc.",7366,2025-09-30,-948
"JANE STREET GROUP, LLC",7201,2025-09-30,-267827
Colonial Trust Advisors,7143,2025-09-30,-1007
DELPHI MANAGEMENT INC /MA/,7057,2025-09-30,-1030
SCOTIA CAPITAL INC.,7009,2025-09-30,2859
"Ameritas Investment Partners, Inc.",6878,2025-09-30,-560
"Vident Advisory, LLC",6832,2025-09-30,706
"SIGNATUREFD, LLC",6829,2025-09-30,-350
BLAIR WILLIAM & CO/IL,6784,2025-09-30,420
Vontobel Holding Ltd.,6729,2025-09-30,-558
"Mutual Advisors, LLC",6715,2025-09-30,6715
"Strategic Global Advisors, LLC",6566,2025-09-30,6566
Optimize Financial Inc,6557,2025-09-30,6557
OSTRUM ASSET MANAGEMENT,6545,2025-09-30,-1987
"MorganRosel Wealth Management, LLC",6537,2025-09-30,6537
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",6429,2025-09-30,-1412
"Trail Ridge Investment Advisors, LLC",6415,2025-09-30,30
"Convergence Investment Partners, LLC",6362,2025-09-30,-8278
TRUSTMARK NATIONAL BANK TRUST DEPARTMENT,6348,2025-09-30,915
Dakota Wealth Management,6329,2025-09-30,578
HARTFORD INVESTMENT MANAGEMENT CO,6285,2025-09-30,-196
Campbell & CO Investment Adviser LLC,6260,2025-09-30,4374
"Edgestream Partners, L.P.",6210,2025-09-30,-10171
"BridgePort Financial Solutions, LLC",6205,2025-09-30,2196
VCI Wealth Management LLC,6199,2025-09-30,6199
"Hennion & Walsh Asset Management, Inc.",6184,2025-09-30,-70
OPPENHEIMER ASSET MANAGEMENT INC.,6099,2025-09-30,1269
"Bridgefront Capital, LLC",6060,2025-09-30,-9936
"GUIDANCE CAPITAL, INC",6056,2025-09-30,44
"Williamson Legacy Group, LLC",5931,2025-09-30,5931
HRT FINANCIAL LP,5910,2025-09-30,5910
"Norinchukin Bank, The",5850,2025-09-30,125
"Savant Capital, LLC",5828,2025-09-30,54
"GeoWealth Management, LLC",5764,2025-09-30,909
Polymer Capital Management (US) LLC,5630,2025-09-30,4703
Louisiana State Employees Retirement System,5600,2025-09-30,-100
"Mount Yale Investment Advisors, LLC",5587,2025-09-30,5585
"Sequoia Financial Advisors, LLC",5573,2025-09-30,28
Gulf International Bank (UK) Ltd,5570,2025-09-30,-63
"Redwood Investment Management, LLC",5517,2025-09-30,-760
BESSEMER GROUP INC,5505,2025-09-30,-977
Walleye Capital LLC,5464,2025-09-30,-404
COLDSTREAM CAPITAL MANAGEMENT INC,5381,2025-09-30,231
"Empirical Finance, LLC",5352,2025-09-30,63
GAMMA Investing LLC,5342,2025-09-30,367
Larson Financial Group LLC,5317,2025-09-30,2372
Janney Montgomery Scott LLC,5308,2025-09-30,-664
"Redhawk Wealth Advisors, Inc.",5280,2025-09-30,5280
QUADRANT CAPITAL GROUP LLC,5274,2025-09-30,21
"Merit Financial Group, LLC",5249,2025-09-30,162
"IFP Advisors, Inc",5241,2025-09-30,-194
"SECURIAN ASSET MANAGEMENT, INC",5198,2025-09-30,-380
"Radnor Capital Management, LLC",5188,2025-09-30,753
"HB Wealth Management, LLC",5177,2025-09-30,112
Maryland State Retirement & Pension System,5164,2025-09-30,0
"Advisors Asset Management, Inc.",5122,2025-09-30,155
Investment Management Corp of Ontario,5044,2025-09-30,2407
BARTLETT & CO. WEALTH MANAGEMENT LLC,4966,2025-09-30,-547
WINNOW WEALTH LLC,4942,2025-09-30,4942
"Catalytic Wealth RIA, LLC",4933,2025-09-30,2341
SEEDS INVESTOR LLC,4896,2025-09-30,-122
ROYAL LONDON ASSET MANAGEMENT LTD,4887,2025-09-30,-514
Friedenthal Financial,4881,2025-09-30,4881
"NewEdge Advisors, LLC",4861,2025-09-30,639
"Smith Group Asset Management, LLC",4860,2025-09-30,4860
"Three Seasons Wealth, LLC",4813,2025-09-30,4813
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,4800,2025-09-30,-500
SHERBROOKE PARK ADVISERS LLC,4778,2025-09-30,4778
"Legacy Capital Group California, Inc.",4773,2025-09-30,-696
APG Asset Management N.V.,4732,2025-09-30,0
MAI Capital Management,4702,2025-09-30,1531
"QRG CAPITAL MANAGEMENT, INC.",4674,2025-09-30,-1295
"Cresset Asset Management, LLC",4643,2025-09-30,2647
"Ifrah Financial Services, Inc.",4608,2025-09-30,-27
"Windsor Advisory Group, LLC",4560,2025-09-30,4560
KCM INVESTMENT ADVISORS LLC,4527,2025-09-30,0
"Kestra Investment Management, LLC",4522,2025-09-30,4495
