revenuePerShareTTM,netIncomePerShareTTM,operatingCashFlowPerShareTTM,freeCashFlowPerShareTTM,cashPerShareTTM,bookValuePerShareTTM,tangibleBookValuePerShareTTM,shareholdersEquityPerShareTTM,interestDebtPerShareTTM,marketCapTTM,enterpriseValueTTM,peRatioTTM,priceToSalesRatioTTM,pocfratioTTM,pfcfRatioTTM,pbRatioTTM,ptbRatioTTM,evToSalesTTM,enterpriseValueOverEBITDATTM,evToOperatingCashFlowTTM,evToFreeCashFlowTTM,earningsYieldTTM,freeCashFlowYieldTTM,debtToEquityTTM,debtToAssetsTTM,netDebtToEBITDATTM,currentRatioTTM,interestCoverageTTM,incomeQualityTTM,dividendYieldTTM,dividendYieldPercentageTTM,payoutRatioTTM,salesGeneralAndAdministrativeToRevenueTTM,researchAndDevelopementToRevenueTTM,intangiblesToTotalAssetsTTM,capexToOperatingCashFlowTTM,capexToRevenueTTM,capexToDepreciationTTM,stockBasedCompensationToRevenueTTM,grahamNumberTTM,roicTTM,returnOnTangibleAssetsTTM,grahamNetNetTTM,workingCapitalTTM,tangibleAssetValueTTM,netCurrentAssetValueTTM,investedCapitalTTM,averageReceivablesTTM,averagePayablesTTM,averageInventoryTTM,daysSalesOutstandingTTM,daysPayablesOutstandingTTM,daysOfInventoryOnHandTTM,receivablesTurnoverTTM,payablesTurnoverTTM,inventoryTurnoverTTM,roeTTM,capexPerShareTTM,dividendPerShareTTM,debtToMarketCapTTM
4.409140480555333,0.9566053816089265,1.9742594370393967,1.8899040276125298,0.6453726267399412,15.761202380674492,15.34004188795676,15.70084202950852,14.155270594796946,16992930727,24918033727,28.977466082594457,6.28628351502085,14.040707862371404,14.665880760802677,1.7655104068878855,1.7655104068878855,9.218058212635803,15.20551257177727,20.586814911416838,21.505702418546765,0.03450957365111568,0.06818547186560305,0.864410908685943,0.44300006559200833,4.8360659038901606,0.26262544307584645,2.7296249793768017,2.056982235749768,0.04220779220779221,4.220779220779221,1.2062150456963578,0.03532585373649366,0,0.013747009494230246,0.04272762122559047,0.019131939614734667,0.06998524973950228,0.010227229007656179,18.383116563233724,8.57219509624842,0.03165957599337399,-14.148678111163884,-436233000,9404743000,-8964456000,-178026000,64941500,154173500,0,8.969665682145743,0,0,40.69270950940101,0,0,0.06050953812185762,0.08435540942686683,1.17,0.4896607379667099
