date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-09-30,ATO,USD,0000731802,2025-11-14,2025-11-14 17:06:37,2025,FY,1198754000,734745000,268606000,12731000,-85996000,-1417000,-2248000,0,-82331000,-79384000,2049456000,-3561399000,0,-34323000,7267000,27173000,-3561282000,1143447000,15277000,0,-553761000,801810000,1406773000,0,-105053000,203803000,308856000,2049456000,-3561399000,-1511943000,https://www.sec.gov/Archives/edgar/data/731802/000073180225000056/0000731802-25-000056-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180225000056/ato-20250930.htm
2024-09-30,ATO,USD,0000731802,2024-11-18,2024-11-18 16:20:38,2024,FY,1042895000,669972000,172707000,10709000,-98967000,-40909000,0,-4563000,-53495000,-63570000,1733746000,-2937124000,0,-19734000,18027000,16062000,-2922769000,988349000,749987000,0,-492950000,233245000,1478631000,0,289608000,308856000,19248000,1733746000,-2937124000,-1203378000,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/0000731802-24-000030-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180224000030/ato-20240930.htm
2023-09-30,ATO,USD,0000731802,2023-11-14,2023-11-14 15:29:24,2023,FY,885862000,604327000,108215000,10178000,1912132000,46859000,112111000,-132575000,1885737000,-60971000,3459743000,-2805973000,0,-46789000,38474000,19008000,-2795280000,-1250776000,806949000,0,-430345000,177403000,-696769000,0,-32306000,19248000,51554000,3459743000,-2805973000,653770000,https://www.sec.gov/Archives/edgar/data/731802/000073180223000028/0000731802-23-000028-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180223000028/ato-20230930.htm
2022-09-30,ATO,USD,0000731802,2022-11-14,2022-11-14 16:37:34,2022,FY,774398000,535655000,53651000,10743000,-363764000,-34325000,-179825000,40394000,-190008000,-33099000,977584000,-2444420000,0,-28285000,32458000,10289000,-2429958000,783769000,776805000,0,-375914000,202545000,1387205000,0,-65169000,51554000,116723000,977584000,-2444420000,-1466836000,https://www.sec.gov/Archives/edgar/data/731802/000073180222000037/0000731802-22-000037-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180222000037/ato-20220930.htm
2021-09-30,ATO,USD,0000731802,2021-11-12,2021-11-12 15:01:25,2021,FY,665563000,477977000,155355000,11255000,-2379413000,-113665000,-66166000,-1900480000,-299102000,-14988000,-1084251000,-1969540000,1969540000,-49879000,43807000,-1957583000,-1963655000,2797346000,606667000,0,-323904000,63712000,3143821000,0,95915000,116723000,20808000,-1084251000,-1969540000,-3053791000,https://www.sec.gov/Archives/edgar/data/731802/000073180221000040/0000731802-21-000040-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180221000040/ato-20210930.htm
2020-09-30,ATO,USD,0000731802,2020-11-13,2020-11-13 13:00:52,2020,FY,601443000,429828000,134360000,9583000,-133676000,7167000,18188000,-25355000,-133676000,-3539000,1037999000,-1935676000,1935676000,-50517000,51008000,-1926009000,-1925518000,534535000,643850000,0,-282444000,-12164000,883777000,0,-3742000,20808000,24550000,1037999000,-1935676000,-897677000,https://www.sec.gov/Archives/edgar/data/731802/000073180220000040/0000731802-20-000040-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180220000040/ato202093010-k.htm
2019-09-30,ATO,USD,0000731802,2019-11-12,2019-11-12 12:40:29,2019,FY,511406000,391456000,132004000,11121000,-76686000,18724000,35594000,-54318000,-76686000,-532000,968769000,-1693477000,1693477000,-2784000,26369000,-1707245000,-1683660000,359356000,713426000,0,-245717000,-101395000,725670000,0,10779000,24550000,13771000,968769000,-1693477000,-724708000,https://www.sec.gov/Archives/edgar/data/731802/000073180219000037/0000731802-19-000037-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180219000037/ato201993010-k.htm
2018-09-30,ATO,USD,0000731802,2018-11-13,2018-11-13 07:30:41,2018,FY,603064000,361083000,-511000,12863000,134861000,-29208000,18921000,123274000,21874000,13302000,1124662000,-1467591000,1467591000,-46401000,38076000,-1455241000,-1463566000,128035000,414655000,0,-214906000,-1518000,326266000,0,-12638000,13771000,26409000,1124662000,-1467591000,-342929000,https://www.sec.gov/Archives/edgar/data/731802/000073180218000039/0000731802-18-000039-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180218000039/ato201893010-k.htm
2017-09-30,ATO,USD,0000731802,2017-11-13,2017-11-13 12:51:18,2017,FY,383490000,319633000,227183000,14064000,-73267000,-58696000,-35126000,53017000,-32462000,-4013000,867090000,-1137089000,-86128000,-53597000,41124000,179384000,-1056306000,252845000,125278000,0,-191931000,-18101000,168091000,0,-21125000,26409000,47534000,867090000,-1137089000,-269999000,https://www.sec.gov/Archives/edgar/data/731802/000073180217000041/0000731802-17-000041-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180217000041/ato2017093010-k.htm
2016-09-30,ATO,USD,0000731802,2016-11-14,2016-11-14 15:32:24,2016,FY,350104000,293096000,193556000,14760000,-63212000,-4847000,20577000,-5195000,-73747000,6686000,794990000,-1086950000,0,-32551000,33309000,6460000,-1079732000,371884000,132852000,0,-175126000,-25987000,303623000,0,18881000,47534000,28653000,794990000,-1086950000,-291960000,https://www.sec.gov/Archives/edgar/data/731802/000073180216000066/0000731802-16-000066-index.htm,https://www.sec.gov/Archives/edgar/data/731802/000073180216000066/ato2016093010-k.htm
