date,open,high,low,close,volume,sma,ema,rsi,wma,dema,tema,williams,adx,standarddeviation
2026-01-02 00:00:00,38.2,38.24,36.79,37.68,9782568,65.2394841269841,41.6603701354222,39.04070440470355,37.74038095238095,36.18185946731411,32.92703252265635,-62.12686567164176,29.76442710645481,1.050792558024656
2025-12-31 00:00:00,38.07,38.47,37.84,37.96,7624600,65.56682539682537,41.82283422258229,40.82250958176049,37.770047619047624,36.19023162582973,33.12165478883239,-56.90298507462682,29.792557211261013,1.0585852587297824
2025-12-30 00:00:00,38.22,38.9,38.1,38.12,8090208,65.8978968253968,41.980500925544824,41.835642155960464,37.7825238095238,36.16826339495007,33.31432146157083,-53.91791044776121,30.003183730043126,1.1412444961532129
2025-12-29 00:00:00,38.09,38.76,37.96,38.39,9907315,66.23654761904758,42.138072391893594,43.52841438209564,37.78671428571429,36.12961354541954,33.50861271511394,-50.18181818181815,30.26888915604627,1.1865597330096789
2025-12-26 00:00:00,38.05,38.42,37.79,38.31,6307545,66.57611111111108,42.291054938501496,42.892665634214794,37.770761904761905,36.0576742355735,33.70124613848901,-51.7241379310344,30.50542292137537,1.2244953041967948
2025-12-24 00:00:00,37.4,38.14,37.17,38.12,4208633,66.90690476190473,42.45354697680768,41.43873079702504,37.766238095238094,35.9975976913353,33.90274257366033,-55.41516245487366,30.655930642058713,1.2396728399057553
2025-12-23 00:00:00,37.13,37.62,36.79,37.44,9550200,67.2517063492063,42.63042644524881,36.02585349393222,37.78442857142858,35.96615423143249,34.11659826057971,-71.40575079872204,30.73420548349499,1.2520618994282995
2025-12-22 00:00:00,37.53,38,37.05,37.29,11795019,67.60404761904758,42.84228058587121,34.791268143043666,37.87509523809524,36.03426150623354,34.357836398480075,-76.70454545454545,30.669694624551422,1.245478221407344
2025-12-19 00:00:00,37.15,37.6,36.81,37.26,63754501,67.96373015873012,43.06890428325371,34.55672271532876,37.991285714285716,36.13946251105978,34.6110275497272,-80.38976857490866,30.639989622766855,1.2472770341828636
2025-12-18 00:00:00,37.63,37.73,36.89,37.29,10653500,68.35166666666663,43.30600241726406,34.67252630442947,38.11552380952381,36.269284527223604,34.872792088457814,-83.3502538071066,30.499427840598518,1.2148599713547237
2025-12-17 00:00:00,36.57,37.96,36.36,37.17,14206300,68.73007936507933,43.551553536336066,33.84914646000503,38.25071428571428,36.418204645445414,35.14149067361785,-84.5685279187817,30.36385364985444,1.2270919892167822
2025-12-16 00:00:00,36.1,36.77,35.72,36.64,13116400,69.10805555555552,43.812025109247735,30.243361242497713,38.413047619047624,36.6090719641486,35.42178206598642,-89.94923857868018,30.222856491480602,1.2308512298405523
2025-12-15 00:00:00,36.7,36.7,35.65,36.19,17389400,69.49269841269837,44.104760827992536,27.110950916639325,38.642857142857146,36.90294497891335,35.72625736817719,-94.78260869565219,29.762113707081635,1.150069997869695
2025-12-12 00:00:00,37.19,37.84,36.51,36.65,13651046,69.88123015873012,44.427812290359576,28.3179749829453,38.94285714285715,37.29956826936909,36.05298608710916,-98.7772925764192,29.26407045472801,1.1154864409754155
2025-12-11 00:00:00,38.42,38.49,36.78,37.02,21472800,70.26222222222219,44.7452740164967,29.292021579213397,39.22866666666667,37.68405900545766,36.37497213435982,-97.91666666666666,28.840709352747833,1.1869410263361857
2025-12-10 00:00:00,39.26,39.8,38.78,39.22,9120600,70.65011904761901,45.060591323292485,36.15908864142275,39.5114761904762,38.06745895951151,36.6948259960903,-90.33203124999997,28.430513415741526,1.3433929990885012
2025-12-09 00:00:00,39.21,39.85,38.81,39.4,8764800,71.0465079365079,45.29898280587585,36.814795115995516,39.60847619047618,38.19713496427691,36.9573214491588,-90.1098901098901,28.24220904105414,1.612300452769272
2025-12-08 00:00:00,40.2,40.29,39.32,39.35,10925343,71.43126984126981,45.53975761427895,36.51786356550247,39.706714285714284,38.32535149307888,37.222202688988375,-91.08280254777067,28.050151030867173,1.7273050541233295
2025-12-05 00:00:00,39.64,41.01,39.57,40.05,11322800,71.82873015873012,45.792400782208695,38.893973990388304,39.82709523809524,38.48387072994734,37.49644876079053,-85.50955414012739,27.91372473038283,1.7948966544065978
