date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,VRTX,USD,0000875320,2025-02-13,2025-02-13 16:01:52,2024,FY,-535600000,207200000,-348800000,698500000,-514800000,-99300000,-517300000,49500000,52300000,900000,-492600000,-297700000,0,-7696200000,4465600000,-241700000,-3770000000,-33600000,0,-1582100000,0,120800000,-1494900000,-42600000,-5800100000,4572200000,10372300000,-492600000,-297700000,-790300000,https://www.sec.gov/Archives/edgar/data/875320/000087532025000053/0000875320-25-000053-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532025000053/vrtx-20241231.htm
2023-12-31,VRTX,USD,0000875320,2024-02-15,2024-02-15 16:12:14,2023,FY,3619600000,181300000,-536500000,581200000,-265700000,-84100000,-322900000,48700000,92600000,-42600000,3537300000,-200400000,0,-3786500000,934200000,-89000000,-3141700000,-44900000,0,-653700000,0,136400000,-562200000,26900000,-139700000,10372300000,10512000000,3537300000,-258400000,3278900000,https://www.sec.gov/Archives/edgar/data/875320/000087532024000062/0000875320-24-000062-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532024000062/vrtx-20231231.htm
2022-12-31,VRTX,USD,0000875320,2023-02-10,2023-02-10 16:12:03,2022,FY,3322000000,148300000,-275900000,491300000,340800000,-358600000,-136400000,120800000,715000000,103400000,4129900000,-204700000,-295900000,-692700000,920000000,-47800000,-321100000,-82000000,0,-172000000,0,186300000,-67700000,-29200000,3711900000,10512000000,6800100000,4129900000,-204700000,3925200000,https://www.sec.gov/Archives/edgar/data/875320/000087532023000007/0000875320-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532023000007/vrtx-20221231.htm
2021-12-31,VRTX,USD,0000875320,2022-02-09,2022-02-09 16:37:44,2021,FY,2342100000,125600000,-154600000,441400000,-105200000,-274700000,-92800000,31900000,230400000,-5800000,2643500000,-235000000,77000000,-605200000,499300000,-77000000,-340900000,-18700000,0,-1561300000,0,102000000,-1478000000,-13400000,811200000,6800100000,5988900000,2643500000,-235000000,2408500000,https://www.sec.gov/Archives/edgar/data/875320/000087532022000007/0000875320-22-000007-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532022000007/vrtx-20211231.htm
2020-12-31,VRTX,USD,0000875320,2021-02-11,2021-02-11 16:03:06,2020,FY,2711647000,109515000,277341000,429500000,-54454000,-223444000,-132014000,51276000,249728000,-220044000,3253505000,-259800000,-418240000,-450723000,809909000,418242000,99388000,-29024000,264946000,-539136000,0,-202067000,-505281000,20552000,2868164000,5988845000,3120681000,3253505000,-259800000,2993705000,https://www.sec.gov/Archives/edgar/data/875320/000087532021000006/0000875320-21-000006-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532021000006/vrtx-20201231.htm
2019-12-31,VRTX,USD,0000875320,2020-02-13,2020-02-13 16:48:57,2019,FY,1176810000,106941000,167387000,360489000,-66101000,-225587000,-64047000,-22785000,246318000,-176196000,1569330000,-75451000,-1154212000,-576515000,570860000,0,-1235318000,-29139000,343244000,-192015000,0,4683000,126773000,1643000,462428000,3120681000,2658253000,1569330000,-75451000,1493879000,https://www.sec.gov/Archives/edgar/data/875320/000087532020000007/0000875320-20-000007-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532020000007/a201910k-main.htm
2018-12-31,VRTX,USD,0000875320,2019-02-13,2019-02-13 16:38:26,2018,FY,2087103000,72420000,-1512325000,325047000,238020000,-108152000,-31965000,36554000,341583000,60021000,1270286000,-95524000,0,-515389000,431576000,-22821000,-202158000,-12548000,289293000,-350043000,0,291372000,-71219000,-6182000,990727000,2658253000,1667526000,1270286000,-95524000,1174762000,https://www.sec.gov/Archives/edgar/data/875320/000087532019000006/0000875320-19-000006-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532019000006/a201810k-main.htm
2017-12-31,VRTX,USD,0000875320,2018-02-15,2018-02-14 18:01:38,2017,FY,91635000,61397000,-120513000,290736000,15264000,-71759000,-44984000,8753000,123254000,506423000,844942000,-259421000,-160000000,-532581000,369214000,145107000,-437681000,-284670000,344840000,0,0,353074000,68404000,5802000,481467000,1665412000,1183945000,844942000,-259421000,585521000,https://www.sec.gov/Archives/edgar/data/875320/000087532018000009/0000875320-18-000009-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532018000009/a201710k-main.htm
2016-12-31,VRTX,USD,0000875320,2017-02-23,2017-02-23 15:18:18,2016,FY,-84031000,61398000,16961000,237705000,-2070000,-33027000,-16450000,-11745000,59152000,6140000,236103000,-56563000,0,-629700000,757562000,33170000,104469000,-6856000,68230000,0,0,140127000,133271000,-4666000,469177000,1183945000,714768000,236103000,-56563000,179540000,https://www.sec.gov/Archives/edgar/data/875320/000087532017000017/0000875320-17-000017-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532017000017/a201610k-main.htm
2015-12-31,VRTX,USD,0000875320,2016-02-16,2016-02-16 16:23:48,2015,FY,-588181000,62343000,3283000,231025000,-85950000,-104847000,-23146000,-1709000,43752000,12048000,-365432000,-45302000,-80000000,-633041000,1067443000,-40244000,268856000,3327000,185592000,0,0,0,188919000,-2834000,89509000,714768000,625259000,-365432000,-45302000,-410734000,https://www.sec.gov/Archives/edgar/data/875320/000087532016000067/0000875320-16-000067-index.htm,https://www.sec.gov/Archives/edgar/data/875320/000087532016000067/a201510k-main.htm
