date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,paymentDate,declarationDate,recordDate
2025-03-13,72.63,74.11,71.1,72.4,70.92,1658300,1658300,-0.23,-0.31667,72.56,"March 13, 25",-0.0031667,,,,,
2025-03-12,72.16,73.83,71.05,72.81,71.32,2199350,2199350,0.65,0.90078,72.4625,"March 12, 25",0.0090078,,,,,
2025-03-11,77.05,77.42,71.88,72.67,71.18,2582769,2582769,-4.38,-5.68,74.755,"March 11, 25",-0.0568,,,,,
2025-03-10,75.6,79.63,75.54,76.39,74.83,2849100,2849100,0.79,1.04,76.79,"March 10, 25",0.0104,,,,,
2025-03-07,74.28,78.38,74.28,75.51,73.97,3451194,3451194,1.23,1.66,75.6125,"March 07, 25",0.0166,,,,,
2025-03-06,72.73,76.9,72.73,76.48,74.92,3772900,3772900,3.75,5.16,74.71,"March 06, 25",0.0516,,,,,
2025-03-05,73.14,74.85,72.35,74.21,72.69,3400436,3400436,1.07,1.46,73.6375,"March 05, 25",0.0146,,,,,
2025-03-04,69,74.17,67.23,72.16,70.69,3852244,3852244,3.16,4.58,70.64,"March 04, 25",0.0458,,,,,
2025-03-03,78.77,78.77,69.81,69.95,68.52,5055400,5055400,-8.82,-11.2,74.325,"March 03, 25",-0.112,,,,,
2025-02-28,77.37,78,75.71,77.03,75.46,2822235,2822235,-0.34,-0.43945,77.0275,"February 28, 25",-0.0043945,,,,,
2025-02-27,77.47,79.53,76.92,78.97,77.36,3500194,3500194,1.5,1.94,78.2225,"February 27, 25",0.0194,,,,,
2025-02-26,78.9,79.15,77.01,77.53,75.95,2747863,2747863,-1.37,-1.74,78.1475,"February 26, 25",-0.0174,,,,,
2025-02-25,80.9,81.03,76.69,78.42,76.82,3200086,3200086,-2.48,-3.07,79.26,"February 25, 25",-0.0307,,,,,
2025-02-24,80.86,82.25,79.69,81.03,79.37,1785600,1785600,0.17,0.21024,80.9575,"February 24, 25",0.0021024,,,,,
2025-02-21,82.81,84.04,80.77,81.2,79.54,1677956,1677956,-1.61,-1.94,82.205,"February 21, 25",-0.0194,,,,,
2025-02-20,83.3,84.73,81.98,82.51,80.82,1501141,1501141,-0.79,-0.94838,83.13,"February 20, 25",-0.0094838,,,,,
2025-02-19,82.15,84,81.2,83.67,81.96,3143224,3143224,1.52,1.85,82.755,"February 19, 25",0.0185,,,,,
2025-02-18,80.5,84.11,79.36,83.58,81.87,2654830,2654830,3.08,3.83,81.8875,"February 18, 25",0.0383,,,,,
2025-02-14,80.16,82.39,79.59,81.21,79.55,2744657,2744657,1.05,1.31,80.8375,"February 14, 25",0.0131,,,,,
2025-02-13,79.9,83.03,74.95,79.25,77.63,5153986,5153986,-0.65,-0.81352,79.2825,"February 13, 25",-0.0081352,,,,,
2025-02-12,75.72,77.16,74.58,76.6,75.03,3431103,3431103,0.88,1.16,76.015,"February 12, 25",0.0116,,,,,
2025-02-11,73.41,75.8,72.88,75.7,74.15,3349100,3349100,2.29,3.12,74.4475,"February 11, 25",0.0312,,,,,
2025-02-10,77.75,78.25,74.84,75.14,73.6,3077527,3077527,-2.61,-3.36,76.495,"February 10, 25",-0.0336,,,,,
2025-02-07,79,79.21,76.7,77.37,75.79,2649725,2649725,-1.63,-2.06,78.07,"February 07, 25",-0.0206,,,,,
2025-02-06,81,81.45,78.51,79,77.39,2240900,2240900,-2,-2.47,79.99,"February 06, 25",-0.0247,,,,,
2025-02-05,80.01,81.75,79.06,79.88,78.25,2619677,2619677,-0.13,-0.16248,80.175,"February 05, 25",-0.0016248,,,,,
2025-02-04,81.1,83.45,80.67,82.48,80.79,2446900,2446900,1.38,1.7,81.925,"February 04, 25",0.017,,,,,
2025-02-03,81.51,82.28,79.66,80.45,78.81,3322043,3322043,-1.06,-1.3,80.975,"February 03, 25",-0.013,,,,,
2025-01-31,85.67,86.03,83.08,84.19,82.47,2786456,2786456,-1.48,-1.73,84.7425,"January 31, 25",-0.0173,,,,,
2025-01-30,87.11,87.19,84.9,85.65,83.9,1929700,1929700,-1.46,-1.68,86.2125,"January 30, 25",-0.0168,,,,,
2025-01-29,86.33,87.3,85.45,86.28,84.52,1678895,1678895,-0.05,-0.05791729,86.34,"January 29, 25",-0.0005791729,,,,,
2025-01-28,88.21,88.36,85.13,85.9,84.14,1888633,1888633,-2.31,-2.62,86.9,"January 28, 25",-0.0262,,,,,
2025-01-27,88.22,88.83,87.17,88.78,86.97,3132230,3132230,0.56,0.63478,88.25,"January 27, 25",0.0063478,,,,,
2025-01-24,90.84,91.41,88.47,88.76,86.95,2297500,2297500,-2.08,-2.29,89.87,"January 24, 25",-0.0229,,,,,
2025-01-23,90,90.9,88.9,89.8,87.96,2775689,2775689,-0.2,-0.22222,89.9,"January 23, 25",-0.0022222,,,,,
2025-01-22,93.41,93.5,90.21,90.25,88.41,2427222,2427222,-3.16,-3.38,91.8425,"January 22, 25",-0.0338,,,,,
2025-01-21,97.1,97.1,93.89,94.05,92.13,1921600,1921600,-3.05,-3.14,95.535,"January 21, 25",-0.0314,,,,,
2025-01-17,95.41,99.07,95.21,97.49,95.5,2049500,2049500,2.08,2.18,96.795,"January 17, 25",0.0218,,,,,
2025-01-16,94.68,94.85,92.88,94.32,92.39,2082827,2082827,-0.36,-0.38023,94.1825,"January 16, 25",-0.0038023,,,,,
2025-01-15,94.66,96.75,94.09,95.15,93.21,2289000,2289000,0.49,0.51764,95.1625,"January 15, 25",0.0051764,,,,,
2025-01-14,92.65,94.7,91.54,92.63,90.74,1890759,1890759,-0.02,-0.02158662,92.88,"January 14, 25",-0.0002158662,,,,,
2025-01-13,86.04,91.51,85.74,91.51,89.64,2824600,2824600,5.47,6.36,88.7,"January 13, 25",0.0636,,,,,
2025-01-10,85.7,87.38,84.88,86.53,84.76,1691288,1691288,0.83,0.96849,86.1225,"January 10, 25",0.0096849,,,,,
2025-01-08,88.81,88.81,86.65,87.38,85.59,1553841,1553841,-1.43,-1.61,87.9125,"January 08, 25",-0.0161,,,,,
2025-01-07,91,91.73,89,89.98,88.14,1653566,1653566,-1.02,-1.12,90.4275,"January 07, 25",-0.0112,,,,,
2025-01-06,89.99,93.06,89.5,90.19,88.35,2319636,2319636,0.2,0.22225,90.685,"January 06, 25",0.0022225,,,,,
2025-01-03,86,88.26,85.19,87.79,86,2626822,2626822,1.79,2.08,86.81,"January 03, 25",0.0208,,,,,
2025-01-02,86.44,87.99,84.41,85.23,83.49,1866236,1866236,-1.21,-1.4,86.0175,"January 02, 25",-0.014,,,,,
2024-12-31,86.8,88.19,85.29,86.08,84.32,1609680,1609680,-0.72,-0.82949,86.59,"December 31, 24",-0.0082949,,,,,
2024-12-30,87,87.19,85.14,86.14,84.38,1729322,1729322,-0.86,-0.98851,86.3675,"December 30, 24",-0.0098851,,,,,
2024-12-27,88.64,90.85,87.3,88.29,86.49,1397319,1397319,-0.35,-0.39486,88.77,"December 27, 24",-0.0039486,,,,,
2024-12-26,89.51,90.43,88.46,89.15,87.33,1195063,1195063,-0.36,-0.40219,89.3875,"December 26, 24",-0.0040219,,,,,
2024-12-24,89.44,90.14,87.98,89.99,88.15,595100,595100,0.55,0.61494,89.3875,"December 24, 24",0.0061494,,,,,
2024-12-23,89.03,89.86,88.11,89.2,87.38,2003135,2003135,0.17,0.19095,89.05,"December 23, 24",0.0019095,,,,,
2024-12-20,87.87,90.54,87.52,88.65,86.84,3685669,3685669,0.78,0.88767,88.645,"December 20, 24",0.0088767,,,,,
2024-12-19,91.5,93.84,88.74,88.92,87.1,2360827,2360827,-2.58,-2.82,90.75,"December 19, 24",-0.0282,,,,,
2024-12-18,97,97.61,90.1,90.54,88.69,2536329,2536329,-6.46,-6.66,93.8125,"December 18, 24",-0.0666,,,,,
2024-12-17,98.79,100.31,96.42,97.55,95.56,1757383,1757383,-1.24,-1.26,98.2675,"December 17, 24",-0.0126,,,,,
2024-12-16,98.59,100.91,97.56,99.54,97.51,1634319,1634319,0.95,0.96359,99.15,"December 16, 24",0.0096359,,,,,
2024-12-13,102,102.01,98.04,99.38,97.35,1643917,1643917,-2.62,-2.57,100.3575,"December 13, 24",-0.0257,0.405,0.405,2025-01-02,2024-10-28,2024-12-13
2024-12-12,103.61,104.53,102.2,103.3,100.79,1136904,1136904,-0.31,-0.2992,103.41,"December 12, 24",-0.002992,,,,,
2024-12-11,104.45,104.45,101.58,103.84,101.32,1502504,1502504,-0.61,-0.58401,103.58,"December 11, 24",-0.0058401,,,,,
2024-12-10,108.5,109.17,103.5,103.98,101.45,1535817,1535817,-4.52,-4.17,106.2875,"December 10, 24",-0.0417,,,,,
2024-12-09,106.36,113.91,106.08,109.66,107,2663200,2663200,3.3,3.1,109.0025,"December 09, 24",0.031,,,,,
2024-12-06,102,105.2,101.82,104.96,102.41,1557371,1557371,2.96,2.9,103.495,"December 06, 24",0.029,,,,,
2024-12-05,102,103.33,100.8,101.1,98.64,2322100,2322100,-0.9,-0.88235,101.8075,"December 05, 24",-0.0088235,,,,,
2024-12-04,108.95,109.14,101.11,102.61,100.12,2526939,2526939,-6.34,-5.82,105.4525,"December 04, 24",-0.0582,,,,,
2024-12-03,111,111,108.54,109.07,106.42,1478221,1478221,-1.93,-1.74,109.9025,"December 03, 24",-0.0174,,,,,
2024-12-02,107.7,111.46,106.94,111.3,108.6,1990000,1990000,3.6,3.34,109.35,"December 02, 24",0.0334,,,,,
2024-11-29,107.02,108.6,106.63,107.7,105.08,748240,748240,0.685,0.6354,107.4875,"November 29, 24",0.006354,,,,,
2024-11-27,107.7,109.73,106.25,107.98,105.36,1071996,1071996,0.28,0.25998,107.915,"November 27, 24",0.0025998,,,,,
2024-11-26,108.51,109.65,106.37,106.79,104.2,1973334,1973334,-1.72,-1.59,107.83,"November 26, 24",-0.0159,,,,,
2024-11-25,110.18,111.7,108.7,109.98,107.31,2087033,2087033,-0.2,-0.18152,110.14,"November 25, 24",-0.0018152,,,,,
2024-11-22,106.89,109.48,104.55,108.38,105.75,1820200,1820200,1.49,1.39,107.325,"November 22, 24",0.0139,,,,,
2024-11-21,107.01,110.07,106.47,108.98,106.33,1598004,1598004,1.97,1.84,108.1325,"November 21, 24",0.0184,,,,,
2024-11-20,105.95,110.18,105.95,109.55,106.89,2033799,2033799,3.6,3.4,107.9075,"November 20, 24",0.034,,,,,
2024-11-19,107,107.75,103.79,106.45,103.86,2168932,2168932,-0.55,-0.51402,106.2475,"November 19, 24",-0.0051402,,,,,
2024-11-18,103.13,104.92,102.23,104.03,101.5,1698893,1698893,0.9,0.87268,103.5775,"November 18, 24",0.0087268,,,,,
2024-11-15,102,103.63,99.58,103.53,101.01,2498100,2498100,1.53,1.5,102.185,"November 15, 24",0.015,,,,,
2024-11-14,108.39,109.16,101.22,102.1,99.62,2458300,2458300,-6.29,-5.8,105.2175,"November 14, 24",-0.058,,,,,
2024-11-13,108.26,111.39,107.4,108.19,105.56,3822242,3822242,-0.07,-0.06465915,108.81,"November 13, 24",-0.0006465915,,,,,
2024-11-12,106.59,108.13,102.71,102.8,100.3,2359400,2359400,-3.79,-3.56,105.0575,"November 12, 24",-0.0356,,,,,
2024-11-11,104.68,111.59,103.91,110.49,107.81,4581900,4581900,5.81,5.55,107.6675,"November 11, 24",0.0555,,,,,
2024-11-08,98.78,100.92,97.07,100.84,98.39,2287100,2287100,2.06,2.09,99.4025,"November 08, 24",0.0209,,,,,
2024-11-07,97.4,103.86,94.39,99.93,97.5,3377669,3377669,2.53,2.6,98.895,"November 07, 24",0.026,,,,,
2024-11-06,96,97.37,93.3,96.58,94.23,3228346,3228346,0.58,0.60417,95.8125,"November 06, 24",0.0060417,,,,,
2024-11-05,100.04,100.44,98.3,99.78,97.36,1548500,1548500,-0.26,-0.2599,99.64,"November 05, 24",-0.002599,,,,,
2024-11-04,99.5,102.6,98.82,100.57,98.13,2339601,2339601,1.07,1.08,100.3725,"November 04, 24",0.0108,,,,,
2024-11-01,95,99.4,94.38,98.24,95.85,2431111,2431111,3.24,3.41,96.755,"November 01, 24",0.0341,,,,,
2024-10-31,95.52,96.69,94.16,94.73,92.43,2197640,2197640,-0.79,-0.82705,95.275,"October 31, 24",-0.0082705,,,,,
2024-10-30,96.41,99,95.4,95.52,93.2,1318213,1318213,-0.89,-0.92314,96.5825,"October 30, 24",-0.0092314,,,,,
2024-10-29,97.35,99.38,96.62,96.65,94.3,1409500,1409500,-0.7,-0.71905,97.5,"October 29, 24",-0.0071905,,,,,
2024-10-28,93.9,99.5,93.67,98.14,95.76,2383604,2383604,4.24,4.52,96.3025,"October 28, 24",0.0452,,,,,
2024-10-25,95.24,96.2,93.07,93.51,91.24,2046400,2046400,-1.73,-1.82,94.505,"October 25, 24",-0.0182,,,,,
2024-10-24,95.45,96.1,93.14,95.15,92.84,1422100,1422100,-0.3,-0.3143,94.96,"October 24, 24",-0.003143,,,,,
2024-10-23,95.04,96.31,93.44,93.96,91.68,1958742,1958742,-1.08,-1.14,94.6875,"October 23, 24",-0.0114,,,,,
2024-10-22,93.67,96.88,92.94,96.46,94.12,2363602,2363602,2.79,2.98,94.9875,"October 22, 24",0.0298,,,,,
2024-10-21,94.5,94.95,92.99,93.84,91.56,2276748,2276748,-0.66,-0.69841,94.07,"October 21, 24",-0.0069841,,,,,
2024-10-18,96.71,97.64,94.45,95.14,92.83,2082010,2082010,-1.57,-1.62,95.985,"October 18, 24",-0.0162,,,,,
2024-10-17,97.49,97.81,93.2,94.67,92.37,2992341,2992341,-2.82,-2.89,95.7925,"October 17, 24",-0.0289,,,,,
2024-10-16,97.84,99.67,96.63,98.25,95.86,1875900,1875900,0.41,0.41905,98.0975,"October 16, 24",0.0041905,,,,,
2024-10-15,97.6,100.08,95.57,95.74,93.41,2645413,2645413,-1.86,-1.91,97.2475,"October 15, 24",-0.0191,,,,,
2024-10-14,101.17,102,98,99.6,97.18,2352800,2352800,-1.57,-1.55,100.1925,"October 14, 24",-0.0155,,,,,
2024-10-11,100.65,103.42,100.33,102.02,99.54,2426032,2426032,1.37,1.36,101.605,"October 11, 24",0.0136,,,,,
2024-10-10,101.31,104.68,101.11,102.96,100.46,1840700,1840700,1.65,1.63,102.515,"October 10, 24",0.0163,,,,,
2024-10-09,102.19,103.38,99.76,101.92,99.44,3759134,3759134,-0.27,-0.26421,101.8125,"October 09, 24",-0.0026421,,,,,
2024-10-08,99.85,101.5,98.95,100.26,97.82,4295000,4295000,0.41,0.41062,100.14,"October 08, 24",0.0041062,,,,,
2024-10-07,99.88,105.24,99.59,104.47,101.93,4527200,4527200,4.59,4.6,102.295,"October 07, 24",0.046,,,,,
2024-10-04,99.2,102.1,98.4,102.09,99.61,4790855,4790855,2.89,2.91,100.4475,"October 04, 24",0.0291,,,,,
2024-10-03,92.05,95,91.9,94.31,92.02,1785640,1785640,2.26,2.46,93.315,"October 03, 24",0.0246,,,,,
2024-10-02,94.39,95.63,92.56,94.07,91.78,1271390,1271390,-0.32,-0.33902,94.1625,"October 02, 24",-0.0033902,,,,,
2024-10-01,94.16,94.95,92.71,94.32,92.03,1269900,1269900,0.16,0.16992,94.035,"October 01, 24",0.0016992,,,,,
2024-09-30,96.19,98.1,94.2,94.71,92.41,1743351,1743351,-1.48,-1.54,95.8,"September 30, 24",-0.0154,,,,,
2024-09-27,97.2,98.25,94.82,96.05,93.72,2592845,2592845,-1.15,-1.18,96.58,"September 27, 24",-0.0118,,,,,
2024-09-26,92,95.53,90.51,95.17,92.86,4339616,4339616,3.17,3.45,93.3025,"September 26, 24",0.0345,,,,,
2024-09-25,90.62,90.84,86.45,86.58,84.48,2170517,2170517,-4.04,-4.46,88.6225,"September 25, 24",-0.0446,,,,,
2024-09-24,92.7,94.85,90.46,90.46,88.26,3650500,3650500,-2.24,-2.42,92.1175,"September 24, 24",-0.0242,,,,,
2024-09-23,87.33,90.27,85.93,88.71,86.55,2005311,2005311,1.38,1.58,88.06,"September 23, 24",0.0158,,,,,
2024-09-20,88.47,88.97,85.45,86.03,83.94,4531530,4531530,-2.44,-2.76,87.23,"September 20, 24",-0.0276,,,,,
2024-09-19,90.2,90.37,87.84,89.33,87.16,1976211,1976211,-0.87,-0.96452,89.435,"September 19, 24",-0.0096452,,,,,
2024-09-18,90.56,90.74,86.1,86.59,84.49,3200630,3200630,-3.97,-4.38,88.4975,"September 18, 24",-0.0438,,,,,
2024-09-17,90.51,91.9,89.76,89.82,87.64,1925607,1925607,-0.69,-0.76235,90.4975,"September 17, 24",-0.0076235,,,,,
2024-09-16,87.99,90.12,86.97,89.35,87.18,1566367,1566367,1.36,1.55,88.6075,"September 16, 24",0.0155,,,,,
2024-09-13,88.9,89.81,85.87,87.44,85.32,2181700,2181700,-1.46,-1.64,88.005,"September 13, 24",-0.0164,0.405,0.405,2024-10-01,2024-07-16,2024-09-13
2024-09-12,89.3,89.87,86.74,88.5,85.95,2865108,2865108,-0.8,-0.89586,88.6025,"September 12, 24",-0.0089586,,,,,
2024-09-11,90.21,91.81,84.75,89.3,86.73,6391826,6391826,-0.91,-1.01,89.0175,"September 11, 24",-0.0101,,,,,
2024-09-10,78.01,78.69,75.44,78.62,76.35,2058300,2058300,0.61,0.78195,77.69,"September 10, 24",0.0078195,,,,,
2024-09-09,78,79.76,76.77,78.41,76.15,2238826,2238826,0.41,0.52564,78.235,"September 09, 24",0.0052564,,,,,
2024-09-06,81.24,81.46,75.36,76.9,74.68,3495900,3495900,-4.34,-5.34,78.74,"September 06, 24",-0.0534,,,,,
2024-09-05,84.82,85.21,82.51,82.6,80.22,1421643,1421643,-2.22,-2.62,83.785,"September 05, 24",-0.0262,,,,,
2024-09-04,83.13,87.19,83.13,84.75,82.31,2158225,2158225,1.62,1.95,84.55,"September 04, 24",0.0195,,,,,
2024-09-03,87.3,88,82.73,84.12,81.7,2748100,2748100,-3.18,-3.64,85.5375,"September 03, 24",-0.0364,,,,,
2024-08-30,93,94.69,89.53,90.25,87.65,2063275,2063275,-2.75,-2.96,91.8675,"August 30, 24",-0.0296,,,,,
2024-08-29,88.96,93,86.79,91.65,89.01,1875089,1875089,2.69,3.02,90.1,"August 29, 24",0.0302,,,,,
2024-08-28,88.05,88.67,87.55,88,85.46,1802100,1802100,-0.05,-0.05678592,88.0675,"August 28, 24",-0.0005678592,,,,,
2024-08-27,88.98,89.74,88.54,88.98,86.42,1165700,1165700,0,0,89.06,"August 27, 24",0,,,,,
2024-08-26,91.26,91.68,88.38,88.94,86.38,2020231,2020231,-2.32,-2.54,90.065,"August 26, 24",-0.0254,,,,,
2024-08-23,87.83,90.83,87,90.5,87.89,2203800,2203800,2.67,3.04,89.04,"August 23, 24",0.0304,,,,,
2024-08-22,87.89,87.89,85.59,86.88,84.38,2588302,2588302,-1.01,-1.15,87.0625,"August 22, 24",-0.0115,,,,,
2024-08-21,85.6,88.85,84.91,88.6,86.05,3287700,3287700,3,3.5,86.99,"August 21, 24",0.035,,,,,
2024-08-20,82.8,85.85,82.6,84.22,81.79,3463446,3463446,1.42,1.71,83.8675,"August 20, 24",0.0171,,,,,
2024-08-19,79.75,83.37,79.24,82.78,80.4,2947300,2947300,3.03,3.8,81.285,"August 19, 24",0.038,,,,,
2024-08-16,78.95,79.88,77.49,79.37,77.08,2921334,2921334,0.42,0.53198,78.9225,"August 16, 24",0.0053198,,,,,
2024-08-15,74.15,79.31,73.59,79.14,76.86,6098800,6098800,4.99,6.73,76.5475,"August 15, 24",0.0673,,,,,
2024-08-14,77,77,71.97,72.85,70.75,4528414,4528414,-4.15,-5.39,74.705,"August 14, 24",-0.0539,,,,,
2024-08-13,76.9,77.93,75.46,77.22,75,3969300,3969300,0.32,0.41612,76.8775,"August 13, 24",0.0041612,,,,,
2024-08-12,81.58,81.66,74.82,76,73.81,4590200,4590200,-5.58,-6.84,78.515,"August 12, 24",-0.0684,,,,,
2024-08-09,82.27,82.61,80,81.65,79.3,2165826,2165826,-0.62,-0.75362,81.6325,"August 09, 24",-0.0075362,,,,,
2024-08-08,80,83.31,79.09,81.83,79.47,3296800,3296800,1.83,2.29,81.0575,"August 08, 24",0.0229,,,,,
2024-08-07,82.24,84.47,79,79.06,76.78,3367700,3367700,-3.17,-3.87,81.1925,"August 07, 24",-0.0387,,,,,
2024-08-06,84.05,84.11,79.46,79.53,77.24,3707800,3707800,-4.52,-5.38,81.7875,"August 06, 24",-0.0538,,,,,
2024-08-05,80.3,85.44,79.9,83.52,81.11,5285403,5285403,3.22,4.01,82.29,"August 05, 24",0.0401,,,,,
2024-08-02,88.79,88.79,82.25,86.99,84.48,5807206,5807206,-1.8,-2.03,86.705,"August 02, 24",-0.0203,,,,,
2024-08-01,94,99.47,91.88,93.17,90.49,4807500,4807500,-0.83,-0.88298,94.63,"August 01, 24",-0.0088298,,,,,
2024-07-31,91.92,95.95,91.77,93.67,90.97,5757000,5757000,1.75,1.9,93.3275,"July 31, 24",0.019,,,,,
2024-07-30,91.03,93.16,90.48,92.51,89.84,2449400,2449400,1.48,1.63,91.795,"July 30, 24",0.0163,,,,,
2024-07-29,91.41,92.45,90.28,91.67,89.03,1915100,1915100,0.26,0.28443,91.4525,"July 29, 24",0.0028443,,,,,
2024-07-26,92.54,93.16,90.6,92.8,90.13,1868593,1868593,0.26,0.28096,92.275,"July 26, 24",0.0028096,,,,,
2024-07-25,90.55,94.72,90.2,91,88.38,2776600,2776600,0.45,0.49696,91.6175,"July 25, 24",0.0049696,,,,,
2024-07-24,91,93.17,90.75,90.88,88.26,2100614,2100614,-0.12,-0.13187,91.45,"July 24, 24",-0.0013187,,,,,
2024-07-23,92.38,93.04,91.06,91.48,88.84,1896500,1896500,-0.9,-0.97424,91.99,"July 23, 24",-0.0097424,,,,,
2024-07-22,93.13,93.99,91.4,93.57,90.87,2075715,2075715,0.44,0.47246,93.0225,"July 22, 24",0.0047246,,,,,
2024-07-19,92.74,92.93,90.02,92.09,89.44,2235708,2235708,-0.65,-0.70088,91.945,"July 19, 24",-0.0070088,,,,,
2024-07-18,94.61,98.22,93.45,93.81,91.11,2324922,2324922,-0.8,-0.84558,95.0225,"July 18, 24",-0.0084558,,,,,
2024-07-17,97.31,99.26,92.65,95.08,92.34,2469028,2469028,-2.23,-2.29,96.075,"July 17, 24",-0.0229,,,,,
2024-07-16,95.36,98.09,94.27,97.71,94.89,2586747,2586747,2.35,2.46,96.3575,"July 16, 24",0.0246,,,,,
2024-07-15,93.6,96.95,93.12,95.49,92.74,2640030,2640030,1.89,2.02,94.79,"July 15, 24",0.0202,,,,,
2024-07-12,98.98,99.7,96.83,97.87,95.05,1968423,1968423,-1.11,-1.12,98.345,"July 12, 24",-0.0112,,,,,
2024-07-11,98.36,100.2,96.91,97.95,95.13,2708662,2708662,-0.41,-0.41684,98.355,"July 11, 24",-0.0041684,,,,,
2024-07-10,91.04,97.3,90.75,96.9,94.11,4153900,4153900,5.86,6.44,93.9975,"July 10, 24",0.0644,,,,,
2024-07-09,96.85,98.02,90.32,90.47,87.86,6427701,6427701,-6.38,-6.59,93.915,"July 09, 24",-0.0659,,,,,
2024-07-08,99.15,101.65,99.11,99.15,96.29,2194027,2194027,0,0,99.765,"July 08, 24",0,,,,,
2024-07-05,98.78,100.34,97.11,98.35,95.52,2229817,2229817,-0.43,-0.43531,98.645,"July 05, 24",-0.0043531,,,,,
2024-07-03,98.1,101.38,97,100.09,97.21,2309128,2309128,1.99,2.03,99.1425,"July 03, 24",0.0203,,,,,
2024-07-02,98.81,102.56,96,97.06,94.26,4115200,4115200,-1.75,-1.77,98.6075,"July 02, 24",-0.0177,,,,,
2024-07-01,95.25,97.44,94.82,97.41,94.6,2451700,2451700,2.16,2.27,96.23,"July 01, 24",0.0227,,,,,
2024-06-28,96.5,96.6,93.54,95.52,92.77,4489200,4489200,-0.98,-1.02,95.54,"June 28, 24",-0.0102,,,,,
2024-06-27,98.48,99.1,94.88,96.27,93.5,4049923,4049923,-2.21,-2.24,97.1825,"June 27, 24",-0.0224,,,,,
2024-06-26,95.52,100.63,95.03,100.28,97.39,4847629,4847629,4.76,4.98,97.865,"June 26, 24",0.0498,,,,,
2024-06-25,95.2,96.11,92.61,92.77,90.1,3220878,3220878,-2.43,-2.55,94.1725,"June 25, 24",-0.0255,,,,,
2024-06-24,93.55,96.53,93.19,96.4,93.62,3280617,3280617,2.85,3.05,94.9175,"June 24, 24",0.0305,,,,,
2024-06-21,93,96,92.29,94.66,91.93,5567445,5567445,1.66,1.78,93.9875,"June 21, 24",0.0178,,,,,
2024-06-20,97.7,97.99,93.73,93.79,91.09,5663800,5663800,-3.91,-4,95.8025,"June 20, 24",-0.04,,,,,
2024-06-18,100.36,102.5,98.7,99.54,96.67,3526940,3526940,-0.82,-0.81706,100.275,"June 18, 24",-0.0081706,,,,,
2024-06-17,102.74,104.16,98.95,100.63,97.73,4292482,4292482,-2.11,-2.05,101.62,"June 17, 24",-0.0205,,,,,
2024-06-14,107.1,108.59,103.32,103.51,100.53,3910603,3910603,-3.59,-3.35,105.63,"June 14, 24",-0.0335,0.4,0.4,2024-07-01,2024-05-07,2024-06-14
2024-06-13,111.6,113.29,107.67,108.23,104.72,4262418,4262418,-3.37,-3.02,110.1975,"June 13, 24",-0.0302,,,,,
2024-06-12,117,118.8,111.78,112.65,109,2723614,2723614,-4.35,-3.72,115.0575,"June 12, 24",-0.0372,,,,,
2024-06-11,113.54,114.16,112.14,113.97,110.27,1957100,1957100,0.43,0.37872,113.4525,"June 11, 24",0.0037872,,,,,
2024-06-10,114,114.89,112.42,114.06,110.36,1701685,1701685,0.06,0.05263158,113.8425,"June 10, 24",0.0005263158,,,,,
2024-06-07,116.78,117.56,114.23,114.94,111.21,2056806,2056806,-1.84,-1.58,115.8775,"June 07, 24",-0.0158,,,,,
2024-06-06,117,118.52,114.43,118.18,114.35,3002649,3002649,1.18,1.01,117.0325,"June 06, 24",0.0101,,,,,
2024-06-05,119.06,120.28,117.48,118.65,114.8,1645837,1645837,-0.41,-0.34436,118.8675,"June 05, 24",-0.0034436,,,,,
2024-06-04,119.75,120.63,118.04,118.31,114.47,2119612,2119612,-1.44,-1.2,119.1825,"June 04, 24",-0.012,,,,,
2024-06-03,124.84,124.84,119.79,120.89,116.97,2123800,2123800,-3.95,-3.16,122.59,"June 03, 24",-0.0316,,,,,
2024-05-31,124.19,125.3,120.21,122.59,118.61,3525435,3525435,-1.6,-1.29,123.0725,"May 31, 24",-0.0129,,,,,
2024-05-30,123.57,125.94,123.32,123.78,119.77,1557753,1557753,0.21,0.16994,124.1525,"May 30, 24",0.0016994,,,,,
2024-05-29,124.71,126.36,123.41,123.44,119.44,1765900,1765900,-1.27,-1.02,124.48,"May 29, 24",-0.0102,,,,,
2024-05-28,128.28,129.5,125.9,127.76,123.62,2105265,2105265,-0.52,-0.40536,127.86,"May 28, 24",-0.0040536,,,,,
2024-05-24,123.96,127.7,123.64,127.59,123.45,1445741,1445741,3.63,2.93,125.7225,"May 24, 24",0.0293,,,,,
2024-05-23,126.76,126.76,122.67,122.95,118.96,1754400,1754400,-3.81,-3.01,124.785,"May 23, 24",-0.0301,,,,,
2024-05-22,124,128.35,122.8,126.48,122.38,2423548,2423548,2.48,2,125.4075,"May 22, 24",0.02,,,,,
2024-05-21,128.83,130.8,126.64,126.64,122.53,1655300,1655300,-2.19,-1.7,128.2275,"May 21, 24",-0.017,,,,,
2024-05-20,131,131,126.3,130.15,125.93,2202923,2202923,-0.85,-0.64885,129.6125,"May 20, 24",-0.0064885,,,,,
2024-05-17,129.67,134.75,129.25,131.12,126.87,2283339,2283339,1.45,1.12,131.1975,"May 17, 24",0.0112,,,,,
2024-05-16,128.61,130.44,126.75,129.19,125,1743633,1743633,0.58,0.45098,128.7475,"May 16, 24",0.0045098,,,,,
