date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,GDDY,USD,0001609711,2025-02-20,2025-02-20 16:55:56,2024,FY,936900000,135300000,-177800000,299900000,61200000,0,0,-65500000,126700000,32200000,1287700000,-26600000,0,0,0,48100000,21500000,-22300000,0,-676500000,0,21400000,-677400000,-1600000,630200000,1089000000,458800000,1287700000,-26600000,1261100000,https://www.sec.gov/Archives/edgar/data/1609711/000160971125000023/0001609711-25-000023-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971125000023/gddy-20241231.htm
2023-12-31,GDDY,USD,0001609711,2024-02-29,2024-02-29 16:50:35,2023,FY,1374800000,171300000,-993200000,296300000,130500000,0,0,28300000,102200000,67900000,1047600000,-42000000,12700000,-40500000,0,-32600000,-102400000,-26400000,0,-1270200000,0,34900000,-1261700000,1300000,-315200000,458800000,774000000,1047600000,-77400000,970200000,https://www.sec.gov/Archives/edgar/data/1609711/000160971124000022/0001609711-24-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971124000022/gddy-20231231.htm
2022-12-31,GDDY,USD,0001609711,2023-02-16,2023-02-16 17:07:41,2022,FY,352900000,194600000,-18400000,264400000,81400000,0,0,35100000,46300000,104800000,979700000,-60100000,-72500000,-72500,0,672500,-132000000,-68800000,0,-1294600000,0,36700000,-1326700000,-2700000,-481700000,774000000,1255700000,979700000,-60100000,919600000,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000031/0001609711-23-000031-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000031/gddy-20221231.htm
2021-12-31,GDDY,USD,0001609711,2022-02-17,2022-02-17 17:09:21,2021,FY,242800000,199600000,-16100000,207900000,143000000,0,0,34200000,108800000,52100000,829300000,-253200000,-367700000,-40000000,-202100000,227400000,-635600000,767600000,0,-526000000,0,56500000,298100000,-1300000,490500000,1255700000,765200000,829300000,-253200000,576100000,https://www.sec.gov/Archives/edgar/data/1609711/000160971122000024/0001609711-22-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971122000024/gddy-20211231.htm
2020-12-31,GDDY,USD,0001609711,2021-02-19,2021-02-19 16:10:07,2020,FY,-494100000,202700000,674700000,191500000,128100000,0,0,-20500000,148600000,61700000,764600000,-81500000,-424700000,-15000000,23700000,15200000,-482300000,717600000,0,-541700000,0,-757600000,-581700000,1800000,-297600000,765200000,1062800000,764600000,-81500000,683100000,https://www.sec.gov/Archives/edgar/data/1609711/000160971121000017/0001609711-21-000017-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971121000017/gddy-20201231.htm
2019-12-31,GDDY,USD,0001609711,2020-02-21,2020-02-20 17:43:18,2019,FY,138400000,209700000,-8700000,147000000,189500000,0,0,13600000,175900000,47500000,723400000,-92300000,-40300000,-64100000,59900000,1500000,-135300000,-25000000,0,-458600000,0,26700000,-456900000,-800000,130400000,1062800000,932400000,723400000,-92300000,631100000,https://www.sec.gov/Archives/edgar/data/1609711/000160971120000022/0001609711-20-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971120000022/gddy-20191231.htm
2018-12-31,GDDY,USD,0001609711,2019-02-22,2019-02-21 17:42:14,2018,FY,82000000,234100000,-41100000,125500000,144500000,0,0,-3400000,147900000,14800000,559800000,-97000000,-151500000,-24800000,18500000,-19900000,-254800000,-31700000,89100000,21900,0,78700000,47000000,-2300000,349700000,932400000,582700000,559800000,-97000000,462800000,https://www.sec.gov/Archives/edgar/data/1609711/000160971119000012/0001609711-19-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971119000012/a201810-kx10kdocument.htm
2017-12-31,GDDY,USD,0001609711,2018-02-27,2018-02-27 16:09:16,2017,FY,139800000,205800000,-157700000,76400000,223900000,0,0,-8400000,232300000,-12600000,475600000,-135200000,-1429200000,-28300000,22600000,390000000,-1570100000,1341200000,0,-285000000,0,28400000,1107500000,3600000,16600000,582700000,566100000,475600000,-135200000,340400000,https://www.sec.gov/Archives/edgar/data/1609711/000160971118000035/0001609711-18-000035-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971118000035/a12312017-10k.htm
2016-12-31,GDDY,USD,0001609711,2017-02-28,2017-02-28 16:12:05,2016,FY,-21900000,160100000,8700000,56800000,162300000,0,0,19600000,142700000,20500000,386500000,-62800000,-118500000,-10500000,8400000,-7200000,-183400000,-26100000,0,-18800000,-18800000,78800000,15100000,-100000,218100000,566100000,348000000,386500000,-62800000,323700000,https://www.sec.gov/Archives/edgar/data/1609711/000160971117000042/0001609711-17-000042-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971117000042/gddy-12312016x10k.htm
2015-12-31,GDDY,USD,0001609711,2016-04-05,2016-04-05 07:21:28,2015,FY,-120400000,158800000,-3100000,40400000,150300000,-1200000,-27400000,13500000,165400000,33400000,259400000,-79300000,-66200000,-7300000,5800000,1100000,-145900000,-386000000,482400000,-800000,-800000,-400000,94400000,-200000,209000000,348000000,139000000,259400000,-79300000,180100000,https://www.sec.gov/Archives/edgar/data/1609711/000160971116000086/0001609711-16-000086-index.htm,https://www.sec.gov/Archives/edgar/data/1609711/000160971116000086/gddy-12312015x10ka.htm
