symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
CNC,2029-12-31,181043881263,209409255122,195278500000,6360674821,7357244924,6860784410,4628679064,5353885634,4992610070,4122409981,4982345256,4553954088,15065975405,17426464045,16250541348,8.695,9.51294,7.87104,3,1
CNC,2028-12-31,191521550000,192219050000,191870300000,6728790237,6753295737,6741042987,4896557578,4914390292,4905473935,2978175987,4281125363,3629650675,15937898270,15995942307,15966920288,6.5875,8.17408,5.68632,4,3
CNC,2027-12-31,194840685400,195638170213,195239427807,6845402524,6873420823,6859411673,4981416633,5001805619,4991611126,1503794725,2758109233,1538117240,16214107617,16280472117,16247289867,4.15153,5.26614,2.87124,12,4
CNC,2026-12-31,185272172808,200361988091,192702234073,6509228793,7039384286,6770271603,4736782163,5122577648,4926743673,1288132658,1893397412,1590765035,15417842234,16673575288,16036151561,2.90395,3.61512,2.45947,11,11
CNC,2025-12-31,190813615208,193220542228,192156322430,6703918129,6788481496,6751091908,4878458083,4939995057,4912786560,1047870335,1079787294,1063828814.5,15878985877,16079283744,15990722291,2.0312,2.06167,2.00073,11,11
CNC,2024-12-31,160335629117,163133110184,161264792472,5633124919,5731409751,5665769524,4099239171,4170761290,4122994732,3574730879,3585226709,3579978794,13342691440,13575490145,13420013867,6.83536,6.84538,6.82534,10,12
CNC,2023-12-31,133562607815,154488768245,144064000000,4692499468,5427705214,5061448368,3414743664,3949754735,3683228707,2503658685,3025920490,2823000000,11114714015,12856131710,11988611079,5.28072,5.77748,4.78031,5,10
CNC,2022-12-30,135340663778,152004006058,144424409413,3668354781,5502532172,4585443477,1780773933,2785557126,2283165530,1472378480,2361096023,1916737252,8827592036,13241388055,11034490046,5.72721,6.11795,5.25892,7,6
CNC,2021-12-30,118117556009,132660363840,126045327337,3123337655,4710616410,3916977033,1177240460,2231293314,1704266887,772876740,1755024330,1263950535,8271840409,12407760614,10339800512,5.12167,5.4711,4.7029,7,5
CNC,2020-12-30,104330201983,117175490437,111332598679,3572621162,5358931743,4465776453,2266108529,3399162794,2832635662,1302166830,1965505563,1633836197,8856786272,13285179410,11070982841,5.00368,5.34506,4.59455,6,10
CNC,2019-12-30,69591415393,78159613169,74262226797,2187804535,3281706803,2734755669,1361386261,2042079392,1701732827,1008482426,1512723639,1260603033,5262988219,7894482330,6578735275,4.4172,4.71857,4.05603,4,8
CNC,2018-12-30,56257234798,63183708579,60033087500,1656611362,2484917044,2070764203,1084154544,1626231816,1355193180,668603028,1002904543,835753786,5273592422,7910388634,6591990528,3.68786,3.93947,3.38632,4,3
CNC,2017-12-30,44836194650,50356493111,47845494118,1240657358,1860986038,1550821698,834337436,1251506154,1042921795,582872154,874308232,728590193,3274196760,4911295140,4092745950,2.49307,2.66316,2.28922,8,7
CNC,2016-12-30,37159383307,41734501426,39653433333,1227818905,1841728356,1534773631,931918252,1397877379,1164897816,407027615,627308546,517168081,3212839658,4819259488,4016049573,2.16754,2.31542,1.99031,6,7
CNC,2015-12-30,21208058934,23819226452,22631493750,625396597,938094895,781745747,519788427,779682642,649735535,261766756,392650134,327208445,1505647947,2258471922,1882059935,1.47957,1.58051,1.35859,6,5
