date,symbol,calendarYear,period,growthCashAndCashEquivalents,growthShortTermInvestments,growthCashAndShortTermInvestments,growthNetReceivables,growthInventory,growthOtherCurrentAssets,growthTotalCurrentAssets,growthPropertyPlantEquipmentNet,growthGoodwill,growthIntangibleAssets,growthGoodwillAndIntangibleAssets,growthLongTermInvestments,growthTaxAssets,growthOtherNonCurrentAssets,growthTotalNonCurrentAssets,growthOtherAssets,growthTotalAssets,growthAccountPayables,growthShortTermDebt,growthTaxPayables,growthDeferredRevenue,growthOtherCurrentLiabilities,growthTotalCurrentLiabilities,growthLongTermDebt,growthDeferredRevenueNonCurrent,growthDeferrredTaxLiabilitiesNonCurrent,growthOtherNonCurrentLiabilities,growthTotalNonCurrentLiabilities,growthOtherLiabilities,growthTotalLiabilities,growthCommonStock,growthRetainedEarnings,growthAccumulatedOtherComprehensiveIncomeLoss,growthOthertotalStockholdersEquity,growthTotalStockholdersEquity,growthTotalLiabilitiesAndStockholdersEquity,growthTotalInvestments,growthTotalDebt,growthNetDebt
2024-12-31,JBHT,2024,FY,-0.11924490101979604,0,-0.11924490101979604,-0.05377483781989069,-0.012421182382781018,-0.33089595395022403,-0.09698642458260079,-0.01406146490112119,0,-0.2755571488319293,-0.13798687932575399,0.07278481012658228,-0.010666863177675122,0.17275320970042796,-0.012855641454647574,0,-0.03159403761543231,-0.1240079526529638,1.3927732726305304,0,0,4.118498498498498,0.15527710843373493,-0.2627276682801614,0,-0.07403057974422911,0.17592760297082558,-0.12757143666180262,0,-0.04018729297878916,0,0.056654665820402315,0,0,-0.02174908949309389,-0.03159403761543231,0.07278481012658228,-0.07209720934765883,-0.07075622599337572
2023-12-31,JBHT,2023,FY,0.027288308587054905,0,0.027288308587054905,-0.15745258196110584,0.03901285650953155,0,-0.11329618071976483,0.15773925145711953,0.1129772766897193,0.15527178602243313,0.1335208680570244,0.2589641434262948,-0.0058152579547691985,7.615078187905242,0.18139938324188984,0,0.09997485313192186,-0.07688263042454956,0,0,0,-0.16162790697674417,-0.0737971638106886,0.051016138057187785,0,0.04567996338827806,5.80406954191205,0.1729391683820859,0,0.08374569666486485,0,0.08630328485163605,0,0,0.11917579732341943,0.09997485313192186,0.2589641434262948,0.22761033019822585,0.2344569347552937
2022-12-31,JBHT,2022,FY,-0.8539526197514267,0,-0.8539526197514267,0.07869215672392722,0.6220038350910834,1,-0.03996149043142263,0.24427186795428643,0.19824713243998768,0.2792494481236203,0.23704164987728488,-0.22291019265975828,0.3684075315642721,2.7272152898436266,0.24837897208405685,0,0.15114158974268269,0.033698442935232734,-1,0,0,-0.47766323024054985,-0.09329845050878816,0.33480947509513287,0,0.2485773285600847,0.057445975425577535,0.3149482536896038,0,0.1308814854148468,0,0.14278816808729533,0,0,0.17606940242785335,0.15114158974268269,-0.22291021671826625,0.059121864149605435,0.3469307966453306
2021-12-31,JBHT,2021,FY,0.13484433549737954,0,0.13484433549737954,0.3151928026059109,0.05158796840867081,0,0.25064966014645107,0.11123759506118366,-0.04599162925773724,-0.15168539325842698,-0.09913634606500032,-0.09269665730337079,0.1633136525985859,-0.5059695283628193,0.09877135173092413,0,0.1464676340334526,0.3152729315245698,6.370020703933747,0,0,-0.20496894409937888,0.5943908709691991,-0.2759003971123558,0,0.09854106724806548,-0.4211912176772452,-0.11512658342219476,0,0.10697956945807122,0,0.1276624513339615,0,0,0.19909635565496908,0.1464676340334526,-0.09269662921348315,0.029567832862801926,0.00031748227686228186
2020-12-31,JBHT,2020,FY,7.951485714285714,0,7.951485714285714,0.294934223075243,0.1278309485454373,-1,0.24358215323172433,0.05656878768780728,0.09385835599941864,0.0028169014084507044,0.04583238835257807,1.0000509242173263,-0.9998037558040733,-0.9227374459644405,0.05861957010242997,0,0.10870039668395465,-0.025043104807326903,0,0,0,-0.08783783783783784,0.04734370504534808,0.007473721579946594,0,0.040055481273327746,1.1781575186290871,0.0444824785934788,0,0.08164459669301538,0,0.08530509229604231,0,0,0.14693636473110844,0.0866231446861317,1.0000509242173263,0.01456373570664113,-0.18597354970979757
2019-12-31,JBHT,2019,FY,3.6052631578947367,0,3.6052631578947367,-0.23705162610116506,-0.03963234290394503,0,-0.014425997401164752,0.0510157727864211,1.4029236410806496,0.6359447004608295,0.928242083147157,-44528.261146496814,7908.464275612378,3.5238979259552323,0.11170975510119917,0,0.0744762942128549,-0.1509504942682913,-1,0,0,0,-0.23409802802237295,0.44227836660366565,0,0.10768246893119182,-0.5571229282918297,0.3202873197010948,0,0.07141913604254876,0,0.09657616747066625,0,0,0.0788266209317288,0.07760087196372532,-44528.261146496814,0.23595427393865134,0.21352180982283023
2018-12-31,JBHT,2018,FY,-0.47987955105392827,0,-0.47987955105392827,0.10125919024534447,0.062306651198762567,0,0.23042470245940694,0.15478671324100476,0.008122925259028267,-0.11668928086838534,-0.07294824790241838,-0.042682926829268296,0.3113306924229611,-0.21754515979620195,0.14777774472825456,0,0.17099561076185538,0.18567175748503995,0,0,0,0,0.4670030937989508,-0.17247839771417833,0,0.18726005276738505,0.2529969606449172,-0.025559655471581597,0,0.13870360666924597,0,0.10110588131374473,0,0,0.14247563644271677,0.14280116926810435,-0.042682926829268296,0.0584489093620498,0.06579324523802632
2017-12-31,JBHT,2017,FY,1.2913595734671475,0,1.2913595734671475,0.28804977362498435,0.11363514022716262,-1,0.2916765801575796,0.05837254340602052,0,30.28183361629881,47.159592529711375,-0.07865168539325842,-0.9147506937470435,0.9276740178540321,0.08438712908476274,0,0.13558334473756511,0.5575892253088669,0,0,0,0,0.32663666598069,0.10075354007693571,0,-0.28665819540285,0.18156316949492146,-0.08368285238580697,0,0.035226553278989034,0,0.18170592023530704,0,0,0.3007395013369296,0.12132805416711505,-0.07865168539325842,0.10075354007693571,0.09300531380210858
2016-12-31,JBHT,2016,FY,0.14570607258354293,0,0.14570607258354293,0.2785157531998687,-0.1989564917424863,0.7728020488662068,0.10043904408710132,0.04348304112531276,0,0,0,0.3088235294117647,0.06810677906568317,-0.10078191722386197,0.038206466945124584,0,0.052912815850773544,0.12921500182175052,0,0,0,0,0.3051292501929878,-0.011748461677970909,0,0.06329389680065818,0.10809195245252083,0.024278096681138728,0,0.08907552490305651,0,0.11542554463288543,0,0,0.08744478418151393,0.08654941491497761,0.3088235294117647,-0.011748461677970909,-0.019569567566485903
2015-12-31,JBHT,2015,FY,-0.06626404965609797,0,-0.06626404965609797,0.11851574270222318,-0.16398702235039653,-0.09596680834523377,-0.023590833172372264,0.08813461417617174,0,0,0,-0.06206896551724138,38.73055659921636,-513.0460725075528,0.10338273499227449,0,0.070486238772465,0.04448222736451857,-1,0,0,0,-0.30950886430544566,0.46005275485378305,0,0.2154377880184332,-0.016940615503433454,0.3278319606281709,0,0.062299723523826116,0,0.12905892552813567,0,0,0.0795576340177813,0.09513861312401074,-0.06206896551724138,0.06905335502855264,0.07749429158518205
