symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
FRT,2024-12-31,111.95,83559000,9354430050,123409000,4561252000,13792273050
FRT,2023-12-31,103.05,81313000,8379304650,250825000,4687717000,12816196650
FRT,2022-12-31,101.04,79854000,8068448160,85558000,4474796000,12457686160
FRT,2021-12-31,136.32,77336000,10542443520,162132000,4192240000,14572551520
FRT,2020-12-31,85.12,75515000,6427836800,798329000,4435865000,10065372800
FRT,2019-12-31,128.73,74766000,9624627180,127432000,3502284000,12999479180
FRT,2018-12-31,118.04,73274000,8649262960,64087000,3229204000,11814379960
FRT,2017-12-31,132.81,72117000,9577858770,15188000,3325766000,12888436770
FRT,2016-12-31,142.11,70877000,10072330470,23368000,2798452000,12847414470
FRT,2015-12-31,146.1,68797000,10051241700,21046000,2680716000,12710911700
FRT,2014-12-31,133.46,67322000,8984794120,47951000,2409677000,11346520120
FRT,2013-12-31,101.41,65331000,6625216710,88927000,2321862000,8858151710
FRT,2012-12-31,104.02,63881000,6644901620,36988000,2208602000,8816515620
FRT,2011-12-31,90.75,62438000,5666248500,67806000,2110410000,7708852500
FRT,2010-12-31,77.93,61182000,4767913260,15797000,1079827000,5831943260
FRT,2009-12-31,67.72,59704000,4043154880,135389000,992494000,4900259880
FRT,2008-12-31,62.08,58665000,3641923200,15223000,1745785000,5372485200
FRT,2007-12-31,82.15,56108000,4609272200,50691000,1925389000,6483970200
FRT,2006-12-31,85,53469000,4544865000,11495000,1396019000,5929389000
FRT,2005-12-31,60.65,52533000,3186126450,8639000,1119245000,4296732450
FRT,2004-12-31,51.65,51008000,2634563200,30475000,1052172000,3656260200
FRT,2003-12-31,38.39,47379000,1818879810,34968000,1053559000,2837470810
FRT,2002-12-31,28.12,41624000,1170466880,23123000,844390000,1991733880
FRT,2001-12-31,23,39164000,900772000,17563000,783719000,1666928000
FRT,2000-12-31,19,38796000,737124000,11357000,815905000,1541672000
FRT,1999-12-31,18.81,39574000,744386940,11738000,870083000,1602731940
FRT,1998-12-31,23.63,39174000,925681620,17230000,795849000,1704300620
FRT,1997-12-31,25.75,38448276,990043107,17043000,915768000,1888768107
FRT,1996-12-31,27.13,33573000,910835490,11041000,487008000,1386802490
FRT,1995-12-31,22.75,31860000,724815000,10521000,422098000,1136392000
FRT,1994-12-31,20.63,30679000,632907770,3995000,270096000,899008770
FRT,1993-12-31,25,24133333,603333325,-137300000,364200000,1104833325
FRT,1992-12-31,25,22926829,573170725,-125600000,348000000,1046770725
FRT,1991-12-31,18.88,17142857,323657140,-126400000,379600000,829657140
FRT,1990-12-31,14.38,16571429,238297149,-128000000,389000000,755297149
FRT,1989-12-31,22,14634146,321951212,-128500000,389600000,840051212
FRT,1988-12-31,21.13,13846154,292569234,0,166300000,458869234
FRT,1987-12-31,19.88,12765957,253787225,0,199000000,452787225
FRT,1986-12-31,19.88,11384615,226326146,0,39700000,266026146
FRT,1985-12-31,16.88,11333333,191306661,0,113800000,305106661
