date,symbol,calendarYear,period,growthRevenue,growthCostOfRevenue,growthGrossProfit,growthGrossProfitRatio,growthResearchAndDevelopmentExpenses,growthGeneralAndAdministrativeExpenses,growthSellingAndMarketingExpenses,growthOtherExpenses,growthOperatingExpenses,growthCostAndExpenses,growthInterestExpense,growthDepreciationAndAmortization,growthEBITDA,growthEBITDARatio,growthOperatingIncome,growthOperatingIncomeRatio,growthTotalOtherIncomeExpensesNet,growthIncomeBeforeTax,growthIncomeBeforeTaxRatio,growthIncomeTaxExpense,growthNetIncome,growthNetIncomeRatio,growthEPS,growthEPSDiluted,growthWeightedAverageShsOut,growthWeightedAverageShsOutDil
2024-12-31,BX,2024,FY,0.5290988781769269,0.027369474005946262,0.5600239144275673,0.02022435342495161,0,0.11752320649167025,0,0.09842415123426614,0.10425581047855795,0.09684536454738135,0.027369474005946262,-0.10255770430442919,1.1667452245638368,0.41700792235487766,1.1839434103500204,0.4282551910061462,0,1.1839434103500204,0.4282551910061462,0.9897733226087279,0.9962239733118601,0.3054904436930138,0.967391304347826,0.967391304347826,0.014940182643707462,0.01486136579800298
2023-12-31,BX,2023,FY,-0.0015221768686298274,0.3613933328079439,-0.017662904801481416,-0.01616533443117535,0,0.10054426685989891,0,0.10408098616014072,0.10299868449835638,0.12355230653038013,0.3613933328079439,-0.40273037542662116,-0.15049990280218745,-0.14920484212504787,-0.14561112765682716,-0.14430861403516226,0,-0.14561112765682716,-0.14430861403516226,0.08581669768228727,-0.20413405347009753,-0.20292075798396078,-0.22033898305084737,-0.22033898305084737,0.01963173214034188,0.019539355582214427
2022-12-31,BX,2022,FY,-0.5578882295065837,0.599980834022636,-0.5716741738148565,-0.03118203410494321,0,0.2102113393010085,0,0.17681865468797062,0.1868400930501737,0.2117282845920802,0.599980834022636,-0.10383192424303135,-0.7411752314957599,-0.41457164047298506,-0.7446944539417537,-0.42253166929090713,0,-0.7446944539417537,-0.42253166929090713,-0.6007433293284961,-0.7016369216564969,-0.3251410653986043,-0.7100737100737101,-0.7097170971709718,0.029033232300204246,0.02890797397251466
2021-12-31,BX,2021,FY,2.120872219330917,0.19322107341028635,2.1820784274458607,0.019611891824000506,0,0.2809330348887595,0,0.1447539452628818,0.18248135834791226,0.1831228588580816,0.19322107341028635,0.05373453619129382,4.0711909254463245,0.6249274463518733,4.180245423148629,0.6598710420922026,0,4.180245423148629,0.6598710420922026,2.3268382704050965,4.603218212238237,0.7954013550371447,4.426666666666667,4.420000000000001,0.032762565477763454,0.032795231166385434
2020-12-31,BX,2020,FY,-0.1528565143690226,-0.1677251963455682,-0.15237570141776932,0.0005675696503777688,0,0.03944654347869743,0,0.14000734282112634,0.11025001390121605,0.0885337325678903,-0.1677251963455682,0.0007605740925928534,-0.3086748980589939,-0.18393387475992864,-0.31442909469973274,-0.1907263445074645,0,-0.31442909469973274,-0.1907263445074645,8.424382716049383,-0.48998771516752354,-0.3979623363047061,-0.504950495049505,-0.504950495049505,0.031118608520089405,0.03119113836720995
2019-12-31,BX,2019,FY,0.06934695827203134,0.21744008781023233,0.06515704876440088,-0.003918194652508634,0,0.03532588114215448,0,0.030315095372112424,0.03179279609129879,0.044232719570008815,0.21744008781023233,0.20294471459311092,0.0887613026118419,0.018155327593439078,0.08684290456344129,0.016361337222864904,0,0.08684290456344129,0.016361337222864904,-1.1922771562612775,0.32941883060446703,0.2432062581760044,0.3348017621145373,0.34070796460176994,0.1200021081676279,0.12044517897280825
2018-12-31,BX,2018,FY,-0.002564941878386913,-0.16961202313075358,0.003144465781760333,0.005724089624196102,0,0.08367008975343154,0,0.5500775059453318,0.3754923948749367,0.3175374229132402,-0.16961202313075358,0.2617795450658457,-0.14235827571842063,-0.1401528176428977,-0.14694874248710993,-0.14475508895880856,0,-0.14694874248710993,-0.14475508895880856,-0.6644136355256767,0.04785594960900492,0.050550550378792296,0.02714932126696835,0.02262443438914019,-0.09312717285942024,-0.09420745985790378
2017-12-31,BX,2017,FY,0.3387728966985559,0.2936837554207554,0.3403695865540105,0.0011926517701187046,0,0.04641927905625584,0,-0.22223769814169153,-0.1395460221344144,-0.10777921932573022,0.2936837554207554,-0.4360464415321365,0.6899109653822791,0.26228352060292365,0.7291241533017244,0.2915739163286164,0,0.7291241533017244,0.2915739163286164,4.614504162826189,0.4161252880134435,0.057778576044323085,0.3812499999999999,0.4166666666666666,0.02460129720968095,0.11495056888226927
2016-12-31,BX,2016,FY,-0.07452856321777115,-0.7559983824227535,0.027047934988512823,0.10975649187041647,0,-0.09425993209294664,0,-0.2267196467275335,-0.19027080751181197,-0.30792861302959146,-0.7559983824227535,-0.18232006072734802,0.2861738297711338,0.38974989241851965,0.31236072446422314,0.41804562768302056,0,0.31236072446422314,0.41804562768302056,-0.3048141261988046,0.46383502702915935,0.581718212508199,0.4285714285714285,0.5,0.023864413912904198,0.005916391135690504
2015-12-31,BX,2015,FY,-0.38503467352971255,-0.5246732269465827,-0.356873138515728,0.045793695686474165,0,0.13042428715034288,0,-0.11876974482201531,-0.06186320015498186,-0.21984430953853049,-0.5246732269465827,-0.0046901829956336166,-0.5313393863633418,-0.23790725510581998,-0.5448024268535134,-0.25979961222807146,0,-0.5448024268535134,-0.25979961222807146,-0.34610008482929394,-0.5520674446181313,-0.27161331518637866,-0.5692307692307692,-0.5968992248062015,0.041941421682386903,-0.031204232328541734
