holder,shares,dateReported,change
FIL Ltd,586630,2025-09-30,-458430
Man Group plc,583690,2025-09-30,125860
PRINCIPAL FINANCIAL GROUP INC,565911,2025-09-30,-229965
National Pension Service,560353,2025-09-30,2976
Handelsbanken Fonder AB,551098,2025-09-30,66713
CI INVESTMENTS INC.,548132,2025-09-30,162100
PEREGRINE CAPITAL MANAGEMENT LLC,530928,2025-09-30,-10948
ING GROEP NV,504940,2025-09-30,393477
BANK OF NOVA SCOTIA,504913,2025-09-30,-25742
Universal- Beteiligungs- und Servicegesellschaft mbH,503937,2025-09-30,6199
"Baird Financial Group, Inc.",502336,2025-09-30,-135429
FACTORY MUTUAL INSURANCE CO,497930,2025-09-30,0
Mitsubishi UFJ Trust & Banking Corp,494819,2025-09-30,-102717
ProShare Advisors LLC,494147,2025-09-30,-109640
abrdn plc,486373,2025-09-30,180943
Woodline Partners LP,480814,2025-09-30,2415
SEI INVESTMENTS CO,475029,2025-09-30,-222646
"Cubist Systematic Strategies, LLC",474151,2025-09-30,474151
C WorldWide Group Holding A/S,449000,2025-09-30,0
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,446503,2025-09-30,-39287
AQR CAPITAL MANAGEMENT LLC,444631,2025-09-30,-179750
ALLIANCEBERNSTEIN L.P.,419579,2025-09-30,-89459
Sterling Capital Management LLC,407080,2025-09-30,56940
NATIONAL BANK OF CANADA /FI/,402566,2025-09-30,18865
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",397218,2025-09-30,114816
"TWO SIGMA ADVISERS, LP",386276,2025-09-30,372600
TEACHER RETIREMENT SYSTEM OF TEXAS,383330,2025-09-30,92643
"ALTA FOX CAPITAL MANAGEMENT, LLC",379100,2025-09-30,131200
TWINBEECH CAPITAL LP,370804,2025-09-30,370804
GREAT WEST LIFE ASSURANCE CO /CAN/,365826,2025-09-30,-7069
Schonfeld Strategic Advisors LLC,364700,2025-09-30,330068
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,362813,2025-09-30,-26132
Thematics Asset Management,362294,2025-09-30,24608
AMERICAN CAPITAL MANAGEMENT INC,357790,2025-09-30,2217
"WATERS PARKERSON & CO., LLC",354452,2025-09-30,3151
SIRIOS CAPITAL MANAGEMENT L P,340170,2025-09-30,145682
TD ASSET MANAGEMENT INC,320798,2025-09-30,44770
Rock Springs Capital Management LP,316900,2025-09-30,30150
BNP Paribas Asset Management Holding S.A.,314968,2025-09-30,-25094
Point72 (DIFC) Ltd,312430,2025-09-30,147230
"BEACON INVESTMENT ADVISORY SERVICES, INC.",310304,2025-09-30,-35286
Polar Capital Holdings Plc,308478,2025-09-30,308478
"MayTech Global Investments, LLC",307747,2025-09-30,-2884
AVIVA PLC,306159,2025-09-30,14697
DANSKE BANK A/S,301742,2025-09-30,-31960
CASTLEARK MANAGEMENT LLC,300249,2025-09-30,-11093
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,299794,2025-09-30,14
Qube Research & Technologies Ltd,297885,2025-09-30,-1333458
Gradient Investments LLC,291663,2025-09-30,21915
Skandinaviska Enskilda Banken AB (publ),288063,2025-09-30,-4196
BROWN ADVISORY INC,283039,2025-09-30,48538
BAMCO INC /NY/,272500,2025-09-30,-60000
Meridiem Capital Partners LP,269926,2025-09-30,74577
OSSIAM,269700,2025-09-30,48560
"Asset Management One Co., Ltd.",264022,2025-09-30,9237
"Fisher Asset Management, LLC",263564,2025-09-30,-23056
"Russell Investments Group, Ltd.",256312,2025-09-30,-198857
TORONTO DOMINION BANK,253489,2025-09-30,30212
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",252740,2025-09-30,-4163
Voleon Capital Management LP,252318,2025-09-30,184509
"Banco Santander, S.A.",250310,2025-09-30,56062
TRUIST FINANCIAL CORP,247922,2025-09-30,48993
CAPITAL FUND MANAGEMENT S.A.,244654,2025-09-30,69866
Candriam S.C.A.,244363,2025-09-30,199908
PRUDENTIAL FINANCIAL INC,241703,2025-09-30,-714134
APG Asset Management N.V.,236668,2025-09-30,1870
KING LUTHER CAPITAL MANAGEMENT CORP,232583,2025-09-30,-27410
PICTON MAHONEY ASSET MANAGEMENT,230166,2025-09-30,26106
"Rafferty Asset Management, LLC",225033,2025-09-30,36347
STRS OHIO,224150,2025-09-30,-14796
Swedbank AB,223978,2025-09-30,-9564
"Motley Fool Wealth Management, LLC",218000,2025-09-30,-30253
STATE OF WISCONSIN INVESTMENT BOARD,217149,2025-09-30,-2829
Premier Fund Managers Ltd,217086,2025-09-30,58588
NEW YORK STATE COMMON RETIREMENT FUND,214627,2025-09-30,15961
"Mirae Asset Global Investments Co., Ltd.",212045,2025-09-30,21352
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,209535,2025-09-30,-10661
"ADAGE CAPITAL PARTNERS GP, L.L.C.",207000,2025-09-30,-201689
ACADIAN ASSET MANAGEMENT LLC,204933,2025-09-30,-68360
GDS Wealth Management,200452,2025-09-30,11134
Motley Fool Asset Management LLC,200216,2025-09-30,-24533
"Chevy Chase Trust Holdings, LLC",200136,2025-09-30,-6981
Engineers Gate Manager LP,199460,2025-09-30,187122
"Prosight Management, LP",195217,2025-09-30,125217
"Aristotle Atlantic Partners, LLC",193277,2025-09-30,193277
Robeco Institutional Asset Management B.V.,189917,2025-09-30,-14640
ROYAL LONDON ASSET MANAGEMENT LTD,187782,2025-09-30,4770
Compagnie Lombard Odier SCmA,182392,2025-09-30,-720
COMERICA BANK,180494,2025-09-30,10937
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",179938,2025-09-30,100280
THRIVENT FINANCIAL FOR LUTHERANS,176416,2025-09-30,48749
NEOS Investment Management LLC,175982,2025-09-30,65066
Treasurer of the State of North Carolina,175801,2025-09-30,-6845
Capitolis Liquid Global Markets LLC,175000,2025-09-30,0
Parkman Healthcare Partners LLC,171628,2025-09-30,-54247
"ISTHMUS PARTNERS, LLC",167786,2025-09-30,399
LPL Financial LLC,165532,2025-09-30,11035
"Marble Harbor Investment Counsel, LLC",162948,2025-09-30,4293
"CWM, LLC",158989,2025-09-30,-4293
"Allspring Global Investments Holdings, LLC",157588,2025-09-30,-54773
CIBC Asset Management Inc,156185,2025-09-30,35824
Zurcher Kantonalbank (Zurich Cantonalbank),156046,2025-09-30,-216
"Moran Wealth Management, LLC",153333,2025-09-30,125104
Pictet & Cie (Europe) SA,151006,2025-09-30,364
SCHRODER INVESTMENT MANAGEMENT GROUP,149606,2025-09-30,109675
GENEVA CAPITAL MANAGEMENT LLC,148095,2025-09-30,-7690
"SG Americas Securities, LLC",147742,2025-09-30,121566
Mn Services Vermogensbeheer B.V.,146600,2025-09-30,0
KLP KAPITALFORVALTNING AS,144300,2025-09-30,400
MACQUARIE GROUP LTD,141102,2025-09-30,6430
NOMURA ASSET MANAGEMENT CO LTD,140979,2025-09-30,-18931
Rathbones Group PLC,138523,2025-09-30,-551828
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,137405,2025-09-30,0
State of New Jersey Common Pension Fund D,136553,2025-09-30,3425
"Bank Julius Baer & Co. Ltd, Zurich",136055,2025-09-30,52949
2Xideas AG,135199,2025-09-30,-8900
STIFEL FINANCIAL CORP,134434,2025-09-30,23072
Verition Fund Management LLC,134087,2025-09-30,52115
"Resona Asset Management Co.,Ltd.",129788,2025-09-30,-7504
SIT INVESTMENT ASSOCIATES INC,128116,2025-09-30,93
Mizuho Markets Cayman LP,127093,2025-09-30,53093
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,123235,2025-09-30,875
"Bridgewater Associates, LP",120495,2025-09-30,-133316
Cerity Partners LLC,120415,2025-09-30,60241
"CAPSTONE INVESTMENT ADVISORS, LLC",119439,2025-09-30,103277
"GRIMES & COMPANY, INC.",116500,2025-09-30,-17554
NORDEA INVESTMENT MANAGEMENT AB,116329,2025-09-30,78646
Arizona State Retirement System,116115,2025-09-30,1548
"MetLife Investment Management, LLC",115792,2025-09-30,-1895
Mediolanum International Funds Ltd,114722,2025-09-30,-3780
GUGGENHEIM CAPITAL LLC,113558,2025-09-30,2631
"New Age Alpha Advisors, LLC",109728,2025-09-30,-2524
"NATIXIS ADVISORS, L.P.",109264,2025-09-30,-117827
VOYA INVESTMENT MANAGEMENT LLC,108485,2025-09-30,-507582
NATIXIS,106834,2025-09-30,44121
STATE OF MICHIGAN RETIREMENT SYSTEM,106100,2025-09-30,-500
Quantinno Capital Management LP,106033,2025-09-30,27390
Magnetar Financial LLC,104308,2025-09-30,375
Liontrust Investment Partners LLP,103959,2025-09-30,0
Allianz Asset Management GmbH,103317,2025-09-30,47234
ITHAKA GROUP LLC,102183,2025-09-30,-386
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,101107,2025-09-30,1747
Calamos Advisors LLC,100959,2025-09-30,0
TOWARZYSTWO FUNDUSZY INWESTYCYJNYCH PZU SA,100085,2025-09-30,5407
Czech National Bank,99600,2025-09-30,3755
FORSTA AP-FONDEN,99100,2025-09-30,8600
Aware Super Pty Ltd as trustee of Aware Super,98316,2025-09-30,0
Quantbot Technologies LP,96364,2025-09-30,92273
Daiwa Securities Group Inc.,95807,2025-09-30,51
KORNITZER CAPITAL MANAGEMENT INC /KS,94317,2025-09-30,-4872
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,94171,2025-09-30,-1996
"XPONANCE, INC.",92899,2025-09-30,-1094
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,92844,2025-09-30,-4800
Andra AP-fonden,92800,2025-09-30,92500
Groupe la Francaise,89195,2025-09-30,12169
GF FUND MANAGEMENT CO. LTD.,88848,2025-09-30,1780
OPPENHEIMER ASSET MANAGEMENT INC.,87651,2025-09-30,-13360
AMALGAMATED BANK,85978,2025-09-30,873
DAVENPORT & Co LLC,84967,2025-09-30,15024
NOMURA HOLDINGS INC,84191,2025-09-30,52491
Retirement Systems of Alabama,83653,2025-09-30,-485
"WOLVERINE TRADING, LLC",83167,2025-09-30,51783
Walleye Trading LLC,82751,2025-09-30,57132
PATTEN & PATTEN INC/TN,82751,2025-09-30,13
INTECH INVESTMENT MANAGEMENT LLC,82716,2025-09-30,-66221
USS Investment Management Ltd,82611,2025-09-30,0
IFM Investors Pty Ltd,82217,2025-09-30,405
"Jump Financial, LLC",82050,2025-09-30,61344
WELLINGTON MANAGEMENT GROUP LLP,79272,2025-09-30,-238292
"Resources Investment Advisors, LLC.",78708,2025-09-30,-1198
E. Ohman J:or Asset Management AB,77492,2025-09-30,62000
VAN ECK ASSOCIATES CORP,77128,2025-09-30,-5946
SECTOR GAMMA AS,76821,2025-09-30,26821
"Nippon Life Global Investors Americas, Inc.",76260,2025-09-30,12160
Cetera Investment Advisers,76079,2025-09-30,9294
"Steward Partners Investment Advisory, LLC",75639,2025-09-30,-1076
Creative Planning,75350,2025-09-30,-1880
Empire Life Investments Inc.,75324,2025-09-30,494
J. Stern & Co. LLP,72332,2025-09-30,32284
BANQUE PICTET & CIE SA,69412,2025-09-30,-19766
Trexquant Investment LP,69092,2025-09-30,69092
ELLERSON GROUP INC /ADV,68447,2025-09-30,-25
"Sendero Wealth Management, LLC",67423,2025-09-30,31094
EDMOND DE ROTHSCHILD HOLDING S.A.,66200,2025-09-30,2400
Cinctive Capital Management LP,66148,2025-09-30,66148
DAFNA Capital Management LLC,65552,2025-09-30,0
"ADVISOR GROUP HOLDINGS, INC.",64808,2025-09-30,7762
Utah Retirement Systems,64316,2025-09-30,0
La Banque Postale Asset Management SA,64157,2025-09-30,0
Police & Firemen's Retirement System of New Jersey,62955,2025-09-30,3636
US BANCORP \DE\,60542,2025-09-30,10334
"Pacer Advisors, Inc.",60129,2025-09-30,-1994
"Grandeur Peak Global Advisors, LLC",60026,2025-09-30,24227
Hudson Bay Capital Management LP,60000,2025-09-30,60000
TOBAM,59948,2025-09-30,10193
"LORD, ABBETT & CO. LLC",59520,2025-09-30,18644
WOODSTOCK CORP,59391,2025-09-30,-95
Janney Montgomery Scott LLC,57311,2025-09-30,14244
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,57193,2025-09-30,-1511
OVERSEA-CHINESE BANKING Corp Ltd,56543,2025-09-30,-4229
"BAILARD, INC.",56389,2025-09-30,-1311
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,56353,2025-09-30,-5340
XTX Topco Ltd,55133,2025-09-30,44555
BI Asset Management Fondsmaeglerselskab A/S,54880,2025-09-30,-4296
HRT FINANCIAL LP,54558,2025-09-30,54558
Elo Mutual Pension Insurance Co,54451,2025-09-30,14533
PKO Investment Management Joint-Stock Co,54000,2025-09-30,17000
"HighTower Advisors, LLC",53446,2025-09-30,-21822
CREDIT AGRICOLE S A,52883,2025-09-30,52883
LAZARD ASSET MANAGEMENT LLC,52567,2025-09-30,8999
Silvant Capital Management LLC,52445,2025-09-30,-4961
"GAMCO INVESTORS, INC. ET AL",52000,2025-09-30,0
JUPITER ASSET MANAGEMENT LTD,51661,2025-09-30,51661
HealthInvest Partners AB,50872,2025-09-30,0
"LEVEL FOUR ADVISORY SERVICES, LLC",50486,2025-09-30,-2454
Y-Intercept (Hong Kong) Ltd,50185,2025-09-30,50185
GABELLI FUNDS LLC,50000,2025-09-30,-300
"YOUSIF CAPITAL MANAGEMENT, LLC",49785,2025-09-30,-3644
UniSuper Management Pty Ltd,49516,2025-09-30,11933
Louisiana State Employees Retirement System,49200,2025-09-30,-200
"Sumitomo Mitsui DS Asset Management Company, Ltd",49081,2025-09-30,-86
"INSPIRE TRUST CO, N.A.",49000,2025-09-30,9000
Cardinal Capital Management,48847,2025-09-30,1575
"Pensionmark Financial Group, LLC",48340,2025-09-30,7137
"Waverly Advisors, LLC",47838,2025-09-30,44789
"Pathstone Holdings, LLC",47751,2025-09-30,32570
KAYNE ANDERSON RUDNICK INVESTMENT MANAGEMENT LLC,47498,2025-09-30,-2962
"PNC FINANCIAL SERVICES GROUP, INC.",46437,2025-09-30,-11118
SHELTON CAPITAL MANAGEMENT,46108,2025-09-30,-16311
"Toroso Investments, LLC",45832,2025-09-30,14869
iA Global Asset Management Inc.,45420,2025-09-30,1990
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,44805,2025-09-30,10979
"State of Tennessee, Treasury Department",44395,2025-09-30,-39463
Avanza Fonder AB,44372,2025-09-30,36
"Mariner, LLC",44196,2025-09-30,-764
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,42607,2025-09-30,-6150
"Caption Management, LLC",42200,2025-09-30,25600
"State of Alaska, Department of Revenue",42112,2025-09-30,-1963
"HUSSMAN STRATEGIC ADVISORS, INC.",42000,2025-09-30,42000
"BRIDGER MANAGEMENT, LLC",42000,2025-09-30,42000
BROOKTREE CAPITAL MANAGEMENT,41880,2025-09-30,12635
Lansforsakringar Fondforvaltning AB (publ),40298,2025-09-30,-200
SHAKER INVESTMENTS LLC/OH,39977,2025-09-30,-7760
Fulcrum Capital LLC,39819,2025-09-30,1938
"LYELL WEALTH MANAGEMENT, LP",39147,2025-09-30,-7689
"NISA INVESTMENT ADVISORS, LLC",38448,2025-09-30,-10005
SWS Partners,38102,2025-09-30,19073
FORMULA GROWTH LTD,37533,2025-09-30,-10000
Kampmann Melissa S.,37340,2025-09-30,-310
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,37250,2025-09-30,-1291
"Vanguard Personalized Indexing Management, LLC",37041,2025-09-30,-7219
"Watts Gwilliam & Co., LLC",36746,2025-09-30,200
"CI Private Wealth, LLC",36286,2025-09-30,-85838
"ExodusPoint Capital Management, LP",35814,2025-09-30,-630312
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",35465,2025-09-30,15769
PINNACLE FINANCIAL PARTNERS INC,35377,2025-09-30,-33980
ABN AMRO INVESTMENT SOLUTIONS,35099,2025-09-30,30649
PUBLIC SECTOR PENSION INVESTMENT BOARD,34334,2025-09-30,-67869
Aurora Investment Counsel,33994,2025-09-30,33994
INTACT INVESTMENT MANAGEMENT INC.,33890,2025-09-30,17190
"Savant Capital, LLC",33806,2025-09-30,10081
"Norinchukin Bank, The",33675,2025-09-30,74
PROFUND ADVISORS LLC,33592,2025-09-30,-1063
"SummitTX Capital, L.P.",33174,2025-09-30,-3321
"Smith Group Asset Management, LLC",33130,2025-09-30,0
"MOORE CAPITAL MANAGEMENT, LP",32914,2025-09-30,32914
First American Bank,32899,2025-09-30,5637
"MML INVESTORS SERVICES, LLC",32195,2025-09-30,-3729
CIBC WORLD MARKET INC.,32006,2025-09-30,355
D.A. DAVIDSON & CO.,31993,2025-09-30,2566
"SCHOLTZ & COMPANY, LLC",31947,2025-09-30,25261
"SUVRETTA CAPITAL MANAGEMENT, LLC",31680,2025-09-30,0
AE Wealth Management LLC,31574,2025-09-30,6873
Bell Asset Management Ltd,31448,2025-09-30,31448
"Knollwood Investment Advisory, LLC",31078,2025-09-30,-122
Ethic Inc.,30295,2025-09-30,-18910
South Dakota Investment Council,30083,2025-09-30,2500
"Freestone Capital Holdings, LLC",30032,2025-09-30,209
Point72 Hong Kong Ltd,30023,2025-09-30,30023
"Mattson Financial Services, LLC",29864,2025-09-30,2394
"Parallax Volatility Advisers, L.P.",29677,2025-09-30,29677
OMERS ADMINISTRATION Corp,29196,2025-09-30,0
"Linden Thomas Advisory Services, LLC",29106,2025-09-30,1068
Peterson Wealth Services,28937,2025-09-30,23410
MIZUHO SECURITIES USA LLC,28562,2025-09-30,1466
"COMMONWEALTH EQUITY SERVICES, LLC",27708,2025-09-30,-5406
CAPTRUST FINANCIAL ADVISORS,27518,2025-09-30,-5717
"Colony Group, LLC",27338,2025-09-30,166
WINTON GROUP Ltd,27101,2025-09-30,-42855
EULAV Asset Management,27000,2025-09-30,-16
"Perfromance Wealth Partners, LLC",26917,2025-09-30,-1709
Brevan Howard Capital Management LP,26531,2025-09-30,21592
111 Capital,26004,2025-09-30,10040
M&T BANK CORP,25882,2025-09-30,-1870
Taylor Frigon Capital Management LLC,25841,2025-09-30,-928
MERCER GLOBAL ADVISORS INC /ADV,25558,2025-09-30,2249
Erste Asset Management GmbH,24972,2025-09-30,-24047
FIFTH THIRD BANCORP,24922,2025-09-30,646
COMMERCE BANK,24866,2025-09-30,2740
ASR Vermogensbeheer N.V.,24753,2025-09-30,-75
"QRG CAPITAL MANAGEMENT, INC.",24711,2025-09-30,-1267
Kentucky Retirement Systems,24548,2025-09-30,-450
"Harvest Fund Management Co., Ltd",24068,2025-09-30,-11389
"Brinker Capital Investments, LLC",24006,2025-09-30,-3219
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,23828,2025-09-30,-26556
"Comprehensive Financial Consultants Institutional, Inc.",23548,2025-09-30,2466
"Lido Advisors, LLC",23266,2025-09-30,4865
HARTFORD INVESTMENT MANAGEMENT CO,23004,2025-09-30,-638
J. Safra Sarasin Holding AG,22984,2025-09-30,-17591
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",22847,2025-09-30,-12910
"DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)",22287,2025-09-30,22287
"WILEY BROS.-AINTREE CAPITAL, LLC",21899,2025-09-30,149
"Callan Family Office, LLC",21629,2025-09-30,-2203
OPPENHEIMER & CO INC,21334,2025-09-30,-158
WEATHERLY ASSET MANAGEMENT L. P.,20967,2025-09-30,1588
STEPHENS INC /AR/,20798,2025-09-30,-2890
SECTORAL ASSET MANAGEMENT INC,20700,2025-09-30,7500
"AIGEN INVESTMENT MANAGEMENT, LP",20670,2025-09-30,20670
WoodTrust Financial Corp,20550,2025-09-30,-650
"NorthCrest Asset Manangement, LLC",20057,2025-09-30,-3630
"Apollon Wealth Management, LLC",20024,2025-09-30,-1172
"WAYCROSS PARTNERS, LLC",20000,2025-09-30,0
DF DENT & CO INC,19821,2025-09-30,-12911
Headlands Technologies LLC,19746,2025-09-30,19746
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",19709,2025-09-30,391
ACORN FINANCIAL ADVISORY SERVICES INC /ADV,19400,2025-09-30,-956
Gulf International Bank (UK) Ltd,19310,2025-09-30,-404
Generali Asset Management SPA SGR,19070,2025-09-30,525
Maryland State Retirement & Pension System,19004,2025-09-30,0
"NATIONS FINANCIAL GROUP INC, /IA/ /ADV",19001,2025-09-30,36
"SECURIAN ASSET MANAGEMENT, INC",18919,2025-09-30,-1431
MGO ONE SEVEN LLC,18799,2025-09-30,14699
AG2R LA MONDIALE GESTION D'ACTIFS,18762,2025-09-30,0
"CALIBER WEALTH MANAGEMENT, LLC / KS",18670,2025-09-30,-450
"Cornerstone Advisors, LLC",18600,2025-09-30,-7300
ARCADIA INVESTMENT MANAGEMENT CORP/MI,18520,2025-09-30,-1950
"TRIGLAV INVESTMENTS, D.O.O.",18500,2025-09-30,0
Investment Management Corp of Ontario,18418,2025-09-30,8824
"FOX RUN MANAGEMENT, L.L.C.",18368,2025-09-30,18368
BRIGHTON JONES LLC,18013,2025-09-30,96
REGIONS FINANCIAL CORP,17878,2025-09-30,-2554
"Crossmark Global Holdings, Inc.",17862,2025-09-30,-1911
"D'Orazio & Associates, Inc.",17785,2025-09-30,6
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,17700,2025-09-30,-600
"Atria Investments, Inc",17697,2025-09-30,-2833
"Rakuten Investment Management, Inc.",17550,2025-09-30,17550
ALPS ADVISORS INC,17378,2025-09-30,2037
Virtu Financial LLC,17290,2025-09-30,17290
Jefferies Financial Group Inc.,17212,2025-09-30,10075
"Cresset Asset Management, LLC",17137,2025-09-30,2754
"Summit Trail Advisors, LLC",16960,2025-09-30,16960
"Financiere des Professionnels - Fonds d,investissement inc.",16959,2025-09-30,596
"Ameritas Investment Partners, Inc.",16653,2025-09-30,107
Vontobel Holding Ltd.,16221,2025-09-30,3030
JONES FINANCIAL COMPANIES LLLP,16041,2025-09-30,508
