date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,CHD,USD,0000313927,2025-02-13,2025-02-13 15:36:46,2024,FY,6107100000,3317000000,2790100000,0.4568616856,139700000,927800000,698100000,1625900000,217400000,1983000000,5300000000,26300000,95000000,239100000,1090400000,0.1785462822,807100000,0.1321576526,-50800000,756300000,0.1238394655,171000000,585300000,0.095839269,2.39,2.37,246900000,246900000,https://www.sec.gov/Archives/edgar/data/313927/000095017025019801/0000950170-25-019801-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000095017025019801/chd-20241231.htm
2023-12-31,CHD,USD,0000313927,2024-02-15,2024-02-15 15:17:58,2023,FY,5867900000,3279400000,2588500000,0.4411288536,0,889800000,641300000,1531100000,0,1531100000,4810500000,13000000,110900000,225200000,1303500000,0.2221407999,1057400000,0.1802007533,-90000000,967400000,0.1648630686,211800000,755600000,0.1287683839,3.09,3.05,244900000,247600000,https://www.sec.gov/Archives/edgar/data/313927/000095017024015810/0000950170-24-015810-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000095017024015810/chd-20231231.htm
2022-12-31,CHD,USD,0000313927,2023-02-16,2023-02-16 16:28:52,2022,FY,5375600000,3125600000,2250000000,0.4185579284,0,706000000,535200000,1241200000,411000000,1652200000,4777800000,3800000,89600000,219000000,831900000,0.1547548181,597800000,0.1112061909,-74500000,523300000,0.0973472729,109400000,413900000,0.0769960563,1.7,1.68,242900000,246300000,https://www.sec.gov/Archives/edgar/data/313927/000095017023003066/0000950170-23-003066-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000095017023003066/chd-20221231.htm
2021-12-31,CHD,USD,0000313927,2022-02-17,2022-02-17 14:06:45,2021,FY,5190100000,2926600000,2263500000,0.4361187646,0,606700000,577700000,1184400000,0,1184400000,4111000000,0,54500000,219100000,1305300000,0.2514980444,1079100000,0.2079150691,-47400000,1031700000,0.1987822971,204200000,827500000,0.1594381611,3.38,3.32,244900000,249600000,https://www.sec.gov/Archives/edgar/data/313927/000156459022005528/0001564590-22-005528-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459022005528/chd-10k_20211231.htm
2020-12-31,CHD,USD,0000313927,2021-02-18,2021-02-18 16:14:12,2020,FY,4895800000,2681600000,2214200000,0.4522652069,0,593300000,591200000,1184500000,0,1184500000,3866100000,0,61000000,189700000,1224500000,0.2501123412,1029700000,0.2103231341,-55900000,973800000,0.198905184,187900000,785900000,0.1605253483,3.18,3.12,246800000,252200000,https://www.sec.gov/Archives/edgar/data/313927/000156459021006669/0001564590-21-006669-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459021006669/chd-10k_20201231.htm
2019-12-31,CHD,USD,0000313927,2020-02-18,2020-02-18 11:12:28,2019,FY,4357700000,2373700000,1984000000,0.4552860454,0,628800000,515000000,1143800000,0,1143800000,3517500000,0,73600000,176400000,1023700000,0.2349175024,840200000,0.1928081327,-66500000,773700000,0.177547789,157800000,615900000,0.1413360259,2.5,2.44,246200000,252100000,https://www.sec.gov/Archives/edgar/data/313927/000156459020004956/0001564590-20-004956-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459020004956/chd-10k_20191231.htm
2018-12-31,CHD,USD,0000313927,2019-02-21,2019-02-21 12:35:48,2018,FY,4145900000,2305100000,1840800000,0.4440049205,0,565900000,483200000,1049100000,0,1049100000,3354200000,0,79400000,141100000,940000000,0.2267300224,791700000,0.1909597434,-72200000,719500000,0.173544948,150900000,568600000,0.1371475434,2.32,2.27,245500000,250700000,https://www.sec.gov/Archives/edgar/data/313927/000156459019003587/0001564590-19-003587-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459019003587/chd-10k_20181231.htm
2017-12-31,CHD,USD,0000313927,2018-02-23,2018-02-23 11:47:48,2017,FY,3776200000,2046600000,1729600000,0.4580265876,0,542700000,454200000,996900000,0,996900000,3043500000,0,52600000,125400000,870700000,0.230575711,732700000,0.1940310365,-40000000,692700000,0.1834383772,-50700000,743400000,0.1968645729,2.97,2.9,250600000,256100000,https://www.sec.gov/Archives/edgar/data/313927/000156459018002984/0001564590-18-002984-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459018002984/chd-10k_20171231.htm
2016-12-31,CHD,USD,0000313927,2017-02-24,2017-02-24 10:39:11,2016,FY,3493100000,1902500000,1590600000,0.4553548424,0,439200000,427200000,866400000,0,866400000,2768900000,0,27700000,107600000,841200000,0.2408176119,724200000,0.2073230082,-18300000,705900000,0.2020841087,246900000,459000000,0.1314019066,1.78,1.75,257600000,262100000,https://www.sec.gov/Archives/edgar/data/313927/000156459017002326/0001564590-17-002326-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459017002326/chd-10k_20161231.htm
2015-12-31,CHD,USD,0000313927,2016-02-19,2016-02-19 12:27:20,2015,FY,3394800000,1883000000,1511800000,0.4453281489,0,420100000,417500000,837600000,0,837600000,2720600000,0,30500000,101000000,766900000,0.2259043243,674200000,0.1985978555,-38800000,635400000,0.1871686108,225000000,410400000,0.1208907741,1.57,1.54,262200000,267200000,https://www.sec.gov/Archives/edgar/data/313927/000156459016012917/0001564590-16-012917-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459016012917/chd-10k_20151231.htm
2014-12-31,CHD,USD,0000313927,2015-02-20,2015-02-20 11:29:47,2014,FY,3297600000,1844700000,1452900000,0.4405931587,0,394800000,416900000,811700000,0,811700000,2656400000,0,27400000,91200000,743500000,0.2254670063,641200000,0.1944444444,-16300000,624900000,0.1895014556,211000000,413900000,0.1255155264,1.53,1.51,270200000,275000000,https://www.sec.gov/Archives/edgar/data/313927/000156459015000786/0001564590-15-000786-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000156459015000786/chd-10k_20141231.htm
2013-12-31,CHD,USD,0000313927,2014-02-21,2014-02-21 12:42:51,2013,FY,3194300000,1756300000,1438000000,0.4501768776,0,416000000,399800000,815800000,0,815800000,2572100000,0,27700000,90500000,716000000,0.2241492659,622200000,0.1947844598,-24400000,597800000,0.1871458536,203400000,394400000,0.1234699308,1.43,1.4,277200000,282400000,https://www.sec.gov/Archives/edgar/data/313927/000119312514062315/0001193125-14-062315-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000119312514062315/d638344d10k.htm
2012-12-31,CHD,USD,0000313927,2013-02-22,2013-02-22 14:07:00,2012,FY,2921900000,1630500000,1291400000,0.441972689,0,389000000,357300000,746300000,0,746300000,2376800000,0,14000000,85000000,641500000,0.2195489236,545100000,0.1865566926,-2600000,542500000,0.1856668606,192700000,349800000,0.1197166227,1.25,1.23,280200000,285400000,https://www.sec.gov/Archives/edgar/data/313927/000119312513071188/0001193125-13-071188-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000119312513071188/d445489d10k.htm
2011-12-31,CHD,USD,0000313927,2012-02-24,2012-02-24 13:07:49,2011,FY,2749300000,1534800000,1214500000,0.4417488088,0,367800000,354100000,721900000,0,721900000,2256700000,0,8700000,77100000,580400000,0.2111082821,492600000,0.1791728804,2000000,494600000,0.1799003383,185000000,309600000,0.1126104827,1.08,1.06,286400000,291600000,https://www.sec.gov/Archives/edgar/data/313927/000119312512077495/0001193125-12-077495-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000119312512077495/d259084d10k.htm
2010-12-31,CHD,USD,0000313927,2011-02-24,2011-02-24 16:54:55,2010,FY,2589220000,1431400000,1157800000,0.4471616935,0,374800000,337978000,712812000,0,712812000,2144267000,597000,27777000,71600000,517700000,0.1999443848,445000000,0.1718664308,-26697000,418256000,0.1615374514,147562000,270717000,0.104555426,0.96,0.94,284000000,288800000,https://www.sec.gov/Archives/edgar/data/313927/000119312511045474/0001193125-11-045474-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000119312511045474/d10k.htm
2009-12-31,CHD,USD,0000313927,2010-02-24,2010-02-24 16:55:45,2009,FY,2520922000,1419932000,1100990000,0.4367410019,0,354510000,353588000,708098000,-20000000,688098000,2108030000,1325000,35568000,85352000,513156000,0.2035588566,412892000,0.1637861068,-20656000,392236000,0.1555922793,148715000,243533000,0.0966047343,0.87,0.85,281516000,285908000,https://www.sec.gov/Archives/edgar/data/313927/000119312510038997/0001193125-10-038997-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000119312510038997/d10k.htm
2008-12-31,CHD,USD,0000313927,2009-02-24,2009-02-24 15:41:30,2008,FY,2422398000,1450680000,971718000,0.4011388715,0,337256000,294130000,631386000,0,631386000,2082066000,6747000,46945000,71404000,426609000,0.1761102015,340332000,0.1404938412,-32072000,308260000,0.1272540681,113078000,195174000,0.0805705751,0.72,0.7,271480000,284464000,https://www.sec.gov/Archives/edgar/data/313927/000119312509036152/0001193125-09-036152-index.htm,https://www.sec.gov/Archives/edgar/data/313927/000119312509036152/d10k.htm
