date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,EG,USD,0001095073,2025-02-27,2025-02-27 16:53:29,2024,FY,1373000000,0,0,63000000,3543000000,-1806000000,0,135000000,5214000000,-22000000,4957000000,0,0,-14156000000,10234000000,-556000000,-4478000000,200000000,0,-200000000,-334000000,-49000000,-383000000,16000000,112000000,1549000000,1437000000,4957000000,0,4957000000,https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/0001095073-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/eg-20241231.htm
2023-12-31,EG,USD,0001095073,2023-12-31,2023-12-29 19:00:00,2023,FY,2517000000,0,0,49000000,1655000000,-921000000,0,18000000,2558000000,332000000,4553000000,0,0,-11816000000,6390000000,-476000000,-5902000000,300000000,1445000000,0,-288000000,-48000000,1410000000,-22000000,39000000,1437000000,1398000000,4553000000,0,4553000000,,
2022-12-31,EG,USD,0001095073,2022-12-31,2022-12-31 00:00:00,2022,FY,597000000,0,0,45000000,2364000000,-848000000,0,201000000,3011000000,689000000,3695000000,0,0,-8500000000,6434000000,-1352000000,-3418000000,0,0,-61000000,-255000000,-43000000,-359000000,39000000,-43000000,1398000000,1441000000,3695000000,0,3695000000,,
2021-12-31,EG,USD,0001095073,2021-12-31,2021-12-31 00:00:00,2021,FY,1379000000,0,0,43000000,2381000000,-774000000,0,186000000,2969000000,30000000,3833000000,0,0,-9966000000,6799000000,-702000000,-3869000000,1177000000,0,-225000000,-247000000,-31000000,674193000,639000,639210000,1440861000,801651000,3833000000,0,3833000000,,
2020-12-31,EG,USD,0001095073,2020-12-31,2020-12-31 00:00:00,2020,FY,514000000,0,0,39000000,2416000000,-538000000,0,-24000000,2978000000,-95000000,2874000000,0,0,-8544000000,4913000000,-52000000,-3683000000,1289000000,0,-200000000,-249000000,-40000000,800000000,3000000,-6000000,801651000,808036000,2874000000,0,2874000000,,
2019-12-31,EG,USD,0001095073,2019-12-31,2019-12-31 00:00:00,2019,FY,1009461000,0,0,34018000,881291000,5426000,0,66477000,809388000,-72768000,1852002000,0,0,-7114867000,5869418000,-167043000,-1412492000,0,0,-24604000,-234322000,-16761000,-275687000,-11882000,151941000,808036000,656095000,1852002000,0,1852002000,,
2018-12-31,EG,USD,0001095073,2018-12-31,2018-12-31 00:00:00,2018,FY,89041000,0,-14511000,32369000,247628000,-894579000,0,12276000,1129931000,241031000,610069000,0,0,-7223342000,7166110000,-222389000,-279621000,0,0,-75304000,-216221000,-25069000,-316594000,7174000,21028000,656095000,635067000,610069000,0,610069000,,
2017-12-31,EG,USD,0001095073,2017-12-31,2017-12-31 00:00:00,2017,FY,482751000,0,0,30297000,706147000,-588931000,0,10071000,1285007000,-56502000,1162693000,0,0,-5665695000,5213575000,-280457000,-732577000,0,0,-50000000,-207242000,-18216000,-275458000,-1513000,153145000,635067000,481922000,1162693000,0,1162693000,,
2016-12-31,EG,USD,0001095073,2016-12-31,2016-12-31 00:00:00,2016,FY,996344000,0,0,26398000,242467000,-218605000,0,26200000,434872000,118391000,1383600000,4823484000,47721000,-4425303000,4282838000,-563129000,-657873000,0,10751000,-386288000,-195384000,156000,-570921000,54053000,198264000,481922000,283658000,1383600000,4823484000,1383600000,,
2015-12-31,EG,USD,0001095073,2015-12-31,2015-12-31 00:00:00,2015,FY,977869000,0,-96619000,21237000,-179903000,-363314000,0,43727000,139684000,289032000,1108235000,57201000,3934000,-5288478000,4855560000,-252117000,-681101000,0,13597000,-400059000,-175107000,1996000,-332879000,-7582000,-153816000,283658000,437474000,1108235000,57201000,1108235000,,
2014-12-31,EG,USD,0001095073,2014-12-31,2014-12-31 00:00:00,2014,FY,1199156000,0,-59307000,21197000,-181925000,-162277000,0,28308000,-47956000,16334000,1054762000,0,0,-5237687000,4592806000,-113691000,-758572000,150000000,17839000,-500024000,-145913000,0,-312232000,4575000,-173908000,437474000,611382000,1054762000,0,1054762000,,
2013-12-31,EG,USD,0001095073,2013-12-31,2013-12-31 00:00:00,2013,FY,1265260000,0,-5860000,31844000,-22113000,-98715000,0,-45043000,121645000,-176730000,1098261000,0,0,-4588217000,4288876000,75338000,-224003000,-329897000,51500000,-621915000,-106681000,230500000,-776493000,-23433000,74332000,611382000,537050000,1098261000,0,1098261000,,
2012-12-31,EG,USD,0001095073,2012-12-31,2012-12-31 00:00:00,2012,FY,828954000,0,46000,31984000,-94520000,-208968000,0,100566000,13882000,-71786000,694632000,0,0,-3964485000,3669485000,30452000,-264548000,0,21473000,-289988000,-100402000,0,-368917000,27232000,88399000,537050000,448651000,694632000,0,694632000,,
2011-12-31,EG,USD,0001095073,2011-12-31,2011-12-31 00:00:00,2011,FY,-80486000,0,-14000,17693000,681315000,-138011000,0,4911000,814415000,99216000,717738000,0,-63100000,-4149165000,3888555000,56786000,-266924000,-50000000,12269000,-92490000,-103848000,0,-234069000,-26502000,190243000,448651000,258408000,717738000,0,717738000,,
2010-12-31,EG,USD,0001095073,2010-12-31,2010-12-31 00:00:00,2010,FY,610754000,0,46000,14786000,348675000,70032000,0,-4982000,283625000,-55740000,918475000,0,0,-3878134000,3607764000,357000,-270013000,-150000000,3066000,-398554000,-108477000,0,-653965000,16313000,10810000,258408000,247598000,918475000,0,918475000,,
2009-12-31,EG,USD,0001095073,2009-12-31,2009-12-31 00:00:00,2009,FY,806989000,0,192000,13347000,7997000,-52966000,0,0,60963000,-43595000,784738000,0,0,-3406396000,3023595000,10445000,-372356000,-83026000,7284000,-190597000,-116857000,0,-383196000,12718000,41904000,247598000,205694000,784738000,0,784738000,,
2008-12-31,EG,USD,0001095073,2008-12-31,2008-12-31 00:00:00,2008,FY,-18758000,0,-42000,16305000,-45817000,36119000,0,0,-81936000,711265000,662995000,0,0,-3516242000,3126218000,0,-390024000,0,2405000,-150745000,-118616000,0,-266956000,-50888000,-44873000,205694000,250567000,662995000,0,662995000,,
2007-12-31,EG,USD,0001095073,2007-12-31,2007-12-31 00:00:00,2007,FY,839275000,-8430000,-30279000,0,92750000,155552000,0,16465000,-79267000,-56004000,854431000,0,0,-3783201000,3071503000,58682000,-653016000,179141000,18233000,-241584000,-121387000,0,-165597000,-35119000,699000,250567000,249868000,854431000,0,854431000,,
2006-12-31,EG,USD,0001095073,2006-12-31,2006-12-31 00:00:00,2006,FY,840828000,21946000,-25524000,0,3477000,375365000,0,-463060000,91172000,-204412000,636315000,0,0,-2079904000,1563076000,-11322000,-528150000,0,23627000,0,-38986000,0,-15359000,49787000,142593000,249868000,107275000,636315000,0,636315000,,
2005-12-31,EG,USD,0001095073,2005-12-31,2005-12-31 00:00:00,2005,FY,-218667000,27460000,-71048000,0,1703966000,366519000,0,1388089000,-50642000,-371144000,1070567000,0,0,-4008119000,2396448000,159000,-1611512000,0,732595000,0,-25425000,-211739000,500342000,-32141000,-77655000,107275000,184930000,1070567000,0,1070567000,,
2004-12-31,EG,USD,0001095073,2004-12-31,2004-12-31 00:00:00,2004,FY,494858000,24923000,-31150000,0,2737258000,-52371000,0,1421000000,1368629000,-1735012000,1490877000,0,0,-4103898000,2128587000,-24697000,-2000008000,496648000,21837000,0,-22421000,0,499373000,13138000,71000,184930000,184859000,1490877000,0,1490877000,,
2003-12-31,EG,USD,0001095073,2003-12-31,2003-12-31 00:00:00,2003,FY,426028000,10640000,-49113000,0,3228062000,-513455000,0,1936575000,1804942000,-1961812000,1653805000,0,0,-4064403000,2127231000,-79788000,-2016960000,0,330885000,0,-19577000,0,311308000,27876000,-23971000,184859000,208830000,1653805000,0,1653805000,,
2002-12-31,EG,USD,0001095073,2002-12-31,2002-12-31 00:00:00,2002,FY,231303000,-7336000,5713000,0,1699829000,-88738000,0,933126000,855441000,-1193381000,736128000,0,0,-4042161000,2822132000,112454000,-1107575000,174881000,348626000,-22895000,-16347000,119000,484384000,24015000,136952000,208830000,71878000,736128000,0,736128000,,
2001-12-31,EG,USD,0001095073,2001-12-31,2001-12-31 00:00:00,2001,FY,99018000,152000,-27226000,0,134220000,-464473000,0,541793000,56900000,199870000,406034000,0,0,-1767398000,2013739000,-521506000,-275165000,-130000000,9990000,0,-12927000,0,-132937000,-2877000,-4945000,71878000,76823000,406034000,0,406034000,,
2000-12-31,EG,USD,0001095073,2000-12-31,2000-12-31 00:00:00,2000,FY,186380000,112000,-16248000,0,-20578000,-171962000,0,1257000,150127000,-59702000,89964000,0,0,-1767261000,1509885000,-80460000,-677966000,624507000,7545000,-16533000,-11008000,0,604511000,-1913000,14596000,76823000,62227000,89964000,0,89964000,,
1999-12-31,EG,USD,0001095073,1999-12-31,1999-12-31 00:00:00,1999,FY,158061000,0,-17169000,0,187840000,167405000,0,-133706000,154141000,-125296000,203436000,0,0,-1030121000,991921000,-89048000,-127248000,59000000,317000,-96392000,-11620000,0,-48695000,-4592000,22901000,62227000,39326000,203436000,0,203436000,,
1998-12-31,EG,USD,0001095073,1998-12-31,1998-12-31 00:00:00,1998,FY,165197000,0,-2500000,0,-294374000,-294374000,0,306400000,-306400000,315026000,183317000,0,0,-754785000,795058000,-161330000,-121057000,0,610000,-17483000,-10077000,-47119000,-74100000,-400000,-12300000,39300000,51600000,183317000,0,183317000,,
1997-12-31,EG,USD,0001095073,1997-12-31,1997-12-31 00:00:00,1997,FY,155000000,0,10500000,0,450500000,24600000,0,185200000,240700000,-239600000,376400000,0,0,-1482800000,1075400000,1600000,-405800000,0,600000,-800000,-8100000,47200000,38900000,-10500000,-1000000,51600000,52600000,376400000,0,376400000,,
1996-12-31,EG,USD,0001095073,1996-12-31,1996-12-31 00:00:00,1996,FY,112000000,0,-13100000,0,566400000,-58700000,0,341900000,283200000,-251300000,414000000,0,0,-2011700000,1632900000,-3200000,-382000000,0,100000,-7200000,-6100000,-18100000,-11400000,1000000,1700000,52600000,50900000,414000000,0,414000000,,
