date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,paymentDate,adjDividend,declarationDate,dividend
2025-03-12,213.11,217,206.32,207.36,205.44,3239838,3239838,-5.75,-2.7,210.9475,"March 12, 25",-0.027,,,,,
2025-03-11,205,211,197.02,207.17,205.25,4894046,4894046,2.17,1.06,205.0475,"March 11, 25",0.0106,,,,,
2025-03-10,207.6,208.4,201.44,207.23,205.31,5053500,5053500,-0.37,-0.17823,206.1675,"March 10, 25",-0.0017823,,,,,
2025-03-07,213.16,214.11,205.13,214,212.02,4741300,4741300,0.84,0.39407,211.6,"March 07, 25",0.0039407,2025-03-07,2025-04-04,0.75,2025-02-12,0.75
2025-03-06,224.08,226.98,213.57,215.54,212.8,3351038,3351038,-8.54,-3.81,220.0425,"March 06, 25",-0.0381,,,,,
2025-03-05,228.06,231.99,225.04,231.31,228.37,2813069,2813069,3.25,1.43,229.1,"March 05, 25",0.0143,,,,,
2025-03-04,236.31,236.31,220.35,227.02,224.13,4717420,4717420,-9.29,-3.93,229.9975,"March 04, 25",-0.0393,,,,,
2025-03-03,246.67,251.44,237.71,241.12,238.06,2414218,2414218,-5.55,-2.25,244.235,"March 03, 25",-0.0225,,,,,
2025-02-28,238.5,246.54,237.5,246.1,242.97,4458000,4458000,7.6,3.19,242.16,"February 28, 25",0.0319,,,,,
2025-02-27,246.65,248.65,237,238.16,235.13,2007600,2007600,-8.49,-3.44,242.615,"February 27, 25",-0.0344,,,,,
2025-02-26,239.37,247.75,238.41,244.11,241.01,2359470,2359470,4.74,1.98,242.41,"February 26, 25",0.0198,,,,,
2025-02-25,237.5,239.2,230.55,237.57,234.55,2183825,2183825,0.07,0.02947368,236.205,"February 25, 25",0.0002947368,,,,,
2025-02-24,237.88,241.74,233,237.66,234.64,2622568,2622568,-0.22,-0.09248361,237.57,"February 24, 25",-0.0009248361,,,,,
2025-02-21,245.46,246,230.82,234.26,231.28,4120930,4120930,-11.2,-4.56,239.135,"February 21, 25",-0.0456,,,,,
2025-02-20,261.26,261.26,232.14,243.89,240.79,8817343,8817343,-17.37,-6.65,249.6375,"February 20, 25",-0.0665,,,,,
2025-02-19,259.8,264.32,257.99,264.01,260.65,1649411,1649411,4.21,1.62,261.53,"February 19, 25",0.0162,,,,,
2025-02-18,265,265.63,258.2,261.8,258.47,1894767,1894767,-3.2,-1.21,262.6575,"February 18, 25",-0.0121,,,,,
2025-02-14,260.94,264.07,257.4,263.09,259.75,1308749,1308749,2.15,0.82394,261.375,"February 14, 25",0.0082394,,,,,
2025-02-13,261,264,253.77,260.09,256.78,2052342,2052342,-0.91,-0.34866,259.715,"February 13, 25",-0.0034866,,,,,
2025-02-12,255.07,257.79,253.17,256.3,253.04,1550644,1550644,1.23,0.48222,255.5825,"February 12, 25",0.0048222,,,,,
2025-02-11,259.56,259.98,254.71,256.67,253.41,1781505,1781505,-2.89,-1.11,257.73,"February 11, 25",-0.0111,,,,,
2025-02-10,265.89,267.15,260.81,261.15,257.83,1595800,1595800,-4.74,-1.78,263.75,"February 10, 25",-0.0178,,,,,
2025-02-07,270.57,272.45,263.63,264.43,261.07,1453597,1453597,-6.14,-2.27,267.77,"February 07, 25",-0.0227,,,,,
2025-02-06,267.86,271.96,267.65,270.2,266.77,2777187,2777187,2.34,0.87359,269.4175,"February 06, 25",0.0087359,,,,,
2025-02-05,263.5,267.51,261.89,266.87,263.48,1467118,1467118,3.37,1.28,264.9425,"February 05, 25",0.0128,,,,,
2025-02-04,263,265.99,259.74,263.59,260.24,1504900,1504900,0.59,0.22433,263.08,"February 04, 25",0.0022433,,,,,
2025-02-03,257.66,266.34,256.76,260.86,257.54,2877804,2877804,3.2,1.24,260.405,"February 03, 25",0.0124,,,,,
2025-01-31,275.41,277.08,266.01,266.6,263.21,2177671,2177671,-8.81,-3.2,271.275,"January 31, 25",-0.032,,,,,
2025-01-30,269.64,275.05,267.37,274.79,271.3,2191500,2191500,5.15,1.91,271.7125,"January 30, 25",0.0191,,,,,
2025-01-29,266.2,271.31,265.32,269.09,265.67,2697000,2697000,2.89,1.09,267.98,"January 29, 25",0.0109,,,,,
2025-01-28,246.75,269.96,246,265.25,261.88,8091016,8091016,18.5,7.5,256.99,"January 28, 25",0.075,,,,,
2025-01-27,226.56,237.49,226.56,236.82,233.81,3065842,3065842,10.26,4.53,231.8575,"January 27, 25",0.0453,,,,,
2025-01-24,236.88,237.11,231.95,232.1,229.15,2723000,2723000,-4.78,-2.02,234.51,"January 24, 25",-0.0202,,,,,
2025-01-23,235.75,238.77,233,238.15,235.12,1776500,1776500,2.4,1.02,236.4175,"January 23, 25",0.0102,,,,,
2025-01-22,242.63,243,235.72,236.16,233.16,2105016,2105016,-6.47,-2.67,239.3775,"January 22, 25",-0.0267,,,,,
2025-01-21,245,250.11,242.24,243.28,240.19,2048017,2048017,-1.72,-0.70204,245.1575,"January 21, 25",-0.0070204,,,,,
2025-01-17,235.62,243.48,234.45,241.81,238.74,2933890,2933890,6.19,2.63,238.84,"January 17, 25",0.0263,,,,,
2025-01-16,233.76,234.76,230.38,233.28,230.32,1213668,1213668,-0.48,-0.20534,233.045,"January 16, 25",-0.0020534,,,,,
2025-01-15,233.78,236,231.06,232.48,229.53,2275538,2275538,-1.3,-0.55608,233.33,"January 15, 25",-0.0055608,,,,,
2025-01-14,229.65,230.4,226.29,229.73,226.81,1996042,1996042,0.08,0.03483562,229.0175,"January 14, 25",0.0003483562,,,,,
2025-01-13,222.95,228,222.94,227.23,224.34,1877634,1877634,4.28,1.92,225.28,"January 13, 25",0.0192,,,,,
2025-01-10,224.16,230.46,222.29,226.95,224.07,2505993,2505993,2.79,1.24,225.965,"January 10, 25",0.0124,,,,,
2025-01-08,224.52,228.17,223.18,227.22,224.33,2141231,2141231,2.7,1.2,225.7725,"January 08, 25",0.012,,,,,
2025-01-07,227.97,228,220.45,225.33,222.47,1784166,1784166,-2.64,-1.16,225.4375,"January 07, 25",-0.0116,,,,,
2025-01-06,231,232.59,227.31,228.41,225.51,1541900,1541900,-2.59,-1.12,229.8275,"January 06, 25",-0.0112,,,,,
2025-01-03,230.03,230.5,223.66,228.94,226.03,2733279,2733279,-1.09,-0.47385,228.2825,"January 03, 25",-0.0047385,,,,,
2025-01-02,231.54,233.59,227.54,229.02,226.11,1438530,1438530,-2.52,-1.09,230.4225,"January 02, 25",-0.0109,,,,,
2024-12-31,231.94,234.99,230.13,230.69,227.76,1217114,1217114,-1.25,-0.53893,231.9375,"December 31, 24",-0.0053893,,,,,
2024-12-30,228.37,235.71,227.56,232.75,229.79,2178016,2178016,4.38,1.92,231.0975,"December 30, 24",0.0192,,,,,
2024-12-27,235.7,235.7,231,232.71,229.75,1102050,1102050,-2.99,-1.27,233.7775,"December 27, 24",-0.0127,2024-12-27,2025-01-13,0.55,2024-12-11,0.55
2024-12-26,238.32,239.34,236.5,237.76,234.2,988094,988094,-0.56,-0.23498,237.98,"December 26, 24",-0.0023498,,,,,
2024-12-24,238.53,240.71,236.83,240.3,236.7,514100,514100,1.77,0.74205,239.0925,"December 24, 24",0.0074205,,,,,
2024-12-23,238,238.79,232.56,237.87,234.31,1240508,1240508,-0.13,-0.05462185,236.805,"December 23, 24",-0.0005462185,,,,,
2024-12-20,236.84,241.37,234.67,238.43,234.86,6309200,6309200,1.59,0.67134,237.8275,"December 20, 24",0.0067134,,,,,
2024-12-19,233.29,235.75,227.9,230.76,227.31,2312152,2312152,-2.53,-1.08,231.925,"December 19, 24",-0.0108,,,,,
2024-12-18,242.07,242.86,229.03,229.53,226.09,2321833,2321833,-12.54,-5.18,235.8725,"December 18, 24",-0.0518,,,,,
2024-12-17,240.96,243.45,238.14,242.07,238.45,1929500,1929500,1.11,0.46066,241.155,"December 17, 24",0.0046066,,,,,
2024-12-16,247.5,249.71,241.45,243,239.36,2009000,2009000,-4.5,-1.82,245.415,"December 16, 24",-0.0182,,,,,
2024-12-13,244.2,246.98,243.11,245.17,241.5,1931702,1931702,0.97,0.39722,244.865,"December 13, 24",0.0039722,,,,,
2024-12-12,246.56,248.1,243.53,244.15,240.5,1725965,1725965,-2.41,-0.97745,245.585,"December 12, 24",-0.0097745,,,,,
2024-12-11,248.08,250,245.2,245.52,241.84,2019400,2019400,-2.56,-1.03,247.2,"December 11, 24",-0.0103,,,,,
2024-12-10,250.54,254.63,243.71,245.66,241.98,2301820,2301820,-4.88,-1.95,248.635,"December 10, 24",-0.0195,,,,,
2024-12-09,257.95,258.7,243.79,247.14,243.44,2438600,2438600,-10.81,-4.19,251.895,"December 09, 24",-0.0419,,,,,
2024-12-06,253.85,258.21,251.69,258.09,254.23,1896500,1896500,4.24,1.67,255.46,"December 06, 24",0.0167,,,,,
2024-12-05,252,255.7,250.33,251.14,247.38,2242302,2242302,-0.86,-0.34127,252.2925,"December 05, 24",-0.0034127,,,,,
2024-12-04,246.01,250.02,245.26,249.74,246,1507998,1507998,3.73,1.52,247.7575,"December 04, 24",0.0152,,,,,
2024-12-03,247.5,248.88,243.68,245.9,242.22,1226232,1226232,-1.6,-0.64646,246.49,"December 03, 24",-0.0064646,,,,,
2024-12-02,246.86,249.52,244.24,246.41,242.72,1833127,1833127,-0.45,-0.18229,246.7575,"December 02, 24",-0.0018229,,,,,
2024-11-29,241.4,245,241.37,244.06,240.41,787029,787029,2.66,1.1,242.9575,"November 29, 24",0.011,,,,,
2024-11-27,244.15,245.28,240.78,241.62,238,1103100,1103100,-2.53,-1.04,242.9575,"November 27, 24",-0.0104,,,,,
2024-11-26,241.5,245.91,240.99,244.5,240.84,1615700,1615700,3,1.24,243.225,"November 26, 24",0.0124,,,,,
2024-11-25,242.33,244.27,238.11,240.39,236.79,2433600,2433600,-1.94,-0.80056,241.275,"November 25, 24",-0.0080056,,,,,
2024-11-22,237.5,242.2,237.06,241.49,237.87,1727904,1727904,3.99,1.68,239.5625,"November 22, 24",0.0168,,,,,
2024-11-21,235.85,239.39,235.38,237.57,234.01,1403505,1403505,1.72,0.72928,237.0475,"November 21, 24",0.0072928,,,,,
2024-11-20,234.15,238.69,234.09,235.87,232.34,1883432,1883432,1.72,0.73457,235.7,"November 20, 24",0.0073457,,,,,
2024-11-19,227.17,234.9,225.3,234.67,231.16,1387317,1387317,7.5,3.3,230.51,"November 19, 24",0.033,,,,,
2024-11-18,230.99,233.3,227.75,231.76,228.29,1410642,1410642,0.77,0.33335,230.95,"November 18, 24",0.0033335,,,,,
2024-11-15,232.48,234.25,230.48,231.49,228.02,1738322,1738322,-0.99,-0.42584,232.175,"November 15, 24",-0.0042584,,,,,
2024-11-14,235,236.42,231.52,233.01,229.52,1404234,1404234,-1.99,-0.84681,233.9875,"November 14, 24",-0.0084681,,,,,
2024-11-13,235.85,238.1,232.61,234.25,230.74,1850039,1850039,-1.6,-0.6784,235.2025,"November 13, 24",-0.006784,,,,,
2024-11-12,234,237.68,231.68,237.42,233.87,2221400,2221400,3.42,1.46,235.195,"November 12, 24",0.0146,,,,,
2024-11-11,230,234.96,226.2,234.82,231.3,1973743,1973743,4.82,2.1,231.495,"November 11, 24",0.021,,,,,
2024-11-08,221.79,228.08,221.07,225.27,221.9,1786800,1786800,3.48,1.57,224.0525,"November 08, 24",0.0157,,,,,
2024-11-07,223.99,224.32,220.44,220.57,217.27,1781100,1781100,-3.42,-1.53,222.33,"November 07, 24",-0.0153,,,,,
2024-11-06,220.19,227.12,220.19,226.64,223.25,3377835,3377835,6.45,2.93,223.535,"November 06, 24",0.0293,,,,,
2024-11-05,206,210.96,205.34,210.77,207.61,1438500,1438500,4.77,2.32,208.2675,"November 05, 24",0.0232,,,,,
2024-11-04,201.27,204.83,200.02,204.39,201.33,1515700,1515700,3.12,1.55,202.6275,"November 04, 24",0.0155,,,,,
2024-11-01,206.41,206.9,202,202.06,199.04,1692427,1692427,-4.35,-2.11,204.3425,"November 01, 24",-0.0211,,,,,
2024-10-31,209,212.91,206.19,206.35,203.26,2433000,2433000,-2.65,-1.27,208.6125,"October 31, 24",-0.0127,,,,,
2024-10-30,208,211.43,207.07,208.36,205.24,3411534,3411534,0.36,0.17308,208.715,"October 30, 24",0.0017308,,,,,
2024-10-29,197.86,214.12,197.25,210.1,206.95,4125700,4125700,12.25,6.19,204.8325,"October 29, 24",0.0619,,,,,
2024-10-28,206,207.7,201.48,203.52,200.47,2835239,2835239,-2.48,-1.2,204.675,"October 28, 24",-0.012,,,,,
2024-10-25,202.76,203.51,199.43,200.91,197.9,979800,979800,-1.85,-0.91241,201.6525,"October 25, 24",-0.0091241,,,,,
2024-10-24,202.32,204.22,200.37,203.05,200.01,1183316,1183316,0.73,0.36081,202.49,"October 24, 24",0.0036081,,,,,
2024-10-23,201.81,202.73,199.67,201.14,198.13,1480152,1480152,-0.67,-0.332,201.3375,"October 23, 24",-0.00332,,,,,
2024-10-22,199.6,203.91,198.6,203.35,200.31,1082400,1082400,3.75,1.88,201.365,"October 22, 24",0.0188,,,,,
2024-10-21,199.09,200.89,198.25,199.91,196.92,1138452,1138452,0.82,0.41187,199.535,"October 21, 24",0.0041187,,,,,
2024-10-18,201.55,201.61,198.14,199.94,196.95,1457808,1457808,-1.61,-0.79881,200.31,"October 18, 24",-0.0079881,,,,,
2024-10-17,203.15,204.36,200.92,201.21,198.2,1344423,1344423,-1.94,-0.95496,202.41,"October 17, 24",-0.0095496,,,,,
2024-10-16,202.49,203.35,200.61,201.74,198.72,1366077,1366077,-0.75,-0.37039,202.0475,"October 16, 24",-0.0037039,,,,,
2024-10-15,199.69,204.37,198.5,202.42,199.39,2851209,2851209,2.73,1.37,201.245,"October 15, 24",0.0137,,,,,
2024-10-14,196.25,197.94,193.72,196.78,193.83,1579114,1579114,0.53,0.27006,196.1725,"October 14, 24",0.0027006,,,,,
2024-10-11,194.4,196.07,194.1,195.69,192.76,2234900,2234900,1.29,0.66358,195.065,"October 11, 24",0.0066358,,,,,
2024-10-10,191.12,195.12,191.11,193.59,190.69,1588600,1588600,2.47,1.29,192.735,"October 10, 24",0.0129,,,,,
2024-10-09,188.29,193.22,186.8,193.03,190.14,2861015,2861015,4.74,2.52,190.335,"October 09, 24",0.0252,,,,,
2024-10-08,181,184.88,180.52,183.39,180.64,1322531,1322531,2.39,1.32,182.4475,"October 08, 24",0.0132,,,,,
2024-10-07,178.55,181.82,178.34,179.79,177.1,1128800,1128800,1.24,0.69448,179.625,"October 07, 24",0.0069448,,,,,
2024-10-04,177,180.11,176,179.44,176.75,1435726,1435726,2.44,1.38,178.1375,"October 04, 24",0.0138,,,,,
2024-10-03,173.5,175.45,172.12,173.16,170.57,1141026,1141026,-0.34,-0.19597,173.5575,"October 03, 24",-0.0019597,,,,,
2024-10-02,170.98,175.12,170.24,174.96,172.34,1067847,1067847,3.98,2.33,172.825,"October 02, 24",0.0233,,,,,
2024-10-01,177.56,178.2,170.83,173.23,170.64,2045246,2045246,-4.33,-2.44,174.955,"October 01, 24",-0.0244,,,,,
2024-09-30,178.21,179.35,171.56,177.36,174.7,2357667,2357667,-0.85,-0.47697,176.62,"September 30, 24",-0.0047697,,,,,
2024-09-27,182.74,182.82,177.43,177.54,174.88,2389100,2389100,-5.2,-2.85,180.1325,"September 27, 24",-0.0285,,,,,
2024-09-26,180,184.41,179.29,182.81,180.07,2150831,2150831,2.81,1.56,181.6275,"September 26, 24",0.0156,,,,,
2024-09-25,178.89,179.14,176.27,177.41,174.75,1582700,1582700,-1.48,-0.82732,177.9275,"September 25, 24",-0.0082732,,,,,
2024-09-24,177,179.75,174.51,179.63,176.94,2050817,2050817,2.63,1.49,177.7225,"September 24, 24",0.0149,,,,,
2024-09-23,173.7,176.14,172.66,175.9,173.27,1590158,1590158,2.2,1.27,174.6,"September 23, 24",0.0127,,,,,
2024-09-20,171.01,174.48,170.96,174.05,171.44,2649406,2649406,3.04,1.78,172.625,"September 20, 24",0.0178,2024-09-20,2024-10-11,0.4,,0.4
2024-09-19,172,173,168.94,171.56,168.6,1882900,1882900,-0.44,-0.25581,171.375,"September 19, 24",-0.0025581,,,,,
2024-09-18,168.6,171.5,168,168.55,165.64,1308012,1308012,-0.05,-0.02965599,169.1625,"September 18, 24",-0.0002965599,,,,,
2024-09-17,171.28,171.75,167.86,168.4,165.5,1507633,1507633,-2.88,-1.68,169.8225,"September 17, 24",-0.0168,,,,,
2024-09-16,170,173.4,168.82,169.74,166.81,2078337,2078337,-0.26,-0.15294,170.49,"September 16, 24",-0.0015294,,,,,
2024-09-13,166.46,169.63,165.7,167.96,165.06,1379820,1379820,1.5,0.90112,167.4375,"September 13, 24",0.0090112,,,,,
2024-09-12,164.85,166.88,162.49,165.57,162.71,1807053,1807053,0.72,0.43676,164.9475,"September 12, 24",0.0043676,,,,,
2024-09-11,158.38,162.85,156.01,162.15,159.35,1752600,1752600,3.77,2.38,159.8475,"September 11, 24",0.0238,,,,,
2024-09-10,160.31,160.52,154.08,158.3,155.57,2146700,2146700,-2.01,-1.25,158.3025,"September 10, 24",-0.0125,,,,,
2024-09-09,158.32,161.76,158.32,160.26,157.5,1905500,1905500,1.94,1.23,159.665,"September 09, 24",0.0123,,,,,
2024-09-06,159.2,161.39,155.2,156.55,153.85,1747229,1747229,-2.65,-1.66,158.085,"September 06, 24",-0.0166,,,,,
2024-09-05,158.65,161.61,157.61,158.02,155.29,1167700,1167700,-0.63,-0.3971,158.9725,"September 05, 24",-0.003971,,,,,
2024-09-04,159,160.88,157.35,158.77,156.03,1299700,1299700,-0.23,-0.14465,159,"September 04, 24",-0.0014465,,,,,
2024-09-03,162.39,163.74,158.72,159.65,156.9,2209300,2209300,-2.74,-1.69,161.125,"September 03, 24",-0.0169,,,,,
2024-08-30,168.2,168.92,161.1,164.62,161.78,2604800,2604800,-3.58,-2.13,165.71,"August 30, 24",-0.0213,,,,,
2024-08-29,168.71,169.06,166.46,166.84,163.96,974403,974403,-1.87,-1.11,167.7675,"August 29, 24",-0.0111,,,,,
2024-08-28,166.65,168.11,165.19,166.94,164.06,1409019,1409019,0.29,0.17402,166.7225,"August 28, 24",0.0017402,,,,,
2024-08-27,162,169.47,161.17,169.02,166.1,2078300,2078300,7.02,4.33,165.415,"August 27, 24",0.0433,,,,,
2024-08-26,163.09,163.09,161.43,162.05,159.25,1193000,1193000,-1.04,-0.63768,162.415,"August 26, 24",-0.0063768,,,,,
2024-08-23,158.49,163.47,158,163.08,160.27,1794800,1794800,4.59,2.9,160.76,"August 23, 24",0.029,,,,,
2024-08-22,158.97,159.41,156.51,157.89,155.17,1405949,1405949,-1.08,-0.67937,158.195,"August 22, 24",-0.0067937,,,,,
2024-08-21,159.43,159.75,156.21,158.12,155.39,2178246,2178246,-1.31,-0.82168,158.3775,"August 21, 24",-0.0082168,,,,,
2024-08-20,160.8,161.25,157.61,158.84,156.1,2012605,2012605,-1.96,-1.22,159.625,"August 20, 24",-0.0122,,,,,
2024-08-19,158.4,161.82,157.8,161.43,158.65,1654120,1654120,3.03,1.91,159.8625,"August 19, 24",0.0191,,,,,
2024-08-16,159.93,160.16,157.49,157.8,155.08,1637400,1637400,-2.13,-1.33,158.845,"August 16, 24",-0.0133,,,,,
2024-08-15,155.46,160.6,154.29,160.26,157.5,2303200,2303200,4.8,3.09,157.6525,"August 15, 24",0.0309,,,,,
2024-08-14,154.69,155.9,150.33,152.71,150.08,1720000,1720000,-1.98,-1.28,153.4075,"August 14, 24",-0.0128,,,,,
2024-08-13,155.01,155.51,151.85,154.58,151.91,1648000,1648000,-0.43,-0.2774,154.2375,"August 13, 24",-0.002774,,,,,
2024-08-12,155.75,157.98,153.4,153.86,151.21,2958600,2958600,-1.89,-1.21,155.2475,"August 12, 24",-0.0121,,,,,
2024-08-09,155.53,159.08,155.02,155.75,153.06,3638727,3638727,0.22,0.14145,156.345,"August 09, 24",0.0014145,,,,,
2024-08-08,149.7,156.17,149.5,155.9,153.21,3313338,3313338,6.2,4.14,152.8175,"August 08, 24",0.0414,,,,,
2024-08-07,152.8,155.9,147.05,147.53,144.99,4281039,4281039,-5.27,-3.45,150.82,"August 07, 24",-0.0345,,,,,
2024-08-06,145.9,153.7,145.59,150.26,147.67,5832914,5832914,4.36,2.99,148.8625,"August 06, 24",0.0299,,,,,
2024-08-05,132.73,140.15,130.08,139.77,137.36,4038440,4038440,7.04,5.3,135.6825,"August 05, 24",0.053,,,,,
2024-08-02,143.5,143.72,136.83,138.85,136.45,4926700,4926700,-4.65,-3.24,140.725,"August 02, 24",-0.0324,,,,,
2024-08-01,157.81,157.93,145.5,148.09,145.54,4464100,4464100,-9.72,-6.16,152.3325,"August 01, 24",-0.0616,,,,,
2024-07-31,159.28,161.86,155.67,156.72,154.02,3728100,3728100,-2.56,-1.61,158.3825,"July 31, 24",-0.0161,,,,,
2024-07-30,156.24,157.87,155.06,156.94,154.23,2431100,2431100,0.7,0.44803,156.5275,"July 30, 24",0.0044803,,,,,
2024-07-29,154.8,156.47,151.66,155.14,152.46,2939108,2939108,0.34,0.21964,154.5175,"July 29, 24",0.0021964,,,,,
2024-07-26,154.65,156.65,152.05,153.56,150.91,3435900,3435900,-1.09,-0.70482,154.2275,"July 26, 24",-0.0070482,,,,,
2024-07-25,163.5,163.75,151.93,152.02,149.4,6499228,6499228,-11.48,-7.02,157.8,"July 25, 24",-0.0702,,,,,
2024-07-24,169.59,171,163.87,164.51,161.67,2383509,2383509,-5.08,-3,167.2425,"July 24, 24",-0.03,,,,,
2024-07-23,168.24,173.37,168.13,170.73,167.78,2160133,2160133,2.49,1.48,170.1175,"July 23, 24",0.0148,,,,,
2024-07-22,167.24,169.52,165.5,168.53,165.62,2016345,2016345,1.29,0.77135,167.6975,"July 22, 24",0.0077135,,,,,
2024-07-19,165.97,169,165.93,168.29,165.39,1505646,1505646,2.32,1.4,167.2975,"July 19, 24",0.014,,,,,
2024-07-18,165.7,166.85,163.06,164.19,161.36,1651600,1651600,-1.51,-0.91129,164.95,"July 18, 24",-0.0091129,,,,,
2024-07-17,170.1,170.34,164.46,164.46,161.62,2627339,2627339,-5.64,-3.32,167.34,"July 17, 24",-0.0332,,,,,
2024-07-16,168.1,172.64,168.09,172.08,169.11,1893748,1893748,3.98,2.37,170.2275,"July 16, 24",0.0237,,,,,
2024-07-15,167,167.92,164.21,167.72,164.83,1744937,1744937,0.72,0.43114,166.7125,"July 15, 24",0.0043114,,,,,
2024-07-12,164,166.66,163.95,166.4,163.53,2062621,2062621,2.4,1.46,165.2525,"July 12, 24",0.0146,,,,,
2024-07-11,161,163.23,157.79,163.18,160.37,2993747,2993747,2.18,1.35,161.3,"July 11, 24",0.0135,,,,,
2024-07-10,164,164.68,160.47,162.68,159.87,1930216,1930216,-1.32,-0.80488,162.9575,"July 10, 24",-0.0080488,,,,,
2024-07-09,160,163.67,159.96,163.13,160.32,1930540,1930540,3.13,1.96,161.69,"July 09, 24",0.0196,,,,,
2024-07-08,157.88,162.93,157.6,160.83,158.06,2247594,2247594,2.95,1.87,159.81,"July 08, 24",0.0187,,,,,
2024-07-05,156,157.05,154.47,156.78,154.08,1235535,1235535,0.78,0.5,156.075,"July 05, 24",0.005,,,,,
2024-07-03,156.5,156.74,154.88,155.38,152.7,1442431,1442431,-1.12,-0.71565,155.875,"July 03, 24",-0.0071565,,,,,
2024-07-02,156.07,157.72,154.94,156.61,153.91,1384022,1384022,0.54,0.346,156.335,"July 02, 24",0.00346,,,,,
2024-07-01,159.75,160,154.52,156.47,153.77,1915826,1915826,-3.28,-2.05,157.685,"July 01, 24",-0.0205,,,,,
2024-06-28,160.5,162.5,158.9,159.43,156.68,2830399,2830399,-1.07,-0.66667,160.3325,"June 28, 24",-0.0066667,,,,,
2024-06-27,161.62,161.69,158.49,160.21,157.45,1417260,1417260,-1.41,-0.87242,160.5025,"June 27, 24",-0.0087242,,,,,
2024-06-26,160,161.57,158.86,161.4,158.62,2391300,2391300,1.4,0.875,160.4575,"June 26, 24",0.00875,,,,,
2024-06-25,156.11,161.68,154.01,160.73,157.96,3758608,3758608,4.62,2.96,158.1325,"June 25, 24",0.0296,,,,,
2024-06-24,152.79,155.64,150.77,154.52,151.85,2174600,2174600,1.73,1.13,153.43,"June 24, 24",0.0113,,,,,
2024-06-21,149.62,151.2,148,151.12,148.51,2066752,2066752,1.5,1,149.985,"June 21, 24",0.01,,,,,
2024-06-20,150.87,151.18,148.87,150.21,147.62,1341446,1341446,-0.66,-0.43746,150.2825,"June 20, 24",-0.0043746,,,,,
2024-06-18,150.2,151.53,148.55,151.48,148.87,1326731,1326731,1.28,0.8522,150.44,"June 18, 24",0.008522,,,,,
2024-06-17,147.32,149.38,144.55,149.12,146.55,2348400,2348400,1.8,1.22,147.5925,"June 17, 24",0.0122,,,,,
2024-06-14,153.56,153.73,146.03,148.5,145.94,3807000,3807000,-5.06,-3.3,150.455,"June 14, 24",-0.033,,,,,
2024-06-13,156.65,157.19,153.53,155.28,152.6,1197440,1197440,-1.37,-0.87456,155.6625,"June 13, 24",-0.0087456,,,,,
2024-06-12,155,157.58,154.88,157.48,154.76,1489900,1489900,2.48,1.6,156.235,"June 12, 24",0.016,,,,,
2024-06-11,154.6,154.93,152.28,153.19,150.55,1113908,1113908,-1.41,-0.91203,153.75,"June 11, 24",-0.0091203,,,,,
2024-06-10,153.53,156.37,153.53,155.4,152.72,1187280,1187280,1.87,1.22,154.7075,"June 10, 24",0.0122,,,,,
2024-06-07,154.15,155.89,153.63,154.57,151.9,996756,996756,0.42,0.27246,154.56,"June 07, 24",0.0027246,,,,,
2024-06-06,155.86,156.87,153.17,154.55,151.88,1412749,1412749,-1.31,-0.8405,155.1125,"June 06, 24",-0.008405,,,,,
2024-06-05,155.78,156.93,154.62,156.33,153.63,1698200,1698200,0.55,0.35306,155.915,"June 05, 24",0.0035306,,,,,
2024-06-04,150.46,155.83,150.35,155.16,152.48,2602000,2602000,4.7,3.12,152.95,"June 04, 24",0.0312,,,,,
2024-06-03,148.25,151.16,146.67,150.97,148.37,1850835,1850835,2.72,1.83,149.2625,"June 03, 24",0.0183,,,,,
2024-05-31,147.87,148.81,143.95,147.68,145.13,3423108,3423108,-0.19,-0.12849,147.0775,"May 31, 24",-0.0012849,,,,,
2024-05-30,147.92,149,146.67,147.49,144.95,1392477,1392477,-0.43,-0.2907,147.77,"May 30, 24",-0.002907,,,,,
2024-05-29,148.36,148.59,146.45,147.96,145.41,1455400,1455400,-0.4,-0.26961,147.84,"May 29, 24",-0.0026961,,,,,
2024-05-28,148.58,150.33,147.8,150.13,147.54,1771600,1771600,1.55,1.04,149.21,"May 28, 24",0.0104,,,,,
2024-05-24,147,149.59,147,148.43,145.87,1870512,1870512,1.43,0.97279,148.005,"May 24, 24",0.0097279,,,,,
2024-05-23,147.82,148.86,145.16,146.31,143.79,2464400,2464400,-1.51,-1.02,147.0375,"May 23, 24",-0.0102,,,,,
2024-05-22,150.27,150.86,146.57,147.37,144.83,2191230,2191230,-2.9,-1.93,148.7675,"May 22, 24",-0.0193,,,,,
2024-05-21,146.86,150.83,146.37,150.75,148.15,2470112,2470112,3.89,2.65,148.7025,"May 21, 24",0.0265,,,,,
2024-05-20,143.3,150.9,143.3,147.7,145.15,3493745,3493745,4.4,3.07,146.3,"May 20, 24",0.0307,,,,,
2024-05-17,143.16,143.95,141.32,141.92,139.47,1286606,1286606,-1.24,-0.86616,142.5875,"May 17, 24",-0.0086616,,,,,
2024-05-16,141,144.34,140.41,142.86,140.4,2658620,2658620,1.86,1.32,142.1525,"May 16, 24",0.0132,,,,,
2024-05-15,141.59,141.59,139.2,140.64,138.21,1782922,1782922,-0.95,-0.67095,140.755,"May 15, 24",-0.0067095,,,,,
