symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
ALB,2024-12-31,86.08,117516000,10115777280,1192230000,3615679000,12539226280
ALB,2023-12-31,144.48,117317000,16949960159,889900000,4280444000,20340504159
ALB,2022-12-31,216.86,117120000,25398643200,1499142000,3316369000,27215870200
ALB,2021-12-31,233.77,115841000,27080150570,439272000,2521236000,29162114570
ALB,2020-12-31,147.52,106402000,15696423040,746724000,3688823000,18638522040
ALB,2019-12-31,73.04,105949000,7738514960,613110000,3188080000,10313484960
ALB,2018-12-31,77.07,108427000,8356468889,555320000,1705210000,9506358889
ALB,2017-12-31,127.89,110914000,14184791460,1137303000,1837372000,14884860460
ALB,2016-12-31,86.08,112379000,9673584320,2269756000,2369262000,9773090320
ALB,2015-12-31,56.01,111182000,6227303820,213734000,3817157000,9830726820
ALB,2014-12-31,60.13,78696000,4731990480,2489768000,2934131000,5176353480
ALB,2013-12-31,63.39,83839000,5314554210,477239000,1078864000,5916179210
ALB,2012-12-31,62.12,89189000,5540420680,477696000,699288000,5762012680
ALB,2011-12-31,51.51,90522000,4662788220,469416000,763673000,4957045220
ALB,2010-12-31,55.78,91393000,5097901540,529650000,860910000,5429161540
ALB,2009-12-31,36.37,91512000,3328291440,308791000,812713000,3832213440
ALB,2008-12-31,22.3,91338000,2036837400,253303000,932264000,2715798400
ALB,2007-12-31,41.25,95254000,3929227500,130551000,723938000,4522614500
ALB,2006-12-31,35.9,94624000,3397001600,149499000,732590000,3980092600
ALB,2005-12-31,19.18,92696000,1777909280,58570000,833453000,2552792280
ALB,2004-12-31,19.36,83134000,1609474240,46390000,944631000,2507715240
ALB,2003-12-31,14.99,82510000,1236824900,35173000,228579000,1430230900
ALB,2002-12-31,14.23,84208000,1198279840,37636000,190628000,1351271840
ALB,2001-12-31,12,91532000,1098384000,30585000,170215000,1238014000
ALB,2000-12-31,12.38,91764000,1136038320,19300000,97980000,1214718320
ALB,1999-12-31,9.59,93778000,899331020,48621000,159800000,1010510020
ALB,1998-12-31,11.88,103116000,1225018080,21180000,192900000,1396738080
ALB,1997-12-31,11.94,110344828,1317517246,34322000,91800000,1374995246
ALB,1996-12-31,9.06,117811321,1067370568,14242000,31900000,1085028568
ALB,1995-12-31,9.56,132542373,1267105085,33100000,217100000,1451105085
ALB,1994-12-31,6.94,129873418,901321520,32100000,256400000,1125621520
ALB,1993-12-31,7.25,117837838,854324325,32500000,95400000,917224325
