symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
HPE,2029-10-31,47882879066,50048036747,48861000000,7771920107,8123349111,7930679937,3592852240,3755313057,3666244736,4301397963,4555817803,4416334403,8219268628,8590925741,8387166609,3.3356,3.44095,3.24879,7,1
HPE,2028-10-31,44910647492,45195328377,45052987935,7289494096,7335700948,7312597522,3369833302,3391194096,3380513699,3800436082,4452956243,4126696162.5,7709074375,7757940874,7733507624,3.11684,3.36326,2.87042,8,2
HPE,2027-10-31,42582625254,43831796186,43005731538,6911630375,7114384614,6980305198,3195152078,3288882586,3226899508,3349296322,3782734202,3566015262,7309460974,7523885663,7382088691,2.74793,2.85705,2.52968,12,8
HPE,2026-10-31,40270289138,41402546584,40731208099,6536312686,6720090574,6611124924,3021647849,3106605850,3056232522,2931971522,3291808242,3111889882,6912540152,7106896220,6991658552,2.3554,2.48626,2.21448,14,10
HPE,2025-10-31,34427248150,34557011626,34517084403,5587922601,5608984646,5602504017,2583220100,2592956795,2589960889,2497527401,2537167961,2517347681,5909561125,5931835493,5924981841,1.89633,1.91629,1.88635,14,9
HPE,2024-10-31,29890383275,29940417394,29920403747,4851539325,4859660415,4856411979,2242800195,2246554464,2245052756,2581919161,2621837761,2601878461,5130791931,5139380467,5135945053,1.96014,1.98024,1.95009,11,13
HPE,2023-10-31,27745237963,28999816139,28312000000,4503358549,4706990443,4595350287,2081840990,2175977226,2124367511,1790405481,1896299001,1807000000,4762570013,4977922875,4859856757,1.3884,1.43225,1.35227,7,5
HPE,2022-10-30,27445595364,28686624366,28006236493,5039866340,7559799509,6299832925,954707780,1432061670,1193384725,2888761076,4333141614,3610951345,3780623235,5670934853,4725779044,2.00384,2.06713,1.95169,5,11
HPE,2021-10-30,27248311754,28480420028,27804922899,4444085798,6666128697,5555107248,768958368,1153437553,961197961,2441974893,3662962340,3052468617,3314129814,4971194721,4142662268,1.9266,1.98745,1.87646,5,6
HPE,2020-10-30,26118634133,27299660889,26652168944,1315015610,2307695827,1811355719,-852364230,-243236000,-547800115,-837706641,-237387547,-537547095,3834940046,5752410068,4793675058,1.31651,1.35809,1.28225,5,5
HPE,2019-10-30,28736678599,30036087523,29323693153,2839177508,4258766261,3548971885,856321080,1350981620,1103651350,733789223,1124308836,929049030,3351800233,5027700351,4189750293,1.74541,1.80053,1.69999,4,11
HPE,2018-10-30,30113283226,31474939161,30728418182,1956211220,2968316830,2462264025,1247716055,1871574082,1559645069,562959443,1566229863,1064594653,4004330899,6006496350,5005413625,1.53044,1.57877,1.49061,5,6
HPE,2017-10-30,34406584228,35962373720,35109420000,2423425973,3635138960,3029282467,435660939,796348551,616004745,-39676525,552485213,256404344,4264261137,6396391707,5330326422,1.35308,1.39581,1.31787,5,5
HPE,2016-10-30,49499993680,51738273700,50511148000,6018035555,9027053333,7522544444,3134755555,4702133333,3918444444,2361895555,3542843333,2952369444,6410133333,9615200000,8012666667,1.11536,1.15059,1.08633,4,11
HPE,2015-10-30,50991189036,53296897606,52032804545,8101791386,8468136438,8267289616,3653143029,3818330061,3727767106,1384281721,1466157881,1421274281,8749585777,9145222656,8928316738,1.07347,1.10737,1.04553,10,6
