date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,BKR,USD,0001701605,2025-02-04,2025-02-04 07:05:30,2024,FY,27829000000,21916000000,5840000000,0.209853031,643000000,0,0,2458000000,-342000000,2759000000,24748000000,0,198000000,1136000000,4599000000,0.1652592619,3081000000,0.1107118474,184000000,3265000000,0.1173236552,257000000,2979000000,0.1070466061,3,2.98,999664429,1001000000,https://www.sec.gov/Archives/edgar/data/1701605/000170160525000035/0001701605-25-000035-index.htm,https://www.sec.gov/Archives/edgar/data/1701605/000170160525000035/bkr-20241231.htm
2023-12-31,BKR,USD,0001701605,2024-02-05,2024-02-05 07:52:57,2023,FY,25506000000,20255000000,5251000000,0.2058731279,0,0,0,2611000000,323000000,2934000000,23189000000,0,216000000,1087000000,3958000000,0.1551791735,2317000000,0.0908413707,338000000,2655000000,0.1040931546,685000000,1943000000,0.0761781542,1.93,1.91,1008000000,1015000000,https://www.sec.gov/Archives/edgar/data/1701605/000170160524000033/0001701605-24-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1701605/000170160524000033/bkr-20231231.htm
2022-12-31,BKR,USD,0001701605,2023-02-14,2023-02-14 16:16:46,2022,FY,21156000000,16756000000,4400000000,0.207978824,0,0,0,2510000000,705000000,3215000000,19971000000,0,252000000,1061000000,1335000000,0.0631026659,1185000000,0.0560124787,-1163000000,22000000,0.0010398941,600000000,-601000000,-0.0284080166,-0.61,-0.61,987000000,987000000,https://www.sec.gov/Archives/edgar/data/1701605/000170160523000044/0001701605-23-000044-index.htm,https://www.sec.gov/Archives/edgar/data/1701605/000170160523000044/bkr-20221231.htm
2021-12-31,BKR,USD,0001701605,2022-02-11,2022-02-11 16:42:53,2021,FY,20502000000,16453000000,4049000000,0.1974929275,492000000,0,0,2470000000,-223000000,2739000000,19192000000,0,299000000,1105000000,1832000000,0.0893571359,1310000000,0.0638962052,-882000000,428000000,0.0208760121,758000000,-219000000,-0.0106818847,-0.27,-0.27,824000000,824000000,https://www.sec.gov/Archives/edgar/data/1701605/000170160522000050/0001701605-22-000050-index.htm,https://www.sec.gov/Archives/edgar/data/1701605/000170160522000050/bkr-20211231.htm
2020-12-31,BKR,USD,0001701605,2021-02-25,2021-02-25 16:07:29,2020,FY,20705000000,17506000000,3199000000,0.1545037431,0,0,0,2404000000,16773000000,19177000000,36683000000,0,264000000,1317000000,-13621000000,-0.6578604202,-15978000000,-0.7716976576,776000000,-15202000000,-0.7342187877,559000000,-9940000000,-0.480077276,-14.73,-14.73,675000000,675000000,https://www.sec.gov/Archives/edgar/data/1701605/000170160521000026/0001701605-21-000026-index.htm,https://www.sec.gov/Archives/edgar/data/1701605/000170160521000026/bkr-20201231.htm
2019-12-31,BKR,USD,0001701605,2020-02-13,2020-02-13 16:18:34,2019,FY,23838000000,19406000000,4432000000,0.1859216377,687000000,0,0,2832000000,-161000000,3358000000,22764000000,0,237000000,1418000000,2408000000,0.1010151858,1074000000,0.0450541153,-321000000,753000000,0.0315882205,482000000,128000000,0.005369578,0.23,0.23,555000000,557000000,https://www.sec.gov/Archives/edgar/data/1701605/000170160520000019/0001701605-20-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1701605/000170160520000019/fiscalyear2019form10-k.htm
2018-12-31,BKR,USD,0001701605,2019-02-19,2019-02-19 16:55:51,2018,FY,22877000000,18891000000,3986000000,0.1742361324,700000000,0,0,2699000000,-114000000,3285000000,22176000000,0,223000000,1486000000,2250000000,0.0983520567,701000000,0.0306421296,-160000000,541000000,0.0236482056,258000000,195000000,0.0085238449,0.46,0.45,423913043,433333333,https://www.sec.gov/Archives/edgar/data/1701605/000170160519000021/0001701605-19-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1701605/000170160519000021/fiscalyear2018form10-k.htm
2017-12-31,BKR,USD,0001701605,2018-02-23,2018-02-23 17:17:47,2017,FY,17179000000,14143000000,3036000000,0.1767273997,501000000,0,0,2535000000,284000000,3320000000,17463000000,0,131000000,1103000000,888000000,0.0516910181,-284000000,-0.0165318121,-62000000,-346000000,-0.0201408697,45000000,-61000000,-0.003550847,-0.24,-0.24,427000000,427000000,https://www.sec.gov/Archives/edgar/data/1701605/000170160518000029/0001701605-18-000029-index.htm,https://www.sec.gov/Archives/edgar/data/1701605/000170160518000029/fiscalyear2017form10-k.htm
2016-12-31,BKR,USD,0001701605,2016-12-31,2016-12-31 00:00:00,2016,FY,13269000000,10123000000,3146000000,0.2370939784,352000000,0,0,1938000000,185000000,2475000000,12625000000,0,102000000,550000000,1236000000,0.0931494461,457000000,0.0344411787,-99000000,358000000,0.0269801794,173000000,254000000,0.0191423619,0.94,0.94,429000000,430000000,,
2015-12-31,BKR,USD,0001701605,2015-12-31,2015-12-31 00:00:00,2015,FY,16688000000,12193000000,4495000000,0.2693552253,408000000,0,0,2115000000,2110000000,4633000000,16826000000,0,120000000,530000000,492000000,0.0294822627,-138000000,-0.0082694151,-20000000,-158000000,-0.0094678811,473000000,-606000000,-0.0363135187,-1.41,-1.41,429000000,430000000,,
