date,open,high,low,close,volume,sma,ema,rsi,wma,dema,tema,williams,adx,standarddeviation
2026-01-02 00:00:00,123.61,123.93,118.48,118.52,1469835,162.85150793650806,129.01374614124566,27.557954068251036,125.40757142857142,123.90768556720892,118.20670184591157,-99.69834087481152,20.450780564010845,2.281443128811236
2025-12-31 00:00:00,125.7,126.12,123.9,124.08,951400,163.17265873015882,129.4420623102761,38.97948349058149,126.18228571428571,124.84419591440474,118.66160956038374,-95.27363184079609,19.806488856289224,1.678470955959621
2025-12-30 00:00:00,126.06,127.61,125.24,126.08,853119,163.48761904761912,129.66092199640983,45.242681615811094,126.44761904761903,125.11735841142917,118.96096764927623,-70.31055900621122,19.70355997005275,1.605666216870743
2025-12-29 00:00:00,127.1,127.34,126.16,126.51,887221,163.8055555555556,129.80708207789593,46.74209727257956,126.53133333333332,125.1487017241459,119.20896949809892,-62.634730538922135,19.770720991640342,1.6113035095847097
2025-12-26 00:00:00,126.87,127.3,125.81,127.07,676353,164.12392857142862,129.94165685658555,48.69365295476108,126.5805238095238,125.12963646448384,119.45191319345486,-47.6530612244899,19.96669781440879,1.6193371329034614
2025-12-24 00:00:00,126.41,127.17,126.1,127.15,356600,164.4325396825397,130.05886734052783,48.964843409220734,126.57628571428572,125.03717479933141,119.68577455288153,-46.83673469387753,20.16311285992539,1.6193161365218354
2025-12-23 00:00:00,126.02,126.79,124.59,126.75,1018623,164.74309523809526,130.17759661973304,47.610170810951,126.56085714285713,124.93015415794164,119.92484076250545,-50.91836734693881,20.405968732595337,1.6246741211701512
2025-12-22 00:00:00,127.37,127.73,125.66,126.08,1058238,165.04543650793656,130.31749852257929,45.354100656143466,126.5765238095238,124.87359357172605,120.18368675730517,-57.755102040816375,20.592295267553393,1.6664917491544933
2025-12-19 00:00:00,127.14,127.62,125.94,127.22,4539600,165.33928571428572,130.49045764594987,48.66517778513329,126.66066666666667,124.91030094670808,120.47084838737567,-53.6842105263158,20.92393860793189,1.655606459881092
2025-12-18 00:00:00,125.92,127.95,125.6,126.67,1510000,165.65769841269844,130.6239457131315,46.929458819203916,126.62200000000003,124.80056799019309,120.7323181361975,-58.50877192982454,21.3053312068919,1.757553413128603
