date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,174.34,174.34,168.09,170.1,170.1,1008547,1008547,-4.24,-2.43,171.7175,"January 02, 26",-0.0243
2025-12-31,175.42,175.55,173.65,174.21,174.21,742346,742346,-1.21,-0.68977,174.7075,"December 31, 25",-0.0068977
2025-12-30,174.89,175.47,174.36,175.41,175.41,445651,445651,0.52,0.29733,175.0325,"December 30, 25",0.0029733
2025-12-29,176.4,176.88,175.2,175.59,175.59,383106,383106,-0.81,-0.45918,176.0175,"December 29, 25",-0.0045918
2025-12-26,176.83,176.98,175.51,176.59,176.59,239738,239738,-0.24,-0.13572,176.4775,"December 26, 25",-0.0013572
2025-12-24,175.75,176.7,174.98,176.47,176.47,146629,146629,0.72,0.40967,175.975,"December 24, 25",0.0040967
2025-12-23,178.08,178.61,174.38,176.02,176.02,569815,569815,-2.06,-1.16,176.7725,"December 23, 25",-0.0116
2025-12-22,178.02,180.25,175.55,179.06,179.06,622441,622441,1.04,0.5842,178.22,"December 22, 25",0.005842
2025-12-19,175.4,178.71,174.58,178.17,178.17,2331323,2331323,2.77,1.58,176.715,"December 19, 25",0.0158
2025-12-18,176.27,176.89,174.65,175.9,175.9,557000,557000,-0.37,-0.20991,175.9275,"December 18, 25",-0.0020991
2025-12-17,174.24,176.99,173.61,175.31,175.31,959500,959500,1.07,0.6141,175.0375,"December 17, 25",0.006141
2025-12-16,174.46,175.72,173.62,174.28,174.28,1129738,1129738,-0.18,-0.10318,174.52,"December 16, 25",-0.0010318
2025-12-15,177.34,177.34,173.86,175.07,175.07,1558600,1558600,-2.27,-1.28,175.9025,"December 15, 25",-0.0128
2025-12-12,179,179,175,176,176,1177414,1177414,-3,-1.68,177.25,"December 12, 25",-0.0168
2025-12-11,175.26,180.66,173.83,178,178,848126,848126,2.74,1.56,176.9375,"December 11, 25",0.0156
2025-12-10,173.2,176.23,172.61,175.66,175.66,1001538,1001538,2.46,1.42,174.425,"December 10, 25",0.0142
2025-12-09,174.1,175,172.4,173.17,173.17,915100,915100,-0.93,-0.53418,173.6675,"December 09, 25",-0.0053418
2025-12-08,173.87,175.78,173.3,174.41,174.41,763148,763148,0.54,0.31058,174.34,"December 08, 25",0.0031058
2025-12-05,176.02,176.55,171.31,173.52,173.52,1367300,1367300,-2.5,-1.42,174.35,"December 05, 25",-0.0142
2025-12-04,177.77,179.32,176.86,178.5,178.5,753528,753528,0.73,0.41064,178.1125,"December 04, 25",0.0041064
2025-12-03,176.01,177.74,175.1,177.37,177.37,507800,507800,1.36,0.77268,176.555,"December 03, 25",0.0077268
2025-12-02,175.52,177.71,174.63,176.48,176.48,626700,626700,0.96,0.54695,176.085,"December 02, 25",0.0054695
2025-12-01,173.57,177.38,173.14,174.88,174.88,831700,831700,1.31,0.75474,174.7425,"December 01, 25",0.0075474
2025-11-28,173.46,176.61,172.65,175.43,175.43,479409,479409,1.97,1.14,174.5375,"November 28, 25",0.0114
2025-11-26,174.25,174.38,172.85,173.46,173.46,739200,739200,-0.79,-0.45337,173.735,"November 26, 25",-0.0045337
2025-11-25,170.99,174.13,170.01,173.44,173.44,761300,761300,2.45,1.43,172.1425,"November 25, 25",0.0143
2025-11-24,173.26,173.26,169.39,170.16,170.16,1595825,1595825,-3.1,-1.79,171.5175,"November 24, 25",-0.0179
2025-11-21,170.5,174.17,169.76,172.12,172.12,865500,865500,1.62,0.95015,171.6375,"November 21, 25",0.0095015
2025-11-20,174.84,175.48,170.01,170.43,170.43,770976,770976,-4.41,-2.52,172.69,"November 20, 25",-0.0252
2025-11-19,172.56,173.41,170.52,171.94,171.94,701042,701042,-0.62,-0.3593,172.1075,"November 19, 25",-0.003593
2025-11-18,174.21,175.66,172.1,173.07,173.07,927635,927635,-1.14,-0.65438,173.76,"November 18, 25",-0.0065438
2025-11-17,179.01,179.01,173.63,174.21,174.21,847726,847726,-4.8,-2.68,176.465,"November 17, 25",-0.0268
2025-11-14,174,180.19,173.95,179.61,179.61,1406403,1406403,5.61,3.22,176.9375,"November 14, 25",0.0322
2025-11-13,177.01,179.22,174.16,174.57,174.57,1113040,1113040,-2.44,-1.38,176.24,"November 13, 25",-0.0138
2025-11-12,177.97,180.17,177.43,178.16,178.16,1038700,1038700,0.19,0.10676,178.4325,"November 12, 25",0.0010676
2025-11-11,177.27,179.42,176.4,178,178,995342,995342,0.73,0.4118,177.7725,"November 11, 25",0.004118
2025-11-10,177.21,178.68,175.21,177.49,177.49,719700,719700,0.28,0.158,177.1475,"November 10, 25",0.00158
2025-11-07,173.21,176.77,172.03,176.11,176.11,1198208,1198208,2.9,1.67,174.53,"November 07, 25",0.0167
2025-11-06,184.83,184.96,170.97,173.93,173.93,2327600,2327600,-10.9,-5.9,178.6725,"November 06, 25",-0.059
2025-11-05,192.07,192.32,188.67,189.97,189.97,1390404,1390404,-2.1,-1.09,190.7575,"November 05, 25",-0.0109
2025-11-04,195.02,195.36,190.05,192.03,192.03,1117200,1117200,-2.99,-1.53,193.115,"November 04, 25",-0.0153
2025-11-03,198.56,198.76,194.7,196.36,196.36,1251300,1251300,-2.2,-1.11,197.095,"November 03, 25",-0.0111
2025-10-31,197.86,199.51,196.95,198.54,198.54,882825,882825,0.68,0.34368,198.215,"October 31, 25",0.0034368
2025-10-30,196.78,200.13,196.03,197.38,197.38,770621,770621,0.6,0.30491,197.58,"October 30, 25",0.0030491
2025-10-29,201.49,201.92,197.52,197.86,197.86,540013,540013,-3.63,-1.8,199.6975,"October 29, 25",-0.018
2025-10-28,203.26,203.91,201.86,202.46,202.46,546217,546217,-0.8,-0.39358,202.8725,"October 28, 25",-0.0039358
2025-10-27,206.49,206.67,202.96,203.28,203.28,593815,593815,-3.21,-1.55,204.85,"October 27, 25",-0.0155
2025-10-24,206.15,206.57,204.61,204.81,204.81,534074,534074,-1.34,-0.65001,205.535,"October 24, 25",-0.0065001
2025-10-23,204.1,204.86,202.88,204.67,204.67,638618,638618,0.57,0.27927,204.1275,"October 23, 25",0.0027927
2025-10-22,205.83,205.83,202.14,203.03,203.03,628597,628597,-2.8,-1.36,204.2075,"October 22, 25",-0.0136
2025-10-21,204.84,206.82,203.59,204.55,204.55,623700,623700,-0.29,-0.14157,204.95,"October 21, 25",-0.0014157
2025-10-20,204.68,206.78,201.89,205.87,205.87,667500,667500,1.19,0.5814,204.805,"October 20, 25",0.005814
2025-10-17,201.85,203.92,201.49,202.86,202.86,673136,673136,1.01,0.50037,202.53,"October 17, 25",0.0050037
2025-10-16,203.61,203.63,200.09,201.99,201.99,589989,589989,-1.62,-0.79564,202.33,"October 16, 25",-0.0079564
