date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,FANG,USD,0001539838,2025-02-26,2025-02-26 16:16:41,2024,FY,3701000000,2850000000,15000000,65000000,-96000000,-33000000,0,-376000000,313000000,-122000000,6413000000,-11787000000,0,0,0,566000000,-11221000000,6373000000,476000000,-959000000,-1578000000,75000000,4387000000,0,-421000000,164000000,585000000,6413000000,-11787000000,-5374000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/0001539838-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983825000021/fang-20241231.htm
2023-12-31,FANG,USD,0001539838,2024-02-22,2024-02-22 16:08:18,2023,FY,3336000000,1746000000,378000000,54000000,296000000,212000000,0,57000000,27000000,110000000,5920000000,-4714000000,0,0,0,1391000000,-3323000000,377000000,0,-935000000,-1444000000,-174000000,-2176000000,0,421000000,585000000,164000000,5920000000,-4714000000,1206000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983824000019/0001539838-24-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983824000019/fang-20231231.htm
2022-12-31,FANG,USD,0001539838,2023-02-23,2023-02-23 16:27:14,2022,FY,4562000000,1344000000,720000000,55000000,-199000000,-330000000,0,-47000000,178000000,-157000000,6325000000,-3613000000,0,0,0,283000000,-3330000000,-257000000,0,-1251000000,-1572000000,-423000000,-3503000000,0,-508000000,164000000,672000000,6325000000,-3613000000,2712000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983823000022/0001539838-23-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983823000022/fang-20221231.htm
2021-12-31,FANG,USD,0001539838,2022-02-24,2022-02-24 17:27:49,2021,FY,2276000000,1275000000,606000000,51000000,36000000,-44000000,0,-41000000,121000000,-300000000,3944000000,-2274000000,-114000000,0,0,849000000,-1539000000,-680000000,0,-525000000,-312000000,-324000000,-1841000000,0,564000000,672000000,108000000,3944000000,-2274000000,1670000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983822000008/0001539838-22-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983822000008/fang-20211231.htm
2020-12-31,FANG,USD,0001539838,2021-02-25,2021-02-25 16:34:19,2020,FY,-4672000000,1311000000,-1042000000,37000000,97000000,155000000,0,-20000000,-38000000,6387000000,2118000000,-2044000000,-102000000,0,0,45000000,-2101000000,410000000,0,-137000000,-236000000,-74000000,-37000000,0,-20000000,108000000,128000000,2118000000,-2044000000,74000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983821000015/0001539838-21-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983821000015/fang-20201231.htm
2019-12-31,FANG,USD,0001539838,2020-02-27,2020-02-26 18:38:37,2019,FY,315000000,1454000000,47000000,48000000,-167000000,-187000000,-10000000,-129000000,159000000,1042000000,2739000000,-3697000000,-485000000,0,0,294000000,-3888000000,851000000,1106000000,-593000000,-112000000,-190000000,1062000000,0,-87000000,128000000,215000000,2739000000,-3697000000,-958000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983820000021/0001539838-20-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983820000021/diamondback201910-k.htm
2018-12-31,FANG,USD,0001539838,2019-02-25,2019-02-25 06:35:46,2018,FY,945000000,623000000,168000000,27000000,6000000,13000000,-14774000,-7000000,14774000,-204000000,1565000000,-3476000000,0,-8000,0,-26992000,-3503000000,1913000000,305000000,0,-37000000,-140000000,2041000000,0,103000000,215000000,112000000,1565000000,-3476000000,-1911000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983819000008/0001539838-19-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983819000008/diamondback201810-k.htm
2017-12-31,FANG,USD,0001539838,2018-02-15,2018-02-14 21:06:11,2017,FY,517000000,327000000,-20000000,26000000,-48000000,-97000000,-2000000,37000000,14000000,87000000,889000000,-3302000000,0,0,0,170000000,-3132000000,370000000,370000000,0,0,-51000000,689000000,0,-1554000000,112000000,1666000000,889000000,-3302000000,-2413000000,https://www.sec.gov/Archives/edgar/data/1539838/000153983818000014/0001539838-18-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983818000014/diamondback201710-k.htm
2016-12-31,FANG,USD,0001539838,2017-02-15,2017-02-15 17:26:25,2016,FY,-164908000,178015000,0,26453000,-15716000,-33736000,-255000,15706000,2569000,308236000,332080000,-1191167000,-2345000,0,0,-116730000,-1310242000,625000000,2051503000,0,0,-51882000,2624621000,0,1646459000,1666574000,20115000,332080000,-1191167000,-859087000,https://www.sec.gov/Archives/edgar/data/1539838/000153983817000009/0001539838-17-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983817000009/diamondback201610-k.htm
2015-12-31,FANG,USD,0001539838,2016-02-19,2016-02-19 16:41:46,2015,FY,-547790000,217697000,-201545000,18529000,-2208000,11147000,224000,1020000,-14599000,931818000,416501000,-902087000,-2702000,0,0,9739000,-895050000,-178000000,650688000,0,0,-4207000,468481000,0,-10068000,20115000,30183000,416501000,-902087000,-485586000,https://www.sec.gov/Archives/edgar/data/1539838/000153983816000129/0001539838-16-000129-index.htm,https://www.sec.gov/Archives/edgar/data/1539838/000153983816000129/diamondback201510-k.htm
