date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-06-30,FOXA,USD,0001754301,2025-08-06,2025-08-06 06:57:44,2025,FY,2293000000,385000000,164000000,135000000,466000000,-95000000,521000000,89000000,-49000000,-119000000,3324000000,-331000000,-97000000,-79000000,0,-30000000,-537000000,-600000000,0,-1000000000,-277000000,122000000,-1755000000,0,1032000000,5351000000,4319000000,3324000000,-331000000,2993000000,https://www.sec.gov/Archives/edgar/data/1754301/000162828025038077/0001628280-25-038077-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000162828025038077/fox-20250630.htm
2024-06-30,FOXA,USD,0001754301,2024-08-08,2024-08-08 16:07:28,2024,FY,1554000000,389000000,203000000,90000000,-570000000,-172000000,-303000000,0,-95000000,174000000,1840000000,-345000000,0,-103000000,0,-4000000,-452000000,-18000000,0,-1000000000,-281000000,-42000000,-1341000000,0,47000000,4319000000,4272000000,1840000000,-345000000,1495000000,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/0001628280-24-036123-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000162828024036123/fox-20240630.htm
2023-06-30,FOXA,USD,0001754301,2023-08-11,2023-08-11 16:03:09,2023,FY,1253000000,411000000,321000000,74000000,-270000000,68000000,145000000,-68000000,-415000000,11000000,1800000000,-357000000,0,-54000000,0,-27000000,-438000000,0,0,-2000000000,-299000000,9000000,-2290000000,0,-928000000,4272000000,5200000000,1800000000,-357000000,1443000000,https://www.sec.gov/Archives/edgar/data/1754301/000162828023029065/0001628280-23-029065-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000162828023029065/fox-20230630.htm
2022-06-30,FOXA,USD,0001754301,2022-08-12,2022-08-12 08:04:07,2022,FY,1233000000,363000000,342000000,102000000,-683000000,-79000000,-301000000,-54000000,-249000000,527000000,1884000000,-307000000,-160000000,-28000000,0,-18000000,-513000000,-750000000,0,-1000000000,-307000000,0,-2057000000,0,-686000000,5200000000,5886000000,1884000000,-307000000,1577000000,https://www.sec.gov/Archives/edgar/data/1754301/000162828022022584/0001628280-22-022584-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000162828022022584/fox-20220630.htm
2021-06-30,FOXA,USD,0001754301,2021-08-10,2021-08-10 16:21:39,2021,FY,2201000000,300000000,534000000,147000000,-21000000,-282000000,190000000,282000000,-211000000,-522000000,2639000000,-484000000,42000000,-86000000,391000000,-391000000,-528000000,0,0,-1001000000,-330000000,461000000,-870000000,0,1241000000,5886000000,4645000000,2639000000,-484000000,2155000000,https://www.sec.gov/Archives/edgar/data/1754301/000156459021043103/0001564590-21-043103-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000156459021043103/fox-10k_20210630.htm
2020-06-30,FOXA,USD,0001754301,2020-08-10,2020-08-10 16:51:35,2020,FY,1062000000,258000000,283000000,137000000,220000000,224000000,181000000,-306000000,121000000,405000000,2365000000,-359000000,-1061000000,-103000000,349000000,74000000,-1100000000,1191000000,0,-600000000,-335000000,-110000000,146000000,0,1411000000,4645000000,3234000000,2365000000,-359000000,2006000000,https://www.sec.gov/Archives/edgar/data/1754301/000156459020038975/0001564590-20-038975-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000156459020038975/fox-10k_20200630.htm
2019-06-30,FOXA,USD,0001754301,2019-08-09,2019-08-09 16:47:13,2019,FY,1643000000,212000000,386000000,36000000,164000000,-166000000,197000000,133000000,0,83000000,2524000000,-235000000,0,-338000000,0,-64000000,-637000000,6750000000,0,0,-6688000000,-1215000000,-1153000000,0,734000000,3234000000,2500000000,2524000000,-235000000,2289000000,https://www.sec.gov/Archives/edgar/data/1754301/000156459019031285/0001564590-19-031285-index.htm,https://www.sec.gov/Archives/edgar/data/1754301/000156459019031285/fox-10k_20190630.htm
2018-06-30,FOXA,USD,0001754301,2018-06-30,2018-06-29 20:00:00,2018,FY,2228000000,171000000,-603000000,100000000,-587000000,-3987000000,-228000000,-193000000,3821000000,39000000,1317000000,-215000000,354000000,0,0,-11000000,128000000,0,0,0,-77000000,1077000000,1036000000,0,2481000000,2500000000,19000000,1317000000,-215000000,1102000000,,
2017-06-30,FOXA,USD,0001754301,2017-06-30,2017-06-29 20:00:00,2017,FY,1409000000,169000000,92000000,57000000,-368000000,-172000000,21000000,-217000000,-172000000,131000000,1655000000,-191000000,0,-13000000,0,-38000000,-242000000,0,0,0,-35000000,-1396000000,-1431000000,0,-18000000,19000000,37000000,1655000000,-191000000,1464000000,,
2016-06-30,FOXA,USD,0001754301,2016-06-30,2016-06-29 20:00:00,2016,FY,1107000000,170000000,139000000,89000000,-536000000,-218000000,-252000000,-66000000,-218000000,100000000,1097000000,-107000000,0,0,0,-61000000,-168000000,0,0,0,-36000000,-877000000,-913000000,0,16000000,37000000,21000000,1097000000,-107000000,990000000,,
