holder,shares,dateReported,change
"SG Americas Securities, LLC",10736512,2025-09-30,2589785
"Clearbridge Investments, LLC",10517921,2025-09-30,-483611
VAN ECK ASSOCIATES CORP,10402656,2025-09-30,-1052464
SCHRODER INVESTMENT MANAGEMENT GROUP,9972960,2025-09-30,474093
CANADA PENSION PLAN INVESTMENT BOARD,9938067,2025-09-30,2247962
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",9795850,2025-09-30,394714
VOYA INVESTMENT MANAGEMENT LLC,9337786,2025-09-30,-357715
National Pension Service,8860165,2025-09-30,278168
PRINCIPAL FINANCIAL GROUP INC,8608672,2025-09-30,-225492
MASSACHUSETTS FINANCIAL SERVICES CO /MA/,8520644,2025-09-30,2503304
AMERICAN CENTURY COMPANIES INC,8520266,2025-09-30,241528
RHUMBLINE ADVISERS,8411052,2025-09-30,-158669
TD ASSET MANAGEMENT INC,7423446,2025-09-30,382304
NATIONAL BANK OF CANADA /FI/,7108543,2025-09-30,570198
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,7047809,2025-09-30,28296
ENVESTNET ASSET MANAGEMENT INC,6769686,2025-09-30,-326628
NORDEA INVESTMENT MANAGEMENT AB,6654171,2025-09-30,-184911
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",6416840,2025-09-30,3829553
VICTORY CAPITAL MANAGEMENT INC,6082630,2025-09-30,-378899
LPL Financial LLC,6072824,2025-09-30,345000
"BNP PARIBAS ARBITRAGE, SNC",5898053,2025-09-30,-5416301
COATUE MANAGEMENT LLC,5767559,2025-09-30,120052
"D. E. Shaw & Co., Inc.",5689546,2025-09-30,3472001
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",5634232,2025-09-30,4694313
BESSEMER GROUP INC,5527501,2025-09-30,-404948
APG Asset Management N.V.,5518358,2025-09-30,512795
NOMURA ASSET MANAGEMENT CO LTD,5386911,2025-09-30,72849
Pictet Asset Management Holding SA,5363957,2025-09-30,-1392925
NEW YORK STATE COMMON RETIREMENT FUND,5349259,2025-09-30,-278009
FIRST TRUST ADVISORS LP,5313252,2025-09-30,-521842
PRUDENTIAL FINANCIAL INC,5076754,2025-09-30,-208800
EDGEWOOD MANAGEMENT LLC,5054588,2025-09-30,-646259
"PNC FINANCIAL SERVICES GROUP, INC.",4794070,2025-09-30,-24682
ProShare Advisors LLC,4747066,2025-09-30,-1034907
STIFEL FINANCIAL CORP,4731112,2025-09-30,-194902
CANTILLON CAPITAL MANAGEMENT LLC,4699739,2025-09-30,-781041
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,4661628,2025-09-30,2681852
AVIVA PLC,4505278,2025-09-30,88435
POLEN CAPITAL MANAGEMENT LLC,4485854,2025-09-30,4485854
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",4455550,2025-09-30,-279496
"Winslow Capital Management, LLC",4391979,2025-09-30,-512733
GREAT WEST LIFE ASSURANCE CO /CAN/,4316010,2025-09-30,231846
"Ensign Peak Advisors, Inc",4311468,2025-09-30,248470
AQR CAPITAL MANAGEMENT LLC,4293106,2025-09-30,415397
abrdn plc,4283323,2025-09-30,-39131
ROYAL LONDON ASSET MANAGEMENT LTD,4258670,2025-09-30,-341639
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,4210321,2025-09-30,-265852
"ADAGE CAPITAL PARTNERS GP, L.L.C.",4204756,2025-09-30,-17400
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",4142269,2025-09-30,1697284
LAZARD ASSET MANAGEMENT LLC,4079119,2025-09-30,-245096
Neuberger Berman Group LLC,3916800,2025-09-30,-179779
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,3907425,2025-09-30,-26091
"Mariner, LLC",3882370,2025-09-30,44197
"Russell Investments Group, Ltd.",3867243,2025-09-30,233106
Ninety One UK Ltd,3757282,2025-09-30,-344912
Universal- Beteiligungs- und Servicegesellschaft mbH,3734322,2025-09-30,-81747
"NATIXIS ADVISORS, L.P.",3694391,2025-09-30,133503
MACQUARIE GROUP LTD,3693776,2025-09-30,104492
"CI Private Wealth, LLC",3640059,2025-09-30,-217853
Robeco Institutional Asset Management B.V.,3580972,2025-09-30,144359
Korea Investment CORP,3543233,2025-09-30,21736
SEI INVESTMENTS CO,3437755,2025-09-30,122574
BAHL & GAYNOR INC,3371689,2025-09-30,-658680
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,3294103,2025-09-30,-122310
"Mirae Asset Global Investments Co., Ltd.",3243755,2025-09-30,112056
Allianz Asset Management GmbH,3184378,2025-09-30,30143
"T. Rowe Price Investment Management, Inc.",3178242,2025-09-30,3173408
CREDIT AGRICOLE S A,3093976,2025-09-30,3093976
LOS ANGELES CAPITAL MANAGEMENT LLC,3065797,2025-09-30,-239585
Zurcher Kantonalbank (Zurich Cantonalbank),3062425,2025-09-30,-82200
DANSKE BANK A/S,2993203,2025-09-30,-561304
"Rafferty Asset Management, LLC",2981186,2025-09-30,-808691
NATIXIS,2963754,2025-09-30,1996034
Assenagon Asset Management S.A.,2905030,2025-09-30,-1284501
TRUIST FINANCIAL CORP,2896007,2025-09-30,-68264
TIGER GLOBAL MANAGEMENT LLC,2889614,2025-09-30,186400
FIFTH THIRD BANCORP,2878654,2025-09-30,-67579
Cerity Partners LLC,2872494,2025-09-30,-6945
Rockefeller Capital Management L.P.,2862045,2025-09-30,143065
BANK OF NOVA SCOTIA,2846611,2025-09-30,211367
Polar Capital Holdings Plc,2846122,2025-09-30,-170824
Daiwa Securities Group Inc.,2827024,2025-09-30,-118570
Handelsbanken Fonder AB,2825949,2025-09-30,-99182
"WILLIAM BLAIR INVESTMENT MANAGEMENT, LLC",2811124,2025-09-30,-148048
"Grantham, Mayo, Van Otterloo & Co. LLC",2810749,2025-09-30,-252450
"Chevy Chase Trust Holdings, LLC",2729928,2025-09-30,-47023
"Allspring Global Investments Holdings, LLC",2697940,2025-09-30,-74261
ING GROEP NV,2693157,2025-09-30,273703
AXA Investment Managers S.A.,2686492,2025-09-30,2686492
"FRED ALGER MANAGEMENT, LLC",2681638,2025-09-30,551335
MACKENZIE FINANCIAL CORP,2577275,2025-09-30,225481
"CIBC Private Wealth Group, LLC",2521836,2025-09-30,747273
"PARNASSUS INVESTMENTS, LLC",2518191,2025-09-30,-2019415
Treasurer of the State of North Carolina,2477220,2025-09-30,-107334
STATE OF WISCONSIN INVESTMENT BOARD,2463222,2025-09-30,-35849
"Capital International, Inc./CA/",2416180,2025-09-30,202727
BNP Paribas Asset Management Holding S.A.,2405613,2025-09-30,827714
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,2394925,2025-09-30,268221
AustralianSuper Pty Ltd,2334007,2025-09-30,345892
"JANE STREET GROUP, LLC",2330953,2025-09-30,2167978
Qube Research & Technologies Ltd,2284316,2025-09-30,2284316
Capitolis Liquid Global Markets LLC,2252950,2025-09-30,-151050
FIRST MANHATTAN CO. LLC.,2234589,2025-09-30,-28302
THORNBURG INVESTMENT MANAGEMENT INC,2204525,2025-09-30,-440840
Mitsubishi UFJ Trust & Banking Corp,2192249,2025-09-30,-25604
THRIVENT FINANCIAL FOR LUTHERANS,2161956,2025-09-30,-97252
"HighTower Advisors, LLC",2160641,2025-09-30,-59179
"LORD, ABBETT & CO. LLC",2151543,2025-09-30,-91168
Temasek Holdings (Private) Ltd,2147561,2025-09-30,-993490
"FEDERATED HERMES, INC.",2123784,2025-09-30,88403
Retirement Systems of Alabama,2105111,2025-09-30,-5609
"Asset Management One Co., Ltd.",2098648,2025-09-30,-1145
Alecta Tjanstepension Omsesidigt,2080000,2025-09-30,0
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,2076701,2025-09-30,607724
"SANDS CAPITAL MANAGEMENT, LLC",2060624,2025-09-30,217297
Skandinaviska Enskilda Banken AB (publ),2053901,2025-09-30,-212387
Man Group plc,2041005,2025-09-30,-51183
TORONTO DOMINION BANK,1999150,2025-09-30,-628756
"Baird Financial Group, Inc.",1962610,2025-09-30,-91346
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,1924084,2025-09-30,-72103
CITADEL ADVISORS LLC,1910008,2025-09-30,1705903
STATE OF MICHIGAN RETIREMENT SYSTEM,1905060,2025-09-30,-6500
STRS OHIO,1841970,2025-09-30,57926
AGF MANAGEMENT LTD,1830573,2025-09-30,-498240
PUBLIC SECTOR PENSION INVESTMENT BOARD,1810043,2025-09-30,-111711
MILLENNIUM MANAGEMENT LLC,1808952,2025-09-30,1336891
ACADIAN ASSET MANAGEMENT LLC,1801654,2025-09-30,439529
1832 Asset Management L.P.,1775290,2025-09-30,-57549
Vontobel Holding Ltd.,1763412,2025-09-30,769981
KEYBANK NATIONAL ASSOCIATION/OH,1754298,2025-09-30,-57583
MENORA MIVTACHIM HOLDINGS LTD.,1740574,2025-09-30,0
CINCINNATI FINANCIAL CORP,1724909,2025-09-30,0
Janney Montgomery Scott LLC,1707758,2025-09-30,-56102
"ASK CAPITAL MANAGEMENT, LLC",1695069,2025-09-30,-8251
Mn Services Vermogensbeheer B.V.,1693100,2025-09-30,20800
CIBC WORLD MARKET INC.,1674487,2025-09-30,-57214
Lansforsakringar Fondforvaltning AB (publ),1673059,2025-09-30,31833
"State of Tennessee, Treasury Department",1653109,2025-09-30,-3811
CI INVESTMENTS INC.,1648691,2025-09-30,-157990
"Bank Julius Baer & Co. Ltd, Zurich",1645685,2025-09-30,-440042
"MARSHALL WACE, LLP",1625410,2025-09-30,365392
PANAGORA ASSET MANAGEMENT INC,1623013,2025-09-30,235579
KLP KAPITALFORVALTNING AS,1621280,2025-09-30,-5400
UniSuper Management Pty Ltd,1612778,2025-09-30,-22292
"ASSETMARK, INC",1606611,2025-09-30,-96876
DSM CAPITAL PARTNERS LLC,1598432,2025-09-30,701535
CIBC Asset Management Inc,1591055,2025-09-30,114231
"Point72 Asset Management, L.P.",1587200,2025-09-30,1035700
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,1559549,2025-09-30,27194
State of New Jersey Common Pension Fund D,1558145,2025-09-30,55310
LONE PINE CAPITAL LLC,1549412,2025-09-30,1549412
M&T BANK CORP,1543315,2025-09-30,-163347
Saturna Capital CORP,1531367,2025-09-30,-2442
Creative Planning,1517896,2025-09-30,436771
Quantinno Capital Management LP,1517030,2025-09-30,503691
"ADVISOR GROUP HOLDINGS, INC.",1508482,2025-09-30,296289
JONES FINANCIAL COMPANIES LLLP,1488771,2025-09-30,104009
KING LUTHER CAPITAL MANAGEMENT CORP,1470536,2025-09-30,5750
Cetera Investment Advisers,1459223,2025-09-30,287271
"NISA INVESTMENT ADVISORS, LLC",1447482,2025-09-30,42763
Candriam S.C.A.,1440554,2025-09-30,-126704
Whale Rock Capital Management LLC,1430911,2025-09-30,-206213
NEOS Investment Management LLC,1427991,2025-09-30,507701
"Resona Asset Management Co.,Ltd.",1414213,2025-09-30,-86377
TCW GROUP INC,1410291,2025-09-30,-140334
Calamos Advisors LLC,1400671,2025-09-30,6520
"Colony Group, LLC",1394243,2025-09-30,341239
AEGON ASSET MANAGEMENT UK PLC,1387851,2025-09-30,-30565
DnB Asset Management AS,1380209,2025-09-30,-96797
"MetLife Investment Management, LLC",1370801,2025-09-30,-36126
"Epoch Investment Partners, Inc.",1319064,2025-09-30,-275281
HM PAYSON & CO,1306739,2025-09-30,-68968
Arizona State Retirement System,1304897,2025-09-30,-756
TEACHER RETIREMENT SYSTEM OF TEXAS,1296083,2025-09-30,-2501
"Kovitz Investment Group Partners, LLC",1275551,2025-09-30,-118588
ACTIAM N.V.,1275099,2025-09-30,29680
COMMERCE BANK,1251813,2025-09-30,-84403
US BANCORP \DE\,1246822,2025-09-30,-562
CAPTRUST FINANCIAL ADVISORS,1240479,2025-09-30,107033
FORSTA AP-FONDEN,1215040,2025-09-30,66800
GROUPAMA ASSET MANAGMENT,1212390,2025-09-30,-4058
Czech National Bank,1194583,2025-09-30,45260
OMERS ADMINISTRATION Corp,1187660,2025-09-30,-55934
WESTFIELD CAPITAL MANAGEMENT CO LP,1166362,2025-09-30,-169780
HUNTINGTON NATIONAL BANK,1161908,2025-09-30,26693
"XPONANCE, INC.",1154220,2025-09-30,-50579
GUGGENHEIM CAPITAL LLC,1148226,2025-09-30,15126
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,1129475,2025-09-30,-23704
"COMMONWEALTH EQUITY SERVICES, LLC",1128979,2025-09-30,-79750
Milestone Resources Group Ltd,1091492,2025-09-30,352274
Compagnie Lombard Odier SCmA,1070763,2025-09-30,-148480
FIL Ltd,1034072,2025-09-30,-258461
Capital International Sarl,1029444,2025-09-30,34157
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",1022412,2025-09-30,850643
AMALGAMATED BANK,1020114,2025-09-30,5400
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",1017865,2025-09-30,57170
MERCER GLOBAL ADVISORS INC /ADV,1016048,2025-09-30,1016048
Guinness Asset Management LTD,1014942,2025-09-30,-109459
"Toroso Investments, LLC",1004053,2025-09-30,400391
COMERICA BANK,997638,2025-09-30,-115045
"NewEdge Advisors, LLC",958589,2025-09-30,-51413
"SCGE MANAGEMENT, L.P.",950500,2025-09-30,-325000
"MAPLELANE CAPITAL, LLC",932000,2025-09-30,932000
Rokos Capital Management LLP,915698,2025-09-30,66103
Zurich Insurance Group Ltd/FI,912758,2025-09-30,-207979
BLAIR WILLIAM & CO/IL,889716,2025-09-30,-44731
"Hamlin Capital Management, LLC",881134,2025-09-30,-134933
IFM Investors Pty Ltd,876604,2025-09-30,-388
SILVERCREST ASSET MANAGEMENT GROUP LLC,868410,2025-09-30,-104345
Penserra Capital Management LLC,866057,2025-09-30,-77205
"Pacer Advisors, Inc.",859815,2025-09-30,-49948
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,849042,2025-09-30,-229680
"Bridgewater Associates, LP",845391,2025-09-30,-307616
"Nearwater Capital Markets, Ltd",844000,2025-09-30,-514274
"Advisors Capital Management, LLC",837776,2025-09-30,-85905
Mediolanum International Funds Ltd,836859,2025-09-30,63876
"PineBridge Investments, L.P.",835668,2025-09-30,104294
GF FUND MANAGEMENT CO. LTD.,828080,2025-09-30,67450
GATEWAY INVESTMENT ADVISERS LLC,821986,2025-09-30,-30059
AMF Tjanstepension AB,810901,2025-09-30,236018
PARADIGM CAPITAL MANAGEMENT INC/NY,809000,2025-09-30,0
FACTORY MUTUAL INSURANCE CO,798445,2025-09-30,-35500
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,798013,2025-09-30,-125791
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,786728,2025-09-30,-95362
FUKOKU MUTUAL LIFE INSURANCE Co,785962,2025-09-30,-826
Squarepoint Ops LLC,784441,2025-09-30,216036
PRIMECAP MANAGEMENT CO/CA/,783708,2025-09-30,-40290
FIRST FINANCIAL BANKSHARES INC,777047,2025-09-30,-18322
WHITTIER TRUST CO,776920,2025-09-30,13091
Employees Retirement System of Texas,774432,2025-09-30,-48598
"Vanguard Personalized Indexing Management, LLC",773421,2025-09-30,9083
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",773167,2025-09-30,66028
"Sumitomo Mitsui DS Asset Management Company, Ltd",765061,2025-09-30,38502
"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC",765003,2025-09-30,-24695
Utah Retirement Systems,763103,2025-09-30,4100
DekaBank Deutsche Girozentrale,757234,2025-09-30,0
ABN AMRO Bank N.V.,754111,2025-09-30,156965
D.A. DAVIDSON & CO.,753954,2025-09-30,-96588
"WILEY BROS.-AINTREE CAPITAL, LLC",753050,2025-09-30,56015
Unisphere Establishment,749900,2025-09-30,-167700
"Altimeter Capital Management, LP",744776,2025-09-30,744776
Police & Firemen's Retirement System of New Jersey,744677,2025-09-30,43389
USS Investment Management Ltd,742676,2025-09-30,-74
"Summit Trail Advisors, LLC",740578,2025-09-30,13012
CONGRESS ASSET MANAGEMENT CO /MA,737765,2025-09-30,36
INTECH INVESTMENT MANAGEMENT LLC,732648,2025-09-30,-21118
VIRGINIA RETIREMENT SYSTEMS ET AL,729710,2025-09-30,103800
JUPITER ASSET MANAGEMENT LTD,727121,2025-09-30,224478
"Lido Advisors, LLC",726878,2025-09-30,84968
"Clark Capital Management Group, Inc.",715397,2025-09-30,-31339
Alphinity Investment Management Pty Ltd,713797,2025-09-30,713797
Sarasin & Partners LLP,712938,2025-09-30,-97988
BI Asset Management Fondsmaeglerselskab A/S,711932,2025-09-30,-193360
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,707703,2025-09-30,15713
ZACKS INVESTMENT MANAGEMENT,705049,2025-09-30,-1804
SurgoCap Partners LP,701560,2025-09-30,701560
ASR Vermogensbeheer N.V.,700575,2025-09-30,-14206
LGT Group Foundation,695291,2025-09-30,-34588
Erste Asset Management GmbH,684424,2025-09-30,-179720
"NorthCrest Asset Manangement, LLC",680876,2025-09-30,89903
SAPIENT CAPITAL LLC,678696,2025-09-30,-5606
"QRG CAPITAL MANAGEMENT, INC.",674105,2025-09-30,-341095
D1 Capital Partners L.P.,667400,2025-09-30,667400
Rathbones Group PLC,667398,2025-09-30,569498
"Cambridge Investment Research Advisors, Inc.",664403,2025-09-30,-18569
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",658889,2025-09-30,12374
La Banque Postale Asset Management SA,647905,2025-09-30,15698
WORLDQUANT MILLENNIUM ADVISORS LLC,647297,2025-09-30,-41343
"MML INVESTORS SERVICES, LLC",639869,2025-09-30,17729
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,639045,2025-09-30,-894
Michael & Susan Dell Foundation,638545,2025-09-30,0
B. Metzler seel. Sohn & Co. AG,633525,2025-09-30,-58658
CCLA Investment Management,630678,2025-09-30,105301
DAVENPORT & Co LLC,629103,2025-09-30,-7388
"Sequoia Financial Advisors, LLC",626802,2025-09-30,12191
"CWM, LLC",625944,2025-09-30,47000
MAI Capital Management,625259,2025-09-30,-38668
AXIOM INVESTORS LLC /DE,624001,2025-09-30,322141
Raiffeisen Bank International AG,623192,2025-09-30,-20933
Varma Mutual Pension Insurance Co,621230,2025-09-30,38400
MUFG Securities EMEA plc,616028,2025-09-30,469134
Walleye Capital LLC,614958,2025-09-30,459996
"IEQ CAPITAL, LLC",614341,2025-09-30,77248
Groupe la Francaise,612179,2025-09-30,35175
"Cullen Capital Management, LLC",599849,2025-09-30,-237606
iA Global Asset Management Inc.,598449,2025-09-30,18798
"State of Alaska, Department of Revenue",593388,2025-09-30,-24521
AE Wealth Management LLC,591748,2025-09-30,25755
BALYASNY ASSET MANAGEMENT L.P.,586538,2025-09-30,-688330
"Union Bancaire Privee, UBP SA",582750,2025-09-30,-86205
Wealthfront Advisers LLC,582654,2025-09-30,21207
"ATALANTA SOSNOFF CAPITAL, LLC",582023,2025-09-30,-94125
Close Asset Management Ltd,581821,2025-09-30,555472
Woodline Partners LP,573439,2025-09-30,104159
Trivest Advisors Ltd,572500,2025-09-30,7500
EASTERN BANK,571789,2025-09-30,-15340
"Williams Jones Wealth Management, LLC.",571323,2025-09-30,44
Railway Pension Investments Ltd,563692,2025-09-30,198500
Achmea Investment Management B.V.,556753,2025-09-30,4800
NOMURA HOLDINGS INC,548671,2025-09-30,347948
HERITAGE INVESTORS MANAGEMENT CORP,539879,2025-09-30,-26527
"Steward Partners Investment Advisory, LLC",539876,2025-09-30,-80991
"JACOBS LEVY EQUITY MANAGEMENT, INC",539483,2025-09-30,154810
"YOUSIF CAPITAL MANAGEMENT, LLC",538930,2025-09-30,-27018
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,537581,2025-09-30,131134
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,532352,2025-09-30,-30110
Midwest Trust Co,532101,2025-09-30,2261
"Aristotle Atlantic Partners, LLC",529397,2025-09-30,5046
COMMERZBANK AKTIENGESELLSCHAFT /FI,527430,2025-09-30,-112536
"GREAT LAKES ADVISORS, LLC",526626,2025-09-30,-94787
KLINGENSTEIN FIELDS & CO LP,524920,2025-09-30,-92720
OFI INVEST ASSET MANAGEMENT,524255,2025-09-30,-60076
Aware Super Pty Ltd as trustee of Aware Super,523270,2025-09-30,-255
"CULLEN/FROST BANKERS, INC.",520519,2025-09-30,-4750
PRUDENTIAL PLC,519339,2025-09-30,-16434
SCOTIA CAPITAL INC.,515413,2025-09-30,23617
Border to Coast Pensions Partnership Ltd,511938,2025-09-30,-110864
PROFUND ADVISORS LLC,510059,2025-09-30,-1993
"DONALDSON CAPITAL MANAGEMENT, LLC",507659,2025-09-30,-51877
Optiver Holding B.V.,499875,2025-09-30,-118594
Glenview Trust Co,497513,2025-09-30,-18683
BAMCO INC /NY/,497399,2025-09-30,-32536
"Capital Group Private Client Services, Inc.",494532,2025-09-30,-1666802
"Banco Santander, S.A.",493991,2025-09-30,2413
FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,492892,2025-09-30,-150385
SHELTON CAPITAL MANAGEMENT,491907,2025-09-30,-19929
"Connor, Clark & Lunn Investment Management Ltd.",486748,2025-09-30,113573
"Pathstone Holdings, LLC",482477,2025-09-30,26538
E. Ohman J:or Asset Management AB,480110,2025-09-30,-10486
"UMB Bank, n.a.",479863,2025-09-30,-4308
Louisiana State Employees Retirement System,477400,2025-09-30,-1900
ADELL HARRIMAN & CARPENTER INC,475275,2025-09-30,-23946
FLPUTNAM INVESTMENT MANAGEMENT CO,472808,2025-09-30,-43825
"TWO SIGMA ADVISERS, LP",467010,2025-09-30,120300
SIT INVESTMENT ASSOCIATES INC,466926,2025-09-30,-22407
PINNACLE ASSOCIATES LTD,466332,2025-09-30,-10308
CAPITAL INTERNATIONAL LTD /CA/,464914,2025-09-30,2836
Investment Management Corp of Ontario,462370,2025-09-30,-10985
Harel Insurance Investments & Financial Services Ltd.,461172,2025-09-30,303333
Fullerton Fund Management Co Ltd.,460548,2025-09-30,-31108
VAUGHAN DAVID INVESTMENTS LLC/IL,454024,2025-09-30,-37956
REGIONS FINANCIAL CORP,453934,2025-09-30,104271
CENTRAL TRUST Co,453598,2025-09-30,-14626
"Ancora Advisors, LLC",451560,2025-09-30,-35402
HARDING LOEVNER LP,451298,2025-09-30,-313687
PEAK6 LLC,446009,2025-09-30,202734
"Empower Advisory Group, LLC",436333,2025-09-30,2882
"ICONIQ Capital, LLC",428009,2025-09-30,320179
"Jarislowsky, Fraser Ltd",420881,2025-09-30,-3533
Federation des caisses Desjardins du Quebec,420836,2025-09-30,-44485
M&G Plc,415220,2025-09-30,-787809
TD Waterhouse Canada Inc.,414999,2025-09-30,2079
Elo Mutual Pension Insurance Co,409272,2025-09-30,22855
TUDOR INVESTMENT CORP ET AL,408600,2025-09-30,408600
MANE GLOBAL CAPITAL MANAGEMENT LP,407377,2025-09-30,171911
STEPHENS INC /AR/,399456,2025-09-30,6896
"GW&K Investment Management, LLC",398544,2025-09-30,-173535
Migdal Insurance & Financial Holdings Ltd.,397970,2025-09-30,183530
"NewEdge Wealth, LLC",394708,2025-09-30,-31419
"Vident Advisory, LLC",390487,2025-09-30,-33065
Cincinnati Specialty Underwriters Insurance CO,389500,2025-09-30,0
"Carnegie Capital Asset Management, LLC",388893,2025-09-30,-776
"MOODY LYNN & LIEBERSON, LLC",385614,2025-09-30,-26067
"Glenmede Investment Management, LP",385409,2025-09-30,86161
Vinva Investment Management Ltd,384642,2025-09-30,69256
OSSIAM,383400,2025-09-30,-1113383
Harvest Portfolios Group Inc.,382245,2025-09-30,19431
WASHINGTON TRUST Co,377451,2025-09-30,-10379
ARGENT CAPITAL MANAGEMENT LLC,377445,2025-09-30,-2081
"Cornerstone Investment Partners, LLC",375409,2025-09-30,-114435
"Crossmark Global Holdings, Inc.",371946,2025-09-30,10878
"Horizon Investments, LLC",370974,2025-09-30,71154
Schonfeld Strategic Advisors LLC,370360,2025-09-30,358910
BRIDGES INVESTMENT MANAGEMENT INC,369923,2025-09-30,-23444
"Modera Wealth Management, LLC",368823,2025-09-30,-25403
ABN AMRO INVESTMENT SOLUTIONS,368177,2025-09-30,-152151
Blue Whale Capital LLP,364180,2025-09-30,-231837
Randolph Co Inc,363847,2025-09-30,-29875
"OAKTOP CAPITAL MANAGEMENT II, L.P.",362760,2025-09-30,0
Allworth Financial LP,359576,2025-09-30,-11261
Belvedere Trading LLC,359367,2025-09-30,142930
FLOSSBACH VON STORCH AG,353013,2025-09-30,95746
Stonehage Fleming Financial Services Holdings Ltd,352191,2025-09-30,352191
"Empowered Funds, LLC",351269,2025-09-30,25352
"Norinchukin Bank, The",350725,2025-09-30,13737
Allen Investment Management LLC,350104,2025-09-30,54074
Munro Partners,349546,2025-09-30,144330
WESBANCO BANK INC,346321,2025-09-30,-16979
Ethic Inc.,343583,2025-09-30,14244
"Kestra Advisory Services, LLC",342683,2025-09-30,19986
MIZUHO SECURITIES USA LLC,342570,2025-09-30,17615
CINCINNATI INSURANCE CO,342500,2025-09-30,0
Mirova US LLC,339947,2025-09-30,339947
MARCO INVESTMENT MANAGEMENT LLC,339794,2025-09-30,-35988
