symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
JBL,2028-08-31,37342201421,37342310240,37342255831,2655167970,2655175707,2655171838,1677677077,1677681966,1677679521,1717867631,1813432380,1765650005.5,1407460986,1407465087,1407463036,15.76311,16.35196,15.49024,4,1
JBL,2027-08-31,34430872799,35383109456,34791720375,2448161789,2515869320,2473819379,1546879505,1589660743,1563091342,1437216325,1570395028,1503805676.5,1297730405,1333621056,1311331073,13.41991,14.16046,12.95957,5,5
JBL,2026-08-31,32415791903,32495830896,32435801652,2304882120,2310573187,2306304887,1456347750,1459943670,1457246730,1262654179,1286008610,1274331394.5,1221780203,1224796944,1222534388,11.58608,11.59611,11.38552,5,5
JBL,2025-08-31,28979423219,29418354242,29139034501,2060543658,2091753269,2071892607,1301961646,1321681547,1309132519,1031139337,1058798906,1044969121.5,1092260392,1108804095,1098276284,9.38771,9.54733,9.29792,5,6
JBL,2024-08-31,28455342119,28555431258,28505386689,2023279562,2030396269,2026837916,1278416199,1282912914,1280664556,930590742,932806524,931698633,1072507306,1076279756,1074393531,8.40125,8.41124,8.39126,6,6
JBL,2023-08-31,27874212147,41811318221,34842765184,1916860257,2875290390,2396075324,1062304736,1593457106,1327880921,726454501,1089681755,908068128,998623013,1497934522,1248278768,6.49,7.78,5.2,13,13
JBL,2022-08-30,32342731485,33269977071,32837746976,1742600235,2613900356,2178250296,965731579,1448597370,1207164475,660413184,990619779,825516482,907839104,1361758657,1134798881,7.4719,7.59975,7.32547,2,3
JBL,2021-08-30,29105789265,29940233772,29551262356,1368422237,2052633358,1710527798,733313609,1099970415,916642012,495563381,743345073,619454227,804225414,1206338123,1005281769,5.55405,5.64909,5.44521,5,4
JBL,2020-08-30,25861368485,26602797507,26257184714,1838838489,1891556822,1866982480,1161876468,1195186729,1179659346,281465311,292004138,287091268,974738119,1002683242,989656787,2.58874,2.63304,2.53801,3,2
JBL,2019-08-30,24932952521,25647764446,25314559057,1041173965,1561760949,1301467457,487834155,731751232,609792694,156227850,234341776,195284813,885261365,1327892046,1106576706,2.98249,3.03352,2.92404,2,3
JBL,2018-08-30,21404743788,22018404208,21732350000,1045399143,1568098714,1306748929,474232038,711348058,592790048,91076114,192242465,141659291,800346970,1200520456,1000433713,2.60111,2.64562,2.55014,5,4
JBL,2017-08-30,18617913749,19151677520,18902866667,875694943,1313542414,1094618679,300893877,451340815,376117346,72704205,132593792,102648999,756397434,1134596151,945496793,2.09088,2.12666,2.04991,5,4
JBL,2016-08-30,17914010538,18427593851,18188190000,909689033,1364533549,1137111291,363010491,544515737,453763114,161930030,242895044,202412537,673182369,1009773554,841477962,1.8292,1.8605,1.79335,4,5
JBL,2015-08-30,17505455418,18007325715,17773381818,868420591,1302630888,1085525740,456916378,685374568,571145473,251308220,376962330,314135275,658786969,988180454,823483712,1.99245,2.02654,1.9534,5,4
JBL,2013-08-30,14010485497,21015728248,17513106873,772291095,1158436642,965363869,415249820,622874731,519062276,308150710,462226065,385188388,540746649,811119975,675933312,2.16,2.58,1.74,10,10
JBL,2012-08-30,13026662531,19539993797,16283328164,776512086,1164768129,970640108,492892684,739339026,616115856,307137210,460705815,383921513,521865879,782798819,652332349,2.35,2.82,1.88,13,13
JBL,2011-08-30,12846475142,19269712713,16058093928,701671927,1052507892,877089910,453604844,680407267,567006056,295933681,443900522,369917102,473119766,709679650,591399708,2.19,2.63,1.75,13,13
JBL,2010-08-30,10295024145,15442536219,12868780182,492085383,738128075,615106729,292651349,438977024,365814187,173125876,259688815,216407346,425161290,637741935,531451613,1.44,1.72,1.16,13,13
JBL,2009-08-30,7036118838,10554178258,8795148548,-490092852,-139746863,-314919858,-696887617,-393346009,-545116813,-950584115,-612776507,-781680311,355154414,532731620,443943017,0.48,0.57,0.39,7,7
JBL,2008-08-30,9676800956,14515201435,12096001196,-34906447,151574455,58334004,-196980168,-40512753,-118746461,-308360036,-148068658,-228214347,373767546,560651321,467209434,0.96,1.15,0.77,12,12
JBL,2005-08-30,6340694547,9511041821,7925868184,399627046,599440571,499533809,239415110,359122665,299268888,197761079,296641618,247201349,239032444,358548666,298790555,1.35,1.62,1.08,17,17
JBL,2004-08-30,4905990384,7358985576,6132487980,333048920,499573380,416311151,179411388,269117082,224264235,138540265,207810398,173175332,203892743,305839115,254865929,1.01,1.21,0.81,10,10
JBL,2003-08-30,3831489052,5747233578,4789361315,240110266,360165399,300137833,71898272,107847407,89872840,58562067,87843099,73202584,195697580,293546370,244621975,0.74,0.88,0.6,15,15
JBL,2002-08-30,2712151198,4068226798,3390188998,172697240,259045861,215871551,28896628,43344942,36120785,25716664,38574996,32145830,155640008,233460014,194550011,0.44,0.53,0.35,19,19
JBL,2001-08-30,3390829960,5086244940,4238537450,225720571,338580856,282150714,87195881,130793821,108994851,62891635,94337453,78614544,155832386,233748579,194790483,0.63,0.76,0.5,19,19
JBL,2000-08-30,3217877066,4826815599,4022346333,283482461,425223691,354353077,194973169,292459753,243716461,136459569,204689352,170574461,122509414,183764123,153136769,0.92,1.11,0.73,15,15
JBL,1999-08-30,1728906922,2593360383,2161133653,167699230,251548845,209624038,115082307,172623461,143852884,76305769,114458653,95382211,69278846,103918269,86598558,0.56,0.67,0.45,19,19
JBL,1998-08-30,1005214544,1507821817,1256518181,88945453,133418181,111181817,63110454,94928181,79019318,41574545,62361817,51968181,42249999,63374998,52812499,0.39,0.47,0.31,19,19
JBL,1997-08-30,774256968,1161385453,967821211,86087271,129130908,107609090,68440605,102660908,85550757,44530908,66796362,55663635,27726666,41589999,34658333,0.33,0.39,0.27,18,18
