symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
IEX,2029-12-31,4179976688,4247918243,4205500000,1137802358,1156296256,1144749881,961778211,977411003,967650915,849396911,867378380,856152011,887347442,901770433,892765665,11.28,11.42791,11.191,2,1
IEX,2028-12-31,3872475500,4024324500,3948400000,1054099600,1095433360,1074766480,891024720,925963924,908494322,699845826,837888194,706419000,822069472,854304777,838187125,10.13,11.03937,9.22063,3,2
IEX,2027-12-31,3685803646,3721061922,3703432784,1003286954,1012884364,1008085659,848073064,856185703,852129383,653559728,743348670,698454199,782441789,789926601,786184195,8.99072,9.79379,8.6108,8,5
IEX,2026-12-31,3532544547,3562651460,3542580185,961569362,969764555,964301093,812809407,819736760,815118525,623117756,640595249,631856502.5,749907141,756298395,752037559,8.31985,8.43999,8.20972,10,9
IEX,2025-12-31,3430714806,3450718973,3440716890,933850997,939296192,936573594,789379223,793982017,791680620,597606247,600643765,599125006,728290188,732536778,730413483,7.89361,7.91362,7.8736,10,9
IEX,2024-12-31,3248077162,3277903821,3267910212,884136475,892255382,889535091,747355805,754218673,751919226,596419171,603247894,599833532.5,689518908,695850668,693729172,7.87795,7.94793,7.85796,8,9
IEX,2023-12-31,3170639789,3222175531,3190000000,863057787,877085972,868327695,729538103,741396053,733992728,577723483,589953250,580400000,673080095,684020374,677189983,7.67217,7.77277,7.61164,7,4
IEX,2022-12-30,3118684246,3160215713,3136526220,647949148,971923722,809936435,554577272,831865908,693221591,407266651,610899978,509083315,495557032,743335550,619446291,8.08907,8.16849,8.02925,6,4
IEX,2021-12-30,2742839298,2779365645,2758531066,571119649,856679474,713899562,502537786,753806679,628172233,354414320,531621482,443017901,456537070,684805605,570671338,6.37143,6.43399,6.32431,7,3
IEX,2020-12-30,2323793096,2354739011,2337087503,438538240,657807361,548172801,381658100,572487152,477072626,276470141,414705210,345587676,362839681,544259522,453549602,5.12259,5.17289,5.08471,7,3
IEX,2019-12-30,2488760776,2521903563,2502998962,512094773,768142160,640118467,453257370,679886057,566571714,332991078,499486618,416238848,410977605,616466408,513722007,5.82151,5.87867,5.77846,6,4
IEX,2018-12-30,2471054649,2503961643,2485191538,492130576,738195864,615163221,430359648,645539474,537949561,310410841,465616264,388013553,406104049,609156076,507630063,5.36667,5.41936,5.32698,15,14
IEX,2017-12-30,2263298350,2293438658,2276246667,446735218,670102827,558419023,384288962,576433444,480361203,257969000,386953502,322461251,400866553,601299831,501083192,4.26188,4.30373,4.23036,15,14
IEX,2016-12-30,2118017832,2146223441,2130135000,381235185,571852778,476543982,308605580,462908372,385756976,206114023,309171036,257642530,379604942,569407415,474506179,3.72867,3.76528,3.7011,14,15
IEX,2015-12-30,2023001421,2049941698,2034575000,403067298,604600946,503834122,339911243,509866866,424889055,222549340,333824012,278186676,376883603,565325405,471104504,3.51867,3.55322,3.49265,15,14
IEX,2014-12-30,1646015558,2469023337,2057519448,390508315,585762474,488135395,329345012,494017519,411681266,213348741,320023113,266685928,385487439,578231159,481859299,3.26,3.91,2.61,16,16
IEX,2013-12-30,1582205469,2373308204,1977756837,370866111,556299168,463582640,309022962,463534445,386278704,199416287,299124431,249270359,373312070,559968106,466640088,2.93,3.52,2.34,15,15
IEX,2012-12-30,1551953217,2327929827,1939941522,123700600,289004813,206352707,53366324,203791590,128578957,-16167516,93017444,38424964,352399124,528598687,440498906,2.64,3.16,2.12,16,16
IEX,2011-12-30,1374917181,2062375772,1718646477,279290252,418935379,349112816,226698005,340047008,283372507,144035540,216053308,180044424,313251379,469877070,391564225,2.21,2.66,1.76,19,19
IEX,2010-12-30,1131548119,1697322179,1414435149,227768732,341653099,284710916,185381670,278072508,231727089,116903867,175355801,146129834,266482916,399724376,333103646,1.74,2.1,1.38,11,11
IEX,2009-12-30,992205387,1488308082,1240256735,177956667,266935000,222445834,135612037,203418055,169515046,82953410,124430116,103691763,240546316,360819474,300682895,1.3,1.56,1.04,15,15
IEX,2008-12-30,1154652066,1731978098,1443315083,191466871,287200307,239333589,164463009,246694514,205578762,101725791,152588688,127157240,265755471,398633205,332194339,1.88,2.25,1.51,12,12
IEX,2007-12-30,1098424641,1647636962,1373030802,220613216,330919824,275766520,206144166,309216248,257680207,125396800,188095200,156746000,253302550,379953825,316628188,1.94,2.33,1.55,11,11
IEX,2006-12-30,901497496,1352246244,1126871870,190304925,285457388,237881157,168425840,252638759,210532300,113925176,170887765,142406471,203607759,305411639,254509699,1.56,1.88,1.24,16,16
IEX,2005-12-30,822603125,1233904689,1028253907,157318566,235977850,196648208,144078605,216117908,180098257,86543215,129814823,108179019,190088213,285132320,237610267,1.35,1.62,1.08,16,16
IEX,2004-12-30,714442619,1071663929,893053274,127321246,190981869,159151558,114995298,172492945,143744122,66518196,99777295,83147746,170378531,255567797,212973164,1.02,1.21,0.83,18,18
IEX,2003-12-30,630803381,946205072,788504227,100148363,150222545,125185454,86814800,130222199,108518500,49265490,73898236,61581863,157654909,236482363,197068636,0.81,0.96,0.66,10,10
IEX,2002-12-30,602192821,903289234,752741028,92070170,138105257,115087714,81082917,121624377,101353647,43654395,65481594,54567995,147123653,220685481,183904567,0.75,0.9,0.6,14,14
IEX,2001-12-30,577380960,866071440,721726200,77876216,116814324,97345270,58616522,87924783,73270653,26163868,39245802,32704835,130823524,196235287,163529406,0.58,0.7,0.46,20,20
