date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,CNC,USD,0001071739,2025-02-18,2025-02-18 17:02:34,2024,FY,14063000000,2622000000,16685000000,19713000000,0,1601000000,37999000000,2426000000,17558000000,5409000000,22967000000,17429000000,0,1624000000,44446000000,0,82445000000,13016000000,268000000,0,661000000,20316000000,34261000000,19161000000,0,684000000,1829000000,21674000000,0,896000000,55935000000,0,1000000,15348000000,-504000000,11565000000,26410000000,26510000000,82445000000,100000000,82445000000,20051000000,19429000000,5366000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/0001071739-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/cnc-20241231.htm
2023-12-31,CNC,USD,0001071739,2024-02-20,2024-02-20 16:34:20,2023,FY,17193000000,2459000000,19652000000,15532000000,0,5572000000,40756000000,2415000000,17558000000,6101000000,23659000000,16286000000,0,1525000000,43885000000,0,84641000000,16252000000,287000000,0,715000000,19462000000,36716000000,18590000000,0,641000000,2738000000,21969000000,0,1048000000,58685000000,0,1000000,12043000000,-652000000,14448000000,25840000000,25956000000,84641000000,116000000,84641000000,18745000000,18877000000,1684000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173924000037/0001071739-24-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173924000037/cnc-20231231.htm
2022-12-31,CNC,USD,0001071739,2023-02-21,2023-02-21 16:29:25,2022,FY,12074000000,2321000000,14395000000,13272000000,0,2461000000,30128000000,4986000000,18812000000,6911000000,25723000000,14684000000,0,1349000000,46742000000,0,76870000000,9345000000,262000000,0,478000000,18379000000,28464000000,21071000000,0,615000000,2483000000,24169000000,0,3313000000,52633000000,0,1000000,9341000000,-1132000000,15847000000,24057000000,24237000000,76870000000,180000000,76870000000,17005000000,21333000000,9259000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173923000047/0001071739-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173923000047/cnc-20221231.htm
2021-12-31,CNC,USD,0001071739,2022-02-22,2022-02-22 16:58:11,2021,FY,13118000000,1539000000,14657000000,12238000000,0,1602000000,28497000000,6957000000,19771000000,7824000000,27595000000,14043000000,0,1283000000,49878000000,0,78375000000,8289000000,471000000,0,434000000,16571000000,25765000000,22190000000,0,1407000000,1991000000,25588000000,0,3823000000,51353000000,0,1000000,8139000000,77000000,18578000000,26795000000,27022000000,78375000000,227000000,78375000000,15582000000,22661000000,9543000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173922000071/0001071739-22-000071-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173922000071/cnc-20211231.htm
2020-12-31,CNC,USD,0001071739,2021-02-22,2021-02-22 16:43:34,2020,FY,10800000000,1580000000,12380000000,9696000000,0,1317000000,23393000000,2774000000,18652000000,8388000000,27040000000,12853000000,0,2659000000,45326000000,0,68719000000,7069000000,301000000,0,523000000,13692000000,21585000000,18016000000,0,1534000000,1622000000,21172000000,0,1538000000,42757000000,0,1000000,6792000000,337000000,18643000000,25773000000,25962000000,68719000000,189000000,68719000000,14433000000,18317000000,7517000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173921000039/0001071739-21-000039-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173921000039/cnc-20201231.htm
2019-12-31,CNC,USD,0001071739,2020-02-18,2020-02-18 17:17:30,2019,FY,12123000000,863000000,12986000000,6247000000,0,1090000000,20323000000,2782000000,6863000000,2063000000,8926000000,7717000000,0,1246000000,20671000000,0,40994000000,4003000000,249000000,0,383000000,8297000000,12932000000,14260000000,0,0,921000000,15370000000,0,783000000,28302000000,0,0,4984000000,134000000,7433000000,12551000000,12692000000,40994000000,141000000,40994000000,8580000000,14509000000,2386000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173920000060/0001071739-20-000060-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173920000060/form10k.htm
2018-12-31,CNC,USD,0001071739,2019-02-19,2019-02-19 17:08:14,2018,FY,5342000000,722000000,6064000000,5150000000,0,784000000,11998000000,1706000000,7015000000,2239000000,9254000000,6861000000,0,1082000000,18903000000,0,30901000000,4051000000,38000000,0,385000000,7497000000,11971000000,6648000000,0,0,1259000000,7907000000,0,0,19878000000,0,0,3663000000,-56000000,7310000000,10917000000,11023000000,30901000000,106000000,30901000000,7583000000,6686000000,1344000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173919000032/0001071739-19-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173919000032/form10-k.htm
2017-12-31,CNC,USD,0001071739,2018-02-20,2018-02-20 16:27:58,2017,FY,4072000000,531000000,4603000000,3413000000,0,687000000,8703000000,1104000000,4749000000,1398000000,6147000000,5312000000,0,589000000,13152000000,0,21855000000,4165000000,4000000,0,328000000,4835000000,9332000000,4695000000,0,0,952000000,5647000000,0,0,14979000000,0,4349000000,2748000000,-3000000,4105000000,6850000000,6876000000,21855000000,26000000,21855000000,5843000000,4699000000,627000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173918000030/0001071739-18-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173918000030/form10-k.htm
2016-12-31,CNC,USD,0001071739,2017-02-21,2017-02-21 16:40:20,2016,FY,3930000000,505000000,4435000000,3215000000,0,715000000,8365000000,797000000,4712000000,1545000000,6257000000,4545000000,0,233000000,11832000000,0,20197000000,3763000000,4000000,0,313000000,4543000000,8623000000,4651000000,0,0,869000000,5520000000,0,0,14143000000,0,0,1920000000,-36000000,4011000000,5895000000,6054000000,20197000000,159000000,20197000000,5050000000,4655000000,725000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173917000018/0001071739-17-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173917000018/form10-k.htm
2015-12-31,CNC,USD,0001071739,2016-02-22,2016-02-22 10:30:51,2015,FY,1760000000,176000000,1936000000,1279000000,0,390000000,3605000000,518000000,842000000,155000000,997000000,1927000000,0,292000000,3734000000,0,7339000000,976000000,5000000,0,143000000,2505000000,3629000000,1216000000,0,0,170000000,1386000000,0,0,5015000000,0,0,1358000000,-10000000,809000000,2157000000,2324000000,7339000000,167000000,7339000000,2103000000,1221000000,-539000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173916000192/0001071739-16-000192-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173916000192/form10k.htm
