symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
HLT,2024-12-31,247.16,247500000,61172100000,1301000000,12003000000,71874100000
HLT,2023-12-31,182.09,262000000,47707580000,800000000,10120000000,57027580000
HLT,2022-12-31,126.36,275000000,34749000000,1209000000,9691000000,43231000000
HLT,2021-12-31,155.99,279000000,43521210000,1427000000,9776000000,51870210000
HLT,2020-12-31,111.26,277000000,30819020000,3218000000,11628000000,39229020000
HLT,2019-12-31,110.91,287000000,31831170000,538000000,9163000000,40456170000
HLT,2018-12-31,71.8,302000000,21683600000,403000000,7282000000,28562600000
HLT,2017-12-31,79.86,324000000,25874640000,570000000,6602000000,31906640000
HLT,2016-12-31,55.81,329032574,18363307954,1418000000,10812000000,27757307954
HLT,2015-12-31,43.91,328666338,14431738901,609000000,10547000000,24369738901
HLT,2014-12-31,53.53,328333005,17575665757,566000000,11692000000,28701665757
HLT,2013-12-31,45.65,307407100,14033134115,594000000,12723000000,26162134115
HLT,2012-12-31,44.11,306999693,13541756458,755000000,15995000000,28781756458
HLT,2011-12-31,44.11,306999693,13541756458,781000000,16792000000,29552756458
HLT,2010-12-31,44.11,328204793,14477113419,0,0,14477113419
