date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2025-10-03,SWKS,USD,0000004127,2025-10-28,2025-10-28 07:04:13,2025,FY,4086900000,2404800000,1682100000,0.4115833517,785500000,0,0,371500000,25100000,1182100000,3586900000,0,27100000,463000000,1016800000,0.2487949301,500000000,0.1223421175,26700000,526700000,0.1288751866,49600000,477100000,0.1167388485,3.09,3.08,154400000,155100000,https://www.sec.gov/Archives/edgar/data/4127/000110465925102806/0001104659-25-102806-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000110465925102806/tm2529220d2_ex2-1.htm
2024-09-27,SWKS,USD,0000004127,2025-01-24,2025-01-24 16:04:21,2024,FY,4178000000,2458100000,1719900000,0.4116562949,631700000,0,0,300800000,0,932500000,3390600000,0,30700000,451300000,1118400000,0.2676878889,787400000,0.1884633796,-151000000,636400000,0.152321685,40400000,596000000,0.1426519866,3.72,3.69,160100000,161500000,https://www.sec.gov/Archives/edgar/data/4127/000000412725000006/0000004127-25-000006-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412725000006/swks-20240927.htm
2023-09-29,SWKS,USD,0000004127,2024-01-26,2024-01-25 20:11:56,2023,FY,4772400000,2650800000,2121600000,0.4445561981,606800000,0,0,314000000,0,920800000,3571600000,0,64400000,613700000,1756900000,0.3681376247,1200800000,0.251613444,-122000000,1078800000,0.2260497863,96000000,982800000,0.2059341212,6.17,6.13,159400000,160300000,https://www.sec.gov/Archives/edgar/data/4127/000000412724000002/0000004127-24-000002-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412724000002/swks-20230929.htm
2022-09-30,SWKS,USD,0000004127,2023-01-27,2023-01-27 16:20:03,2022,FY,5485500000,2980100000,2505400000,0.4567313827,617900000,0,0,329800000,0,947700000,3927800000,0,47900000,690100000,2214600000,0.4037188953,1557700000,0.2839668216,-81100000,1476600000,0.2691823899,201400000,1275200000,0.2324674141,7.85,7.81,162400000,163300000,https://www.sec.gov/Archives/edgar/data/4127/000000412723000005/0000004127-23-000005-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412723000005/swks-20220930.htm
2021-10-01,SWKS,USD,0000004127,2021-11-24,2021-11-24 16:48:16,2021,FY,5109100000,2615000000,2494100000,0.4881681705,532299999,0,0,281800000,0,814100000,3429100000,1200000,13400000,436700000,2048800000,0.4010099626,1680000000,0.3288250377,-81300000,1598700000,0.3129122546,100400000,1498300000,0.293261044,9.07,8.97,165200000,167000000,https://www.sec.gov/Archives/edgar/data/4127/000000412721000058/0000004127-21-000058-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412721000058/swks-20211001.htm
2020-10-02,SWKS,USD,0000004127,2021-01-29,2021-01-29 16:30:34,2020,FY,3355700000,1754600000,1601100000,0.477128468,464100000,0,0,231400000,0,695500000,2450100000,0,0,364300000,1256000000,0.374288524,905600000,0.2698691778,-13900000,891700000,0.265726972,76900000,814800000,0.2428107399,4.84,4.8,168500000,169900000,https://www.sec.gov/Archives/edgar/data/4127/000000412721000015/0000004127-21-000015-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412721000015/swks-20201002.htm
2019-09-27,SWKS,USD,0000004127,2020-01-27,2020-01-27 08:22:03,2019,FY,3376800000,1795600000,1581200000,0.4682539683,424100000,0,0,198300000,0,622400000,2418000000,0,0,371600000,1332600000,0.394633973,958800000,0.2839374556,2200000,961000000,0.28458896,107400000,853600000,0.2527837005,4.92,4.89,173500000,174500000,https://www.sec.gov/Archives/edgar/data/4127/000000412720000009/0000004127-20-000009-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412720000009/fy1910-kajanuary242020.htm
2018-09-28,SWKS,USD,0000004127,2019-01-25,2019-01-25 16:32:35,2018,FY,3868000000,1935600000,1932400000,0.4995863495,404500000,0,0,219700000,0,624200000,2559800000,0,0,299200000,1631300000,0.4217425026,1308200000,0.3382109617,23900000,1332100000,0.3443898656,413700000,918400000,0.2374353671,5.07,5.01,181300000,183200000,https://www.sec.gov/Archives/edgar/data/4127/000000412719000005/0000004127-19-000005-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412719000005/fy1810-kajanuary252019.htm
2017-09-29,SWKS,USD,0000004127,2018-01-26,2018-01-26 17:15:27,2017,FY,3651400000,1837200000,1814200000,0.4968505231,355200000,0,0,205900000,0,561100000,2398300000,0,0,254800000,1511800000,0.4140329737,1253100000,0.3431834365,3900000,1257000000,0.34425152,246800000,1010200000,0.2766610067,5.48,5.41,184300000,186700000,https://www.sec.gov/Archives/edgar/data/4127/000000412718000004/0000004127-18-000004-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412718000004/fy1710-kajanuary262018.htm
2016-09-30,SWKS,USD,0000004127,2016-11-22,2016-11-22 16:24:26,2016,FY,3289000000,1657200000,1631800000,0.496138644,312400000,0,0,195900000,0,508300000,2165500000,0,0,247800000,1448400000,0.4403770143,1123500000,0.3415931894,77100000,1200600000,0.365034965,205400000,995200000,0.3025843721,5.27,5.18,188700000,192100000,https://www.sec.gov/Archives/edgar/data/4127/000000412716000068/0000004127-16-000068-index.htm,https://www.sec.gov/Archives/edgar/data/4127/000000412716000068/fy1610k93016.htm
