date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,BX,USD,0001393818,2025-02-28,2025-02-28 16:06:07,2024,FY,11374228000,443688000,10930540000,0.9609918141,0,1381585000,0,1381585000,3089475000,4471060000,4914748000,411159000,443688000,35965000,6495445000,0.5710668891,6459480000,0.5679049163,0,6459480000,0.5679049163,1021671000,2776508000,0.2441051823,3.62,3.62,766487450,766646508,https://www.sec.gov/Archives/edgar/data/1393818/000119312525042469/0001193125-25-042469-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312525042469/d912273d10k.htm
2023-12-31,BX,USD,0001393818,2024-01-25,2024-01-25 06:56:02,2023,FY,7438517000,431868000,7006649000,0.9419416532,0,1236292000,0,1236292000,2812643000,4048935000,4480803000,516497000,431868000,40075000,2997789000,0.40300896,2957714000,0.3976214614,0,2957714000,0.3976214614,513461000,1390880000,0.1869835076,1.84,1.84,755204556,755419936,https://www.sec.gov/Archives/edgar/data/1393818/000119312524044485/0001193125-24-044485-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312524044485/d734131d10k.htm
2022-12-31,BX,USD,0001393818,2023-02-24,2023-02-24 16:04:44,2022,FY,7449857000,317225000,7132632000,0.9574186458,0,1123346000,0,1123346000,2547497000,3670843000,3988068000,271612000,317225000,67097000,3528886000,0.4736850654,3461789000,0.4646785838,0,3461789000,0.4646785838,472880000,1747631000,0.2345858451,2.36,2.36,740664038,740942399,https://www.sec.gov/Archives/edgar/data/1393818/000119312523048733/0001193125-23-048733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312523048733/d459795d10k.htm
2021-12-31,BX,USD,0001393818,2022-02-25,2022-02-25 16:18:56,2021,FY,16850619000,198268000,16652351000,0.9882337854,0,928223000,0,928223000,2164732000,3092955000,3291223000,160643000,198268000,74871000,13634267000,0.8091255876,13559396000,0.804682368,0,13559396000,0.804682368,1184401000,5857397000,0.3476072303,8.14,8.13,719766879,720125043,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/0001193125-22-054433-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312522054433/d299999d10k.htm
2020-12-31,BX,USD,0001393818,2021-02-26,2021-02-26 16:06:18,2020,FY,5399330000,166162000,5233168000,0.9692254409,0,724646000,0,724646000,1891002000,2615648000,2781810000,125231000,166162000,71053000,2688573000,0.497945671,2617520000,0.4847860753,0,2617520000,0.4847860753,356014000,1045363000,0.1936097627,1.5,1.5,696933548,697258296,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/0001193125-21-060361-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312521060361/d105584d10k.htm
2019-12-31,BX,USD,0001393818,2020-02-28,2020-02-28 17:00:08,2019,FY,6373572000,199648000,6173924000,0.96867565,0,697146000,0,697146000,1658763000,2355909000,2555557000,182398000,199648000,70999000,3889014000,0.6101780917,3818015000,0.5990384983,0,3818015000,0.5990384983,-47952000,2049682000,0.3215907814,3.03,3.03,675900466,676167851,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/0001193125-20-056733-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312520056733/d844019d10k.htm
2018-12-31,BX,USD,0001393818,2019-03-01,2019-03-01 16:21:20,2018,FY,5960247000,163990000,5796257000,0.9724860396,0,673359000,0,673359000,1609957000,2283316000,2447306000,171947000,163990000,59021000,3571962000,0.5992976466,3512941000,0.5893952046,0,3512941000,0.5893952046,249390000,1541788000,0.2586785413,2.27,2.26,603481423,603481423,https://www.sec.gov/Archives/edgar/data/1393818/000119312519061011/0001193125-19-061011-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312519061011/d663205d10k.htm
2017-12-31,BX,USD,0001393818,2018-03-01,2018-03-01 16:03:33,2017,FY,5975574000,197486000,5778088000,0.9669511247,0,621369000,0,621369000,1038630000,1659999000,1857485000,139696000,197486000,46776000,4164865000,0.6969815787,4118089000,0.6891537114,0,4118089000,0.6891537114,743147000,1471374000,0.2462314081,2.21,2.21,665453198,666246846,https://www.sec.gov/Archives/edgar/data/1393818/000119312518067079/0001193125-18-067079-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312518067079/d522506d10k.htm
2016-12-31,BX,USD,0001393818,2017-02-24,2017-02-24 16:06:59,2016,FY,4463471000,152654000,4310817000,0.9657992625,0,593805000,0,593805000,1335408000,1929213000,2081867000,95724000,152654000,82943000,2464547000,0.5521592949,2381604000,0.5335766716,0,2381604000,0.5335766716,132362000,1039014000,0.2327816177,1.6,1.56,649475264,597557295,https://www.sec.gov/Archives/edgar/data/1393818/000119312517056300/0001193125-17-056300-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312517056300/d280098d10k.htm
2015-12-31,BX,USD,0001393818,2016-02-26,2016-02-26 16:13:36,2015,FY,4822916000,625627000,4197289000,0.8702803449,0,655602000,0,655602000,1726939000,2382541000,3008168000,1705073000,625627000,101437000,1916185000,0.3973083919,1814748000,0.3762760952,0,1814748000,0.3762760952,190398000,709789000,0.1471700938,1.12,1.04,634337179,594042706,https://www.sec.gov/Archives/edgar/data/1393818/000119312516481948/0001193125-16-481948-index.htm,https://www.sec.gov/Archives/edgar/data/1393818/000119312516481948/d129194d10k.htm
