holder,shares,dateReported,change
NATIONAL BANK OF CANADA /FI/,126348,2025-09-30,-18589
Gerber Kawasaki Wealth & Investment Management,125524,2025-09-30,-45839
"Chevy Chase Trust Holdings, LLC",124185,2025-09-30,-5064
FIRST TRUST ADVISORS LP,123634,2025-09-30,-49820
MERCER GLOBAL ADVISORS INC /ADV,118515,2025-09-30,53937
"Merrion Investment Management Co, LLC",114390,2025-09-30,0
Voleon Capital Management LP,111712,2025-09-30,111712
"Alamar Capital Management, LLC",110050,2025-09-30,-475
"Key Colony Management, LLC",110000,2025-09-30,-505000
Engineers Gate Manager LP,109686,2025-09-30,-76376
"SG Americas Securities, LLC",108140,2025-09-30,967
CastleKnight Management LP,107800,2025-09-30,0
"NISA INVESTMENT ADVISORS, LLC",106136,2025-09-30,-37400
PINNACLE ASSOCIATES LTD,101522,2025-09-30,-3420
"ADVISOR GROUP HOLDINGS, INC.",101242,2025-09-30,4576
"Shellback Capital, LP",100000,2025-09-30,100000
"NATIXIS ADVISORS, L.P.",99786,2025-09-30,-1039
EVERGREEN CAPITAL MANAGEMENT LLC,98561,2025-09-30,639
JANUS HENDERSON GROUP PLC,98343,2025-09-30,-891
"HIGHLAND CAPITAL MANAGEMENT, LLC",95950,2025-09-30,95950
"Sonora Investment Management Group, LLC",92979,2025-09-30,-2896
TD ASSET MANAGEMENT INC,92957,2025-09-30,55300
Treasurer of the State of North Carolina,92116,2025-09-30,-3583
Police & Firemen's Retirement System of New Jersey,91325,2025-09-30,13886
Y-Intercept (Hong Kong) Ltd,88523,2025-09-30,-86365
MARKEL GROUP INC.,87500,2025-09-30,0
"EXCHANGE TRADED CONCEPTS, LLC",86272,2025-09-30,3193
"Factorial Partners, LLC",85000,2025-09-30,-29500
"New Age Alpha Advisors, LLC",77643,2025-09-30,-1654
"Bayesian Capital Management, LP",73100,2025-09-30,59600
"American Assets Capital Advisers, LLC",72068,2025-09-30,13176
"Savoir Faire Capital Management, L.P.",71368,2025-09-30,22660
ADVENT CAPITAL MANAGEMENT /DE/,70000,2025-09-30,-25000
Delta Global Management LP,69541,2025-09-30,-8075
State of New Jersey Common Pension Fund D,68620,2025-09-30,-7679
Blackstone Inc.,68113,2025-09-30,68113
Walleye Capital LLC,68052,2025-09-30,25659
"Fisher Asset Management, LLC",67026,2025-09-30,-52163
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,64006,2025-09-30,397
Jefferies Financial Group Inc.,63000,2025-09-30,63000
"Savant Capital, LLC",62892,2025-09-30,31446
Robeco Institutional Asset Management B.V.,62736,2025-09-30,62736
COMERICA BANK,61203,2025-09-30,-2050
"AIGEN INVESTMENT MANAGEMENT, LP",61175,2025-09-30,-30979
Arizona State Retirement System,60400,2025-09-30,-1513
ACADIAN ASSET MANAGEMENT LLC,60367,2025-09-30,60367
"COBALT CAPITAL MANAGEMENT, INC.",60000,2025-09-30,10000
"American Capital Advisory, LLC",59696,2025-09-30,-862
"Jump Financial, LLC",58029,2025-09-30,31247
GREAT WEST LIFE ASSURANCE CO /CAN/,57171,2025-09-30,0
POWER WEALTH MANAGEMENT LLC,56439,2025-09-30,-507
"WILEY BROS.-AINTREE CAPITAL, LLC",56321,2025-09-30,4310
DekaBank Deutsche Girozentrale,55666,2025-09-30,0
STATE OF MICHIGAN RETIREMENT SYSTEM,55244,2025-09-30,-1000
ProShare Advisors LLC,54846,2025-09-30,139
UniSuper Management Pty Ltd,53911,2025-09-30,2400
OPPENHEIMER & CO INC,53106,2025-09-30,-1875
"Pacer Advisors, Inc.",52617,2025-09-30,6076
Czech National Bank,51849,2025-09-30,1292
Sciencast Management LP,51652,2025-09-30,-27812
"Summit Trail Advisors, LLC",51134,2025-09-30,34205
CAPTRUST FINANCIAL ADVISORS,50757,2025-09-30,30162
"MetLife Investment Management, LLC",50661,2025-09-30,-2005
"JANE STREET GROUP, LLC",50661,2025-09-30,-342889
HRT FINANCIAL LP,50442,2025-09-30,-204070
Brevan Howard Capital Management LP,49310,2025-09-30,-373673
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,49022,2025-09-30,-1705
"MML INVESTORS SERVICES, LLC",48767,2025-09-30,3966
"Atria Investments, Inc",48189,2025-09-30,2450
"ExodusPoint Capital Management, LP",47331,2025-09-30,-164654
READYSTATE ASSET MANAGEMENT LP,46730,2025-09-30,-20980
Neo Ivy Capital Management,46542,2025-09-30,3230
Universal- Beteiligungs- und Servicegesellschaft mbH,44536,2025-09-30,-878
"QRG CAPITAL MANAGEMENT, INC.",44044,2025-09-30,-31302
PUBLIC SECTOR PENSION INVESTMENT BOARD,44042,2025-09-30,1468
Retirement Systems of Alabama,43549,2025-09-30,-833
VOYA INVESTMENT MANAGEMENT LLC,43460,2025-09-30,-13690
Zurcher Kantonalbank (Zurich Cantonalbank),42631,2025-09-30,-1
THRIVENT FINANCIAL FOR LUTHERANS,42594,2025-09-30,34463
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",42300,2025-09-30,-204343
CAXTON ASSOCIATES LLP,41774,2025-09-30,41774
TORONTO DOMINION BANK,40919,2025-09-30,-4443
MERIDIAN INVESTMENT COUNSEL INC.,40650,2025-09-30,-2250
"Vanguard Personalized Indexing Management, LLC",39763,2025-09-30,328
TEACHER RETIREMENT SYSTEM OF TEXAS,38818,2025-09-30,2579
AMALGAMATED BANK,38758,2025-09-30,-1058
TUDOR INVESTMENT CORP ET AL,38714,2025-09-30,756
CREDIT AGRICOLE S A,38035,2025-09-30,38035
Integrated Wealth Concepts LLC,37528,2025-09-30,5038
MACQUARIE GROUP LTD,37518,2025-09-30,-1904
AMERICAN CENTURY COMPANIES INC,37225,2025-09-30,1263
"PNC FINANCIAL SERVICES GROUP, INC.",37099,2025-09-30,-1249
"Colony Group, LLC",35289,2025-09-30,14208
"Annis Gardner Whiting Capital Advisors, LLC",35220,2025-09-30,2195
BLAIR WILLIAM & CO/IL,35195,2025-09-30,-2497
GUGGENHEIM CAPITAL LLC,34287,2025-09-30,23387
Pictet Asset Management Holding SA,34042,2025-09-30,-10587
Utah Retirement Systems,33811,2025-09-30,-3163
OMERS ADMINISTRATION Corp,33105,2025-09-30,0
NATIXIS,32927,2025-09-30,-154
"Farringdon Capital, Ltd.",32378,2025-09-30,32378
Lombard Odier Asset Management (USA) Corp,32000,2025-09-30,0
"Merit Financial Group, LLC",31875,2025-09-30,16598
CIBC Asset Management Inc,31208,2025-09-30,-98
NEOS Investment Management LLC,30788,2025-09-30,6985
SEI INVESTMENTS CO,30714,2025-09-30,3912
"Cambridge Investment Research Advisors, Inc.",30224,2025-09-30,-1346
Buckingham Strategic Partners,30174,2025-09-30,30174
OPPENHEIMER ASSET MANAGEMENT INC.,29992,2025-09-30,4178
FIRST MANHATTAN CO. LLC.,29843,2025-09-30,-12668
JONES FINANCIAL COMPANIES LLLP,29820,2025-09-30,2534
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",29737,2025-09-30,1126
"Mirae Asset Global Investments Co., Ltd.",29516,2025-09-30,1901
Verition Fund Management LLC,29372,2025-09-30,-45424
VICTORY CAPITAL MANAGEMENT INC,29323,2025-09-30,-1693
"Systematic Alpha Investments, LLC",29270,2025-09-30,0
"Miracle Mile Advisors, LLC",29040,2025-09-30,-3962
Quinn Opportunity Partners LLC,29000,2025-09-30,0
Pallas Capital Advisors LLC,28357,2025-09-30,17863
"Rafferty Asset Management, LLC",27953,2025-09-30,-2954
"AMERIFLEX GROUP, INC.",27576,2025-09-30,13552
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,27351,2025-09-30,-409
BRIGHTON JONES LLC,27102,2025-09-30,20472
Woodline Partners LP,26953,2025-09-30,4608
"Diametric Capital, LP",26607,2025-09-30,15438
ING GROEP NV,26391,2025-09-30,26391
"Pathstone Holdings, LLC",26008,2025-09-30,-969
REGIONS FINANCIAL CORP,25846,2025-09-30,-43
Chemistry Wealth Management LLC,25557,2025-09-30,5021
"State of Tennessee, Treasury Department",25418,2025-09-30,0
BERKSHIRE ASSET MANAGEMENT LLC/PA,25036,2025-09-30,0
WRIGHT INVESTORS SERVICE INC,25034,2025-09-30,-1750
SHIKIAR ASSET MANAGEMENT INC,24825,2025-09-30,-79830
Sippican Capital Advisors,24776,2025-09-30,-1500
VAN ECK ASSOCIATES CORP,24757,2025-09-30,-1581
"TWO SIGMA INVESTMENTS, LP",24298,2025-09-30,24298
Polymer Capital Management (US) LLC,24270,2025-09-30,-1262
NORTHWESTERN MUTUAL WEALTH MANAGEMENT CO,23672,2025-09-30,232
MCF Advisors LLC,23629,2025-09-30,11028
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,23324,2025-09-30,5474
CIBC WORLD MARKET INC.,23278,2025-09-30,-16947
Illinois Municipal Retirement Fund,23231,2025-09-30,-41838
FRANKLIN RESOURCES INC,23187,2025-09-30,-16442
Harvest Portfolios Group Inc.,22747,2025-09-30,-3854
BROWN ADVISORY INC,22476,2025-09-30,94
Federation des caisses Desjardins du Quebec,22431,2025-09-30,12888
LMR Partners LLP,22331,2025-09-30,0
Vanguard Capital Wealth Advisors,22100,2025-09-30,-7500
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,22091,2025-09-30,-1594
"State of Alaska, Department of Revenue",22088,2025-09-30,-1092
"Edgestream Partners, L.P.",22077,2025-09-30,22077
Investors Research Corp,21850,2025-09-30,0
Walleye Trading LLC,21367,2025-09-30,21367
"Permanent Capital Management, LP",21290,2025-09-30,21290
CREDIT INDUSTRIEL ET COMMERCIAL,21119,2025-09-30,-3163
Lighthouse Financial LLC,21100,2025-09-30,0
TRUIST FINANCIAL CORP,21064,2025-09-30,-2807
Board of the Pension Protection Fund,21000,2025-09-30,21000
"PRELUDE CAPITAL MANAGEMENT, LLC",20471,2025-09-30,9705
QUADRANT CAPITAL GROUP LLC,20328,2025-09-30,124
Supplemental Annuity Collective Trust of NJ,20000,2025-09-30,0
BOYAR ASSET MANAGEMENT INC.,19938,2025-09-30,0
"YOUSIF CAPITAL MANAGEMENT, LLC",19921,2025-09-30,-1274
Quest Partners LLC,19915,2025-09-30,-1781
BANK OF NOVA SCOTIA,19839,2025-09-30,-420
South Dakota Investment Council,19800,2025-09-30,-2200
"RMR Capital Management, LLC",19493,2025-09-30,-1600
"Rakuten Investment Management, Inc.",19415,2025-09-30,19415
Ethic Inc.,19400,2025-09-30,1072
Triangle Securities Wealth Management,19092,2025-09-30,-4397
Vontobel Holding Ltd.,19046,2025-09-30,9791
Hedges Asset Management LLC,18700,2025-09-30,-300
"Bay Colony Advisory Group, Inc d/b/a Bay Colony Advisors",18434,2025-09-30,0
ROTHSCHILD INVESTMENT LLC,18229,2025-09-30,4049
"REGATTA CAPITAL GROUP, LLC",17637,2025-09-30,-1525
Prospera Financial Services Inc,17572,2025-09-30,1114
COMMERCE BANK,17558,2025-09-30,-32
"Kestra Advisory Services, LLC",17359,2025-09-30,-3015
WEDBUSH SECURITIES INC,17120,2025-09-30,-3580
"XML Financial, LLC",17097,2025-09-30,-13787
Candriam S.C.A.,16952,2025-09-30,-8175
Krilogy Financial LLC,16748,2025-09-30,16748
US BANCORP \DE\,16411,2025-09-30,118
"Beacon Pointe Advisors, LLC",16149,2025-09-30,507
"Caerus Investment Advisors, LLC",16107,2025-09-30,16107
"KESTRA PRIVATE WEALTH SERVICES, LLC",16105,2025-09-30,-276
BNP Paribas Asset Management Holding S.A.,16102,2025-09-30,7942
Hilltop Holdings Inc.,15976,2025-09-30,-93
FIFTH THIRD BANCORP,15661,2025-09-30,1854
Penserra Capital Management LLC,15609,2025-09-30,15609
"TWO SIGMA ADVISERS, LP",15300,2025-09-30,15300
"Ancora Advisors, LLC",15148,2025-09-30,-901
"Orvieto Partners, L.P.",15000,2025-09-30,-15000
Vinva Investment Management Ltd,14915,2025-09-30,14915
MIZUHO SECURITIES USA LLC,14868,2025-09-30,577
"NorthCrest Asset Manangement, LLC",14839,2025-09-30,14839
"HB Wealth Management, LLC",14779,2025-09-30,6506
Daiwa Securities Group Inc.,14769,2025-09-30,607
Dynamic Technology Lab Private Ltd,14671,2025-09-30,14671
"Sequoia Financial Advisors, LLC",14668,2025-09-30,2419
"Keebeck Wealth Management, LLC",14623,2025-09-30,2
Wealthfront Advisers LLC,14605,2025-09-30,-656
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,14449,2025-09-30,-7768
"XPONANCE, INC.",14433,2025-09-30,-3031
Rockefeller Capital Management L.P.,14031,2025-09-30,-5736
OVERSEA-CHINESE BANKING Corp Ltd,14022,2025-09-30,-48651
HighPoint Advisor Group LLC,13904,2025-09-30,1429
"Callan Family Office, LLC",13788,2025-09-30,-2048
"Triton Wealth Management, PLLC",13786,2025-09-30,-354
"FEDERATED HERMES, INC.",13753,2025-09-30,835
"Susquehanna Portfolio Strategies, LLC",13400,2025-09-30,0
"Cresset Asset Management, LLC",13348,2025-09-30,4843
"Apollon Wealth Management, LLC",13172,2025-09-30,1792
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,12830,2025-09-30,-3208
"Perigon Wealth Management, LLC",12760,2025-09-30,12760
abrdn plc,12702,2025-09-30,-151515
Sterling Capital Management LLC,12667,2025-09-30,-972
"B. Riley Wealth Advisors, Inc.",12540,2025-09-30,-2551
"NorthRock Partners, LLC",12399,2025-09-30,12399
"PRINCIPAL SECURITIES, INC.",12396,2025-09-30,438
Man Group plc,11968,2025-09-30,-44713
HARTFORD INVESTMENT MANAGEMENT CO,11792,2025-09-30,-591
"Norinchukin Bank, The",11748,2025-09-30,-855
GAMMA Investing LLC,11699,2025-09-30,1013
AVIVA PLC,11493,2025-09-30,2267
HCR Wealth Advisors,11315,2025-09-30,-1
VIRGINIA RETIREMENT SYSTEMS ET AL,11300,2025-09-30,11300
PEAPACK GLADSTONE FINANCIAL CORP,11129,2025-09-30,-106
"Empirical Finance, LLC",10948,2025-09-30,57
Allworth Financial LP,10919,2025-09-30,3681
JOURNEY STRATEGIC WEALTH LLC,10785,2025-09-30,-1136
waypoint wealth counsel,10707,2025-09-30,10707
Maryland State Retirement & Pension System,10704,2025-09-30,0
Louisiana State Employees Retirement System,10700,2025-09-30,-200
Aster Capital Management (DIFC) Ltd,10618,2025-09-30,3766
"Modern Wealth Management, LLC",10608,2025-09-30,10608
"Essex Financial Services, Inc.",10590,2025-09-30,1348
WHITTIER TRUST CO,10516,2025-09-30,0
DODGE & COX,10500,2025-09-30,-3500
Principle Wealth Partners LLC,10380,2025-09-30,0
"SIGNATUREFD, LLC",10174,2025-09-30,5
"Mount Yale Investment Advisors, LLC",10105,2025-09-30,10105
"JACKSON THORNTON ASSET MANAGEMENT, LLC",10040,2025-09-30,10040
"Sumitomo Mitsui Trust Holdings, Inc.",10038,2025-09-30,-390
PKO Investment Management Joint-Stock Co,10000,2025-09-30,10000
"Empower Advisory Group, LLC",9884,2025-09-30,-18062
Capula Management Ltd,9841,2025-09-30,9841
"SECURIAN ASSET MANAGEMENT, INC",9814,2025-09-30,-999
"Allspring Global Investments Holdings, LLC",9532,2025-09-30,192
Chicago Partners Investment Group LLC,9425,2025-09-30,9425
Atom Investors LP,9369,2025-09-30,1572
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,9350,2025-09-30,-1200
"American Financial Advisors, LLC",9228,2025-09-30,-231
"Resources Investment Advisors, LLC.",9213,2025-09-30,-1028
"EverSource Wealth Advisors, LLC",8897,2025-09-30,5649
"Waverly Advisors, LLC",8767,2025-09-30,8767
GATEWAY INVESTMENT ADVISERS LLC,8719,2025-09-30,0
PEAK6 LLC,8673,2025-09-30,-33035
MQS Management LLC,8625,2025-09-30,-3239
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",8584,2025-09-30,8584
"Keystone Wealth Services, LLC",8546,2025-09-30,-345
"Sivia Capital Partners, LLC",8485,2025-09-30,8485
"Vestmark Advisory Solutions, Inc.",8442,2025-09-30,8442
OSSIAM,8432,2025-09-30,5091
"Full Sail Capital, LLC",8358,2025-09-30,8358
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",8327,2025-09-30,-283
"WADDELL & ASSOCIATES, LLC",8261,2025-09-30,8261
"Americana Partners, LLC",8238,2025-09-30,2179
"Atomi Financial Group, Inc.",8218,2025-09-30,221
"Institute for Wealth Management, LLC.",8196,2025-09-30,-288
"BOOTHBAY FUND MANAGEMENT, LLC",8183,2025-09-30,14
Dale Q Rice Investment Management Ltd,8162,2025-09-30,-345
Janney Montgomery Scott LLC,8111,2025-09-30,-1687
"Requisite Capital Management, LLC",8101,2025-09-30,8101
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,8081,2025-09-30,-170
"Savvy Advisors, Inc.",8059,2025-09-30,8059
"Empowered Funds, LLC",8018,2025-09-30,-20969
M&T BANK CORP,8011,2025-09-30,-3164
Somerset Trust Co,7953,2025-09-30,-79
INCEPTIONR LLC,7914,2025-09-30,7914
SIGNATURE ESTATE & INVESTMENT ADVISORS LLC,7900,2025-09-30,0
XTX Topco Ltd,7892,2025-09-30,-55031
"Ocean Capital Management, LLC",7892,2025-09-30,-450
Alpha Family Trust,7875,2025-09-30,0
WETHERBY ASSET MANAGEMENT INC,7862,2025-09-30,278
"Focus Financial Network, Inc.",7831,2025-09-30,0
"Farther Finance Advisors, LLC",7800,2025-09-30,-770
"DMC Group, LLC",7786,2025-09-30,-1163
"TRANSCEND CAPITAL ADVISORS, LLC",7713,2025-09-30,7713
BENJAMIN EDWARDS INC,7663,2025-09-30,7663
Independent Advisor Alliance,7659,2025-09-30,138
Tyche Wealth Partners LLC,7633,2025-09-30,-13
"Empirical Financial Services, LLC d.b.a. Empirical Wealth Management",7626,2025-09-30,0
MGO ONE SEVEN LLC,7585,2025-09-30,1067
Parcion Private Wealth LLC,7580,2025-09-30,7580
GREENLEAF TRUST,7509,2025-09-30,-25
"Axiom Financial Strategies, LLC",7497,2025-09-30,1495
"J.W. COLE ADVISORS, INC.",7491,2025-09-30,80
"Asset Management One Co., Ltd.",7387,2025-09-30,543
Adviser Investments LLC,7334,2025-09-30,0
NOMURA ASSET MANAGEMENT CO LTD,7310,2025-09-30,-210
Mitsubishi UFJ Trust & Banking Corp,7309,2025-09-30,7309
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",7307,2025-09-30,-7962
"CAPSTONE INVESTMENT ADVISORS, LLC",7159,2025-09-30,7159
CX Institutional,7089,2025-09-30,233
"Toroso Investments, LLC",7011,2025-09-30,7011
"Concurrent Investment Advisors, LLC",6992,2025-09-30,-983
"BROWN, LISLE/CUMMINGS, INC.",6950,2025-09-30,-900
MAI Capital Management,6893,2025-09-30,-1137
"DRW Securities, LLC",6889,2025-09-30,-12630
AE Wealth Management LLC,6888,2025-09-30,6888
"Valeo Financial Advisors, LLC",6852,2025-09-30,-322
"Stratos Wealth Partners, LTD.",6768,2025-09-30,-100
Garden State Investment Advisory Services LLC,6755,2025-09-30,0
COLDSTREAM CAPITAL MANAGEMENT INC,6718,2025-09-30,-357
CLARET ASSET MANAGEMENT Corp,6707,2025-09-30,-95
"Parallel Advisors, LLC",6681,2025-09-30,-67
SYON CAPITAL LLC,6664,2025-09-30,11
"Main Street Financial Solutions, LLC",6655,2025-09-30,6655
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",6506,2025-09-30,-93
Eisler Capital Management Ltd.,6499,2025-09-30,6499
"GeoWealth Management, LLC",6493,2025-09-30,0
Tower Research Capital LLC (TRC),6452,2025-09-30,-2526
"Kera Capital Partners, Inc.",6381,2025-09-30,6381
"Ballentine Partners, LLC",6341,2025-09-30,-97
"EVOKE WEALTH, LLC",6167,2025-09-30,6167
TRUST CO OF TOLEDO NA /OH/,6000,2025-09-30,-2250
"PATTON FUND MANAGEMENT, INC.",5977,2025-09-30,0
"Retirement Planning Co of New England, Inc.",5837,2025-09-30,0
"CENTAURUS FINANCIAL, INC.",5547,2025-09-30,200
"Advisors Asset Management, Inc.",5547,2025-09-30,-335
MUFG SECURITIES AMERICAS INC.,5505,2025-09-30,921
"Bank Julius Baer & Co. Ltd, Zurich",5312,2025-09-30,29
"Twin Tree Management, LP",5066,2025-09-30,-224788
"Union Bancaire Privee, UBP SA",5046,2025-09-30,-849
"Steward Partners Investment Advisory, LLC",4997,2025-09-30,-74
STRS OHIO,4899,2025-09-30,2
WOLVERINE ASSET MANAGEMENT LLC,4892,2025-09-30,0
Geneos Wealth Management Inc.,4463,2025-09-30,-204
"IFP Advisors, Inc",4279,2025-09-30,91
U S GLOBAL INVESTORS INC,4000,2025-09-30,0
MUFG Securities EMEA plc,3907,2025-09-30,3296
