symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
IDXX,0.95698,-0.64896742,-5.27913,7.16293,23.98301,0.95698443,57.61061,61.35537,36.02576,841.67019,143005.33999
