date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,UDR,USD,0000074208,2025-02-18,2025-02-18 15:30:53,2024,FY,1326000,0,1326000,247849000,0,34101000,283276000,186997000,0,2264000,2264000,917483000,0,9507566000,10614310000,0,10897586000,115105000,299261000,46403000,61592000,204351000,726712000,5709979000,0,0,0,5709979000,0,182275000,6436691000,43193000,3309000,-4179415000,3638000,7572480000,3443205000,4460895000,10897586000,1017690000,10897586000,917483000,6009240000,6007914000,https://www.sec.gov/Archives/edgar/data/74208/000007420825000010/0000074208-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420825000010/udr-20241231x10k.htm
2023-12-31,UDR,USD,0000074208,2024-02-20,2024-02-20 16:11:33,2023,FY,2922000,0,2922000,228825000,0,31944000,263691000,190619000,0,0,0,952934000,0,9965998000,11109551000,0,11373242000,141311000,412668000,47107000,50528000,197310000,848924000,5571877000,0,0,0,5571877000,0,185836000,6420801000,44615000,3290000,-3554892000,4914000,7493217000,3991144000,4952441000,11373242000,961297000,11373242000,952934000,5984545000,5981623000,https://www.sec.gov/Archives/edgar/data/74208/000007420824000011/0000074208-24-000011-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420824000011/udr-20231231x10k.htm
2022-12-31,UDR,USD,0000074208,2023-02-13,2023-02-13 14:59:15,2022,FY,1193000,0,1193000,54707000,0,29001000,84901000,194081000,0,0,0,754446000,0,10005042000,10953569000,0,11038470000,153220000,328015000,37681000,51999000,180884000,751799000,5348526000,0,0,0,5348526000,0,189238000,6100325000,44615000,3290000,-3451587000,8344000,7493423000,4098085000,4938145000,11038470000,840060000,11038470000,754446000,5676541000,5675348000,https://www.sec.gov/Archives/edgar/data/74208/000007420823000007/0000074208-23-000007-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420823000007/udr-20221231x10k.htm
2021-12-31,UDR,USD,0000074208,2022-02-15,2022-02-15 15:16:13,2021,FY,967000,0,967000,26860000,0,27451000,55278000,197463000,0,0,0,702461000,0,9820018000,10719942000,0,10775220000,136954000,249546000,33095000,55441000,170709000,645745000,5355729000,0,0,0,5355729000,0,192488000,6001474000,44765000,3181000,-3485080000,-4261000,6884269000,3442874000,4773746000,10775220000,1330872000,10775220000,702461000,5605275000,5604308000,https://www.sec.gov/Archives/edgar/data/74208/000007420822000010/0000074208-22-000010-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420822000010/udr-20211231x10k.htm
2020-12-31,UDR,USD,0000074208,2021-10-14,2021-10-14 12:46:51,2020,FY,1409000,0,1409000,157992000,0,22762000,182163000,200913000,0,0,0,600233000,0,8654224000,9455370000,0,9637533000,110999000,218024000,29946000,49008000,160555000,568532000,4954116000,0,0,0,4954116000,0,195592000,5522648000,44765000,2966000,-2685770000,-9144000,5881383000,3234200000,4114885000,9637533000,880685000,9637533000,600233000,5172140000,5170731000,https://www.sec.gov/Archives/edgar/data/74208/000007420821000101/0000074208-21-000101-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420821000101/udr-20201231x10ka.htm
2019-12-31,UDR,USD,0000074208,2020-02-18,2020-02-18 16:58:55,2019,FY,8106000,0,8106000,153650000,69754000,-44569000,186941000,204225000,0,0,0,588262000,0,8657044000,9449531000,0,9636472000,90032000,316583000,29445000,48353000,154581000,638994000,4589499000,0,0,0,4589499000,0,198558000,5228493000,46201000,2946000,-2462132000,-10448000,5781975000,3358542000,4407979000,9636472000,1049437000,9636472000,588262000,4906082000,4897976000,https://www.sec.gov/Archives/edgar/data/74208/000007420820000031/0000074208-20-000031-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420820000031/udr-20191231x10k.htm
2018-12-31,UDR,USD,0000074208,2019-02-19,2019-02-19 15:01:03,2018,FY,185216000,0,185216000,42259000,0,23675000,251150000,0,0,0,0,780869000,0,6679709000,7460578000,0,7711728000,76343000,101131000,20608000,35060000,136413000,369555000,3446656000,0,0,0,3446656000,0,0,3816211000,46201000,2755000,-2063996000,-67000,4920732000,2905625000,3895517000,7711728000,989892000,7711728000,780869000,3547787000,3362571000,https://www.sec.gov/Archives/edgar/data/74208/000007420819000028/0000074208-19-000028-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420819000028/c208-20181231x10k.htm
2017-12-31,UDR,USD,0000074208,2018-02-20,2018-02-20 15:11:54,2017,FY,2038000,0,2038000,19469000,588636000,19792000,629935000,0,0,0,0,720830000,0,6382508000,7103338000,0,7733273000,102956000,321767000,18349000,31916000,124887000,599875000,3349896000,0,0,0,3349896000,0,0,3949771000,46201000,2678000,-1871603000,-2681000,4651205000,2825800000,3783502000,7733273000,957702000,7733273000,720830000,3671663000,3669625000,https://www.sec.gov/Archives/edgar/data/74208/000007420818000024/0000074208-18-000024-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420818000024/c208-20171231x10k.htm
2016-12-31,UDR,USD,0000074208,2017-02-21,2017-02-21 16:27:52,2016,FY,2112000,0,2112000,19790000,342282000,19994000,384178000,0,0,0,0,827025000,0,6468381000,7295406000,0,7679584000,103835000,21350000,17388000,34238000,116193000,293004000,3380128000,0,0,0,3380128000,0,0,3673132000,46458000,2673000,-1585825000,-5609000,4635413000,3093110000,4006452000,7679584000,913342000,7679584000,827025000,3401478000,3399366000,https://www.sec.gov/Archives/edgar/data/74208/000007420817000030/0000074208-17-000030-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420817000030/a201610-k.htm
2015-12-31,UDR,USD,0000074208,2016-02-23,2016-02-23 16:32:09,2015,FY,6742000,0,6742000,16694000,124072000,20798000,168306000,0,0,0,0,938906000,0,6556632000,7495538000,0,7663844000,81356000,150000000,18786000,36330000,109530000,396002000,3420795000,0,0,0,3420795000,0,0,3816797000,46458000,2618000,-1584459000,-12678000,4447816000,2899755000,3847047000,7663844000,947292000,7663844000,938906000,3570795000,3564053000,https://www.sec.gov/Archives/edgar/data/74208/000007420816000140/0000074208-16-000140-index.htm,https://www.sec.gov/Archives/edgar/data/74208/000007420816000140/a201510-k.htm
