symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
BG,2024-12-31,77.76,139627104,10857403607,3311000000,7119000000,14665403607
BG,2023-12-31,100.95,148804387,15021802867,2602000000,5756000000,18175802867
BG,2022-12-31,99.77,148712251,14837021282,1104000000,5623000000,19356021282
BG,2021-12-31,93.36,141015388,13165196623,902000000,6820000000,19083196623
BG,2020-12-31,65.58,140693658,9226690091,352000000,8104000000,16978690091
BG,2019-12-31,57.55,141492289,8142881231,320000000,5749000000,13571881231
BG,2018-12-31,53.44,140968980,7533382291,389000000,5372000000,12516382291
BG,2017-12-31,67.08,140365549,9415721026,601000000,4794000000,13608721026
BG,2016-12-31,72.24,139845124,10102411757,934000000,4792000000,13960411757
BG,2015-12-31,68.28,142483467,9728771126,411000000,4768000000,14085771126
BG,2014-12-31,90.91,145703198,13245877730,362000000,5200000000,18083877730
BG,2013-12-31,82.11,147204082,12086927173,742000000,9114000000,20458927173
BG,2012-12-31,72.69,146348499,10638072392,569000000,8897000000,18966072392
BG,2011-12-31,57.2,155209045,8877957374,835000000,6027000000,14069957374
BG,2010-12-31,65.52,141191136,9250843230,1504000000,4881000000,12627843230
BG,2009-12-31,63.83,123874575,7906914122,553000000,3815000000,11168914122
BG,2008-12-31,51.77,121527580,6291482816,1004000000,3583000000,8870482816
BG,2007-12-31,116.41,120718134,14052797978,981000000,4547000000,17618797978
BG,2006-12-31,72.51,120601852,8744840288,365000000,3484000000,11863840288
BG,2005-12-31,56.61,112050740,6343192391,354000000,3146000000,9135192391
BG,2004-12-31,57.01,106108597,6049251114,432000000,3281000000,8898251114
BG,2003-12-31,32.92,99757282,3284009723,489000000,3394000000,6189009723
BG,2002-12-31,24.06,95864662,2306503767,470000000,3403000000,5239503767
BG,2001-12-31,23.28,71657754,1668192513,199000000,1813000000,3282192513
BG,2000-12-31,16,64380000,1030080000,423000000,2525000000,3132080000
BG,1999-12-31,16,62500000,1000000000,363000000,793000000,1430000000
