date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2025-02-02,LULU,USD,0001397187,2025-03-27,2025-03-27 16:12:41,2024,FY,1814616000,446524000,57451000,90011000,-51895000,1626000,-156085000,-57044000,159608000,-83994000,2272713000,-689232000,-154146000,0,0,45204000,-798174000,0,0,-1636879000,0,-15629000,-1652508000,-81666000,-259635000,1984336000,2243971000,2272713000,-689232000,1583481000,https://www.sec.gov/Archives/edgar/data/1397187/000139718725000013/0001397187-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718725000013/lulu-20250202.htm
2024-01-28,LULU,USD,0001397187,2024-03-21,2024-03-21 16:12:29,2023,FY,1550190000,379384000,-28383000,93560000,199223000,6580000,66584000,177367000,-51308000,102190000,2296164000,-651865000,0,0,0,-2267000,-654132000,0,0,-558652000,0,9824000,-548828000,-4100000,1089104000,2243971000,1154867000,2296164000,-651865000,1644299000,https://www.sec.gov/Archives/edgar/data/1397187/000139718724000010/0001397187-24-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718724000010/lulu-20240128.htm
2023-01-29,LULU,USD,0001397187,2023-03-28,2023-03-28 16:13:10,2022,FY,854800000,291791000,3042000,78075000,-659920000,-58987000,-573438000,-107280000,79785000,398675000,966463000,-638657000,0,0,0,68720000,-569937000,0,0,-444001000,0,-23486000,-467487000,-34043000,-105004000,1154867000,1259871000,966463000,-638657000,327806000,https://www.sec.gov/Archives/edgar/data/1397187/000139718723000012/0001397187-23-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718723000012/lulu-20230129.htm
2022-01-30,LULU,USD,0001397187,2022-03-29,2022-03-29 16:16:02,2021,FY,975322000,224206000,-5180000,69137000,129131000,0,-323609000,117655000,335085000,-3508000,1389108000,-394502000,0,-23389000,0,-10000000,-427891000,0,0,-812602000,0,-32385000,-844987000,-6876000,109354000,1259871000,1150517000,1389108000,-394502000,994606000,https://www.sec.gov/Archives/edgar/data/1397187/000139718722000014/0001397187-22-000014-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718722000014/lulu-20220130.htm
2021-01-31,LULU,USD,0001397187,2021-03-30,2021-03-30 16:47:25,2020,FY,588913000,185478000,34908000,50797000,-47549000,0,-96548000,82663000,-33664000,-9211000,803336000,-229226000,-452581000,-14607000,0,882000,-695532000,0,0,-63663000,0,-17125000,-80788000,29996000,57012000,1150517000,1093505000,803336000,-229226000,574110000,https://www.sec.gov/Archives/edgar/data/1397187/000139718721000009/0001397187-21-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718721000009/lulu-20210131.htm
2020-02-02,LULU,USD,0001397187,2020-03-26,2020-03-26 16:18:13,2019,FY,645596000,161933000,24129000,45593000,-194071000,0,-117591000,-14810000,-61670000,-13864000,669316000,-283048000,0,0,347000,4293000,-278408000,0,0,-173399000,0,-3774000,-177173000,-1550000,212185000,1093505000,881320000,669316000,-283048000,386268000,https://www.sec.gov/Archives/edgar/data/1397187/000139718720000012/0001397187-20-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718720000012/lulu-20200202x10k.htm
2019-02-03,LULU,USD,0001397187,2019-03-27,2019-03-27 16:14:50,2018,FY,483801000,122484000,16786000,28568000,112875000,0,-85942000,71962000,126855000,-21735000,742779000,-225807000,0,-16216000,0,-771000,-242794000,0,0,-598340000,0,8126000,-590214000,-18952000,-109181000,881320000,990501000,742779000,-225807000,516972000,https://www.sec.gov/Archives/edgar/data/1397187/000139718719000011/0001397187-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718719000011/lulu-20190203x10k.htm
2018-01-28,LULU,USD,0001397187,2018-03-27,2018-03-27 16:17:01,2017,FY,258662000,108235000,-11416000,17610000,104628000,0,-21178000,-1551000,127357000,11618000,489337000,-157864000,0,-7203000,0,-8325000,-173392000,0,0,-100261000,0,2399000,-97862000,37572000,255655000,990501000,734846000,489337000,-157864000,331473000,https://www.sec.gov/Archives/edgar/data/1397187/000139718718000013/0001397187-18-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718718000013/lulu-20180128x10k.htm
2017-01-29,LULU,USD,0001397187,2017-03-29,2017-03-29 16:13:26,2016,FY,303381000,87697000,-17563000,16822000,603000,0,-5403000,14080000,-8074000,-4548000,386392000,-149511000,0,0,0,0,-149511000,0,0,-29327000,0,2716000,-26611000,23094000,233364000,734846000,501482000,386392000,-149511000,236881000,https://www.sec.gov/Archives/edgar/data/1397187/000139718717000008/0001397187-17-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718717000008/lulu-20170129x10k.htm
2016-01-31,LULU,USD,0001397187,2016-03-30,2016-03-30 08:25:20,2015,FY,266047000,73383000,11142000,10356000,-59743000,0,-83286000,1247000,22296000,-3647000,297538000,-143487000,0,0,0,0,-143487000,0,0,-274193000,0,1702000,-272491000,-44557000,-162997000,501482000,664479000,297538000,-143487000,154051000,https://www.sec.gov/Archives/edgar/data/1397187/000139718716000089/0001397187-16-000089-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718716000089/lulu-20160131x10k.htm
2015-02-01,LULU,USD,0001397187,2015-03-26,2015-03-26 08:31:40,2014,FY,239033000,58364000,2087000,8269000,8577000,0,-26806000,-2198000,37581000,-1881000,314449000,-119733000,0,0,0,0,-119733000,0,0,-147431000,0,-1646000,-149077000,-79809000,-34170000,664479000,698649000,314449000,-119733000,194716000,https://www.sec.gov/Archives/edgar/data/1397187/000139718715000016/0001397187-15-000016-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718715000016/lulu-20150201x10k.htm
2014-02-02,LULU,USD,0001397187,2014-03-27,2014-03-27 08:45:48,2013,FY,279547000,49068000,820000,10087000,-50072000,0,-38507000,11627000,-23192000,-11111000,278339000,-106408000,0,0,0,0,-106408000,0,0,0,0,8907000,8907000,-72368000,108470000,698649000,590179000,278339000,-106408000,171931000,https://www.sec.gov/Archives/edgar/data/1397187/000139718714000021/0001397187-14-000021-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000139718714000021/lulu-20140202x10k.htm
2013-02-03,LULU,USD,0001397187,2013-03-21,2013-03-21 08:50:22,2012,FY,271431000,43000000,-6445000,15637000,-32258000,0,-51222000,-13481000,32445000,-11252000,280113000,-93229000,0,0,0,0,-93229000,0,0,0,0,-5491000,-5491000,-651000,180742000,590179000,409437000,280113000,-93229000,186884000,https://www.sec.gov/Archives/edgar/data/1397187/000119312513118393/0001193125-13-118393-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000119312513118393/d475380d10k.htm
2012-01-29,LULU,USD,0001397187,2012-03-22,2012-03-22 08:45:47,2011,FY,184964000,30259000,-693000,10340000,-13730000,3743000,-46072000,7861000,20738000,-7525000,203615000,-116657000,0,0,0,-5654000,-122311000,0,0,0,0,15364000,15364000,-3517000,93151000,409437000,316286000,203615000,-122311000,81304000,https://www.sec.gov/Archives/edgar/data/1397187/000119312512126444/0001193125-12-126444-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000119312512126444/d277556d10k.htm
2011-01-30,LULU,USD,0001397187,2011-03-17,2011-03-17 08:48:56,2010,FY,122197000,24614000,11234000,7273000,23966000,-541000,-7954000,-5167000,37628000,-9289000,179995000,-30357000,0,0,0,-12482000,-42839000,0,0,0,0,13699000,13699000,5858000,156713000,316286000,159573000,179995000,-42839000,137156000,https://www.sec.gov/Archives/edgar/data/1397187/000095012311026220/0000950123-11-026220-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000095012311026220/o67665e10vk.htm
2010-01-31,LULU,USD,0001397187,2010-03-25,2010-03-25 08:51:12,2009,FY,58281000,20832000,387000,5616000,30790000,-3974000,11296000,6025000,17443000,2054000,117960000,-15497000,0,0,0,-810000,-16307000,0,0,0,0,-2649000,-2649000,3772000,102776000,159573000,56797000,117960000,-16307000,101653000,https://www.sec.gov/Archives/edgar/data/1397187/000095012310028033/0000950123-10-028033-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000095012310028033/o60149e10vk.htm
2009-02-01,LULU,USD,0001397187,2009-03-27,2009-03-27 06:07:38,2008,FY,39363227,15822950,-6441402,0,-3363035,698458,-19782088,0,15720595,1056034,46437774,-40530459,-3401633,-2863353,0,0,-46795445,0,1436471,0,0,12024413,13460884,-8851203,4252010,56796981,52544971,46437774,-40530459,5907315,https://www.sec.gov/Archives/edgar/data/1397187/000090956709000292/0000909567-09-000292-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000090956709000292/o54371e10vk.htm
2008-02-03,LULU,USD,0001397187,2008-04-08,2008-04-08 08:01:54,2007,FY,30842452,8291254,1798882,0,-9034274,847304,-11217151,0,1335573,4582225,36480539,-29675940,-5559179,0,0,0,-35235119,0,38404466,-6992309,0,-6992309,31412157,4393563,37051140,52544971,15493831,36480539,-29675940,6804599,https://www.sec.gov/Archives/edgar/data/1397187/000090956708000415/0000909567-08-000415-index.htm,https://www.sec.gov/Archives/edgar/data/1397187/000090956708000415/o39896e10vk.htm
2007-01-31,LULU,USD,0001397187,2007-01-31,2007-01-31 00:00:00,2006,FY,7666331,4586646,-3076876,0,13903119,-682670,-5751628,0,20337417,2369594,25448814,-12532013,-511850,0,0,-305807,-13349670,222440,446419,0,0,0,668859,-616486,12151517,16028534,3877017,25448814,-12532013,12916801,,
2006-01-31,LULU,USD,0001397187,2006-01-31,2006-01-31 00:00:00,2005,FY,1394104,2466298,-174901,0,-16677486,-663245,-10693625,0,-5320616,2709916,-10282069,-7846264,-460567,0,0,0,-8306831,-3945914,93036851,0,0,-69005127,20085810,-271667,1225243,3877017,2651774,-10282069,-7846264,-18128333,,
