symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
CRL,1.47383,-0.05431294,9.82584,14.14876,31.52697,0,6.7954,-8.02435,-19.86223,159.51282,820.09091
