date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2026-01-02,230.6,238.49,225.91,236.53,236.53,8760200,8760200,5.94,2.57,232.8825,"January 02, 26",0.0257
2025-12-31,231.22,232.39,225.47,226.14,226.14,6678200,6678200,-5.08,-2.2,228.805,"December 31, 25",-0.022
2025-12-30,233.65,236.06,231.5,231.6,231.6,5652100,5652100,-2.05,-0.87738,233.2025,"December 30, 25",-0.0087738
2025-12-29,234.36,239.89,232.78,233.77,233.77,6362600,6362600,-0.59,-0.25175,235.2,"December 29, 25",-0.0025175
2025-12-26,240.4,240.49,232.81,236.9,236.9,5925726,5925726,-3.5,-1.46,237.65,"December 26, 25",-0.0146
2025-12-24,240.28,241,237.14,239.73,239.73,3869012,3869012,-0.55,-0.2289,239.5375,"December 24, 25",-0.002289
2025-12-23,243.25,245.2,238.8,242.3,242.3,7004229,7004229,-0.95,-0.39054,242.3875,"December 23, 25",-0.0039054
2025-12-22,251.68,254.87,247.43,247.9,247.9,6233100,6233100,-3.78,-1.5,250.47,"December 22, 25",-0.015
2025-12-19,244.58,247,240.85,245.12,245.12,10613048,10613048,0.545,0.22079,244.3875,"December 19, 25",0.0022079
2025-12-18,253.1,255.41,239.1,239.2,239.2,9291500,9291500,-13.9,-5.49,246.7025,"December 18, 25",-0.0549
2025-12-17,254.78,259.55,243.7,244.19,244.19,8429505,8429505,-10.59,-4.16,250.555,"December 17, 25",-0.0416
2025-12-16,253.56,257,250.32,252.61,252.61,6907433,6907433,-0.95,-0.37466,253.3725,"December 16, 25",-0.0037466
2025-12-15,267.99,268.58,246.8,250.42,250.42,10885700,10885700,-17.57,-6.56,258.4475,"December 15, 25",-0.0656
2025-12-12,271.66,278.2,263.16,267.46,267.46,8180316,8180316,-4.2,-1.55,270.12,"December 12, 25",-0.0155
2025-12-11,266.9,271.16,258.72,269.02,269.02,7969600,7969600,2.12,0.7943,266.45,"December 11, 25",0.007943
2025-12-10,273.2,279.44,270.76,275.09,275.09,6818620,6818620,1.89,0.6918,274.6225,"December 10, 25",0.006918
2025-12-09,270.63,284.74,266.83,277.36,277.36,7876600,7876600,6.73,2.49,274.89,"December 09, 25",0.0249
2025-12-08,272.81,276.63,269.52,274.2,274.2,5937000,5937000,1.39,0.50951,273.29,"December 08, 25",0.0050951
2025-12-05,270.43,274.05,265.01,269.73,269.73,7173500,7173500,-0.695,-0.25885,269.805,"December 05, 25",-0.0025885
2025-12-04,273.6,284.24,271.26,274.05,274.05,6469235,6469235,0.45,0.16447,275.7875,"December 04, 25",0.0016447
2025-12-03,268,277.59,264.13,276.92,276.92,9466700,9466700,8.92,3.33,271.66,"December 03, 25",0.0333
2025-12-02,267.68,272.55,263.21,263.26,263.26,9059342,9059342,-4.42,-1.65,266.675,"December 02, 25",-0.0165
2025-12-01,260.52,265.9,252.2,259.84,259.84,12119333,12119333,-0.685,-0.26102,259.615,"December 01, 25",-0.0026102
2025-11-28,274.01,279.87,269.29,272.82,272.82,8977800,8977800,-1.19,-0.43429,273.9975,"November 28, 25",-0.0043429
2025-11-26,256.2,266.62,253.84,264.97,264.97,9929309,9929309,8.77,3.42,260.4075,"November 26, 25",0.0342
2025-11-25,247.76,254.37,240.74,254.12,254.12,8525315,8525315,6.37,2.57,249.2475,"November 25, 25",0.0257
2025-11-24,244.68,257.95,243.01,255.97,255.97,10005800,10005800,11.29,4.61,250.4025,"November 24, 25",0.0461
2025-11-21,243.92,246.13,231.17,240.41,240.41,12396500,12396500,-3.5,-1.44,240.4075,"November 21, 25",-0.0144
2025-11-20,259.98,263.63,236,238.16,238.16,15524200,15524200,-21.82,-8.39,249.4425,"November 20, 25",-0.0839
2025-11-19,261.87,262.82,247.02,257.29,257.29,13287300,13287300,-4.57,-1.75,257.25,"November 19, 25",-0.0175
2025-11-18,261.75,271,261,261.79,261.79,10854500,10854500,0.04,0.01528176,263.885,"November 18, 25",0.0001528176
2025-11-17,274.92,277.83,258.22,263.95,263.95,15822422,15822422,-10.97,-3.99,268.73,"November 17, 25",-0.0399
2025-11-14,269.52,292.76,268.16,284,284,11784800,11784800,14.48,5.37,278.61,"November 14, 25",0.0537
2025-11-13,301.66,303.96,279.83,283.14,283.14,11109537,11109537,-18.52,-6.14,292.1475,"November 13, 25",-0.0614
2025-11-12,309.23,311.5,301.46,304,304,6967628,6967628,-5.23,-1.69,306.5475,"November 12, 25",-0.0169
2025-11-11,312.2,317.09,303.59,304.01,304.01,7095200,7095200,-8.19,-2.62,309.2225,"November 11, 25",-0.0262
2025-11-10,323.02,324.8,311.66,317.93,317.93,8949800,8949800,-5.09,-1.58,319.3525,"November 10, 25",-0.0158
2025-11-07,290.2,310.93,283.65,309.14,309.14,11984207,11984207,18.94,6.53,298.48,"November 07, 25",0.0653
2025-11-06,316.5,316.6,294.72,295.22,295.22,12191200,12191200,-21.28,-6.72,305.76,"November 06, 25",-0.0672
2025-11-05,315.89,324.14,310.84,319.3,319.3,8215500,8215500,3.42,1.08,317.5425,"November 05, 25",0.0108
2025-11-04,319,325.45,306.85,307.32,307.32,12420300,12420300,-11.68,-3.66,314.655,"November 04, 25",-0.0366
2025-11-03,340.87,342.8,325.88,330.42,330.42,9341726,9341726,-10.45,-3.07,334.9925,"November 03, 25",-0.0307
2025-10-31,336,361.4,334.43,343.78,343.78,13757301,13757301,7.78,2.32,343.9025,"October 31, 25",0.0232
2025-10-30,343.47,344.22,328.21,328.51,328.51,8947700,8947700,-14.96,-4.36,336.1025,"October 30, 25",-0.0436
2025-10-29,357.43,360,345.21,348.61,348.61,7560500,7560500,-8.81,-2.47,352.8125,"October 29, 25",-0.0247
2025-10-28,363.23,368.13,354.07,355.22,355.22,6527800,6527800,-8.01,-2.21,360.1625,"October 28, 25",-0.0221
2025-10-27,362.82,373.25,357.3,361.43,361.43,9688335,9688335,-1.39,-0.38311,363.7,"October 27, 25",-0.0038311
2025-10-24,335,356.88,333,354.46,354.46,13893113,13893113,19.46,5.81,344.835,"October 24, 25",0.0581
2025-10-23,323,328.39,318.5,322.76,322.76,5866800,5866800,-0.24,-0.07430341,323.1625,"October 23, 25",-0.0007430341
2025-10-22,333.88,334.72,310.48,320.33,320.33,12737834,12737834,-13.55,-4.06,324.8525,"October 22, 25",-0.0406
2025-10-21,342.28,344.79,335.5,338.62,338.62,6030900,6030900,-3.66,-1.07,340.2975,"October 21, 25",-0.0107
2025-10-20,342.21,354.06,338.75,343.78,343.78,7544100,7544100,1.57,0.45878,344.7,"October 20, 25",0.0045878
2025-10-17,319.41,336.3,317.77,336.02,336.02,9571100,9571100,16.61,5.2,327.375,"October 17, 25",0.052
2025-10-16,338.49,342.7,328.71,330.25,330.25,7611900,7611900,-8.24,-2.43,335.0375,"October 16, 25",-0.0243
2025-10-15,345.81,347.83,333.1,336.3,336.3,7947302,7947302,-9.51,-2.75,340.76,"October 15, 25",-0.0275
2025-10-14,340.85,353.5,334.77,341.55,341.55,9446049,9446049,0.7,0.20537,342.6675,"October 14, 25",0.0020537
2025-10-13,363.2,364.9,341.84,356.99,356.99,10318439,10318439,-6.21,-1.71,356.7325,"October 13, 25",-0.0171
2025-10-10,387.66,402.16,351.63,357.01,357.01,17223613,17223613,-30.65,-7.91,374.615,"October 10, 25",-0.0791
2025-10-09,384.26,392.16,381.8,387,387,6849024,6849024,2.74,0.71306,386.305,"October 09, 25",0.0071306
2025-10-08,378.62,390.49,375.64,387.27,387.27,7122800,7122800,8.65,2.28,383.005,"October 08, 25",0.0228
2025-10-07,386.84,388,363.01,375.78,375.78,9146307,9146307,-11.06,-2.86,378.4075,"October 07, 25",-0.0286
2025-10-06,390.33,392.85,380.5,386.07,386.07,8693000,8693000,-4.25,-1.09,387.4375,"October 06, 25",-0.0109
2025-10-03,373.35,383.5,370.03,380.02,380.02,13648200,13648200,6.67,1.79,376.725,"October 03, 25",0.0179
2025-10-02,354.76,376.13,353.4,372.07,372.07,15750411,15750411,17.31,4.88,364.09,"October 02, 25",0.0488
