date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,MTCH,USD,0000891103,2025-02-27,2025-02-27 16:02:50,2024,FY,551313000,87499000,-14952000,267381000,-34716000,-29788000,0,-9395000,4467000,76194000,932719000,-50578000,0,0,0,-7960000,-58538000,0,0,-752674000,0,-5630000,-758304000,-12324000,103553000,965993000,862440000,932719000,-50578000,882141000,https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/0000891103-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110325000027/mtch-20241231.htm
2023-12-31,MTCH,USD,0000891103,2024-02-23,2024-02-23 08:34:03,2023,FY,651472000,61807000,26612000,232099000,-132862000,-107412000,0,-5961000,-19489000,57663000,896791000,-67412000,-11567000,0,0,2398000,-76581000,0,0,-546198000,0,12130000,-534068000,3782000,289924000,862440000,572516000,896791000,-67412000,829379000,https://www.sec.gov/Archives/edgar/data/891103/000089110324000014/0000891103-24-000014-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110324000014/mtch-20231231.htm
2022-12-31,MTCH,USD,0000891103,2023-02-24,2023-02-24 08:14:21,2022,FY,362130000,43594000,-29953000,203880000,-427218000,-6669000,0,-472610000,52061000,373255000,525688000,-49125000,-25681000,0,0,3104000,-71702000,0,0,-482049000,0,-207124000,-689173000,-7809000,-242996000,572516000,815512000,525688000,-49125000,476563000,https://www.sec.gov/Archives/edgar/data/891103/000089110323000013/0000891103-23-000013-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110323000013/mtch-20221231.htm
2021-12-31,MTCH,USD,0000891103,2022-02-24,2022-02-24 16:06:26,2021,FY,276045000,41402000,-57969000,146816000,449956000,-34021000,0,458757000,25220000,56249000,912499000,-79971000,-859905000,0,0,51000,-939825000,500000000,0,0,0,-388894000,111106000,-7570000,76210000,815512000,739302000,912499000,-79971000,832528000,https://www.sec.gov/Archives/edgar/data/891103/000089110322000020/0000891103-22-000020-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110322000020/mtch-20211231.htm
2020-12-31,MTCH,USD,0000891103,2021-02-25,2021-02-25 16:01:22,2020,FY,587679000,41271000,15384000,102268000,7144000,-24213000,0,24155000,7202000,48436000,802182000,-42376000,0,-9115000,0,-4834060000,-4885551000,600000000,1421801000,-132868000,0,-212046000,1676887000,5426000,-2401056000,739302000,3140358000,802182000,-42376000,759806000,https://www.sec.gov/Archives/edgar/data/891103/000089110321000014/0000891103-21-000014-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000089110321000014/mtch-20201231.htm
2019-12-31,MTCH,USD,0000891103,2020-04-29,2020-04-29 16:06:37,2019,FY,543820000,180994000,-80101000,240788000,-32887000,-91435000,-17661000,41882000,34327000,85325000,937939000,-136652000,-40602000,-313302000,163500000,-2473000,-329529000,1240000000,0,-216353000,0,-623816000,399831000,-1568000,1006673000,3140358000,2133685000,937939000,-136652000,801287000,https://www.sec.gov/Archives/edgar/data/891103/000110465920053357/0001104659-20-053357-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000110465920053357/tm2011652-2_10ka.htm
2018-12-31,MTCH,USD,0000891103,2019-02-28,2019-02-28 16:14:48,2018,FY,757747000,183759000,-34679000,238420000,50672000,-34828000,-44557000,53555000,76502000,-207791000,988128000,-85634000,72223000,-502656000,333600000,9027000,-173440000,260000000,0,-133455000,-556372000,-334217000,-639575000,-1887000,500003000,2133685000,1633682000,988128000,-85634000,902494000,https://www.sec.gov/Archives/edgar/data/1575189/000157518919000020/0001575189-19-000020-index.htm,https://www.sec.gov/Archives/edgar/data/1575189/000157518919000020/mtch10-k20181231.htm
2017-12-31,MTCH,USD,0000891103,2018-03-01,2018-03-01 16:02:24,2017,FY,358008000,116408000,-285278000,264618000,-83831000,-115169000,5671000,-14142000,39809000,46765000,416690000,-75523000,36684000,-38997000,114350000,2994000,39508000,478864000,0,-56424000,0,-619309000,-166124000,11548000,301622000,1630809000,1329187000,416690000,-75523000,341167000,https://www.sec.gov/Archives/edgar/data/1575189/000157518918000019/0001575189-18-000019-index.htm,https://www.sec.gov/Archives/edgar/data/1575189/000157518918000019/mtch10-k20171231.htm
2016-12-31,MTCH,USD,0000891103,2017-02-28,2017-02-28 16:27:36,2016,FY,-16340000,151102000,-119181000,104820000,-19180000,1283000,-12905000,-52359000,44801000,191156000,292377000,-78039000,153825000,-414008000,339869000,11215000,12862000,-176409000,-895000,-309843000,0,-6783000,-451065000,-6434000,-152260000,1329187000,1481447000,292377000,-78039000,214338000,https://www.sec.gov/Archives/edgar/data/1575189/000157518917000003/0001575189-17-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1575189/000157518917000003/mtch-20161231x10k.htm
2015-12-31,MTCH,USD,0000891103,2016-04-29,2016-04-29 16:56:01,2015,FY,113357000,202157000,-59786000,105450000,48983000,-29680000,-21174000,8989000,90848000,-60756000,349405000,-62049000,-607989000,-127604000,218462000,-3541000,-582721000,708000000,0,-265743000,-113196000,-145203000,734808000,-10298000,491042000,1481447000,990405000,349405000,-62049000,287356000,https://www.sec.gov/Archives/edgar/data/891103/000110465916116267/0001104659-16-116267-index.htm,https://www.sec.gov/Archives/edgar/data/891103/000110465916116267/a16-8615_110ka.htm
