symbol,1D,5D,1M,3M,6M,ytd,1Y,3Y,5Y,10Y,max
TTD,-0.73762,-1.02443,-5.9176,-26.90592,-48.77651,0,-70.23226,-11.52853,-52.21306,1151.82724,1151.82724
