date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink
2024-12-31,ZBRA,USD,0000877212,2025-02-13,2025-02-13 16:52:36,2024,FY,4981000000,2568000000,2413000000,0.4844408753,563000000,381000000,600000000,981000000,127000000,1671000000,4239000000,0,129000000,172000000,937000000,0.1881148364,742000000,0.1489660711,-107000000,635000000,0.1274844409,107000000,528000000,0.1060028107,10.25,10.18,51495000,51880000,https://www.sec.gov/Archives/edgar/data/877212/000087721225000027/0000877212-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721225000027/zbra-20241231.htm
2023-12-31,ZBRA,USD,0000877212,2024-02-15,2024-02-15 17:06:02,2023,FY,4584000000,2461000000,2123000000,0.4631326353,519000000,334000000,581000000,915000000,208000000,1642000000,4103000000,0,133000000,176000000,761000000,0.1660122164,481000000,0.104930192,-147000000,334000000,0.0728621291,38000000,296000000,0.0645724258,5.76,5.72,51378051,51710962,https://www.sec.gov/Archives/edgar/data/877212/000087721224000029/0000877212-24-000029-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721224000029/zbra-20231231.htm
2022-12-31,ZBRA,USD,0000877212,2023-02-16,2023-02-16 16:52:44,2022,FY,5781000000,3157000000,2624000000,0.4539007092,570000000,375000000,607000000,982000000,543000000,2095000000,5252000000,0,60000000,204000000,1140000000,0.1971977167,529000000,0.0915066597,15000000,544000000,0.0941013665,81000000,463000000,0.0800899498,8.87,8.81,52207903,52558712,https://www.sec.gov/Archives/edgar/data/877212/000087721223000025/0000877212-23-000025-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721223000025/zbra-20221231.htm
2021-12-31,ZBRA,USD,0000877212,2022-02-10,2022-02-10 16:06:15,2021,FY,5627000000,2999000000,2628000000,0.4670339435,567000000,348000000,587000000,935000000,147000000,1649000000,4648000000,0,5000000,187000000,1160000000,0.2061489248,979000000,0.173982584,-11000000,968000000,0.1720277235,131000000,837000000,0.1487471121,15.66,15.53,53446399,53902430,https://www.sec.gov/Archives/edgar/data/877212/000087721222000026/0000877212-22-000026-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721222000026/zbra-20211231.htm
2020-12-31,ZBRA,USD,0000877212,2021-02-11,2021-02-11 16:04:00,2020,FY,4448000000,2445000000,2003000000,0.4503147482,453000000,304000000,483000000,787000000,112000000,1352000000,3797000000,0,76000000,146000000,782000000,0.1758093525,651000000,0.1463579137,-91000000,560000000,0.1258992806,56000000,504000000,0.1133093525,9.43,9.35,53441375,53913245,https://www.sec.gov/Archives/edgar/data/877212/000087721221000008/0000877212-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721221000008/zbra-20201231.htm
2019-12-31,ZBRA,USD,0000877212,2020-02-13,2020-02-13 16:03:58,2019,FY,4485000000,2385000000,2100000000,0.4682274247,447000000,323000000,503000000,826000000,135000000,1408000000,3793000000,0,89000000,175000000,862000000,0.1921962096,692000000,0.1542920847,-94000000,598000000,0.1333333333,54000000,544000000,0.1212931996,10.08,9.96,53991249,54594417,https://www.sec.gov/Archives/edgar/data/877212/000087721220000006/0000877212-20-000006-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721220000006/a10k12312019zebra.htm
2018-12-31,ZBRA,USD,0000877212,2019-02-14,2019-02-14 16:46:52,2018,FY,4218000000,2237000000,1981000000,0.4696538644,444000000,328000000,483000000,811000000,116000000,1371000000,3608000000,0,91000000,175000000,790000000,0.1872925557,610000000,0.1446183025,-86000000,524000000,0.1242294927,103000000,421000000,0.0998103367,7.86,7.76,53562341,54252577,https://www.sec.gov/Archives/edgar/data/877212/000087721219000011/0000877212-19-000011-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721219000011/a10k12312018zebra.htm
2017-12-31,ZBRA,USD,0000877212,2018-02-22,2018-02-22 16:30:50,2017,FY,3722000000,2012000000,1710000000,0.4594304138,389000000,301000000,448000000,749000000,250000000,1388000000,3400000000,0,227000000,263000000,578000000,0.1552928533,322000000,0.0865126276,-234000000,88000000,0.0236432026,71000000,17000000,0.0045674369,0.33,0.32,53021761,53688832,https://www.sec.gov/Archives/edgar/data/877212/000087721218000011/0000877212-18-000011-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721218000011/a10k12312017zebra.htm
2016-12-31,ZBRA,USD,0000877212,2017-02-27,2017-02-27 16:58:23,2016,FY,3574000000,1932000000,1642000000,0.459429211,376000000,307000000,444000000,751000000,435000000,1562000000,3494000000,0,193000000,304000000,368000000,0.1029658646,80000000,0.0223838836,-209000000,-129000000,-0.0360940123,8000000,-137000000,-0.0383324007,-2.66,-2.66,51579112,51579112,https://www.sec.gov/Archives/edgar/data/877212/000087721217000009/0000877212-17-000009-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000087721217000009/a10k12312016zebra.htm
2015-12-31,ZBRA,USD,0000877212,2016-02-29,2016-02-29 16:58:37,2015,FY,3650000000,2006000000,1644000000,0.4504109589,394111000,276656000,486369000,763025000,436000000,1607000000,3613000000,0,193958000,320000000,333000000,0.0912328767,37000000,0.0101369863,-217000000,-180000000,-0.0493150685,-22000000,-158000000,-0.0432876712,-2.69,-2.69,50967741,50996000,https://www.sec.gov/Archives/edgar/data/877212/000162828016011978/0001628280-16-011978-index.htm,https://www.sec.gov/Archives/edgar/data/877212/000162828016011978/a10k12312015zbra.htm
