symbol,date,stockPrice,numberOfShares,marketCapitalization,minusCashAndCashEquivalents,addTotalDebt,enterpriseValue
EPAM,2024-12-31,233.82,57288000,13395080160,1286267000,163254000,12272067160
EPAM,2023-12-31,297.34,57829000,17194874860,2036235000,171945000,15330584860
EPAM,2022-12-31,327.74,57291000,18776552340,1681344000,193223000,17288431340
EPAM,2021-12-31,668.45,56511000,37774777950,1446625000,239158000,36567310950
EPAM,2020-12-31,358.35,55727000,19969770450,1322143000,266401000,18914028450
EPAM,2019-12-31,212.16,57628476,12226457468,936552000,263464000,11553369468
EPAM,2018-12-31,116.01,56664150,6573608041,770560000,25031000,5828079041
EPAM,2017-12-31,107.43,52077000,5594632110,582585000,25033000,5037080110
EPAM,2016-12-31,64.31,50309000,3235371790,362025000,25048000,2898394790
EPAM,2015-12-31,78.62,48721000,3830445020,199449000,35000000,3665996020
EPAM,2014-12-31,47.75,47189000,2253274750,220534000,0,2032740750
EPAM,2013-12-31,34.94,45754000,1598644760,169207000,0,1429437760
EPAM,2012-12-31,18.1,40190000,727439000,118112000,0,609327000
EPAM,2011-12-31,14,17124000,239736000,88796000,0,150940000
EPAM,2010-12-31,14,17094000,239316000,54004000,0,185312000
EPAM,2009-12-31,14,16719000,234066000,52927000,7000000,188139000
