date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,ALB,USD,0000915913,2025-02-12,2025-02-12 17:09:12,2024,FY,-1135477000,588638000,-230406000,32141000,1358319000,555218000,1560450000,-862237000,104888000,88853000,702068000,-1685790000,-270000,0,0,111622000,-1574438000,-631834000,374000,0,-311276000,2184845000,1241735000,-67035000,302330000,1192230000,889900000,702068000,-1685790000,-983722000,https://www.sec.gov/Archives/edgar/data/915913/000091591325000026/0000915913-25-000026-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591325000026/alb-20241231.htm
2023-12-31,ALB,USD,0000915913,2024-02-15,2024-02-14 15:46:06,2023,FY,1670543000,429944000,100877000,36545000,-1515342000,-350655000,-962924000,-283411000,81648000,602754000,1325321000,-2149281000,-427428000,0,0,-204451000,-2781160000,944199000,0,0,-187188000,-133100000,623911000,222686000,-609242000,889900000,1499142000,1325321000,-2149281000,-823960000,https://www.sec.gov/Archives/edgar/data/915913/000091591324000094/0000915913-24-000094-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591324000094/alb-20231231.htm
2022-12-31,ALB,USD,0000915913,2023-02-15,2023-02-15 17:30:03,2022,FY,2815131000,300841000,93339000,30474000,-1414702000,-786121000,-1609642000,1287072000,-306011000,82766000,1907849000,-1261646000,-162945000,-706000,1942000,706000,-1422649000,867554000,0,0,-184429000,-71238000,611887000,-37217000,1059870000,1499142000,439272000,1907849000,-1261646000,646203000,https://www.sec.gov/Archives/edgar/data/915913/000091591323000097/0000915913-23-000097-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591323000097/alb-20221231.htm
2021-12-31,ALB,USD,0000915913,2022-02-22,2022-02-18 17:49:21,2021,FY,199942000,254000000,-38500000,20120000,111722000,-49295000,-127401000,143939000,144479000,-203027000,344257000,-953667000,283303000,-6488000,3774000,6488000,-666590000,-1112832000,1453888000,0,-177853000,-112991000,50212000,-35331000,-307452000,439272000,746724000,344257000,-953667000,-609410000,https://www.sec.gov/Archives/edgar/data/915913/000091591323000025/0000915913-23-000025-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591323000025/alb-20211231.htm
2020-12-31,ALB,USD,0000915913,2021-02-19,2021-02-19 16:37:48,2020,FY,446615000,231984000,-1976000,22837000,-86532000,100118000,51978000,-31519000,-207109000,185986000,798914000,-850477000,-11572000,-2427000,903000,0,-863573000,339798000,0,0,-161818000,-719000,177261000,21012000,133614000,746724000,613110000,798914000,-850477000,-51563000,https://www.sec.gov/Archives/edgar/data/915913/000091591321000018/0000915913-21-000018-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591321000018/alb-20201231.htm
2019-12-31,ALB,USD,0000915913,2020-02-26,2020-02-26 12:42:26,2019,FY,604357000,213484000,14394000,19680000,-114339000,-18220000,-46304000,-12234000,-37581000,-18202000,719374000,-851796000,-820000000,-2569000,384000,10356000,-1663625000,1296228000,0,0,-152204000,-101337000,1042687000,-40646000,57790000,613110000,555320000,719374000,-851796000,-132422000,https://www.sec.gov/Archives/edgar/data/915913/000091591320000040/0000915913-20-000040-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591320000040/a1231201910-kdocument.htm
2018-12-31,ALB,USD,0000915913,2019-02-27,2019-02-27 16:27:52,2018,FY,739139000,200698000,49164000,15228000,-151965000,-97448000,-124067000,73730000,-4180000,-306099000,546165000,-699991000,402166000,-5870000,0,0,-303695000,-113567000,0,-500000000,-144596000,-28363000,-786526000,-37927000,-581983000,555320000,1137303000,546165000,-699991000,-153826000,https://www.sec.gov/Archives/edgar/data/915913/000091591319000021/0000915913-19-000021-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591319000021/a1231201810-kdocument.htm
2017-12-31,ALB,USD,0000915913,2018-02-28,2018-02-27 17:56:57,2017,FY,99468000,196928000,-41941000,19404000,-392263000,-74545000,-101545000,53421000,-269594000,422383000,303979000,-317703000,-39825000,-275000,0,0,-357803000,-612458000,0,-250000000,-140557000,-83853000,-1086868000,8239000,-1132453000,1137303000,2269756000,303979000,-317703000,-13724000,https://www.sec.gov/Archives/edgar/data/915913/000091591318000005/0000915913-18-000005-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591318000005/a1231201710-kdocument.htm
2016-12-31,ALB,USD,0000915913,2017-02-28,2017-02-27 17:53:25,2016,FY,680769000,226169000,21121000,17031000,239195000,-42816000,25974000,43953000,212084000,-448761000,733403000,-196654000,3116837000,0,305000,0,2920488000,-1416023000,0,0,-135353000,-28648000,-1577903000,-19966000,2056022000,2269756000,213734000,733403000,-196654000,536749000,https://www.sec.gov/Archives/edgar/data/915913/000091591317000010/0000915913-17-000010-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591317000010/a1231201610-kdocument.htm
2015-12-31,ALB,USD,0000915913,2016-02-29,2016-02-29 17:50:14,2015,FY,360064000,260076000,-136298000,15188000,-41534000,-8788000,27649000,23745000,-84140000,-96686000,360689000,-227649000,-1991451000,0,998000,57550000,-2160552000,-278276000,0,0,-119302000,-80868000,-478325000,2154000,-2276034000,213734000,2489768000,360689000,-227649000,133040000,https://www.sec.gov/Archives/edgar/data/915913/000091591316000041/0000915913-16-000041-index.htm,https://www.sec.gov/Archives/edgar/data/915913/000091591316000041/a1231201510-kdocument.htm
