date,open,high,low,close,volume,sma,ema,rsi,wma,dema,tema,williams,adx,standarddeviation
2026-01-02 00:00:00,683.37,683.5,610.58,618.32,5611203,442.6944841269839,643.8676627302574,39.41414618146449,692.9630476190478,699.9264203448258,695.7124054911645,-59.20557973882071,16.78916601844761,27.74738400282088
2025-12-31 00:00:00,693.71,698.79,672.28,673.82,1930019,441.5717063492061,644.9104244743495,50.04074110144538,700.4502380952381,708.8548010023727,695.6613254151574,-29.854425375563903,17.1806018947208,22.93482776804745
2025-12-30 00:00:00,697.89,699.73,683.62,693.71,2249106,440.2278571428569,643.7304417998332,54.97303359248446,702.5525714285714,710.9713700961813,693.9161623516582,-17.81190945277631,17.532099840767813,24.386937789521678
2025-12-29 00:00:00,705.03,705.39,682,698.82,3222400,438.85095238095215,641.6904598324794,56.296796494862534,702.4267142857144,710.4697974668893,691.5164185639017,-15.75730770777208,17.766979015709506,29.04460591486826
2025-12-26 00:00:00,727.71,732,708.2,714.23,1766931,437.43432539682516,639.3586418664581,60.36741233234694,701.3411428571429,709.1121155565238,688.8945642070661,-9.561336496321006,18.011253357648865,35.33340208287337
2025-12-24 00:00:00,727.85,734.77,721.55,727.5,947400,435.96841269841246,636.302668065089,64.07189534398563,698.1790952380953,705.3862406717587,685.7356255480114,-4.2258051545977215,17.957955195316238,41.014806506309405
2025-12-23 00:00:00,727.38,737,710.25,728.45,2229400,434.43464285714265,632.5803279861132,64.33433888501904,692.9367142857143,699.3404490820487,682.0933883493217,-3.8438341843914383,17.73596673668372,47.76987214762041
2025-12-22 00:00:00,731.97,738.01,722.03,733.6,3192627,432.80880952380926,628.6672801488116,65.68877466748876,686.8007619047619,692.434899124808,678.3296907034096,-1.7731494511680144,17.505098739705904,51.85208847047534
2025-12-19 00:00:00,702,732,700,721.37,7834000,431.1400396825395,624.3843119916203,64.01833265128778,679.1584285714285,684.0049667759286,674.3155864751409,-4.37989287185826,17.120252363984633,58.01883818855735
2025-12-18 00:00:00,675,704.13,674,694.37,3596900,429.6182936507935,620.4257124810741,60.02907588787248,671.7258571428571,676.2949728943865,670.5701998111298,-13.66564223466511,16.762519075309758,62.55093249504758
2025-12-17 00:00:00,684.59,688.99,656.87,657.13,2997200,428.22777777777765,617.4075782966281,53.41413274863866,666.082238095238,671.4233866735314,667.5444136714137,-29.343661853239606,16.59614827240008,66.00338988264163
2025-12-16 00:00:00,668.5,682.94,654,677.3,3233200,426.9076984126983,615.7862549617967,58.26356045588437,663.3609047619046,671.1023784631437,665.5615738308794,-20.852102892266274,16.54235617866855,69.88840421700871
2025-12-15 00:00:00,682.57,691.9,661.56,675.17,3776116,425.51448412698403,613.2754898581966,57.88865440604309,658.0613333333332,667.8870414785596,662.911779290537,-21.748831726518787,16.534651636248977,71.53012620392893
2025-12-12 00:00:00,714.28,716.3,668.74,670.67,4171400,424.17734126984124,610.7491833217964,57.133256510957295,652.4052380952381,664.5514802323058,660.2540060569625,-23.64332926367199,16.44270347165227,71.7173230049756
2025-12-11 00:00:00,697,723.49,696,716.98,3575240,422.78999999999996,608.303435702278,68.95297864836434,646.632380952381,661.4111707452913,657.6596164462142,-4.146844609102017,16.267746844805977,71.67803035100783
2025-12-10 00:00:00,717.16,721.42,698.51,703.28,3577800,421.3041269841269,603.867657567677,67.08225577056331,635.8199047619047,651.4792300794147,653.5979910429157,-9.914537111101783,15.77224871574032,67.48475693814123
2025-12-09 00:00:00,689.59,726.83,684,724.62,3938639,420.1065873015872,599.8100109377863,73.48679658773142,625.7961428571429,642.3313205666622,649.8490468796064,-0.9304087904685876,15.227199321964914,63.48359295715705
2025-12-08 00:00:00,697.68,706.69,683.53,689.76,3008400,418.7353571428571,594.7157256699409,68.99693135031023,613.3909523809523,629.2245591825696,645.362748254318,-7.78784672708039,14.660347952438489,57.94374698576198
2025-12-05 00:00:00,687.45,702.3,678.69,691.94,3520410,417.4811507936507,590.8363675340202,69.68216258350834,603.973238095238,619.5096294241353,641.8188878196519,-4.86384976525817,14.197279999832222,54.06439580722235
2025-12-04 00:00:00,671.28,698.47,668.48,683.78,4972000,416.1899206349206,586.7096886578577,68.59820876909039,594.0118095238096,608.4419409395313,638.1198170545005,-7.022995649471747,13.743642794271608,49.45966078533092
2025-12-03 00:00:00,654.87,667.09,645,662.21,3000700,414.8280555555555,582.7476351336885,65.5773367269811,584.5097619047618,597.317688386068,634.5743044338142,-9.185924369747903,13.295721567843854,44.88050470694376
2025-12-02 00:00:00,632.53,679.7,631.19,653,5200000,413.53654761904767,579.5042733024104,64.21232561474602,576.8070952380951,587.9925546673729,631.589898816323,-14.023109243697501,13.032137226841293,41.61437811622325
2025-12-01 00:00:00,588.13,624.73,576,623.59,4544300,412.24908730158734,576.5044477229169,59.44360631469648,569.8822380952381,578.9601840106127,628.8053465045957,-27.684437264404938,12.758009512198631,40.036560154438845
2025-11-28 00:00:00,589.79,599.59,583.4,599.48,1825500,411.0831349206349,574.5825884463012,54.865399735593826,565.8237619047619,573.0477120282238,626.8338039020505,-40.66774367259019,12.865371097998558,40.882626309962035
2025-11-26 00:00:00,565.76,590.54,563.5,586.37,3435945,409.9724603174603,573.5663675665584,52.13734127648016,564.1621428571428,569.8575141409605,625.5318950210333,-47.727517501346256,13.181771029280124,41.61411204146978
2025-11-25 00:00:00,555.12,557.77,535.85,556.03,2757700,408.9682539682539,573.0437703243771,44.99246983256729,563.9625714285713,568.1612831942016,624.5814483718569,-64.06569736133551,13.587236049559367,42.97254024083287
2025-11-24 00:00:00,525.47,564.8,523,559.8,5008900,408.0246428571429,573.7382099294538,45.78101044108246,566.989619047619,570.494454332594,624.5090079423454,-62.035541195476604,13.960729752934368,43.41347191828823
2025-11-21 00:00:00,521.65,529.98,489.3,520.26,6031825,407.0937698412699,574.3071164571866,34.621974971769944,570.0542857142856,572.5717428541931,624.3037381256602,-83.32794830371569,14.34916320444437,44.50809138797125
2025-11-20 00:00:00,554.25,562.56,519.2,520.82,4432600,406.30380952380955,576.5131212105412,34.71594099743308,577.3596190476192,580.3384816150016,625.2686970979587,-98.9602053915276,14.420298714180701,41.691463202914825
2025-11-19 00:00:00,530.11,545.26,525.43,530.05,4006400,405.41960317460325,578.7863098313796,36.22047552501807,584.939619047619,588.8504459701464,626.2182692883963,-94.7385620915033,14.74101267845766,37.93476031293727
2025-11-18 00:00:00,533.36,541.8,522,526.01,3927300,404.47134920634926,580.7755469673543,35.076893045166074,591.8061428571428,596.9802865901388,626.8905666471168,-97.37908496732027,14.900673453695005,35.38120380583454
2025-11-17 00:00:00,554.45,558.94,532.31,539.27,3908600,403.51293650793656,583.0108754150015,37.10453211738697,599.184238095238,606.5090567321746,627.6799448198673,-92.96575342465755,15.031640112553143,32.90528392219098
2025-11-14 00:00:00,534.34,570.99,529,557.7,4173200,402.49980158730165,584.796217268675,40.09587618469136,605.4264761904761,615.1856225818392,628.0669955337437,-80.34246575342463,15.249911395054315,30.74566412927195
2025-11-13 00:00:00,579.44,580.43,542.48,556.15,5190940,401.43365079365077,585.9021853204576,39.71633339251368,610.1116190476191,622.1970819055016,627.8875902055333,-89.68457591306975,15.476913528855537,28.83570207225758
2025-11-12 00:00:00,602,603,578,584.86,4444700,400.3633333333333,587.1165602314968,44.57368295016791,615.180238095238,630.1160166051659,627.7326189906826,-70.49346993039805,15.817433371899124,26.394898650117984
