symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
BLDR,2028-12-31,17205611528,17205870509,17205741019,2304410371,2304445057,2304427714,1975219581,1975249312,1975234446,1153437342,1252362074,1195749010,3442600161,3442651980,3442626071,10.05,10.52582,9.69438,1,5
BLDR,2027-12-31,16190175319,16225193017,16207684168,2168409292,2173099340,2170754316,1858646596,1862666659,1860656628,850415506,1363381123,1106898314.5,3239425700,3246432247,3242928974,8.36013,11.45891,7.14755,13,7
BLDR,2026-12-31,14984320588,15616742560,15280130866,2006904765,2091607349,2046523716,1720213396,1792816003,1754172680,626096561,851041340,738568950.5,2998151178,3124689894,3057338642,6.5016,7.15281,5.2622,15,11
BLDR,2025-12-31,15199695792,15339877440,15289812566,2035750753,2054525793,2047820421,1744938661,1761031640,1755284148,823816337,858240820,841028578.5,3041244718,3069293089,3059275814,7.05369,7.21332,6.92399,15,11
BLDR,2024-12-31,16301246533,16650844345,16471051185,2183285465,2230108377,2206028022,1871397671,1911531812,1890891397,1299946935,1333161392,1316554163.5,3261649483,3331599074,3295624999,11.07015,11.20492,10.92576,11,10
BLDR,2023-12-31,16569192997,17653138590,17032818000,2219172514,2364349305,2281267503,1902158165,2026596087,1955382729,1321062316,1434362212,1405021000,3315261791,3532144014,3408026614,11.51053,12.05549,11.10323,9,4
BLDR,2022-12-30,22089260874,23423271064,22622237882,2616490943,3924736416,3270613680,2326983240,3490474861,2908729051,1689780930,2534671397,2112226164,2360890884,3541336327,2951113606,17.54207,18.34956,17.00479,7,5
BLDR,2021-12-30,19095032665,20248216029,19555763943,2557467443,2711917501,2619174865,2192126816,2324513297,2245019179,1024214352,1105211178,1056574533,3820646678,4051382403,3912832508,8.88027,9.28905,8.60829,7,4
BLDR,2020-12-30,8667214947,9190643645,8876340382,362021547,543032321,452526934,296103995,444155992,370129994,167732017,251598026,209665022,945014284,1417521426,1181267855,2.677,2.80023,2.59501,6,4
BLDR,2019-12-30,7108281446,7537563346,7279792417,290129044,435193566,362661305,230898775,346348163,288623469,131175294,196762941,163969118,932871321,1399306982,1166089152,2.045,2.13914,1.98237,4,5
BLDR,2018-12-30,7577291685,8034897957,7760119091,329808627,494712940,412260784,262191022,393286532,327738777,146789112,220183668,183486390,1073761275,1610641912,1342201594,1.84378,1.92865,1.78731,5,4
BLDR,2017-12-30,6786822441,7196690854,6950577143,264174552,396261830,330218192,201087702,301631554,251359628,16789937,61703606,39246772,984350016,1476525026,1230437521,1.03332,1.08089,1.00167,7,6
BLDR,2016-12-30,6170384628,6543025253,6319265714,229234368,343851554,286542961,151402247,227103371,189252809,52374862,96957294,74666078,931502265,1397253400,1164377833,0.92476,0.96733,0.89644,12,13
BLDR,2015-12-30,3488482081,3699157787,3572653333,467225141,495441708,478498505,400480860,424666620,410143795,41904756,45218349,43229003,697996055,740149292,714837535,0.36333,0.38005,0.3522,9,8
BLDR,2013-12-30,1943584761,2915377142,2429480952,53985600,80978400,67482000,44729180,67093770,55911475,-123333100,-72032100,-97682600,263752660,395628990,329690825,-0.17,-0.11,-0.23,14,14
BLDR,2012-12-30,775583375,1163375063,969479219,-2309336,251815,-1028760,-10777418,-7091612,-8934515,-62708295,-41805530,-52256913,155435753,233153631,194294692,-0.32,-0.26,-0.38,19,19
BLDR,2011-12-30,756105846,1134158769,945132308,-45660276,-30440184,-38050230,-53572756,-35715170,-44643963,-92400806,-61600537,-77000672,182562807,273844211,228203509,-0.56,-0.45,-0.67,18,18
BLDR,2010-12-30,621961933,932942900,777452417,-63296998,-42197998,-52747498,-81798798,-54532531,-68165665,-122106679,-81404452,-101755566,168652742,252979113,210815928,-0.71,-0.58,-0.84,13,13
BLDR,2009-12-30,682771570,1024157356,853464463,-67916595,-45277730,-56597163,-88444845,-58963230,-73704038,-93835836,-57652812,-75744324,194472209,291708314,243090262,-2.09,-1.68,-2.5,20,20
BLDR,2008-12-30,755323990,1132985986,944154988,-162796423,-108530948,-135663686,-147094530,-98063019,-122578775,-165204287,-110136190,-137670239,214442841,321664262,268053552,-1.585,-1.26,-1.91,13,13
BLDR,2007-12-30,6145398250,9218097375,7681747813,-43710955,-9470883,-26590919,-45150765,-10526781,-27838773,-55809908,-31341481,-43575695,540762803,811144204,675953504,0.92,1.23,0.61,15,15
BLDR,2006-12-30,2378384552,3567576828,2972980690,104949246,157423871,131186559,107645031,161467549,134556290,51468658,77202988,64335823,370604398,555906598,463255498,2.245,2.69,1.8,11,11
