holder,shares,dateReported,change
Korea Investment CORP,19300,2025-09-30,-8404
"Freshford Capital Management, LLC",19291,2025-09-30,7332
FRONTIER CAPITAL MANAGEMENT CO LLC,18943,2025-09-30,-14227
DekaBank Deutsche Girozentrale,18508,2025-09-30,0
"BNP PARIBAS ARBITRAGE, SNC",18301,2025-09-30,-705
CAPITAL FUND MANAGEMENT S.A.,18049,2025-09-30,18049
RIVERBRIDGE PARTNERS LLC,17273,2025-09-30,-743
Freestone Grove Partners LP,16704,2025-09-30,16704
"Asset Management One Co., Ltd.",16608,2025-09-30,-197
AQR CAPITAL MANAGEMENT LLC,16511,2025-09-30,-41401
VICTORY CAPITAL MANAGEMENT INC,16510,2025-09-30,-16391
"TRAN CAPITAL MANAGEMENT, L.P.",16222,2025-09-30,5731
"Rakuten Investment Management, Inc.",16066,2025-09-30,16066
"Petrus Trust Company, LTA",15704,2025-09-30,15704
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,15652,2025-09-30,-1322
Aware Super Pty Ltd as trustee of Aware Super,15625,2025-09-30,0
LOS ANGELES CAPITAL MANAGEMENT LLC,15593,2025-09-30,-1697
"Ensign Peak Advisors, Inc",15535,2025-09-30,-2955
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",15516,2025-09-30,-81
AMERIPRISE FINANCIAL INC,15397,2025-09-30,-10657
"NATIXIS ADVISORS, L.P.",14721,2025-09-30,3302
DOCK STREET ASSET MANAGEMENT INC,14545,2025-09-30,-464
"Allspring Global Investments Holdings, LLC",14485,2025-09-30,-31602
APG Asset Management N.V.,14483,2025-09-30,0
Allianz Asset Management GmbH,14084,2025-09-30,-6601
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",14072,2025-09-30,-200
VOYA INVESTMENT MANAGEMENT LLC,14041,2025-09-30,-24056
Mitsubishi UFJ Trust & Banking Corp,13858,2025-09-30,-6465
"TCFG WEALTH MANAGEMENT, LLC",13614,2025-09-30,13614
STATE OF WISCONSIN INVESTMENT BOARD,13347,2025-09-30,-1093
United Super Pty Ltd in its capacity as Trustee for the Construction & Building Unions Superannuation Fund,13266,2025-09-30,-300
BURNEY CO/,13238,2025-09-30,-723
BNP Paribas Asset Management Holding S.A.,13235,2025-09-30,8333
PRUDENTIAL FINANCIAL INC,13202,2025-09-30,-633
"JANE STREET GROUP, LLC",13164,2025-09-30,13164
Tairen Capital Ltd,13050,2025-09-30,13050
abrdn plc,12936,2025-09-30,-664
"ALTA FOX CAPITAL MANAGEMENT, LLC",12900,2025-09-30,12900
ROYAL LONDON ASSET MANAGEMENT LTD,12514,2025-09-30,-57
Universal- Beteiligungs- und Servicegesellschaft mbH,12305,2025-09-30,1791
"Chevy Chase Trust Holdings, LLC",12277,2025-09-30,-608
NEW YORK STATE COMMON RETIREMENT FUND,12161,2025-09-30,-2400
FCF Advisors LLC,12114,2025-09-30,2887
MACQUARIE GROUP LTD,11894,2025-09-30,-3421
11 Capital Partners LP,11495,2025-09-30,725
Swedbank AB,11463,2025-09-30,-742
STIFEL FINANCIAL CORP,11408,2025-09-30,-1826
DANSKE BANK A/S,11397,2025-09-30,-8837
Point72 (DIFC) Ltd,11294,2025-09-30,11195
TD ASSET MANAGEMENT INC,11252,2025-09-30,-23684
Andra AP-fonden,11200,2025-09-30,-9800
Illinois Municipal Retirement Fund,11168,2025-09-30,245
WHITTIER TRUST CO,11152,2025-09-30,-2939
"Warther Private Wealth, LLC",10924,2025-09-30,10924
Treasurer of the State of North Carolina,10539,2025-09-30,-3498
Handelsbanken Fonder AB,10476,2025-09-30,-144
SEI INVESTMENTS CO,10374,2025-09-30,-61838
KING LUTHER CAPITAL MANAGEMENT CORP,10237,2025-09-30,-3204
Hudson Bay Capital Management LP,10211,2025-09-30,-8791
"CI Private Wealth, LLC",10107,2025-09-30,-5289
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",9685,2025-09-30,460
LPL Financial LLC,9671,2025-09-30,-4649
TORONTO DOMINION BANK,9320,2025-09-30,-996
Mn Services Vermogensbeheer B.V.,9200,2025-09-30,100
Delta Global Management LP,9024,2025-09-30,6950
Quinn Opportunity Partners LLC,9000,2025-09-30,3950
"Solidarity Wealth, LLC",8788,2025-09-30,870
KLP KAPITALFORVALTNING AS,8640,2025-09-30,10
"Pacer Advisors, Inc.",8639,2025-09-30,2486
Main Street Research LLC,8627,2025-09-30,-2097
"SG Americas Securities, LLC",8576,2025-09-30,5108
State of New Jersey Common Pension Fund D,8471,2025-09-30,257
FIRETRAIL INVESTMENTS PTY LTD,8386,2025-09-30,5205
NATIONAL BANK OF CANADA /FI/,8337,2025-09-30,-13115
GENEVA CAPITAL MANAGEMENT LLC,8328,2025-09-30,255
"Resona Asset Management Co.,Ltd.",8173,2025-09-30,-891
BI Asset Management Fondsmaeglerselskab A/S,8126,2025-09-30,276
"Rafferty Asset Management, LLC",8082,2025-09-30,131
Skandinaviska Enskilda Banken AB (publ),7972,2025-09-30,-2227
"BARLOW WEALTH PARTNERS, INC.",7858,2025-09-30,3001
"NICHOLAS COMPANY, INC.",7829,2025-09-30,7829
Lansforsakringar Fondforvaltning AB (publ),7727,2025-09-30,277
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,7372,2025-09-30,-3752
SCHRODER INVESTMENT MANAGEMENT GROUP,7329,2025-09-30,-48422
Arizona State Retirement System,7159,2025-09-30,22
"COMMONWEALTH EQUITY SERVICES, LLC",7025,2025-09-30,-184
Spence Asset Management,7008,2025-09-30,191
COMERICA BANK,6875,2025-09-30,-974
"MetLife Investment Management, LLC",6865,2025-09-30,-223
Vestcor Inc,6838,2025-09-30,-2753
"Biondo Investment Advisors, LLC",6732,2025-09-30,155
MONETA GROUP INVESTMENT ADVISORS LLC,6599,2025-09-30,-264
STATE OF MICHIGAN RETIREMENT SYSTEM,6500,2025-09-30,-100
Laurion Capital Management LP,6469,2025-09-30,6469
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,6250,2025-09-30,5281
Cetera Investment Advisers,6241,2025-09-30,-898
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,6150,2025-09-30,-600
Czech National Bank,6097,2025-09-30,147
Investidor Profissional Gestao de Recursos Ltda.,6021,2025-09-30,6021
"State of Tennessee, Treasury Department",5990,2025-09-30,-788
Quantinno Capital Management LP,5925,2025-09-30,286
Zurcher Kantonalbank (Zurich Cantonalbank),5876,2025-09-30,151
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,5764,2025-09-30,-206
"Bank Julius Baer & Co. Ltd, Zurich",5699,2025-09-30,-3424
Qube Research & Technologies Ltd,5639,2025-09-30,3746
TITAN GLOBAL CAPITAL MANAGEMENT USA LLC,5606,2025-09-30,-200
AMALGAMATED BANK,5584,2025-09-30,-44
Mediolanum International Funds Ltd,5440,2025-09-30,1058
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",5413,2025-09-30,-3482
WHITTIER TRUST CO OF NEVADA INC,5372,2025-09-30,-1779
Liontrust Investment Partners LLP,5361,2025-09-30,0
FORSTA AP-FONDEN,5300,2025-09-30,-3600
UniSuper Management Pty Ltd,5292,2025-09-30,170
Taylor Hoffman Capital Management LLC,5245,2025-09-30,22
"XPONANCE, INC.",5242,2025-09-30,-153
CARDEROCK CAPITAL MANAGEMENT INC,5209,2025-09-30,560
PLATINUM INVESTMENT MANAGEMENT LTD,5159,2025-09-30,5159
ProShare Advisors LLC,5126,2025-09-30,-972
Retirement Systems of Alabama,5120,2025-09-30,-103
Assenagon Asset Management S.A.,5114,2025-09-30,-11307
MACKENZIE FINANCIAL CORP,5093,2025-09-30,-1675
Robeco Institutional Asset Management B.V.,5092,2025-09-30,-3885
"ADVISOR GROUP HOLDINGS, INC.",5064,2025-09-30,3898
Man Group plc,5043,2025-09-30,-45757
"Capital International, Inc./CA/",5039,2025-09-30,5039
"4D Advisors, LLC",5000,2025-09-30,5000
Creative Planning,4930,2025-09-30,224
"Pathstone Holdings, LLC",4870,2025-09-30,-40
Verition Fund Management LLC,4783,2025-09-30,-1812
Katamaran Capital LLP,4726,2025-09-30,2196
PUBLIC SECTOR PENSION INVESTMENT BOARD,4712,2025-09-30,-2768
IFM Investors Pty Ltd,4708,2025-09-30,-37
DnB Asset Management AS,4698,2025-09-30,314
RITHOLTZ WEALTH MANAGEMENT,4696,2025-09-30,254
CAISSE DE DEPOT ET PLACEMENT DU QUEBEC,4623,2025-09-30,-14750
KORNITZER CAPITAL MANAGEMENT INC /KS,4610,2025-09-30,0
"PNC FINANCIAL SERVICES GROUP, INC.",4578,2025-09-30,507
"HANTZ FINANCIAL SERVICES, INC.",4572,2025-09-30,-1075
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",4563,2025-09-30,-1123
Varma Mutual Pension Insurance Co,4500,2025-09-30,400
"Marks Group Wealth Management, Inc",4498,2025-09-30,-207
"Vident Advisory, LLC",4427,2025-09-30,592
SILVERCREST ASSET MANAGEMENT GROUP LLC,4296,2025-09-30,793
"KNIGHTSBRIDGE ASSET MANAGEMENT, LLC",4229,2025-09-30,-12
WELLINGTON MANAGEMENT GROUP LLP,4063,2025-09-30,-3274
PEAK6 LLC,4063,2025-09-30,4061
USS Investment Management Ltd,4032,2025-09-30,0
"THREADGILL FINANCIAL, LLC",3966,2025-09-30,3798
BANK OF NOVA SCOTIA,3955,2025-09-30,-6763
HRT FINANCIAL LP,3896,2025-09-30,1516
Fortis Capital Management LLC,3895,2025-09-30,377
Utah Retirement Systems,3885,2025-09-30,-26
Daiwa Securities Group Inc.,3885,2025-09-30,-2834
South Dakota Investment Council,3841,2025-09-30,3540
Police & Firemen's Retirement System of New Jersey,3802,2025-09-30,181
VIRGINIA RETIREMENT SYSTEMS ET AL,3800,2025-09-30,-42800
SAWGRASS ASSET MANAGEMENT LLC,3761,2025-09-30,3761
"MOORE CAPITAL MANAGEMENT, LP",3744,2025-09-30,3744
"Mirae Asset Global Investments Co., Ltd.",3735,2025-09-30,-3272
"NISA INVESTMENT ADVISORS, LLC",3719,2025-09-30,-271
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,3505,2025-09-30,-138
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,3498,2025-09-30,-345
M&T BANK CORP,3482,2025-09-30,-633
"Vanguard Personalized Indexing Management, LLC",3468,2025-09-30,-264
AdvisorShares Investments LLC,3461,2025-09-30,-42
SeaTown Holdings Pte. Ltd.,3450,2025-09-30,3450
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",3411,2025-09-30,2061
OPPENHEIMER ASSET MANAGEMENT INC.,3409,2025-09-30,514
CIBC Asset Management Inc,3385,2025-09-30,2
"Caprock Group, LLC",3376,2025-09-30,3376
CIBC WORLD MARKET INC.,3294,2025-09-30,2309
Janney Montgomery Scott LLC,3291,2025-09-30,-848
COMMERCE BANK,3282,2025-09-30,-3
"Sumitomo Mitsui DS Asset Management Company, Ltd",3227,2025-09-30,54
TRUIST FINANCIAL CORP,3221,2025-09-30,27
Alberta Investment Management Corp,3200,2025-09-30,500
TEACHER RETIREMENT SYSTEM OF TEXAS,3191,2025-09-30,-519
Woodline Partners LP,3172,2025-09-30,539
BLAIR WILLIAM & CO/IL,3169,2025-09-30,-92
Atom Investors LP,3116,2025-09-30,-926
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,3042,2025-09-30,-12
"Edgestream Partners, L.P.",2910,2025-09-30,2910
ARGENT CAPITAL MANAGEMENT LLC,2863,2025-09-30,-886
"YOUSIF CAPITAL MANAGEMENT, LLC",2837,2025-09-30,-234
"Bridgewater Associates, LP",2829,2025-09-30,2829
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,2756,2025-09-30,654
"Sawyer & Company, Inc",2694,2025-09-30,0
Roundview Capital LLC,2674,2025-09-30,-35
Wealthfront Advisers LLC,2651,2025-09-30,-144
ALGERT GLOBAL LLC,2643,2025-09-30,109
"Quantum Capital Management, LLC / NJ",2642,2025-09-30,-8
"State of Alaska, Department of Revenue",2623,2025-09-30,-115
"Baird Financial Group, Inc.",2618,2025-09-30,-50
PRUDENTIAL PLC,2612,2025-09-30,72
OMERS ADMINISTRATION Corp,2606,2025-09-30,0
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,2602,2025-09-30,-188
YACKTMAN ASSET MANAGEMENT LP,2534,2025-09-30,2534
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,2489,2025-09-30,-136
"Inspire Investing, LLC",2476,2025-09-30,31
"FRED ALGER MANAGEMENT, LLC",2471,2025-09-30,-29136
US BANCORP \DE\,2449,2025-09-30,-168
B. Metzler seel. Sohn & Co. AG,2425,2025-09-30,384
CREDIT AGRICOLE S A,2423,2025-09-30,2423
"WOLVERINE TRADING, LLC",2403,2025-09-30,-883
"TWO SIGMA ADVISERS, LP",2400,2025-09-30,-2300
"Gotham Asset Management, LLC",2399,2025-09-30,985
"BOKF, NA",2377,2025-09-30,-18
"Berger Financial Group, Inc",2339,2025-09-30,-3
UNIVEST FINANCIAL Corp,2322,2025-09-30,2195
FIRST TRUST ADVISORS LP,2311,2025-09-30,-7533
CHILTON INVESTMENT CO INC.,2254,2025-09-30,2254
Taikang Asset Management (Hong Kong) Co Ltd,2252,2025-09-30,153
"Financial Advisors Network, Inc.",2230,2025-09-30,121
"Empowered Funds, LLC",2206,2025-09-30,159
Tredje AP-fonden,2197,2025-09-30,112
INTECH INVESTMENT MANAGEMENT LLC,2152,2025-09-30,-32149
"Atria Investments, Inc",2141,2025-09-30,-2229
Motley Fool Asset Management LLC,2103,2025-09-30,480
Candriam S.C.A.,2067,2025-09-30,-8099
Ethic Inc.,2052,2025-09-30,-1005
BNP PARIBAS,2021,2025-09-30,1760
"Advisory Services Network, LLC",2016,2025-09-30,8
"Toroso Investments, LLC",2015,2025-09-30,-16614
Vinva Investment Management Ltd,2003,2025-09-30,473
"Koa Wealth Management, LLC",2002,2025-09-30,225
HANCOCK WHITNEY CORP,1964,2025-09-30,-418
"Mariner, LLC",1954,2025-09-30,-4905
TOKIO MARINE ASSET MANAGEMENT CO LTD,1947,2025-09-30,1027
Engineers Gate Manager LP,1939,2025-09-30,-887
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,1871,2025-09-30,0
"First National Advisers, LLC",1861,2025-09-30,110
"Clear Harbor Asset Management, LLC",1858,2025-09-30,1621
FIRST NATIONAL BANK OF OMAHA,1807,2025-09-30,1807
KP Management LLC,1800,2025-09-30,-100
"CHOREO, LLC",1794,2025-09-30,-69
NEOS Investment Management LLC,1783,2025-09-30,616
MIZUHO SECURITIES USA LLC,1748,2025-09-30,61
STEPHENS INC /AR/,1682,2025-09-30,-11
Cerity Partners LLC,1651,2025-09-30,-478
"Envestnet Portfolio Solutions, Inc.",1625,2025-09-30,-605
Field & Main Bank,1625,2025-09-30,-25
JENSEN INVESTMENT MANAGEMENT INC,1620,2025-09-30,1620
Settian Capital LP,1600,2025-09-30,0
Alaethes Wealth LLC,1565,2025-09-30,143
"Accretive Wealth Partners, LLC",1551,2025-09-30,14
"Knollwood Investment Advisory, LLC",1550,2025-09-30,0
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",1546,2025-09-30,1546
1832 Asset Management L.P.,1518,2025-09-30,132
"Linden Thomas Advisory Services, LLC",1505,2025-09-30,44
"PineBridge Investments, L.P.",1498,2025-09-30,-120
Kentucky Retirement Systems,1471,2025-09-30,-49
BESSEMER GROUP INC,1468,2025-09-30,802
Palestra Capital Management LLC,1463,2025-09-30,1463
"WILEY BROS.-AINTREE CAPITAL, LLC",1443,2025-09-30,93
TEMA ETFS LLC,1442,2025-09-30,616
"TWO SIGMA SECURITIES, LLC",1426,2025-09-30,1152
"Ascent Wealth Partners, LLC",1426,2025-09-30,1426
Federation des caisses Desjardins du Quebec,1426,2025-09-30,-2575
"PRESCOTT GROUP CAPITAL MANAGEMENT, L.L.C.",1417,2025-09-30,-800
"Wealth Advisory Solutions, LLC",1410,2025-09-30,1410
HARTFORD INVESTMENT MANAGEMENT CO,1407,2025-09-30,-65
"Summit Trail Advisors, LLC",1382,2025-09-30,1126
"HighTower Advisors, LLC",1373,2025-09-30,-2234
"DIVERSIFY WEALTH MANAGEMENT, LLC",1370,2025-09-30,38
"ERn Financial, LLC",1368,2025-09-30,1
Suncoast Equity Management,1365,2025-09-30,44
STRS OHIO,1360,2025-09-30,-4508
"Norinchukin Bank, The",1360,2025-09-30,-417
"Vestmark Advisory Solutions, Inc.",1358,2025-09-30,-59
Brookstone Capital Management,1349,2025-09-30,1150
Aspen Investment Management Inc,1337,2025-09-30,40
KEYBANK NATIONAL ASSOCIATION/OH,1336,2025-09-30,26
Vontobel Holding Ltd.,1336,2025-09-30,476
"New Age Alpha Advisors, LLC",1318,2025-09-30,-176
Louisiana State Employees Retirement System,1300,2025-09-30,0
OSTERWEIS CAPITAL MANAGEMENT INC,1298,2025-09-30,-1
MERCER GLOBAL ADVISORS INC /ADV,1279,2025-09-30,335
PITCAIRN CO,1279,2025-09-30,-421
"SECURIAN ASSET MANAGEMENT, INC",1253,2025-09-30,-55
FIRST FINANCIAL BANKSHARES INC,1250,2025-09-30,1250
"Dai-Ichi Life Insurance Company, Ltd",1242,2025-09-30,-1302
"Ameritas Investment Partners, Inc.",1239,2025-09-30,-76
Gulf International Bank (UK) Ltd,1226,2025-09-30,-22
Sterling Capital Management LLC,1219,2025-09-30,-1682
"INVESCO, LLC",1215,2025-09-30,2
Aster Capital Management (DIFC) Ltd,1214,2025-09-30,1214
CABOT WEALTH MANAGEMENT INC,1212,2025-09-30,-867
Investment Management Corp of Ontario,1200,2025-09-30,-901
Maryland State Retirement & Pension System,1178,2025-09-30,23
"Apollon Wealth Management, LLC",1174,2025-09-30,478
COLDSTREAM CAPITAL MANAGEMENT INC,1170,2025-09-30,23
OSSIAM,1152,2025-09-30,35
"MML INVESTORS SERVICES, LLC",1130,2025-09-30,-2640
"Metis Global Partners, LLC",1128,2025-09-30,65
Virtu Financial LLC,1124,2025-09-30,593
"Sender Co & Partners, Inc.",1122,2025-09-30,1122
NOMURA HOLDINGS INC,1115,2025-09-30,773
JOHNSON INVESTMENT COUNSEL INC,1103,2025-09-30,-1
K.J. Harrison & Partners Inc,1100,2025-09-30,0
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,1100,2025-09-30,0
"Banco Santander, S.A.",1093,2025-09-30,213
Banque Cantonale Vaudoise,1075,2025-09-30,-321
"Procyon Advisors, LLC",1072,2025-09-30,505
SCHAPER BENZ & WISE INVESTMENT COUNSEL INC/WI,1069,2025-09-30,0
Jefferies Financial Group Inc.,1056,2025-09-30,1056
E. Ohman J:or Asset Management AB,1045,2025-09-30,0
"Beacon Pointe Advisors, LLC",1029,2025-09-30,1
ALPS ADVISORS INC,1018,2025-09-30,174
FIDUCIARY TRUST CO,1012,2025-09-30,24
AG2R LA MONDIALE GESTION D'ACTIFS,1002,2025-09-30,0
THRIVENT FINANCIAL FOR LUTHERANS,970,2025-09-30,-4759
Phoenix Holdings Ltd.,960,2025-09-30,799
"PRELUDE CAPITAL MANAGEMENT, LLC",960,2025-09-30,960
QUADRANT CAPITAL GROUP LLC,957,2025-09-30,-2
"Tradition Wealth Management, LLC",956,2025-09-30,-352
"Lido Advisors, LLC",955,2025-09-30,-1794
ODDO BHF ASSET MANAGEMENT SAS,945,2025-09-30,-1525
"MITCHELL & PAHL PRIVATE WEALTH, LLC",938,2025-09-30,23
"Ipswich Investment Management Co., Inc.",925,2025-09-30,-62
"Stratos Wealth Partners, LTD.",924,2025-09-30,74
EVERENCE CAPITAL MANAGEMENT INC,920,2025-09-30,0
"Cresset Asset Management, LLC",900,2025-09-30,-373
"Bond & Devick Financial Network, Inc.",900,2025-09-30,30
ALLSTATE CORP,896,2025-09-30,896
"Miracle Mile Advisors, LLC",891,2025-09-30,0
"Redwood Investment Management, LLC",886,2025-09-30,886
"CIBC Private Wealth Group, LLC",883,2025-09-30,-32039
Achmea Investment Management B.V.,874,2025-09-30,0
STANCE CAPITAL LLC,870,2025-09-30,870
Rockefeller Capital Management L.P.,866,2025-09-30,866
"Waterway Wealth Management, LLC",865,2025-09-30,865
"Quantitative Investment Management, LLC",861,2025-09-30,861
REGIONS FINANCIAL CORP,860,2025-09-30,106
"XXEC, Inc.",851,2025-09-30,-1972
XTX Topco Ltd,847,2025-09-30,847
William Allan Corp,840,2025-09-30,840
"Institute for Wealth Management, LLC.",835,2025-09-30,97
Mirador Capital Partners LP,830,2025-09-30,66
Voleon Capital Management LP,830,2025-09-30,642
Generali Asset Management SPA SGR,807,2025-09-30,25
"Cambridge Investment Research Advisors, Inc.",806,2025-09-30,-541
"Index Fund Advisors, Inc.",804,2025-09-30,0
"Interchange Capital Partners, LLC",804,2025-09-30,3
"Wealthspire Advisors, LLC",803,2025-09-30,-253
"Meritas Wealth Management, LLC",790,2025-09-30,-148
"Westmount Partners, LLC",785,2025-09-30,50
LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,779,2025-09-30,779
LORING WOLCOTT & COOLIDGE FIDUCIARY ADVISORS LLP/MA,779,2025-09-30,779
Tower Research Capital LLC (TRC),779,2025-09-30,230
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",765,2025-09-30,-12
ASR Vermogensbeheer N.V.,755,2025-09-30,-327
APG Asset Management US Inc.,752,2025-09-30,0
Financial Network Wealth Management LLC,750,2025-09-30,750
