date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,CARR,USD,0001783180,2025-02-11,2025-02-11 11:14:53,2024,FY,1212000000,1232000000,-352000000,86000000,339000000,-40000000,292000000,0,87000000,-1954000000,563000000,-519000000,-10256000000,-264000000,0,9014000000,-2025000000,-1883000000,0,-1944000000,-670000000,-139000000,-4636000000,217000000,-5881000000,3972000000,9853000000,563000000,-519000000,44000000,https://www.sec.gov/Archives/edgar/data/1783180/000178318025000008/0001783180-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1783180/000178318025000008/carr-20241231.htm
2023-12-31,CARR,USD,0001783180,2024-02-06,2024-02-06 13:07:18,2023,FY,1478000000,491000000,-243000000,71000000,503000000,-161000000,123000000,0,541000000,307000000,2607000000,-439000000,-30000000,-50000000,0,-141000000,-660000000,5493000000,0,-62000000,-620000000,-199000000,4612000000,-233000000,6326000000,9853000000,3527000000,2607000000,-439000000,2168000000,https://www.sec.gov/Archives/edgar/data/1783180/000178318024000009/0001783180-24-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1783180/000178318024000009/carr-20231231.htm
2022-12-31,CARR,USD,0001783180,2023-02-07,2023-02-07 10:57:13,2022,FY,3207000000,328000000,-106000000,65000000,-241000000,-51000000,-173000000,0,-17000000,-1510000000,1743000000,-317000000,2292000000,-194000000,0,-36000000,1745000000,-992000000,0,-1380000000,-509000000,-50000000,-2931000000,-56000000,501000000,3527000000,3026000000,1743000000,-317000000,1426000000,https://www.sec.gov/Archives/edgar/data/1783180/000178318023000012/0001783180-23-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1783180/000178318023000012/carr-20221231.htm
2021-12-31,CARR,USD,0001783180,2022-02-08,2022-02-08 11:58:01,2021,FY,1701000000,338000000,-74000000,92000000,317000000,-144000000,-408000000,0,869000000,-137000000,2237000000,-344000000,-366000000,0,11000000,7000000,-692000000,-551000000,0,-527000000,-417000000,-67000000,-1562000000,-72000000,-89000000,3026000000,3115000000,2237000000,-344000000,1893000000,https://www.sec.gov/Archives/edgar/data/1783180/000178318022000010/0001783180-22-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1783180/000178318022000010/carr-20211231.htm
2020-12-31,CARR,USD,0001783180,2021-02-09,2021-02-09 10:20:48,2020,FY,2006000000,336000000,97000000,77000000,86000000,40000000,-240000000,0,286000000,-910000000,1692000000,-312000000,0,0,1417000000,1000000,1106000000,9850000000,0,0,-138000000,-10393000000,-681000000,46000000,2163000000,3115000000,952000000,1692000000,-312000000,1380000000,https://www.sec.gov/Archives/edgar/data/1783180/000178318021000011/0001783180-21-000011-index.htm,https://www.sec.gov/Archives/edgar/data/1783180/000178318021000011/carr-20201231.htm
2019-12-31,CARR,USD,0001783180,2019-12-31,2019-12-31 00:00:00,2019,FY,2155000000,335000000,-122000000,52000000,-360000000,-106000000,-2000000,0,-252000000,3000000,2063000000,-243000000,0,0,6000000,-22000000,-259000000,-6000000,0,0,0,-1976000000,-1982000000,1000000,-177000000,952000000,1129000000,2063000000,-243000000,1820000000,,
2018-12-31,CARR,USD,0001783180,2018-12-31,2018-12-30 19:00:00,2018,FY,2769000000,357000000,133000000,44000000,-324000000,-278000000,-151000000,0,105000000,-924000000,2055000000,-263000000,-310000000,0,1032000000,-44000000,415000000,120000000,0,0,0,-2747000000,-2627000000,1286000000,1129000000,1129000000,0,2055000000,-263000000,1792000000,,
2017-12-31,CARR,USD,0001783180,2017-12-31,2017-12-31 00:00:00,2017,FY,1267000000,372000000,872000000,34000000,228000000,159000000,-102000000,0,171000000,-675000000,2098000000,-326000000,472000000,0,0,125000000,271000000,-8000000,0,-286000000,0,-1895000000,-2193000000,-176000000,0,0,0,2098000000,-326000000,1772000000,,
