holder,shares,dateReported,change
Bank of New York Mellon Corp,1149768,2025-09-30,-2856
NOMURA HOLDINGS INC,1112781,2025-09-30,1112781
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",985007,2025-09-30,-59942
Unisphere Establishment,948100,2025-09-30,830000
"D. E. Shaw & Co., Inc.",923397,2025-09-30,376507
Swedbank AB,904029,2025-09-30,-284744
Ilex Capital Partners (UK) LLP,875384,2025-09-30,875384
"Russell Investments Group, Ltd.",821852,2025-09-30,-13911
RAYMOND JAMES FINANCIAL INC,807725,2025-09-30,56938
ROYAL BANK OF CANADA,789430,2025-09-30,345649
Amundi,783077,2025-09-30,-548403
"Kovitz Investment Group Partners, LLC",782340,2025-09-30,779497
TD ASSET MANAGEMENT INC,758694,2025-09-30,-45915
DEUTSCHE BANK AG\,731603,2025-09-30,-389979
"Nuveen, LLC",688758,2025-09-30,-17305
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",669996,2025-09-30,148289
BAMCO INC /NY/,663738,2025-09-30,-225716
ENVESTNET ASSET MANAGEMENT INC,647807,2025-09-30,3238
Estuary Capital Management LP,622236,2025-09-30,622236
SCHRODER INVESTMENT MANAGEMENT GROUP,619816,2025-09-30,-145983
Rathbones Group PLC,611662,2025-09-30,-34199
Swiss National Bank,575100,2025-09-30,-30300
DIAMOND HILL CAPITAL MANAGEMENT INC,567243,2025-09-30,567243
SEI INVESTMENTS CO,517004,2025-09-30,-2850
MACKENZIE FINANCIAL CORP,513557,2025-09-30,433311
GOLDMAN SACHS GROUP INC,508601,2025-09-30,-3351840
AQR CAPITAL MANAGEMENT LLC,476399,2025-09-30,385316
"RIVULET CAPITAL, LLC",472750,2025-09-30,472750
BARCLAYS PLC,471430,2025-09-30,-188297
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,470033,2025-09-30,-119542
"Sumitomo Mitsui Trust Holdings, Inc.",463121,2025-09-30,925
"ADAGE CAPITAL PARTNERS GP, L.L.C.",459660,2025-09-30,276500
CONGRESS ASSET MANAGEMENT CO /MA,452293,2025-09-30,-540640
HSBC HOLDINGS PLC,409376,2025-09-30,38199
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",398052,2025-09-30,14316
RHUMBLINE ADVISERS,395469,2025-09-30,2978
Clearline Capital LP,380090,2025-09-30,284921
"Susquehanna Portfolio Strategies, LLC",337469,2025-09-30,337469
CITIGROUP INC,333921,2025-09-30,153572
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,332635,2025-09-30,3705
"Clearbridge Investments, LLC",324688,2025-09-30,39008
WESTWOOD HOLDINGS GROUP INC,320696,2025-09-30,8951
FRONTIER CAPITAL MANAGEMENT CO LLC,318662,2025-09-30,35035
OSSIAM,312028,2025-09-30,306895
BNP Paribas Asset Management Holding S.A.,309860,2025-09-30,-392627
Bellevue Group AG,292265,2025-09-30,-63809
Woodline Partners LP,289908,2025-09-30,4736
Skandinaviska Enskilda Banken AB (publ),276372,2025-09-30,-3480
Man Group plc,276286,2025-09-30,-72871
"BNP PARIBAS ARBITRAGE, SNC",255878,2025-09-30,52811
Triodos Investment Management BV,249750,2025-09-30,1750
Rhenman & Partners Asset Management AB,237000,2025-09-30,67000
STIFEL FINANCIAL CORP,228830,2025-09-30,-1960
PRINCIPAL FINANCIAL GROUP INC,214784,2025-09-30,-6740
FMR LLC,207328,2025-09-30,-10607
RBO & CO LLC,206732,2025-09-30,0
Point72 (DIFC) Ltd,205545,2025-09-30,45648
BANK OF MONTREAL /CAN/,204479,2025-09-30,66875
"RMB Capital Management, LLC",202025,2025-09-30,-67672
Capital International Sarl,187857,2025-09-30,78792
"Sone Capital Management, LLC",183619,2025-09-30,-139474
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,181314,2025-09-30,-10313
Walleye Capital LLC,180787,2025-09-30,-42214
"Mariner, LLC",180620,2025-09-30,5268
Trajan Wealth LLC,179269,2025-09-30,179269
FIRST TRUST ADVISORS LP,177332,2025-09-30,40998
Parkman Healthcare Partners LLC,176523,2025-09-30,-208956
"NICHOLAS COMPANY, INC.",170990,2025-09-30,0
"Rakuten Investment Management, Inc.",165424,2025-09-30,165424
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,164855,2025-09-30,-63
Handelsbanken Fonder AB,163060,2025-09-30,-2801
FIL Ltd,160205,2025-09-30,-213753
Universal- Beteiligungs- und Servicegesellschaft mbH,159502,2025-09-30,6875
AVIVA PLC,158463,2025-09-30,9735
Weiss Asset Management LP,156058,2025-09-30,156058
TOCQUEVILLE ASSET MANAGEMENT L.P.,152445,2025-09-30,42081
"ASSETMARK, INC",152430,2025-09-30,151812
abrdn plc,150892,2025-09-30,19550
"VOLORIDGE INVESTMENT MANAGEMENT, LLC",148894,2025-09-30,-294673
Allianz Asset Management GmbH,146097,2025-09-30,-2657
CITADEL ADVISORS LLC,142498,2025-09-30,-254821
Pictet Asset Management Holding SA,140436,2025-09-30,-845
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",135349,2025-09-30,45957
LPL Financial LLC,135042,2025-09-30,-3049
"State of Tennessee, Treasury Department",134682,2025-09-30,112678
STATE OF WISCONSIN INVESTMENT BOARD,130595,2025-09-30,6440
VOYA INVESTMENT MANAGEMENT LLC,130167,2025-09-30,-13383
BLI - Banque de Luxembourg Investments,119200,2025-09-30,8300
Verition Fund Management LLC,117266,2025-09-30,90988
"Gotham Asset Management, LLC",115818,2025-09-30,103922
CAPITAL INTERNATIONAL LTD /CA/,114124,2025-09-30,43479
COMMERCE BANK,113740,2025-09-30,-5084
GABELLI FUNDS LLC,113000,2025-09-30,2000
PRUDENTIAL FINANCIAL INC,112390,2025-09-30,-2811
BALYASNY ASSET MANAGEMENT L.P.,110609,2025-09-30,-652520
CRAMER ROSENTHAL MCGLYNN LLC,109323,2025-09-30,109323
"NISA INVESTMENT ADVISORS, LLC",106039,2025-09-30,-1219
NEW YORK STATE COMMON RETIREMENT FUND,102850,2025-09-30,-200
PRUDENTIAL PLC,102467,2025-09-30,27888
"Chevy Chase Trust Holdings, LLC",101917,2025-09-30,-3808
GENEVA CAPITAL MANAGEMENT LLC,100181,2025-09-30,-4952
"NFJ INVESTMENT GROUP, LLC",97298,2025-09-30,-1484
"EXENCIAL WEALTH ADVISORS, LLC",97012,2025-09-30,-659
"Capital International, Inc./CA/",96156,2025-09-30,35539
"Brinker Capital Investments, LLC",95303,2025-09-30,-1289
"Integral Health Asset Management, LLC",95000,2025-09-30,25000
DANSKE BANK A/S,93227,2025-09-30,2828
"Point72 Asset Management, L.P.",92337,2025-09-30,-523627
Janney Montgomery Scott LLC,91736,2025-09-30,-5658
NATIONAL BANK OF CANADA /FI/,90962,2025-09-30,-48850
Treasurer of the State of North Carolina,89560,2025-09-30,-3487
CI INVESTMENTS INC.,88457,2025-09-30,-1719
VICTORY CAPITAL MANAGEMENT INC,86796,2025-09-30,-3286209
Trexquant Investment LP,86470,2025-09-30,86470
Mitsubishi UFJ Trust & Banking Corp,84330,2025-09-30,-3578
ROYAL LONDON ASSET MANAGEMENT LTD,84190,2025-09-30,-6887
EDMOND DE ROTHSCHILD HOLDING S.A.,83400,2025-09-30,83400
WINTON GROUP Ltd,83284,2025-09-30,83284
"Fisher Asset Management, LLC",81271,2025-09-30,3281
"Asset Management One Co., Ltd.",81236,2025-09-30,-7077
Quantinno Capital Management LP,79036,2025-09-30,9688
TORONTO DOMINION BANK,78930,2025-09-30,-6681
TRUIST FINANCIAL CORP,76747,2025-09-30,451
Mn Services Vermogensbeheer B.V.,74708,2025-09-30,1200
"PFM Health Sciences, LP",74363,2025-09-30,74363
Laurus Investment Counsel Inc.,70560,2025-09-30,0
KLP KAPITALFORVALTNING AS,69500,2025-09-30,0
Bastion Asset Management Inc.,69395,2025-09-30,-54102
State of New Jersey Common Pension Fund D,68335,2025-09-30,1771
"Vestmark Advisory Solutions, Inc.",68302,2025-09-30,5201
"ADVISOR GROUP HOLDINGS, INC.",67194,2025-09-30,62169
NOMURA ASSET MANAGEMENT CO LTD,64778,2025-09-30,-74
"PNC FINANCIAL SERVICES GROUP, INC.",64736,2025-09-30,-13466
2Xideas AG,64156,2025-09-30,-10888
"Aristotle Atlantic Partners, LLC",64000,2025-09-30,0
"Resona Asset Management Co.,Ltd.",63754,2025-09-30,-4234
Soapstone Management L.P.,63750,2025-09-30,63750
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,62229,2025-09-30,386
COMERICA BANK,60920,2025-09-30,12884
Arizona State Retirement System,59059,2025-09-30,641
BUCKHEAD CAPITAL MANAGEMENT LLC,58930,2025-09-30,7368
"LANDSCAPE CAPITAL MANAGEMENT, L.L.C.",57169,2025-09-30,50418
"NewEdge Wealth, LLC",56479,2025-09-30,-5811
"THOMPSON INVESTMENT MANAGEMENT, INC.",54370,2025-09-30,54370
STATE OF MICHIGAN RETIREMENT SYSTEM,53944,2025-09-30,-400
THRIVENT FINANCIAL FOR LUTHERANS,52941,2025-09-30,-38459
Czech National Bank,50673,2025-09-30,1791
"MetLife Investment Management, LLC",49496,2025-09-30,-1445
PRENTISS SMITH & CO INC,49032,2025-09-30,343
Korea Investment CORP,48015,2025-09-30,-400
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,47910,2025-09-30,-1136
Zurcher Kantonalbank (Zurich Cantonalbank),46325,2025-09-30,750
AMERICAN CENTURY COMPANIES INC,45898,2025-09-30,456
"Edgestream Partners, L.P.",45325,2025-09-30,35593
"Ensign Peak Advisors, Inc",44944,2025-09-30,-22000
USS Investment Management Ltd,44297,2025-09-30,0
WORLDQUANT MILLENNIUM ADVISORS LLC,44238,2025-09-30,44238
"MML INVESTORS SERVICES, LLC",44105,2025-09-30,24235
"GAMCO INVESTORS, INC. ET AL",44000,2025-09-30,0
SYNOVUS FINANCIAL CORP,43175,2025-09-30,-119
"DEERFIELD MANAGEMENT COMPANY, L.P. (SERIES C)",43110,2025-09-30,36782
"HIGHLAND CAPITAL MANAGEMENT, LLC",42800,2025-09-30,42800
Retirement Systems of Alabama,42560,2025-09-30,-352
IFM Investors Pty Ltd,41609,2025-09-30,0
NATIXIS,40608,2025-09-30,6626
FORSTA AP-FONDEN,39800,2025-09-30,1400
DnB Asset Management AS,39311,2025-09-30,4613
DAVENPORT & Co LLC,38857,2025-09-30,34391
AMALGAMATED BANK,37827,2025-09-30,-666
DekaBank Deutsche Girozentrale,37488,2025-09-30,0
Motley Fool Asset Management LLC,37417,2025-09-30,-1833
Daiwa Securities Group Inc.,37032,2025-09-30,1193
UniSuper Management Pty Ltd,37021,2025-09-30,6717
"Quantitative Investment Management, LLC",36024,2025-09-30,19014
ProShare Advisors LLC,35874,2025-09-30,239
"Atria Investments, Inc",35466,2025-09-30,-5834
M&T BANK CORP,35198,2025-09-30,-8780
"State of Alaska, Department of Revenue",34368,2025-09-30,11883
"KETTLE HILL CAPITAL MANAGEMENT, LLC",33773,2025-09-30,33773
Tredje AP-fonden,33183,2025-09-30,3508
"NATIXIS ADVISORS, L.P.",32980,2025-09-30,-28696
Utah Retirement Systems,32916,2025-09-30,672
Cetera Investment Advisers,32580,2025-09-30,8657
Police & Firemen's Retirement System of New Jersey,32017,2025-09-30,2152
"Mirae Asset Global Investments Co., Ltd.",31655,2025-09-30,3305
"XPONANCE, INC.",31612,2025-09-30,-2155
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,31285,2025-09-30,-12151
"WILEY BROS.-AINTREE CAPITAL, LLC",29779,2025-09-30,-429
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,29020,2025-09-30,-5300
TWINBEECH CAPITAL LP,28826,2025-09-30,16000
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,28683,2025-09-30,-2781
"Advisors Asset Management, Inc.",28473,2025-09-30,-1408
CIBC Asset Management Inc,27609,2025-09-30,26
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,27186,2025-09-30,-2833
"Sumitomo Mitsui DS Asset Management Company, Ltd",27084,2025-09-30,-5422
Expect Equity LLC,26830,2025-09-30,11170
"DIVERSIFY WEALTH MANAGEMENT, LLC",26172,2025-09-30,940
TEACHER RETIREMENT SYSTEM OF TEXAS,26133,2025-09-30,-4233
ING GROEP NV,25792,2025-09-30,25792
BALDWIN BROTHERS LLC/MA,25555,2025-09-30,-141836
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,25337,2025-09-30,170
Nekton Capital Ltd.,25000,2025-09-30,25000
"CIBC Private Wealth Group, LLC",24958,2025-09-30,-209
BANK OF NOVA SCOTIA,24557,2025-09-30,-2059
Capital Group Investment Management Pte. Ltd.,24195,2025-09-30,10399
First American Bank,24011,2025-09-30,24011
"Pacer Advisors, Inc.",23079,2025-09-30,182
"Vanguard Personalized Indexing Management, LLC",22933,2025-09-30,43
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,22735,2025-09-30,5442
TD PRIVATE CLIENT WEALTH LLC,22574,2025-09-30,-2543
"Lighthouse Investment Partners, LLC",22500,2025-09-30,22500
"Rafferty Asset Management, LLC",22148,2025-09-30,1009
"CI Private Wealth, LLC",21961,2025-09-30,-27357
PANAGORA ASSET MANAGEMENT INC,21822,2025-09-30,11286
DARK FOREST CAPITAL MANAGEMENT LP,21776,2025-09-30,21776
Jefferies Financial Group Inc.,21600,2025-09-30,-20209
Avanza Fonder AB,21286,2025-09-30,0
Headlands Technologies LLC,21107,2025-09-30,-26501
Cerity Partners LLC,20863,2025-09-30,2993
Aurora Investment Counsel,20698,2025-09-30,642
"WOLVERINE TRADING, LLC",20538,2025-09-30,20538
CREDIT AGRICOLE S A,20477,2025-09-30,20477
"MBM Wealth Consultants, LLC",20189,2025-09-30,3498
"YOUSIF CAPITAL MANAGEMENT, LLC",20185,2025-09-30,-388
US BANCORP \DE\,19437,2025-09-30,-7741
Schonfeld Strategic Advisors LLC,19235,2025-09-30,-132050
"BANCO BILBAO VIZCAYA ARGENTARIA, S.A.",19127,2025-09-30,8055
NORDEA INVESTMENT MANAGEMENT AB,18555,2025-09-30,1579
"FORA Capital, LLC",17549,2025-09-30,-7957
Robeco Institutional Asset Management B.V.,17504,2025-09-30,-182
PUBLIC SECTOR PENSION INVESTMENT BOARD,17474,2025-09-30,2103
"Stratos Wealth Partners, LTD.",17046,2025-09-30,2289
HUNTINGTON NATIONAL BANK,16926,2025-09-30,-141
"PRINCIPAL SECURITIES, INC.",16897,2025-09-30,14961
"COMMONWEALTH EQUITY SERVICES, LLC",16658,2025-09-30,-335
Delta Global Management LP,16386,2025-09-30,-15328
TORRAY INVESTMENT PARTNERS LLC,16316,2025-09-30,651
"Pathstone Holdings, LLC",16164,2025-09-30,1142
"ExodusPoint Capital Management, LP",16047,2025-09-30,-487847
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,15698,2025-09-30,-229168
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,15630,2025-09-30,0
"Toroso Investments, LLC",15221,2025-09-30,2501
WEDBUSH SECURITIES INC,14920,2025-09-30,1060
AMICA MUTUAL INSURANCE CO,14893,2025-09-30,0
Generali Asset Management SPA SGR,14887,2025-09-30,-12514
Creative Planning,14802,2025-09-30,3472
NEOS Investment Management LLC,14641,2025-09-30,5345
"Summit Trail Advisors, LLC",14604,2025-09-30,14604
MIZUHO SECURITIES USA LLC,14531,2025-09-30,714
"HighTower Advisors, LLC",14349,2025-09-30,-1407
"Resources Investment Advisors, LLC.",14082,2025-09-30,4477
"Mesirow Financial Investment Management, Inc.",14017,2025-09-30,175
Mirador Capital Partners LP,13764,2025-09-30,-403
Engineers Gate Manager LP,13421,2025-09-30,9742
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,13377,2025-09-30,-8564
KEYBANK NATIONAL ASSOCIATION/OH,13012,2025-09-30,-6944
Federation des caisses Desjardins du Quebec,12942,2025-09-30,1659
BLAIR WILLIAM & CO/IL,12755,2025-09-30,-8990
Kentucky Retirement Systems,12506,2025-09-30,1
Diversified Trust Co,12463,2025-09-30,103
Sterling Capital Management LLC,12316,2025-09-30,-1024
"Williams Jones Wealth Management, LLC.",12000,2025-09-30,0
"Kinneret Advisory, LLC",11700,2025-09-30,-52
HARTFORD INVESTMENT MANAGEMENT CO,11614,2025-09-30,-457
Candriam S.C.A.,11569,2025-09-30,1769
"SRS Capital Advisors, Inc.",11517,2025-09-30,11147
"Norinchukin Bank, The",11283,2025-09-30,-508
"New Age Alpha Advisors, LLC",11226,2025-09-30,-1602
B. Metzler seel. Sohn & Co. AG,11225,2025-09-30,-29978
FIGURE 8 INVESTMENT STRATEGIES LLC,11178,2025-09-30,-2455
OPPENHEIMER ASSET MANAGEMENT INC.,10746,2025-09-30,-11310
"Metis Global Partners, LLC",10699,2025-09-30,-581
"Trail Ridge Investment Advisors, LLC",10500,2025-09-30,-4200
Louisiana State Employees Retirement System,10500,2025-09-30,-100
BRYN MAWR TRUST Co,10316,2025-09-30,-214
Wealthfront Advisers LLC,10119,2025-09-30,-1002
"MITCHELL & PAHL PRIVATE WEALTH, LLC",10082,2025-09-30,366
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",10072,2025-09-30,1796
Gulf International Bank (UK) Ltd,10062,2025-09-30,0
"Envestnet Portfolio Solutions, Inc.",10060,2025-09-30,-16321
Gibbs Wealth Management,9783,2025-09-30,-12089
Maryland State Retirement & Pension System,9704,2025-09-30,581
BI Asset Management Fondsmaeglerselskab A/S,9550,2025-09-30,-197423
"SECURIAN ASSET MANAGEMENT, INC",9544,2025-09-30,-778
"Mount Yale Investment Advisors, LLC",9510,2025-09-30,5304
Investment Management Corp of Ontario,9356,2025-09-30,4412
MERCER GLOBAL ADVISORS INC /ADV,9186,2025-09-30,860
"Alliance Wealth Advisors, LLC /UT",9151,2025-09-30,-2206
"Baird Financial Group, Inc.",9136,2025-09-30,3681
"Crossmark Global Holdings, Inc.",9107,2025-09-30,825
"Vident Advisory, LLC",9044,2025-09-30,-23
NEW MEXICO EDUCATIONAL RETIREMENT BOARD,9000,2025-09-30,-300
"Kensington Investment Counsel, LLC",8996,2025-09-30,-277
Polymer Capital Management (US) LLC,8996,2025-09-30,8996
MANGROVE PARTNERS,8661,2025-09-30,8661
"IEQ CAPITAL, LLC",8620,2025-09-30,-6427
"Bryce Point Capital, LLC",8515,2025-09-30,8515
"Hutchens & Kramer Investment Management Group, LLC",8500,2025-09-30,-407
"Allspring Global Investments Holdings, LLC",8496,2025-09-30,-168
"Dai-Ichi Life Insurance Company, Ltd",8372,2025-09-30,0
WD RUTHERFORD LLC,8201,2025-09-30,8201
INTECH INVESTMENT MANAGEMENT LLC,8087,2025-09-30,-2
CANADA PENSION PLAN INVESTMENT BOARD,8029,2025-09-30,-16595
TOKIO MARINE ASSET MANAGEMENT CO LTD,8020,2025-09-30,904
Marex Group plc,8000,2025-09-30,8000
"LVW Advisors, LLC",7951,2025-09-30,-1082
TWIN CAPITAL MANAGEMENT INC,7924,2025-09-30,-150
HEALTHCARE OF ONTARIO PENSION PLAN TRUST FUND,7898,2025-09-30,-79
"J.W. COLE ADVISORS, INC.",7778,2025-09-30,121
"UNITED CAPITAL FINANCIAL ADVISERS, LLC",7770,2025-09-30,7770
"SIMPLEX TRADING, LLC",7675,2025-09-30,3548
ALLSTATE CORP,7668,2025-09-30,7668
Ethic Inc.,7625,2025-09-30,7625
Venator Management LLC,7500,2025-09-30,7500
Rockefeller Capital Management L.P.,7352,2025-09-30,-3827
"JANE STREET GROUP, LLC",7341,2025-09-30,7341
"AXXCESS WEALTH MANAGEMENT, LLC",7282,2025-09-30,-172
CITIZENS FINANCIAL GROUP INC/RI,7181,2025-09-30,192
CAPTRUST FINANCIAL ADVISORS,7173,2025-09-30,3673
OMERS ADMINISTRATION Corp,7154,2025-09-30,0
E. Ohman J:or Asset Management AB,7100,2025-09-30,0
"Empirical Finance, LLC",7088,2025-09-30,69
Simplify Asset Management Inc.,7088,2025-09-30,864
"Tranquility Partners, LLC",7056,2025-09-30,-1104
GUGGENHEIM CAPITAL LLC,6955,2025-09-30,663
"Bridgewater Associates, LP",6859,2025-09-30,343
"Diversify Advisory Services, LLC",6845,2025-09-30,676
"MARK SHEPTOFF FINANCIAL PLANNING, LLC",6785,2025-09-30,0
"Portside Wealth Group, LLC",6771,2025-09-30,-4342
"Cambridge Investment Research Advisors, Inc.",6735,2025-09-30,2919
"SG Americas Securities, LLC",6686,2025-09-30,-8932
"Heritage Family Offices, LLP",6625,2025-09-30,-34
Optiver Holding B.V.,6491,2025-09-30,5601
EVERENCE CAPITAL MANAGEMENT INC,6454,2025-09-30,-1496
NORDEN GROUP LLC,6429,2025-09-30,-4437
WHITTIER TRUST CO,6408,2025-09-30,-544
Net Worth Advisory Group,6376,2025-09-30,-4178
Bridgewater Advisors Inc.,6364,2025-09-30,725
"NORTHWESTERN MUTUAL INVESTMENT MANAGEMENT COMPANY, LLC",6360,2025-09-30,-20
MONETA GROUP INVESTMENT ADVISORS LLC,6268,2025-09-30,0
Impact Capital Partners LLC,6208,2025-09-30,-2214
INTRUST BANK NA,6175,2025-09-30,-1440
Assenagon Asset Management S.A.,6107,2025-09-30,-234339
TRANSATLANTIQUE PRIVATE WEALTH LLC,6072,2025-09-30,860
"Sapience Investments, LLC",5989,2025-09-30,5989
FIFTH THIRD BANCORP,5932,2025-09-30,-1611
"Burns Matteson Capital Management, LLC",5868,2025-09-30,-78
"ARMISTICE CAPITAL, LLC",5721,2025-09-30,5721
GF FUND MANAGEMENT CO. LTD.,5552,2025-09-30,717
MUFG SECURITIES AMERICAS INC.,5381,2025-09-30,949
Wahed Invest LLC,5328,2025-09-30,-87
Squarepoint Ops LLC,5322,2025-09-30,-36812
Kentucky Retirement Systems Insurance Trust Fund,5242,2025-09-30,-65
"HANTZ FINANCIAL SERVICES, INC.",5202,2025-09-30,-82901
WESTPAC BANKING CORP,5165,2025-09-30,3182
"Sequoia Financial Advisors, LLC",5104,2025-09-30,-1811
Avalon Trust Co,4960,2025-09-30,-202070
Tower Research Capital LLC (TRC),4943,2025-09-30,578
"CWM, LLC",4925,2025-09-30,1508
"Abacus Planning Group, Inc.",4914,2025-09-30,0
"Callan Family Office, LLC",4883,2025-09-30,518
"Empowered Funds, LLC",4832,2025-09-30,171
COLDSTREAM CAPITAL MANAGEMENT INC,4815,2025-09-30,-1995
Brevan Howard Capital Management LP,4808,2025-09-30,4808
STRS OHIO,4763,2025-09-30,2
"SIGNATUREFD, LLC",4683,2025-09-30,-99
Snowden Capital Advisors LLC,4674,2025-09-30,586
"EverSource Wealth Advisors, LLC",4630,2025-09-30,-1163
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",4626,2025-09-30,234
"Skylands Capital, LLC",4600,2025-09-30,4600
PARK AVENUE SECURITIES LLC,4532,2025-09-30,-1728
"Cresset Asset Management, LLC",4393,2025-09-30,306
"EntryPoint Capital, LLC",4296,2025-09-30,-2088
EVERPAR ADVISORS LLC,4269,2025-09-30,-1004
"4WEALTH ADVISORS, INC.",4233,2025-09-30,361
"Skopos Labs, Inc.",4204,2025-09-30,1670
"Bedel Financial Consulting, Inc.",4000,2025-09-30,0
"Ramirez Asset Management, Inc.",3943,2025-09-30,1731
Vestcor Inc,3908,2025-09-30,0
SUMITOMO LIFE INSURANCE CO,3865,2025-09-30,-6163
Plato Investment Management Ltd,3827,2025-09-30,0
MUFG Securities EMEA plc,3819,2025-09-30,3231
Wealth Alliance,3809,2025-09-30,-421
Tranquilli Financial Advisor LLC,3803,2025-09-30,3803
Canada Post Corp Registered Pension Plan,3584,2025-09-30,0
ASR Vermogensbeheer N.V.,3539,2025-09-30,-41
"BOOTHBAY FUND MANAGEMENT, LLC",3501,2025-09-30,3501
"HB Wealth Management, LLC",3476,2025-09-30,3476
"Ballentine Partners, LLC",3450,2025-09-30,-267
"Kestra Advisory Services, LLC",3434,2025-09-30,-1726
FIRST FINANCIAL BANKSHARES INC,3420,2025-09-30,76
HighPoint Advisor Group LLC,3414,2025-09-30,-769
QUADRANT CAPITAL GROUP LLC,3410,2025-09-30,-422
"Advisor OS, LLC",3385,2025-09-30,-819
Close Asset Management Ltd,3319,2025-09-30,224
DAVIS R M INC,3281,2025-09-30,-860
FIRST MANHATTAN CO. LLC.,3260,2025-09-30,0
"Colony Group, LLC",3247,2025-09-30,-836
CLARET ASSET MANAGEMENT Corp,3234,2025-09-30,-46
Vontobel Holding Ltd.,3217,2025-09-30,-4920
"Cohen Capital Management, Inc.",3200,2025-09-30,0
Arkadios Wealth Advisors,3108,2025-09-30,3108
"Horizon Investments, LLC",3080,2025-09-30,-5563
"NICOLET ADVISORY SERVICES, LLC",3049,2025-09-30,3049
"Wallace Advisory Group, LLC",3015,2025-09-30,-657
PKO Investment Management Joint-Stock Co,3000,2025-09-30,3000
"Portfolio Strategies, Inc.",2992,2025-09-30,-54
TEMA ETFS LLC,2977,2025-09-30,2977
"PATTON FUND MANAGEMENT, INC.",2974,2025-09-30,0
Y-Intercept (Hong Kong) Ltd,2968,2025-09-30,-80078
