date,open,high,low,close,volume,sma,ema,rsi,wma,dema,tema,williams,adx,standarddeviation
2026-01-05 00:00:00,670.21,677.64,667.655,676.28,56976,553.4864682539679,687.6777356349318,40.27930259048177,687.9754761904762,694.4018572503423,730.1201765000156,-86.68702007586272,13.90071238267901,11.549602796200405
2026-01-02 00:00:00,676.53,678.89,661.89,669.99,442935,552.4434523809522,688.1429493343168,35.954679645080844,689.8316666666665,696.8134527012721,730.1039947517341,-92.50624479600332,13.877699402987117,11.92419221582746
2025-12-31 00:00:00,680.82,684.29,675.88,676.53,292303,551.4226587301586,688.8838860418399,38.65738210632947,692.5532857142857,700.3390762655268,730.2648671739298,-99.30924548352819,13.853765904107549,12.108427271945772
2025-12-30 00:00:00,683.9,687.83,680.88,682.32,432400,550.3845634920633,689.3881262884456,41.20359089017141,694.9196666666666,703.3213449221106,730.2194514593317,-93.33475298126054,14.114857710405499,13.145035983214354
2025-12-29 00:00:00,687.71,690.05,680.46,687.89,289007,549.3321428571428,689.6766212389944,43.77946081567701,696.956761904762,705.8030985478994,729.9861349753957,-87.40417376490626,14.496037424940365,13.684357301313069
2025-12-26 00:00:00,687.15,689.1,682.74,688.48,206701,548.2437698412697,689.7495445548716,44.0503240768733,698.7728571428572,707.7589996658442,729.5677083502784,-81.68788212889648,14.892464328056624,16.88420738441696
2025-12-24 00:00:00,683.97,689.06,680.09,688.18,219400,547.15123015873,689.8013626999684,43.88640392193127,700.8540952380953,709.8181018961433,729.1105482889952,-78.10560488876163,15.352942308756532,19.4080862271374
2025-12-23 00:00:00,695.96,700,676.06,682.31,586333,546.0563095238093,689.8675407693548,40.731463616635985,703.3377142857144,712.1109019386316,728.6406694301584,-83.71049365033902,15.830958357764372,22.25937186894545
2025-12-22 00:00:00,701.81,705.89,695.56,702.12,353937,544.9718650793649,690.1760118211652,49.442873262215045,706.7129047619047,715.4266893739192,728.3257173242239,-64.79518762532226,16.328095048732525,22.45011413668091
2025-12-19 00:00:00,694.8,705.95,689.98,700.34,1682541,543.8156746031746,689.6885020995801,48.52430489883718,708.3147142857142,716.3256726888013,727.3944969644607,-66.49479614246154,16.70684966451947,22.21954857777268
2025-12-18 00:00:00,699.26,711.68,693.37,697.1,483800,542.7313492063491,689.2537470832364,46.89344151362417,710.0337142857143,717.5308811012226,726.485527521337,-69.58846557815333,17.100754464937893,22.80100205583079
2025-12-17 00:00:00,692,705.66,688.5,695.6,473500,541.6732936507935,688.9334918621439,46.160142963872936,712.0612857142856,719.2731899715341,725.643269380573,-71.02071994652916,17.436163729548934,22.801002055830793
2025-12-16 00:00:00,697.51,703.71,687.68,693.18,711702,540.6276587301587,688.6613894891702,45.02289823473127,714.1108095238096,721.3655396320373,724.8165927360105,-73.33142366084222,17.89660673781028,24.665141596998783
2025-12-15 00:00:00,711.29,711.29,695.56,700.55,571614,539.6117857142856,688.4769564070956,47.88312144781861,716.2756666666668,723.9676869152898,724.0335365950463,-66.29428053088901,18.411639103394318,26.344412481587053
2025-12-12 00:00:00,710.46,715.19,697.26,704.2,460700,538.5662698412697,687.9841791175893,49.32413016223363,717.6880476190476,725.7781420776495,722.9997879547414,-62.80912823450775,18.78428327859211,26.752545860160666
2025-12-11 00:00:00,700.94,716.45,696.88,707.5,417415,537.5365873015874,687.3223088774909,50.60260873046215,718.7398571428572,727.2234867182169,721.8224517279089,-59.65816862408098,19.13642613640669,26.81587391825968
