date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,paymentDate,recordDate,declarationDate,dividend,adjDividend
2025-03-04,577.77,584.1,564.15,572.97,567.51,542828,542828,-4.8,-0.83078,574.7475,"March 04, 25",-0.0083078,,,,,
2025-03-03,600.26,604.8,581.23,586.98,581.39,424700,424700,-13.28,-2.21,593.3175,"March 03, 25",-0.0221,,,,,
2025-02-28,602.96,602.96,588.87,601.05,595.32,581900,581900,-1.91,-0.31677,598.96,"February 28, 25",-0.0031677,,,,,
2025-02-27,619.9,620.76,602.02,602.25,596.51,286219,286219,-17.65,-2.85,611.2325,"February 27, 25",-0.0285,,,,,
2025-02-26,637.69,640.53,621.42,622.97,617.03,418200,418200,-14.72,-2.31,630.6525,"February 26, 25",-0.0231,,,,,
2025-02-25,612.59,628,606.47,618.76,612.86,380400,380400,6.17,1.01,616.455,"February 25, 25",0.0101,,,,,
2025-02-24,616.76,623.46,602.13,609.7,603.89,335906,335906,-7.06,-1.14,613.0125,"February 24, 25",-0.0114,,,,,
2025-02-21,644.2,644.2,608.63,613.96,608.11,380004,380004,-30.24,-4.69,627.7475,"February 21, 25",-0.0469,,,,,
2025-02-20,649.27,654.02,636.96,641.38,635.27,345600,345600,-7.89,-1.22,645.4075,"February 20, 25",-0.0122,,,,,
2025-02-19,632.98,651.72,632.98,651.16,644.95,451600,451600,18.18,2.87,642.21,"February 19, 25",0.0287,,,,,
2025-02-18,620.95,638.21,620.95,636.03,629.97,420742,420742,15.08,2.43,629.035,"February 18, 25",0.0243,,,,,
2025-02-14,620,623.34,612.61,622.2,616.27,370000,370000,2.2,0.35484,619.5375,"February 14, 25",0.0035484,,,,,
2025-02-13,614.02,623.35,609.16,619.95,614.04,469953,469953,5.93,0.96577,616.62,"February 13, 25",0.0096577,,,,,
2025-02-12,588.21,609.21,582.71,608.72,602.92,505800,505800,20.51,3.49,597.2125,"February 12, 25",0.0349,,,,,
2025-02-11,582.46,603.46,582.46,602.35,596.61,414135,414135,19.89,3.41,592.6825,"February 11, 25",0.0341,,,,,
2025-02-10,577.64,585.48,571.38,583.13,577.57,249343,249343,5.49,0.95042,579.4075,"February 10, 25",0.0095042,,,,,
2025-02-07,587.06,587.08,570.12,575.14,569.66,236223,236223,-11.92,-2.03,579.85,"February 07, 25",-0.0203,,,,,
2025-02-06,589.82,589.82,580.24,585.38,579.8,243041,243041,-4.44,-0.75277,586.315,"February 06, 25",-0.0075277,,,,,
2025-02-05,587.4,587.8,576.42,585.03,579.45,358543,358543,-2.37,-0.40347,584.1625,"February 05, 25",-0.0040347,,,,,
2025-02-04,588.13,590.45,576.93,578.37,572.86,305900,305900,-9.76,-1.66,583.47,"February 04, 25",-0.0166,,,,,
2025-02-03,575,588.78,563.78,582.93,577.37,587925,587925,7.93,1.38,577.6225,"February 03, 25",0.0138,,,,,
2025-01-31,602.99,609.7,590.67,592.42,586.77,384500,384500,-10.57,-1.75,598.945,"January 31, 25",-0.0175,,,,,
2025-01-30,599.84,615.38,598.05,606.54,600.76,582700,582700,6.7,1.12,604.9525,"January 30, 25",0.0112,,,,,
2025-01-29,630,642.5,603.51,604.33,598.57,955218,955218,-25.67,-4.07,620.085,"January 29, 25",-0.0407,,,,,
2025-01-28,650.65,664.94,643.46,662.59,656.28,769331,769331,11.94,1.84,655.41,"January 28, 25",0.0184,,,,,
2025-01-27,647.5,662.46,638.63,655.99,649.74,596534,596534,8.49,1.31,651.145,"January 27, 25",0.0131,,,,,
2025-01-24,666.83,670,661.07,662.63,656.32,266627,266627,-4.2,-0.62985,665.1325,"January 24, 25",-0.0062985,,,,,
2025-01-23,663.78,667.89,657.29,666.93,660.57,204800,204800,3.15,0.47455,663.9725,"January 23, 25",0.0047455,,,,,
2025-01-22,666.16,670.46,659.6,663.31,656.99,321347,321347,-2.85,-0.42783,664.8825,"January 22, 25",-0.0042783,,,,,
2025-01-21,652.86,666.9,650.65,663.59,657.27,229200,229200,10.73,1.64,658.5,"January 21, 25",0.0164,,,,,
2025-01-17,648.68,655.04,644.82,647.46,641.29,233200,233200,-1.22,-0.18807,649,"January 17, 25",-0.0018807,,,,,
2025-01-16,633.33,646.34,633.33,642.86,636.73,285643,285643,9.53,1.5,638.965,"January 16, 25",0.015,,,,,
2025-01-15,642.38,646.35,630.16,630.76,624.75,389700,389700,-11.62,-1.81,637.4125,"January 15, 25",-0.0181,,,,,
2025-01-14,624.35,631.98,622.49,627.71,621.73,229042,229042,3.36,0.53816,626.6325,"January 14, 25",0.0053816,,,,,
2025-01-13,602.08,619.25,598.13,618.51,612.62,306389,306389,16.43,2.73,609.4925,"January 13, 25",0.0273,,,,,
2025-01-10,617.78,621.21,609.87,610.06,604.25,319953,319953,-7.72,-1.25,614.73,"January 10, 25",-0.0125,,,,,
2025-01-08,613.67,626.17,607.28,625.57,619.61,352227,352227,11.9,1.94,618.1725,"January 08, 25",0.0194,,,,,
2025-01-07,610.41,619.7,608.09,611.29,605.46,324439,324439,0.88,0.14417,612.3725,"January 07, 25",0.0014417,,,,,
2025-01-06,610.23,618.82,604.1,609.98,604.17,365000,365000,-0.25,-0.04096816,610.7825,"January 06, 25",-0.0004096816,,,,,
2025-01-03,609.68,613.43,605.67,612.71,606.87,266337,266337,3.03,0.49698,610.3725,"January 03, 25",0.0049698,,,,,
2025-01-02,614.78,615.41,600.36,604.52,598.76,244300,244300,-10.26,-1.67,608.7675,"January 02, 25",-0.0167,,,,,
2024-12-31,618.28,620.34,608.28,609.3,603.49,191300,191300,-8.98,-1.45,614.05,"December 31, 24",-0.0145,2025-01-15,2024-12-31,2024-12-06,1.15,1.15
2024-12-30,612.85,618.42,603.55,613.99,607,332200,332200,1.14,0.18602,612.2025,"December 30, 24",0.0018602,,,,,
2024-12-27,626.79,629.19,614.67,620.03,612.97,216129,216129,-6.76,-1.08,622.67,"December 27, 24",-0.0108,,,,,
2024-12-26,628.03,634.47,625.35,629.64,622.47,156700,156700,1.61,0.25636,629.3725,"December 26, 24",0.0025636,,,,,
2024-12-24,626.91,631.65,625.5,631.13,623.95,97300,97300,4.22,0.67314,628.7975,"December 24, 24",0.0067314,,,,,
2024-12-23,632.4,635.28,621.48,625.06,617.95,301324,301324,-7.34,-1.16,628.555,"December 23, 24",-0.0116,,,,,
2024-12-20,619.97,637.26,612.51,628.28,621.13,7306034,7306034,8.31,1.34,624.505,"December 20, 24",0.0134,,,,,
2024-12-19,660,665.47,616.88,619.88,612.83,767000,767000,-40.12,-6.08,640.5575,"December 19, 24",-0.0608,,,,,
2024-12-18,663.64,669.5,637.71,638.32,631.06,456664,456664,-25.32,-3.82,652.2925,"December 18, 24",-0.0382,,,,,
2024-12-17,663.82,668.37,653.99,657.59,650.11,313019,313019,-6.23,-0.93851,660.9425,"December 17, 24",-0.0093851,,,,,
2024-12-16,664,678.13,660.69,668.03,660.43,331500,331500,4.03,0.60693,667.7125,"December 16, 24",0.0060693,,,,,
2024-12-13,662,678.24,657.61,664.5,656.94,261300,261300,2.5,0.37764,665.5875,"December 13, 24",0.0037764,,,,,
2024-12-12,656.84,662.03,650.79,662,654.47,324900,324900,5.16,0.78558,657.915,"December 12, 24",0.0078558,,,,,
2024-12-11,652.22,658.4,649.58,657.48,650,240160,240160,5.26,0.80648,654.42,"December 11, 24",0.0080648,,,,,
2024-12-10,638.79,649.03,630.31,646.5,639.14,242204,242204,7.71,1.21,641.1575,"December 10, 24",0.0121,,,,,
2024-12-09,657.01,657.01,633.46,638.79,631.52,352100,352100,-18.22,-2.77,646.5675,"December 09, 24",-0.0277,,,,,
2024-12-06,656.14,664.25,650.17,661.12,653.6,242300,242300,4.98,0.75898,657.92,"December 06, 24",0.0075898,,,,,
2024-12-05,666.08,666.37,650.07,651.33,643.92,233003,233003,-14.75,-2.21,658.4625,"December 05, 24",-0.0221,,,,,
2024-12-04,667.36,670.84,658.54,665.53,657.96,255804,255804,-1.83,-0.27421,665.5675,"December 04, 24",-0.0027421,,,,,
2024-12-03,670.03,670.03,659.93,663.96,656.4,158641,158641,-6.07,-0.90593,665.9875,"December 03, 24",-0.0090593,,,,,
2024-12-02,670.72,671.16,663.69,667.46,659.86,158200,158200,-3.26,-0.48604,668.2575,"December 02, 24",-0.0048604,,,,,
2024-11-29,664.58,673.96,664.58,667.13,659.54,110400,110400,2.55,0.3837,667.5625,"November 29, 24",0.003837,,,,,
2024-11-27,666.33,668.45,656.98,660.04,652.53,237402,237402,-6.29,-0.94398,662.95,"November 27, 24",-0.0094398,,,,,
2024-11-26,667.29,669.27,655.44,666.26,658.68,428500,428500,-1.03,-0.15436,664.565,"November 26, 24",-0.0015436,,,,,
2024-11-25,663.35,682.5,663.35,678.43,670.71,549400,549400,15.08,2.27,671.9075,"November 25, 24",0.0227,,,,,
2024-11-22,649.5,658.69,649,657.69,650.21,236900,236900,8.19,1.26,653.72,"November 22, 24",0.0126,,,,,
2024-11-21,631.6,657.6,631.08,650.6,643.2,268500,268500,19,3.01,642.72,"November 21, 24",0.0301,,,,,
2024-11-20,625.66,625.66,615.07,625.35,618.23,142031,142031,-0.31,-0.04954768,622.935,"November 20, 24",-0.0004954768,,,,,
2024-11-19,615.88,626.64,612.87,623.59,616.49,157623,157623,7.71,1.25,619.745,"November 19, 24",0.0125,,,,,
2024-11-18,610.09,621.63,608.47,620.2,613.14,190500,190500,10.11,1.66,615.0975,"November 18, 24",0.0166,,,,,
2024-11-15,614.4,617,608.12,610.15,603.21,194300,194300,-4.25,-0.69173,612.4175,"November 15, 24",-0.0069173,,,,,
2024-11-14,619.19,619.34,610.83,617.86,610.83,284832,284832,-1.33,-0.2148,616.805,"November 14, 24",-0.002148,,,,,
2024-11-13,624.56,629.86,616.08,619.34,612.29,303112,303112,-5.22,-0.83579,622.46,"November 13, 24",-0.0083579,,,,,
2024-11-12,632.08,632.08,614.95,616.08,609.07,238732,238732,-16,-2.53,623.7975,"November 12, 24",-0.0253,,,,,
2024-11-11,636.77,653.83,629.57,630.46,623.29,207400,207400,-6.31,-0.99094,637.6575,"November 11, 24",-0.0099094,,,,,
2024-11-08,625.55,636.25,617.32,630.95,623.77,277032,277032,5.4,0.86324,627.5175,"November 08, 24",0.0086324,,,,,
2024-11-07,604.52,622.5,604.52,622.24,615.16,268548,268548,17.72,2.93,613.445,"November 07, 24",0.0293,,,,,
2024-11-06,625,625.05,596.81,604.78,597.9,518200,518200,-20.22,-3.24,612.91,"November 06, 24",-0.0324,,,,,
2024-11-05,606.15,627.45,605.81,625.62,618.5,229928,229928,19.47,3.21,616.2575,"November 05, 24",0.0321,,,,,
2024-11-04,603.45,612.98,602.2,604.66,597.78,147200,147200,1.21,0.20051,605.8225,"November 04, 24",0.0020051,,,,,
2024-11-01,605.81,612.86,601.68,603.47,596.6,157833,157833,-2.34,-0.38626,605.955,"November 01, 24",-0.0038626,,,,,
2024-10-31,597.03,608.28,597.03,602.57,595.71,202300,202300,5.54,0.92793,601.2275,"October 31, 24",0.0092793,,,,,
2024-10-30,607.63,608.5,598.22,600.49,593.66,227332,227332,-7.14,-1.18,603.71,"October 30, 24",-0.0118,,,,,
2024-10-29,610.59,610.96,602.11,610.8,603.85,215520,215520,0.21,0.03439296,608.615,"October 29, 24",0.0003439296,,,,,
2024-10-28,614.73,623.38,609.27,612.64,605.67,219915,219915,-2.09,-0.33999,615.005,"October 28, 24",-0.0033999,,,,,
2024-10-25,622,622,604.41,609.18,602.25,225000,225000,-12.82,-2.06,614.3975,"October 25, 24",-0.0206,,,,,
2024-10-24,613.97,625.67,603.86,620.66,613.6,393442,393442,6.69,1.09,616.04,"October 24, 24",0.0109,,,,,
2024-10-23,595.5,627.46,584.27,609.74,602.8,817578,817578,14.24,2.39,604.2425,"October 23, 24",0.0239,,,,,
2024-10-22,597.82,600.67,592.43,594.37,587.61,291180,291180,-3.45,-0.5771,596.3225,"October 22, 24",-0.005771,,,,,
2024-10-21,603.72,607.15,599.57,603.01,596.15,202500,202500,-0.71,-0.1176,603.3625,"October 21, 24",-0.001176,,,,,
2024-10-18,605.59,606.13,601.64,603.05,596.19,158500,158500,-2.54,-0.41943,604.1025,"October 18, 24",-0.0041943,,,,,
2024-10-17,604.92,606.33,599.08,603.55,596.68,183500,183500,-1.37,-0.22648,603.47,"October 17, 24",-0.0022648,,,,,
2024-10-16,595.5,602.14,594.41,600.54,593.71,208200,208200,5.04,0.84635,598.1475,"October 16, 24",0.0084635,,,,,
2024-10-15,600.57,602.68,592.78,595.1,588.33,281500,281500,-5.47,-0.9108,597.7825,"October 15, 24",-0.009108,,,,,
2024-10-14,606.08,609.58,603.78,606.64,599.74,136257,136257,0.56,0.09239704,606.52,"October 14, 24",0.0009239704,,,,,
2024-10-11,596.47,607.21,596.47,604.04,597.17,193716,193716,7.57,1.27,601.0475,"October 11, 24",0.0127,,,,,
2024-10-10,607.82,607.82,593.28,595.91,589.13,279315,279315,-11.91,-1.96,601.2075,"October 10, 24",-0.0196,,,,,
2024-10-09,612.72,617.22,608.41,614.8,607.8,162000,162000,2.08,0.33947,613.2875,"October 09, 24",0.0033947,,,,,
2024-10-08,600.8,610.3,596.9,607.92,601,200900,200900,7.12,1.19,603.98,"October 08, 24",0.0119,,,,,
2024-10-07,586.99,594.57,583.3,593.94,587.18,223524,223524,6.95,1.18,589.7,"October 07, 24",0.0118,,,,,
2024-10-04,594.84,594.84,583.57,594.05,587.29,257100,257100,-0.79,-0.13281,591.825,"October 04, 24",-0.0013281,,,,,
2024-10-03,590.5,594.56,585.37,589.36,582.65,297134,297134,-1.14,-0.19306,589.9475,"October 03, 24",-0.0019306,,,,,
2024-10-02,591.13,598.4,589.36,592.09,585.35,269812,269812,0.96,0.1624,592.745,"October 02, 24",0.001624,,,,,
2024-10-01,603.06,603.28,591.21,596.63,589.84,296900,296900,-6.43,-1.07,598.545,"October 01, 24",-0.0107,,,,,
2024-09-30,603.89,605.98,594.65,604.29,597.41,247410,247410,0.4,0.06623723,602.2025,"September 30, 24",0.0006623723,2024-10-15,2024-09-30,2024-09-20,1.15,1.15
2024-09-27,609.04,614.74,602.25,604.87,596.85,233900,233900,-4.17,-0.68468,607.725,"September 27, 24",-0.0068468,,,,,
2024-09-26,622.39,622.62,614.29,615.79,607.62,139720,139720,-6.6,-1.06,618.7725,"September 26, 24",-0.0106,,,,,
2024-09-25,622.39,622.39,615.17,618.78,610.57,133000,133000,-3.61,-0.58002,619.6825,"September 25, 24",-0.0058002,,,,,
2024-09-24,619.71,620.86,612.8,620.83,612.6,227511,227511,1.12,0.18073,618.55,"September 24, 24",0.0018073,,,,,
2024-09-23,615.86,620.88,613.06,617.78,609.59,176203,176203,1.92,0.31176,616.895,"September 23, 24",0.0031176,,,,,
2024-09-20,612.99,619.1,610.42,612.54,604.42,443100,443100,-0.45,-0.07341066,613.7625,"September 20, 24",-0.0007341066,,,,,
2024-09-19,622.2,627.09,609.58,616.47,608.3,207800,207800,-5.73,-0.92093,618.835,"September 19, 24",-0.0092093,,,,,
2024-09-18,612.37,619.28,602.41,602.41,594.42,217624,217624,-9.96,-1.63,609.1175,"September 18, 24",-0.0163,,,,,
2024-09-17,605.8,615.29,602.58,608.58,600.51,168446,168446,2.78,0.4589,608.0625,"September 17, 24",0.004589,,,,,
2024-09-16,592.95,606.16,589.59,603.5,595.5,287700,287700,10.55,1.78,598.05,"September 16, 24",0.0178,,,,,
2024-09-13,587.01,591.28,579.92,591.23,583.39,278200,278200,4.22,0.7189,587.36,"September 13, 24",0.007189,,,,,
2024-09-12,569.11,577.53,564.11,576.87,569.22,148235,148235,7.76,1.36,571.905,"September 12, 24",0.0136,,,,,
2024-09-11,558,568.24,544.68,567.17,559.65,182000,182000,9.17,1.64,559.5225,"September 11, 24",0.0164,,,,,
2024-09-10,560.26,562.36,554.44,558.17,550.77,194600,194600,-2.09,-0.37304,558.8075,"September 10, 24",-0.0037304,,,,,
2024-09-09,559.21,562.38,549.24,555.07,547.71,261700,261700,-4.14,-0.74033,556.475,"September 09, 24",-0.0074033,,,,,
2024-09-06,559.75,567.12,549.17,554.59,547.24,220200,220200,-5.16,-0.92184,557.6575,"September 06, 24",-0.0092184,,,,,
2024-09-05,553.94,556.83,542.08,556.21,548.83,349500,349500,2.27,0.40979,552.265,"September 05, 24",0.0040979,,,,,
2024-09-04,558.83,560.03,553,555.81,548.44,191500,191500,-3.02,-0.54041,556.9175,"September 04, 24",-0.0054041,,,,,
2024-09-03,589.02,589.89,557.24,561.95,554.5,235961,235961,-27.07,-4.6,574.525,"September 03, 24",-0.046,,,,,
2024-08-30,579.81,591.29,576.97,590.19,582.36,262100,262100,10.38,1.79,584.565,"August 30, 24",0.0179,,,,,
2024-08-29,578.7,586.25,570.15,574.88,567.26,145093,145093,-3.82,-0.6601,577.495,"August 29, 24",-0.006601,,,,,
2024-08-28,578.07,584.89,573.89,575.56,567.93,188800,188800,-2.51,-0.4342,578.1025,"August 28, 24",-0.004342,,,,,
2024-08-27,571.22,584.47,567.21,578.16,570.49,131531,131531,6.94,1.21,575.265,"August 27, 24",0.0121,,,,,
2024-08-26,586.64,589.76,578.5,578.75,571.08,153200,153200,-7.89,-1.34,583.4125,"August 26, 24",-0.0134,,,,,
2024-08-23,579.07,590,574.42,584.1,576.35,195200,195200,5.03,0.86863,581.8975,"August 23, 24",0.0086863,,,,,
2024-08-22,582.3,582.3,568.54,573.94,566.33,192600,192600,-8.36,-1.44,576.77,"August 22, 24",-0.0144,,,,,
2024-08-21,578,583.66,573.86,581.08,573.37,183700,183700,3.08,0.53287,579.15,"August 21, 24",0.0053287,,,,,
2024-08-20,577.59,579.89,571.93,572.86,565.26,161900,161900,-4.73,-0.81892,575.5675,"August 20, 24",-0.0081892,,,,,
2024-08-19,570.86,583.04,569.86,578.14,570.47,239400,239400,7.28,1.28,575.475,"August 19, 24",0.0128,,,,,
2024-08-16,583.54,586.32,568.22,569.29,561.74,259635,259635,-14.25,-2.44,576.8425,"August 16, 24",-0.0244,,,,,
2024-08-15,587.34,593.86,577.7,585,577.24,251400,251400,-2.34,-0.39841,585.975,"August 15, 24",-0.0039841,,,,,
2024-08-14,576.26,581.07,572.21,577.1,569.45,199000,199000,0.84,0.14577,576.66,"August 14, 24",0.0014577,,,,,
2024-08-13,564.99,574.33,562.34,573.49,565.89,148800,148800,8.5,1.5,568.7875,"August 13, 24",0.015,,,,,
2024-08-12,562.31,567.07,554.51,559.2,551.79,125238,125238,-3.11,-0.55308,560.7725,"August 12, 24",-0.0055308,,,,,
2024-08-09,557.24,565.93,553.15,562.73,555.27,150120,150120,5.49,0.98521,559.7625,"August 09, 24",0.0098521,,,,,
2024-08-08,550,560.89,544.96,557.44,550.05,220200,220200,7.44,1.35,553.3225,"August 08, 24",0.0135,,,,,
2024-08-07,553.51,561.73,542.18,543.25,536.05,253410,253410,-10.26,-1.85,550.1675,"August 07, 24",-0.0185,,,,,
2024-08-06,536.11,555.01,530.99,544.48,537.26,173020,173020,8.37,1.56,541.6475,"August 06, 24",0.0156,,,,,
2024-08-05,515,540.59,504.41,535.1,528,323800,323800,20.1,3.9,523.775,"August 05, 24",0.039,,,,,
2024-08-02,549.11,549.11,528.64,537.96,530.83,274580,274580,-11.15,-2.03,541.205,"August 02, 24",-0.0203,,,,,
2024-08-01,584.36,589.4,556.19,564.86,557.37,274137,274137,-19.5,-3.34,573.7025,"August 01, 24",-0.0334,,,,,
2024-07-31,586.25,594.65,578.48,583.5,575.76,364707,364707,-2.75,-0.46908,585.72,"July 31, 24",-0.0046908,,,,,
2024-07-30,574.21,578.7,568.44,574.03,566.42,272900,272900,-0.18,-0.03134742,573.845,"July 30, 24",-0.0003134742,,,,,
2024-07-29,574.73,574.89,562.72,569.6,562.05,211627,211627,-5.13,-0.89259,570.485,"July 29, 24",-0.0089259,,,,,
2024-07-26,555.66,576.99,555.53,572.8,565.2,476932,476932,17.14,3.08,565.245,"July 26, 24",0.0308,,,,,
2024-07-25,543.26,554.85,534.92,545.73,538.49,353944,353944,2.47,0.45466,544.69,"July 25, 24",0.0045466,,,,,
2024-07-24,535.01,559.63,532,541.15,533.97,818115,818115,6.14,1.15,541.9475,"July 24, 24",0.0115,,,,,
2024-07-23,558.36,570.8,558.36,569.21,561.66,323200,323200,10.85,1.94,564.1825,"July 23, 24",0.0194,,,,,
2024-07-22,561.58,565.33,551.47,560.56,553.13,198800,198800,-1.02,-0.18163,559.735,"July 22, 24",-0.0018163,,,,,
2024-07-19,553.59,559.73,547.84,555.76,548.39,344746,344746,2.17,0.39199,554.23,"July 19, 24",0.0039199,,,,,
2024-07-18,551.07,564.46,543.03,550.4,543.1,423507,423507,-0.67,-0.12158,552.24,"July 18, 24",-0.0012158,,,,,
2024-07-17,571.81,575.15,551.45,551.48,544.17,369700,369700,-20.33,-3.56,562.4725,"July 17, 24",-0.0356,,,,,
2024-07-16,570.14,583.42,566.54,578.3,570.63,264715,264715,8.16,1.43,574.6,"July 16, 24",0.0143,,,,,
2024-07-15,562.2,572.49,560.63,564.44,556.96,307039,307039,2.24,0.39843,564.94,"July 15, 24",0.0039843,,,,,
2024-07-12,565.01,572.21,556.49,557.19,549.8,277512,277512,-7.82,-1.38,562.725,"July 12, 24",-0.0138,,,,,
2024-07-11,552.66,564.21,550.02,557.51,550.12,325400,325400,4.85,0.87757,556.1,"July 11, 24",0.0087757,,,,,
2024-07-10,538.72,547.51,526.28,544.66,537.44,319200,319200,5.94,1.1,539.2925,"July 10, 24",0.011,,,,,
2024-07-09,541.79,544.02,535.25,535.61,528.51,226301,226301,-6.18,-1.14,539.1675,"July 09, 24",-0.0114,,,,,
2024-07-08,547.98,553.01,542.9,543.18,535.98,173051,173051,-4.8,-0.87594,546.7675,"July 08, 24",-0.0087594,,,,,
2024-07-05,547.17,547.35,537.15,544.55,537.33,174800,174800,-2.62,-0.47883,544.055,"July 05, 24",-0.0047883,,,,,
2024-07-03,537.83,547.74,535.37,547.06,539.81,168600,168600,9.23,1.72,542,"July 03, 24",0.0172,,,,,
2024-07-02,523.78,538.17,523.78,536,528.89,285037,285037,12.22,2.33,530.4325,"July 02, 24",0.0233,,,,,
2024-07-01,538.29,539.96,520.53,523.72,516.78,282000,282000,-14.57,-2.71,530.625,"July 01, 24",-0.0271,,,,,
2024-06-28,543.17,553.48,532.83,534.98,527.89,1252000,1252000,-8.19,-1.51,541.115,"June 28, 24",-0.0151,2024-07-15,2024-06-28,2024-05-20,1.15,1.15
2024-06-27,539.28,543.86,535.15,542.69,534.36,240124,240124,3.41,0.63232,540.245,"June 27, 24",0.0063232,,,,,
2024-06-26,530.08,534.94,527.68,534.27,526.07,212428,212428,4.19,0.79045,531.7425,"June 26, 24",0.0079045,,,,,
2024-06-25,548.4,549.07,528.07,536.92,528.68,312500,312500,-11.48,-2.09,540.615,"June 25, 24",-0.0209,,,,,
2024-06-24,543.88,550.64,540.65,547.32,538.92,246800,246800,3.44,0.63249,545.6225,"June 24, 24",0.0063249,,,,,
2024-06-21,543.55,543.55,520.08,543,534.66,436600,436600,-0.55,-0.10119,537.545,"June 21, 24",-0.0010119,,,,,
2024-06-20,550,551.06,541,543.55,535.21,322900,322900,-6.45,-1.17,546.4025,"June 20, 24",-0.0117,,,,,
2024-06-18,539.54,551.28,538.06,550.42,541.97,375600,375600,10.88,2.02,544.825,"June 18, 24",0.0202,,,,,
2024-06-17,530.96,543.26,529.93,541.42,533.11,274400,274400,10.46,1.97,536.3925,"June 17, 24",0.0197,,,,,
2024-06-14,533.37,535.99,521.84,534,525.8,491500,491500,0.63,0.11812,531.3,"June 14, 24",0.0011812,,,,,
2024-06-13,532.98,541.27,524.63,540,531.71,308200,308200,7.02,1.32,534.72,"June 13, 24",0.0132,,,,,
2024-06-12,516.15,537.18,514.9,533.16,524.98,458936,458936,17.01,3.3,525.3475,"June 12, 24",0.033,,,,,
2024-06-11,505.13,506.84,500.92,505.35,497.59,210735,210735,0.22,0.04355314,504.56,"June 11, 24",0.0004355314,,,,,
2024-06-10,493.8,508.98,493.8,506.96,499.18,326735,326735,13.16,2.67,500.885,"June 10, 24",0.0267,,,,,
2024-06-07,489.64,498.81,487.53,497.03,489.4,258911,258911,7.39,1.51,493.2525,"June 07, 24",0.0151,,,,,
2024-06-06,498.39,500.67,488.17,491.55,484,164200,164200,-6.84,-1.37,494.695,"June 06, 24",-0.0137,,,,,
2024-06-05,489.04,501,489.04,499.59,491.92,174916,174916,10.55,2.16,494.6675,"June 05, 24",0.0216,,,,,
2024-06-04,494.8,497.93,484.54,487.19,479.71,256400,256400,-7.61,-1.54,491.115,"June 04, 24",-0.0154,,,,,
2024-06-03,504.56,511.14,483.42,496.31,488.69,285743,285743,-8.25,-1.64,498.8575,"June 03, 24",-0.0164,,,,,
2024-05-31,497.71,503.65,485.62,502.6,494.89,941248,941248,4.89,0.9825,497.395,"May 31, 24",0.009825,,,,,
2024-05-30,487.59,495.93,485.81,494.06,486.48,193221,193221,6.47,1.33,490.8475,"May 30, 24",0.0133,,,,,
2024-05-29,497.73,498.48,483.98,486.81,479.34,320300,320300,-10.92,-2.19,491.75,"May 29, 24",-0.0219,,,,,
2024-05-28,504.35,513.78,499.21,502.93,495.21,317745,317745,-1.42,-0.28155,505.0675,"May 28, 24",-0.0028155,,,,,
2024-05-24,493.47,503.55,488.06,503.42,495.69,173800,173800,9.95,2.02,497.125,"May 24, 24",0.0202,,,,,
2024-05-23,503.93,504.24,489.19,491.82,484.27,212800,212800,-12.11,-2.4,497.295,"May 23, 24",-0.024,,,,,
2024-05-22,490.22,499.08,490.22,498.44,490.79,279900,279900,8.22,1.68,494.49,"May 22, 24",0.0168,,,,,
2024-05-21,490.76,494.26,483.81,493.35,485.78,246740,246740,2.59,0.52775,490.545,"May 21, 24",0.0052775,,,,,
2024-05-20,489.9,497.94,487.72,490.92,483.38,281500,281500,1.02,0.20821,491.62,"May 20, 24",0.0020821,,,,,
2024-05-17,493.87,494.88,484.85,489.86,482.34,241640,241640,-4.01,-0.81195,490.865,"May 17, 24",-0.0081195,,,,,
2024-05-16,503.11,503.11,490.85,491.16,483.62,233547,233547,-11.95,-2.38,497.0575,"May 16, 24",-0.0238,,,,,
2024-05-15,500,506.41,498.77,503.32,495.59,195800,195800,3.32,0.664,502.125,"May 15, 24",0.00664,,,,,
2024-05-14,486.3,496.95,486.05,496.85,489.22,247600,247600,10.55,2.17,491.5375,"May 14, 24",0.0217,,,,,
2024-05-13,495.64,495.9,484.33,485.48,478.03,167700,167700,-10.16,-2.05,490.3375,"May 13, 24",-0.0205,,,,,
2024-05-10,490.37,495.55,488.4,494.51,486.92,257500,257500,4.14,0.84426,492.2075,"May 10, 24",0.0084426,,,,,
2024-05-09,480.36,488.79,478.61,488.7,481.2,188000,188000,8.34,1.74,484.115,"May 09, 24",0.0174,,,,,
2024-05-08,471.46,481.21,467.65,480.66,473.28,222900,222900,9.2,1.95,475.245,"May 08, 24",0.0195,,,,,
2024-05-07,469.13,476.49,467.39,471.2,463.97,247900,247900,2.07,0.44124,471.0525,"May 07, 24",0.0044124,,,,,
2024-05-06,463.66,471.39,463.66,470.12,462.9,186500,186500,6.46,1.39,467.2075,"May 06, 24",0.0139,,,,,
2024-05-03,463.29,470.44,458.49,458.73,451.69,235006,235006,-4.56,-0.98426,462.7375,"May 03, 24",-0.0098426,,,,,
2024-05-02,458.41,458.41,445.63,455.79,448.79,305102,305102,-2.62,-0.57154,454.56,"May 02, 24",-0.0057154,,,,,
2024-05-01,463.86,465.4,451.77,455.15,448.16,600345,600345,-8.71,-1.88,459.045,"May 01, 24",-0.0188,,,,,
2024-04-30,476.47,480.98,462.79,463.42,456.31,270100,270100,-13.05,-2.74,470.915,"April 30, 24",-0.0274,,,,,
