date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,CNC,USD,0001071739,2025-02-18,2025-02-18 17:02:34,2024,FY,3294000000,1241000000,13000000,212000000,-4515000000,-4333000000,0,-528000000,346000000,-91000000,154000000,-644000000,990000000,-7183000000,5785000000,0,-1052000000,678000000,46000000,-3124000000,0,-6000000,-2406000000,174000000,-3130000000,14063000000,17193000000,154000000,-644000000,-490000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/0001071739-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/cnc-20241231.htm
2023-12-31,CNC,USD,0001071739,2024-02-20,2024-02-20 16:34:20,2023,FY,2702000000,1293000000,-78000000,216000000,3374000000,-2380000000,2122000000,3398000000,234000000,546000000,8053000000,-799000000,619000000,-6622000000,5523000000,0,-1279000000,19000000,44000000,-1633000000,0,0,-1570000000,-85000000,5119000000,17193000000,12074000000,8053000000,-799000000,7254000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173924000037/0001071739-24-000037-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173924000037/cnc-20231231.htm
2022-12-31,CNC,USD,0001071739,2023-02-21,2023-02-21 16:29:25,2022,FY,1202000000,1553000000,-631000000,234000000,2194000000,-1627000000,0,421000000,3400000000,1709000000,6261000000,-1004000000,1017000000,-6736000000,3802000000,0,-2921000000,-1130000000,70000000,-3096000000,0,-41000000,-4197000000,-187000000,-1044000000,12074000000,13118000000,6261000000,-1004000000,5257000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173923000047/0001071739-23-000047-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173923000047/cnc-20221231.htm
2021-12-31,CNC,USD,0001071739,2022-02-22,2022-02-22 16:58:11,2021,FY,1336000000,1476000000,-132000000,203000000,1376000000,-2453000000,-1141000000,1141000000,3829000000,-54000000,4205000000,-910000000,-466000000,-7400000000,5458000000,19000000,-3299000000,1761000000,0,-297000000,0,-102000000,1362000000,50000000,2318000000,13118000000,10800000000,4205000000,-910000000,3295000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173922000071/0001071739-22-000071-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173922000071/cnc-20211231.htm
2020-12-31,CNC,USD,0001071739,2021-02-22,2021-02-22 16:43:34,2020,FY,1794000000,1259000000,-51000000,281000000,2195000000,-52000000,0,0,2247000000,25000000,5503000000,-869000000,-3583000000,-7402000000,4921000000,-22000000,-6955000000,920000000,0,-626000000,0,-34000000,260000000,-131000000,-1323000000,10800000000,12123000000,5503000000,-869000000,4634000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173921000039/0001071739-21-000039-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173921000039/cnc-20201231.htm
2019-12-31,CNC,USD,0001071739,2020-02-18,2020-02-18 17:17:30,2019,FY,1309000000,643000000,55000000,177000000,-1002000000,-1076000000,421000000,-421000000,74000000,301000000,1483000000,-730000000,-36000000,-2575000000,1809000000,0,-1532000000,6870000000,0,-75000000,0,16000000,6811000000,-2000000,6781000000,12123000000,5342000000,1483000000,-730000000,753000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173920000060/0001071739-20-000060-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173920000060/form10k.htm
2018-12-31,CNC,USD,0001071739,2019-02-19,2019-02-19 17:08:14,2018,FY,894000000,495000000,-129000000,145000000,-171000000,-1173000000,1545000000,-533000000,-10000000,1000000000,1234000000,-675000000,-2055000000,-3846000000,1991000000,0,-4585000000,1969000000,2779000000,-71000000,0,9000000,4686000000,9000000,1270000000,5342000000,4072000000,1234000000,-675000000,559000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173919000032/0001071739-19-000032-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173919000032/form10-k.htm
2017-12-31,CNC,USD,0001071739,2018-02-20,2018-02-20 16:27:58,2017,FY,808000000,361000000,-108000000,135000000,294000000,-50000000,281000000,53000000,10000000,-1000000,1489000000,-422000000,-50000000,-2704000000,1899000000,12000000,-1265000000,44000000,0,-65000000,0,5000000,-16000000,0,142000000,4072000000,3930000000,1489000000,-422000000,1067000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173918000030/0001071739-18-000030-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173918000030/form10-k.htm
2016-12-31,CNC,USD,0001071739,2017-02-21,2017-02-21 16:40:20,2016,FY,561000000,278000000,92000000,148000000,784000000,74000000,251000000,402000000,57000000,-12000000,1851000000,-306000000,-1297000000,-2450000000,1656000000,0,-2397000000,2794000000,0,-63000000,0,-14000000,2717000000,-1000000,2170000000,3930000000,1760000000,1851000000,-306000000,1545000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173917000018/0001071739-17-000018-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173917000018/form10-k.htm
2015-12-31,CNC,USD,0001071739,2016-02-22,2016-02-22 10:30:51,2015,FY,357000000,111000000,-17000000,71000000,142000000,-360000000,482000000,39000000,-19000000,-6000000,658000000,-150000000,-18000000,-1321000000,669000000,7000000,-813000000,338000000,13000000,-53000000,0,-4000000,294000000,0,150000000,1760000000,1610000000,658000000,-150000000,508000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173916000192/0001071739-16-000192-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173916000192/form10k.htm
2014-12-31,CNC,USD,0001071739,2015-02-23,2015-02-23 16:11:57,2014,FY,264000000,89000000,-42000000,48000000,864000000,-463000000,596000000,506000000,225000000,586000000,1223000000,-103000000,-136000000,-1015000000,406000000,0,-848000000,194000000,8000000,-29000000,0,19000000,192000000,62696000,635696000,1610000000,974304000,1223000000,-103000000,1120000000,https://www.sec.gov/Archives/edgar/data/1071739/000107173915000034/0001071739-15-000034-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173915000034/form10k.htm
2013-12-31,CNC,USD,0001071739,2014-02-21,2014-02-21 16:15:24,2013,FY,165718000,67420000,-2293000,36656000,115025000,-142977000,91245000,151712000,15045000,154000000,382526000,-67835000,-62773000,-790653000,579161000,0,-342100000,134818000,24208000,-19779000,0,6380000,145627000,34250000,228371000,974304000,745933000,382526000,-67835000,314691000,https://www.sec.gov/Archives/edgar/data/1071739/000107173914000033/0001071739-14-000033-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173914000033/form10k.htm
2012-12-31,CNC,USD,0001071739,2013-02-19,2013-02-19 06:35:44,2012,FY,-11295000,65866000,-14438000,25332000,204557000,-116558000,325799000,-21474000,16790000,8669000,278691000,-82144000,82144000,-695687000,589921000,0,-187910000,178643000,15912000,-12741000,0,10996000,192810000,-98019000,172235000,745933000,573698000,278691000,-82144000,196547000,https://www.sec.gov/Archives/edgar/data/1071739/000107173913000024/0001071739-13-000024-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173913000024/cnc1231201210k.htm
2011-12-31,CNC,USD,0001071739,2012-02-21,2012-02-21 08:39:43,2011,FY,108363000,58327000,2031000,18171000,66603000,0,0,38889000,27714000,8201000,261696000,-73708000,-4375000,-318397000,267404000,0,-129076000,-6342000,15815000,-7809000,0,4435000,6099000,252000,139784000,573698000,433914000,261696000,-73708000,187988000,https://www.sec.gov/Archives/edgar/data/1071739/000107173912000006/0001071739-12-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173912000006/form10k.htm
2010-12-31,CNC,USD,0001071739,2011-02-22,2011-02-22 07:55:49,2010,FY,98271000,52000000,10317000,13874000,3477000,0,0,37398000,-33921000,-9007000,168932000,-118556000,-60388000,-615506000,570423000,13420000,-210607000,22041000,107953000,-3224000,-7387000,-6424000,120346000,2548999,32963000,433914000,400951000,168932000,-118556000,50376000,https://www.sec.gov/Archives/edgar/data/1071739/000107173911000012/0001071739-11-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173911000012/form10k.htm
2009-12-31,CNC,USD,0001071739,2010-02-22,2010-02-22 08:02:32,2009,FY,86245000,44004000,3696000,14634000,99757000,0,0,-60915000,160672000,-141000,248195000,-83113000,-38563000,-791194000,642783000,1476000,-270087000,42381999,13584000,-6304000,0,-3116999,46545000,-2801000,21852000,400951000,379099000,248195000,-83113000,165082000,https://www.sec.gov/Archives/edgar/data/1071739/000107173910000009/0001071739-10-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173910000009/form10k.htm
2008-12-31,CNC,USD,0001071739,2009-02-23,2009-02-23 07:56:50,2008,FY,83497000,35414000,1286000,15328000,78919000,0,0,75112000,3807000,7534000,221978000,-65156000,-85377000,-635029000,546264000,0,-153921000,57514000,5354000,-23510000,0,3100000,42458000,0,110515000,379099000,268584000,221978000,-65156000,156822000,https://www.sec.gov/Archives/edgar/data/1071739/000107173909000007/0001071739-09-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173909000007/form10k.htm
2007-12-31,CNC,USD,0001071739,2008-02-25,2008-02-25 06:10:11,2007,FY,73402000,27807000,-10223000,15781000,95738000,0,0,31234000,64504000,-265000,202240000,-53937000,-36001000,-642367000,456738000,14102000,-225464000,30019000,5464000,-9541000,0,-5181000,20761000,0,-2463000,268584000,271047000,202240000,-53937000,148303000,https://www.sec.gov/Archives/edgar/data/1071739/000107173908000010/0001071739-08-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173908000010/form10k.htm
2006-12-31,CNC,USD,0001071739,2007-02-23,2007-02-23 06:10:41,2006,FY,-43629000,20600000,-6692000,14904000,121581000,0,0,28136000,93445000,88268000,195032000,-50318000,-66772000,-319322000,286155000,-66772000,-150257000,77004000,6953000,-7833000,0,2790000,78914000,0,123689000,271047000,147358000,195032000,-50318000,144714000,https://www.sec.gov/Archives/edgar/data/1071739/000107173907000012/0001071739-07-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173907000012/form10k.htm
2005-12-31,CNC,USD,0001071739,2006-02-24,2006-02-24 06:12:07,2005,FY,55632000,13069000,1786000,4974000,-10392000,0,0,-4215000,-6177000,8979000,74048000,-26909000,-55485000,-150444000,176387000,-55485000,-56451000,40448000,5621000,0,0,-413000,45656000,84105000,147358000,147358000,0,74048000,-26909000,47139000,https://www.sec.gov/Archives/edgar/data/1071739/000119312506038095/0001193125-06-038095-index.htm,https://www.sec.gov/Archives/edgar/data/1071739/000119312506038095/d10k.htm
