holder,shares,dateReported,change
CONFLUENCE INVESTMENT MANAGEMENT LLC,861830,2025-09-30,-13653
AMERICAN CENTURY COMPANIES INC,848704,2025-09-30,-29123
DIMENSIONAL FUND ADVISORS LP,826912,2025-09-30,18685
"COHEN & STEERS, INC.",714537,2025-09-30,432037
JPMORGAN CHASE & CO,710871,2025-09-30,-98256
AQR CAPITAL MANAGEMENT LLC,693721,2025-09-30,285555
CALIFORNIA PUBLIC EMPLOYEES RETIREMENT SYSTEM,651769,2025-09-30,-139822
SEI INVESTMENTS CO,614561,2025-09-30,36935
Yaupon Capital Management LP,595238,2025-09-30,454709
"PNC FINANCIAL SERVICES GROUP, INC.",589699,2025-09-30,-13313
CALIFORNIA STATE TEACHERS RETIREMENT SYSTEM,572777,2025-09-30,27682
"DZ BANK AG Deutsche Zentral Genossenschafts Bank, Frankfurt am Main",572199,2025-09-30,40980
Swiss National Bank,562200,2025-09-30,-28100
BNP Paribas Asset Management Holding S.A.,556620,2025-09-30,-64954
M&G Plc,545240,2025-09-30,-10303
"HighTower Advisors, LLC",543908,2025-09-30,6935
Robeco Institutional Asset Management B.V.,512665,2025-09-30,-18595
Allianz Asset Management GmbH,512218,2025-09-30,-27278
ASR Vermogensbeheer N.V.,489588,2025-09-30,16194
BROOKFIELD Corp /ON/,489125,2025-09-30,-33759
DUFF & PHELPS INVESTMENT MANAGEMENT CO,486212,2025-09-30,18148
Vontobel Holding Ltd.,467697,2025-09-30,31342
"Sumitomo Mitsui Trust Holdings, Inc.",450027,2025-09-30,524
abrdn plc,442019,2025-09-30,1061
"Nuveen, LLC",440869,2025-09-30,12219
CITIGROUP INC,440383,2025-09-30,188062
FMR LLC,439809,2025-09-30,8800
ENVESTNET ASSET MANAGEMENT INC,437608,2025-09-30,-289905
HSBC HOLDINGS PLC,427359,2025-09-30,-47212
RHUMBLINE ADVISERS,425700,2025-09-30,7653
Universal- Beteiligungs- und Servicegesellschaft mbH,410064,2025-09-30,34437
LPL Financial LLC,407010,2025-09-30,6168
"BNP PARIBAS ARBITRAGE, SNC",395747,2025-09-30,84903
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",393220,2025-09-30,23596
Candriam S.C.A.,385819,2025-09-30,-1663
BARCLAYS PLC,379300,2025-09-30,-229917
COMMONWEALTH OF PENNSYLVANIA PUBLIC SCHOOL EMPLS RETRMT SYS,378804,2025-09-30,3798
Partners Group Holding AG,360687,2025-09-30,-57236
NEW YORK STATE COMMON RETIREMENT FUND,350471,2025-09-30,44336
BENJAMIN EDWARDS INC,337730,2025-09-30,3182
BALYASNY ASSET MANAGEMENT L.P.,328823,2025-09-30,328823
BANK OF MONTREAL /CAN/,327420,2025-09-30,-1872
DekaBank Deutsche Girozentrale,324866,2025-09-30,0
"Russell Investments Group, Ltd.",317218,2025-09-30,96070
JUPITER ASSET MANAGEMENT LTD,311612,2025-09-30,-1357
DAVIS R M INC,309331,2025-09-30,-7777
EVERETT HARRIS & CO /CA/,307761,2025-09-30,-200
FRANKLIN RESOURCES INC,304918,2025-09-30,-6206
OSTERWEIS CAPITAL MANAGEMENT INC,298059,2025-09-30,3116
REAVES W H & CO INC,281145,2025-09-30,125000
"TRILLIUM ASSET MANAGEMENT, LLC",275686,2025-09-30,-25816
Robeco Schweiz AG,270132,2025-09-30,-28691
ALLIANCEBERNSTEIN L.P.,260692,2025-09-30,485
Swedbank AB,257413,2025-09-30,120890
PRINCIPAL FINANCIAL GROUP INC,251677,2025-09-30,-339653
Cerity Partners LLC,249551,2025-09-30,4815
KEYBANK NATIONAL ASSOCIATION/OH,248432,2025-09-30,-18520
"Baird Financial Group, Inc.",247754,2025-09-30,-20693
National Pension Service,245714,2025-09-30,1395
"Mariner, LLC",243437,2025-09-30,5470
Zurcher Kantonalbank (Zurich Cantonalbank),241122,2025-09-30,2508
ROYAL LONDON ASSET MANAGEMENT LTD,231052,2025-09-30,-12043
APG Asset Management N.V.,228101,2025-09-30,0
FIL Ltd,217091,2025-09-30,-9118
"MANUFACTURERS LIFE INSURANCE COMPANY, THE",216475,2025-09-30,98510
WELLINGTON MANAGEMENT GROUP LLP,210182,2025-09-30,-2693
ABN AMRO INVESTMENT SOLUTIONS,209663,2025-09-30,-15709
AXA Investment Managers S.A.,205938,2025-09-30,205938
HOWLAND CAPITAL MANAGEMENT LLC,198363,2025-09-30,-292
Maryland State Retirement & Pension System,190317,2025-09-30,5109
TD ASSET MANAGEMENT INC,185963,2025-09-30,1500
STATE BOARD OF ADMINISTRATION OF FLORIDA RETIREMENT SYSTEM,181863,2025-09-30,-3023
DEARBORN PARTNERS LLC,178939,2025-09-30,-77
RENAISSANCE TECHNOLOGIES LLC,178400,2025-09-30,178400
"SUSQUEHANNA FUNDAMENTAL INVESTMENTS, LLC",175283,2025-09-30,-5740
Covea Finance,174167,2025-09-30,6400
Quilter Plc,173847,2025-09-30,126
HANCOCK WHITNEY CORP,173837,2025-09-30,-3659
"Clear Harbor Asset Management, LLC",172184,2025-09-30,-2089
"Boston Common Asset Management, LLC",170186,2025-09-30,-3498
"WEALTH ENHANCEMENT ADVISORY SERVICES, LLC",169917,2025-09-30,28338
"DUDLEY & SHANLEY, INC.",169159,2025-09-30,7855
Magellan Asset Management Ltd,168182,2025-09-30,19149
COUNTRY TRUST BANK,167198,2025-09-30,-15459
MILLENNIUM MANAGEMENT LLC,163932,2025-09-30,111459
MACQUARIE GROUP LTD,159768,2025-09-30,-4623
"Clearbridge Investments, LLC",159528,2025-09-30,-118650
AVIVA PLC,154972,2025-09-30,9139
NEW YORK STATE TEACHERS RETIREMENT SYSTEM,154059,2025-09-30,-40
Rockefeller Capital Management L.P.,153182,2025-09-30,-5771
ZACKS INVESTMENT MANAGEMENT,152898,2025-09-30,-23280
FIRST MANHATTAN CO. LLC.,150458,2025-09-30,-2392
NATIXIS,149840,2025-09-30,66940
Neuberger Berman Group LLC,149502,2025-09-30,-12350
Avalon Trust Co,148269,2025-09-30,2675
Soapstone Management L.P.,145030,2025-09-30,30380
JANUS HENDERSON GROUP PLC,143190,2025-09-30,98836
NOMURA ASSET MANAGEMENT CO LTD,142540,2025-09-30,16144
ABN AMRO Bank N.V.,138696,2025-09-30,-1255
"Sumitomo Mitsui DS Asset Management Company, Ltd",136504,2025-09-30,32834
CREDIT AGRICOLE S A,132676,2025-09-30,132676
GABELLI FUNDS LLC,128100,2025-09-30,1505
"Sone Capital Management, LLC",123895,2025-09-30,81266
"Clearstead Advisors, LLC",122626,2025-09-30,2173
"MARSHALL WACE, LLP",122429,2025-09-30,40056
Perpetual Ltd,118361,2025-09-30,-7330
MIROVA,118327,2025-09-30,2423
"Asset Management One Co., Ltd.",116690,2025-09-30,7831
Handelsbanken Fonder AB,116047,2025-09-30,5591
KLP KAPITALFORVALTNING AS,114686,2025-09-30,-400
PRUDENTIAL FINANCIAL INC,111325,2025-09-30,-360880
Foresight Group Ltd Liability Partnership,110802,2025-09-30,-8033
Quantinno Capital Management LP,110230,2025-09-30,47324
B. Metzler seel. Sohn & Co. AG,105420,2025-09-30,-2574
TORONTO DOMINION BANK,103708,2025-09-30,-260
AMF Tjanstepension AB,102532,2025-09-30,0
STATE OF WISCONSIN INVESTMENT BOARD,102237,2025-09-30,-1093
UniSuper Management Pty Ltd,101646,2025-09-30,-55964
"Chevy Chase Trust Holdings, LLC",101631,2025-09-30,-3442
VAN LANSCHOT KEMPEN INVESTMENT MANAGEMENT N.V.,100196,2025-09-30,-14820
Ghisallo Capital Management LLC,100000,2025-09-30,100000
"NUANCE INVESTMENTS, LLC",99995,2025-09-30,-30466
Ethic Inc.,99935,2025-09-30,34242
PRUDENTIAL PLC,99083,2025-09-30,13619
Aquatic Capital Management LLC,98938,2025-09-30,63693
Montanaro Asset Management Ltd,97540,2025-09-30,11000
"Asset Advisors Investment Management, LLC",96446,2025-09-30,721
Mitsubishi UFJ Trust & Banking Corp,96440,2025-09-30,-2099
"Ensign Peak Advisors, Inc",93960,2025-09-30,-25905
FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,93115,2025-09-30,-12900
HUNTINGTON NATIONAL BANK,92327,2025-09-30,-7649
LOS ANGELES CAPITAL MANAGEMENT LLC,91009,2025-09-30,-10612
Treasurer of the State of North Carolina,87562,2025-09-30,-3414
WESBANCO BANK INC,85976,2025-09-30,4553
Thematics Asset Management,85742,2025-09-30,0
Janney Montgomery Scott LLC,85434,2025-09-30,-4178
"NATIXIS ADVISORS, L.P.",83724,2025-09-30,-4714
DnB Asset Management AS,83457,2025-09-30,1477
"Waverly Advisors, LLC",78828,2025-09-30,-1557
"CI Private Wealth, LLC",78719,2025-09-30,-12730
BROWN BROTHERS HARRIMAN & CO,76583,2025-09-30,-843
Wealthfront Advisers LLC,76172,2025-09-30,3394
"Resona Asset Management Co.,Ltd.",75857,2025-09-30,-3461
Covalis Capital LLP,75000,2025-09-30,75000
VAN ECK ASSOCIATES CORP,74302,2025-09-30,5743
"COMMONWEALTH EQUITY SERVICES, LLC",74042,2025-09-30,-329
"Aristotle Atlantic Partners, LLC",73759,2025-09-30,-22395
CANADA PENSION PLAN INVESTMENT BOARD,73144,2025-09-30,-172212
Boston Trust Walden Corp,72016,2025-09-30,-28306
Fisher Funds Management LTD,70789,2025-09-30,0
Varma Mutual Pension Insurance Co,70542,2025-09-30,5800
"Empower Advisory Group, LLC",69829,2025-09-30,879
Groupe la Francaise,69078,2025-09-30,-4295
Daiwa Securities Group Inc.,66976,2025-09-30,18262
Squarepoint Ops LLC,66717,2025-09-30,39458
DANSKE BANK A/S,66660,2025-09-30,-43393
EDMOND DE ROTHSCHILD HOLDING S.A.,66577,2025-09-30,-2080
NATIONAL BANK OF CANADA /FI/,66276,2025-09-30,-76373
Cetera Investment Advisers,66053,2025-09-30,545
State of New Jersey Common Pension Fund D,64885,2025-09-30,890
"Stratos Wealth Partners, LTD.",63927,2025-09-30,1022
Evelyn Partners Investment Management LLP,62565,2025-09-30,320
Clean Yield Group,61934,2025-09-30,-1464
UNITED BANK,61749,2025-09-30,-3693
"Beacon Pointe Advisors, LLC",61717,2025-09-30,4857
MIRAE ASSET GLOBAL ETFS HOLDINGS Ltd.,61281,2025-09-30,-1780
PUBLIC EMPLOYEES RETIREMENT SYSTEM OF OHIO,60846,2025-09-30,377
Lansforsakringar Fondforvaltning AB (publ),60737,2025-09-30,60737
"MATTERN CAPITAL MANAGEMENT, LLC",60163,2025-09-30,23
STATE OF MICHIGAN RETIREMENT SYSTEM,59997,2025-09-30,-200
IFM Investors Pty Ltd,59268,2025-09-30,-4831
Creative Planning,57535,2025-09-30,5482
Arizona State Retirement System,57493,2025-09-30,495
AdvisorShares Investments LLC,57026,2025-09-30,-744
US BANCORP \DE\,56227,2025-09-30,528
VOYA INVESTMENT MANAGEMENT LLC,55729,2025-09-30,-12645
Erste Asset Management GmbH,55530,2025-09-30,-107477
"Rakuten Investment Management, Inc.",55266,2025-09-30,55266
Assenagon Asset Management S.A.,54440,2025-09-30,41958
Raiffeisen Bank International AG,53482,2025-09-30,6925
Lombard Odier Asset Management (Europe) Ltd,52836,2025-09-30,30188
BRYN MAWR TRUST Co,52465,2025-09-30,-485
WELCH & FORBES LLC,52114,2025-09-30,977
M&T BANK CORP,52085,2025-09-30,-6137
ProShare Advisors LLC,50338,2025-09-30,382
Czech National Bank,49552,2025-09-30,1885
MERCER GLOBAL ADVISORS INC /ADV,49266,2025-09-30,-557
Federation des caisses Desjardins du Quebec,48976,2025-09-30,-91
"MetLife Investment Management, LLC",48400,2025-09-30,48400
Prospera Financial Services Inc,47992,2025-09-30,-1391
"Perennial Advisors, LLC",45602,2025-09-30,858
STOCK YARDS BANK & TRUST CO,45272,2025-09-30,-3907
"J.P. Marvel Investment Advisors, LLC",45144,2025-09-30,0
SFE Investment Counsel,45040,2025-09-30,-615
Verition Fund Management LLC,44374,2025-09-30,38686
Fulcrum Asset Management LLP,43701,2025-09-30,13133
"Linscomb & Williams, Inc.",43570,2025-09-30,1537
USS Investment Management Ltd,42689,2025-09-30,0
PUBLIC SECTOR PENSION INVESTMENT BOARD,42555,2025-09-30,2456
"ADVISOR GROUP HOLDINGS, INC.",42325,2025-09-30,7669
Retirement Systems of Alabama,41617,2025-09-30,-229
WHITTIER TRUST CO,40392,2025-09-30,-1685
"LEVEL FOUR ADVISORY SERVICES, LLC",40135,2025-09-30,950
"Cambridge Investment Research Advisors, Inc.",39929,2025-09-30,-3445
MILLER HOWARD INVESTMENTS INC /NY,39841,2025-09-30,852
FORSTA AP-FONDEN,39800,2025-09-30,800
"D. E. Shaw & Co., Inc.",39546,2025-09-30,23368
PEAPACK GLADSTONE FINANCIAL CORP,38912,2025-09-30,-908
"Buck Wealth Strategies, LLC",38147,2025-09-30,1090
AMALGAMATED BANK,37363,2025-09-30,-935
"Vanguard Personalized Indexing Management, LLC",36847,2025-09-30,-4826
JONES FINANCIAL COMPANIES LLLP,36532,2025-09-30,3745
"Glenmede Investment Management, LP",36141,2025-09-30,-1319
COMERICA BANK,35559,2025-09-30,-3265
Skandinaviska Enskilda Banken AB (publ),35365,2025-09-30,-1653
"Metis Global Partners, LLC",34307,2025-09-30,-1679
FORT WASHINGTON INVESTMENT ADVISORS INC /OH/,34082,2025-09-30,-809
"Pathstone Holdings, LLC",33668,2025-09-30,-1658
MIDDLETON & CO INC/MA,33509,2025-09-30,12114
"New Age Alpha Advisors, LLC",33364,2025-09-30,-347
Farmers & Merchants Trust Co of Long Beach,32828,2025-09-30,-1147
Korea Investment CORP,32296,2025-09-30,-21572
Utah Retirement Systems,32055,2025-09-30,0
Schonfeld Strategic Advisors LLC,31789,2025-09-30,31789
Police & Firemen's Retirement System of New Jersey,31338,2025-09-30,1824
"SG Americas Securities, LLC",31165,2025-09-30,4168
FIFTH THIRD BANCORP,30855,2025-09-30,-449
"SUSQUEHANNA INTERNATIONAL GROUP, LLP",30658,2025-09-30,-12532
SILVERCREST ASSET MANAGEMENT GROUP LLC,30409,2025-09-30,-1913
"XPONANCE, INC.",30358,2025-09-30,1692
KKM Financial LLC,30345,2025-09-30,7206
"Mirae Asset Global Investments Co., Ltd.",29959,2025-09-30,3360
"Colony Group, LLC",29502,2025-09-30,-951
Plato Investment Management Ltd,29471,2025-09-30,0
TUDOR INVESTMENT CORP ET AL,29411,2025-09-30,29411
NISSAY ASSET MANAGEMENT CORP /JAPAN/ /ADV,28831,2025-09-30,-225507
CIBC WORLD MARKET INC.,28810,2025-09-30,2789
SCOTIA CAPITAL INC.,28652,2025-09-30,180
NEW YORK LIFE INVESTMENT MANAGEMENT LLC,28398,2025-09-30,-744
CIBC Asset Management Inc,28249,2025-09-30,28
BRITISH COLUMBIA INVESTMENT MANAGEMENT Corp,28026,2025-09-30,-2663
"Steward Partners Investment Advisory, LLC",27568,2025-09-30,4617
"CoreCap Advisors, LLC",27533,2025-09-30,4372
"Nordwand Advisors, LLC",27466,2025-09-30,27466
AMICA MUTUAL INSURANCE CO,27440,2025-09-30,0
BANK OF NOVA SCOTIA,26809,2025-09-30,3851
EFG Asset Management (Americas) Corp.,26328,2025-09-30,1232
OSTRUM ASSET MANAGEMENT,26177,2025-09-30,17861
FLPUTNAM INVESTMENT MANAGEMENT CO,26015,2025-09-30,-3727
HCR Wealth Advisors,25983,2025-09-30,738
Woodline Partners LP,25785,2025-09-30,4691
"Shilanski & Associates, Inc.",25726,2025-09-30,43
J. Safra Sarasin Holding AG,25565,2025-09-30,-6308
TEACHER RETIREMENT SYSTEM OF TEXAS,25553,2025-09-30,-4061
BTG Pactual Asset Management US LLC,25265,2025-09-30,25265
HRT FINANCIAL LP,25046,2025-09-30,25046
"EXCHANGE TRADED CONCEPTS, LLC",24788,2025-09-30,-163
"Advisory Services Network, LLC",24766,2025-09-30,641
Northwest & Ethical Investments L.P.,24765,2025-09-30,0
COMMERCE BANK,24406,2025-09-30,457
Fortress Investment Group LLC,24032,2025-09-30,24032
S-Bank Fund Management Ltd,24022,2025-09-30,-313
"Atria Investments, Inc",23897,2025-09-30,976
INTECH INVESTMENT MANAGEMENT LLC,23796,2025-09-30,18246
RWC Asset Management LLP,23763,2025-09-30,5
AE Wealth Management LLC,23655,2025-09-30,2937
"SRS Capital Advisors, Inc.",23569,2025-09-30,21536
SYCOMORE ASSET MANAGEMENT,23553,2025-09-30,0
Bridge Creek Capital Management LLC,23149,2025-09-30,-110
"Holocene Advisors, LP",23053,2025-09-30,-23094
SHELTON CAPITAL MANAGEMENT,22801,2025-09-30,-18400
AGF MANAGEMENT LTD,22587,2025-09-30,949
CIDEL ASSET MANAGEMENT INC,22570,2025-09-30,-5462
"O'SHAUGHNESSY ASSET MANAGEMENT, LLC",22532,2025-09-30,258
"YOUSIF CAPITAL MANAGEMENT, LLC",22406,2025-09-30,-1369
Engineers Gate Manager LP,22249,2025-09-30,22249
OREGON PUBLIC EMPLOYEES RETIREMENT FUND,22246,2025-09-30,5391
Employees Retirement System of Texas,22173,2025-09-30,22173
THRIVENT FINANCIAL FOR LUTHERANS,22029,2025-09-30,-57126
"Toroso Investments, LLC",22002,2025-09-30,-2040
TOMPKINS FINANCIAL CORP,21867,2025-09-30,-1170
"State of Tennessee, Treasury Department",21846,2025-09-30,-67832
GUGGENHEIM CAPITAL LLC,21713,2025-09-30,-173
"CAHABA WEALTH MANAGEMENT, INC.",21251,2025-09-30,80
MUTUAL OF AMERICA CAPITAL MANAGEMENT LLC,21144,2025-09-30,-1215
"JERICHO FINANCIAL, LLP",20827,2025-09-30,116
"State of Alaska, Department of Revenue",20824,2025-09-30,-1044
"NISA INVESTMENT ADVISORS, LLC",20716,2025-09-30,4185
"CULLEN/FROST BANKERS, INC.",20671,2025-09-30,-451
"Rafferty Asset Management, LLC",20536,2025-09-30,-419
D.A. DAVIDSON & CO.,20506,2025-09-30,-10
"CWM, LLC",20114,2025-09-30,2545
La Banque Postale Asset Management SA,19933,2025-09-30,-3901
Tredje AP-fonden,19927,2025-09-30,5297
SHELL ASSET MANAGEMENT CO,19780,2025-09-30,-12504
"Alliance Wealth Advisors, LLC /UT",19776,2025-09-30,-506
TRUIST FINANCIAL CORP,19588,2025-09-30,181
Avanza Fonder AB,19579,2025-09-30,3006
"Concurrent Investment Advisors, LLC",19281,2025-09-30,-258
WHITTIER TRUST CO OF NEVADA INC,19186,2025-09-30,-64
"Twin Tree Management, LP",19171,2025-09-30,4059
"Private Advisor Group, LLC",19050,2025-09-30,-186
LGT CAPITAL PARTNERS LTD.,18780,2025-09-30,18780
"Red Spruce Capital, LLC",18670,2025-09-30,-97
Jacobi Capital Management LLC,18607,2025-09-30,-216
SCHRODER INVESTMENT MANAGEMENT GROUP,18598,2025-09-30,-4848
INGALLS & SNYDER LLC,18533,2025-09-30,-48
MSH Capital Advisors LLC,18421,2025-09-30,0
"Ballentine Partners, LLC",18293,2025-09-30,186
Delta Global Management LP,18092,2025-09-30,684
PUBLIC EMPLOYEES RETIREMENT ASSOCIATION OF COLORADO,18089,2025-09-30,0
"UMB Bank, n.a.",17855,2025-09-30,-34185
COMMERZBANK AKTIENGESELLSCHAFT /FI,17764,2025-09-30,11829
Strong Tower Advisory Services,17669,2025-09-30,967
"Van Hulzen Asset Management, LLC",17634,2025-09-30,1098
Lazard Freres Gestion S.A.S.,17430,2025-09-30,0
Man Group plc,17238,2025-09-30,-34017
MACKENZIE FINANCIAL CORP,17113,2025-09-30,71
"Entropy Technologies, LP",16920,2025-09-30,16920
Genus Capital Management Inc.,16690,2025-09-30,-6710
1ST SOURCE BANK,16519,2025-09-30,-880
"NVWM, LLC",16504,2025-09-30,569
"Pacer Advisors, Inc.",16446,2025-09-30,755
Magnetar Financial LLC,16433,2025-09-30,16433
"Gotham Asset Management, LLC",16303,2025-09-30,-7103
EVERENCE CAPITAL MANAGEMENT INC,15972,2025-09-30,5432
Siemens Fonds Invest GmbH,15868,2025-09-30,3808
"Williams Jones Wealth Management, LLC.",15791,2025-09-30,-156
CAPTRUST FINANCIAL ADVISORS,15692,2025-09-30,2105
"CoreCommodity Management, LLC",15661,2025-09-30,15661
WETHERBY ASSET MANAGEMENT INC,15476,2025-09-30,394
IQ EQ FUND MANAGEMENT (IRELAND) Ltd,15466,2025-09-30,-1311
TEACHERS RETIREMENT SYSTEM OF THE STATE OF KENTUCKY,15241,2025-09-30,0
"Prosperity Consulting Group, LLC",15223,2025-09-30,-3759
NEOS Investment Management LLC,15175,2025-09-30,6055
CHELSEA COUNSEL CO,14850,2025-09-30,20
"NORTHCAPE WEALTH MANAGEMENT, LLC",14597,2025-09-30,291
Generali Asset Management SPA SGR,14578,2025-09-30,262
BOWEN HANES & CO INC,14578,2025-09-30,60
LGT Fund Management Co Ltd.,14424,2025-09-30,-305
"NATURAL INVESTMENTS, LLC",14233,2025-09-30,-255
"KESTRA PRIVATE WEALTH SERVICES, LLC",14213,2025-09-30,-1138
MIZUHO SECURITIES USA LLC,14210,2025-09-30,736
WEDBUSH SECURITIES INC,14207,2025-09-30,5469
PFG Advisors,14188,2025-09-30,1686
PFW Advisors LLC,14044,2025-09-30,-32
BLI - Banque de Luxembourg Investments,14000,2025-09-30,14000
iSAM Funds (UK) Ltd,13997,2025-09-30,13997
"Norinchukin Bank, The",13810,2025-09-30,29
"New England Research & Management, Inc.",13725,2025-09-30,225
BOSTON FAMILY OFFICE LLC,13617,2025-09-30,2815
Lantz Financial LLC,13303,2025-09-30,-2
BLAIR WILLIAM & CO/IL,13296,2025-09-30,-257
"GARRISON POINT ADVISORS, LLC",13264,2025-09-30,-255
"Miracle Mile Advisors, LLC",13264,2025-09-30,-946
"PFG Investments, LLC",13024,2025-09-30,-80
"NewEdge Advisors, LLC",12985,2025-09-30,765
Virtu Financial LLC,12772,2025-09-30,1736
"WILEY BROS.-AINTREE CAPITAL, LLC",12760,2025-09-30,2046
"TWO SIGMA INVESTMENTS, LP",12757,2025-09-30,1300
Trexquant Investment LP,12753,2025-09-30,12753
"ELCO Management Co., LLC",12728,2025-09-30,-698
Sava Infond d.o.o.,12565,2025-09-30,-900
"MITCHELL & PAHL PRIVATE WEALTH, LLC",12529,2025-09-30,165
Mirador Capital Partners LP,12452,2025-09-30,875
FIRST NATIONAL CORP /MA/ /ADV,12234,2025-09-30,-697
Kentucky Retirement Systems,12228,2025-09-30,-268
"Nicholson Wealth Management Group, LLC",12145,2025-09-30,700
"Energy Income Partners, LLC",12110,2025-09-30,-317
Sterling Capital Management LLC,12062,2025-09-30,-1140
Old Port Advisors,12043,2025-09-30,-72
Westerkirk Capital Inc.,12000,2025-09-30,0
Laurion Capital Management LP,12000,2025-09-30,12000
Bangor Savings Bank,11808,2025-09-30,-137
XTX Topco Ltd,11784,2025-09-30,-7149
CBRE INVESTMENT MANAGEMENT LISTED REAL ASSETS LLC,11732,2025-09-30,5525
"Summit Trail Advisors, LLC",11674,2025-09-30,4147
"ABLE Financial Group, LLC",11637,2025-09-30,1439
Schrum Private Wealth Management LLC,11552,2025-09-30,-1884
CANANDAIGUA NATIONAL BANK & TRUST CO,11508,2025-09-30,181
HARTFORD INVESTMENT MANAGEMENT CO,11434,2025-09-30,-286
PATTEN & PATTEN INC/TN,11363,2025-09-30,-300
BARTLETT & CO. WEALTH MANAGEMENT LLC,11272,2025-09-30,244
SUMITOMO LIFE INSURANCE CO,11189,2025-09-30,2856
FIRST MERCHANTS CORP,11180,2025-09-30,-1945
NBT BANK N A /NY,11180,2025-09-30,-664
ODDO BHF ASSET MANAGEMENT SAS,11134,2025-09-30,-11047
"Empowered Funds, LLC",11132,2025-09-30,5772
TRUST CO OF TOLEDO NA /OH/,11097,2025-09-30,0
"Kesler, Norman & Wride, LLC",10875,2025-09-30,818
"Caprock Group, LLC",10708,2025-09-30,10708
CENTRAL TRUST Co,10691,2025-09-30,3
"Crossmark Global Holdings, Inc.",10508,2025-09-30,-85
Terra Alpha Investments LLC,10445,2025-09-30,-100
LEDERER & ASSOCIATES INVESTMENT COUNSEL/CA,10359,2025-09-30,-13
ALBION FINANCIAL GROUP /UT,10270,2025-09-30,-158
Gulf International Bank (UK) Ltd,10223,2025-09-30,-295
PROFUND ADVISORS LLC,10200,2025-09-30,397
Louisiana State Employees Retirement System,10200,2025-09-30,-100
"SS&H Financial Advisors, Inc.",10112,2025-09-30,0
"Clarkston Capital Partners, LLC",10000,2025-09-30,0
"MARK SHEPTOFF FINANCIAL PLANNING, LLC",9915,2025-09-30,-500
"FEDERATED HERMES, INC.",9879,2025-09-30,-32474
"CIBC Private Wealth Group, LLC",9862,2025-09-30,-328
NOMURA HOLDINGS INC,9797,2025-09-30,4886
GAMMA Investing LLC,9729,2025-09-30,3066
Mirabaud & Cie SA,9685,2025-09-30,-765
"Private Wealth Partners, LLC",9610,2025-09-30,-50
"WULFF, HANSEN & CO.",9515,2025-09-30,0
"SECURIAN ASSET MANAGEMENT, INC",9312,2025-09-30,-834
Arlington Trust Co LLC,9113,2025-09-30,0
Y-Intercept (Hong Kong) Ltd,9091,2025-09-30,-16181
AG2R LA MONDIALE GESTION D'ACTIFS,9080,2025-09-30,0
Investment Management Corp of Ontario,9078,2025-09-30,4312
WORLDQUANT MILLENNIUM ADVISORS LLC,9047,2025-09-30,0
Snowden Capital Advisors LLC,9032,2025-09-30,-394
PKO Investment Management Joint-Stock Co,9022,2025-09-30,0
Polymer Capital Management (US) LLC,9014,2025-09-30,9014
Texas Yale Capital Corp.,8950,2025-09-30,0
PARK AVENUE SECURITIES LLC,8863,2025-09-30,-5518
COLDSTREAM CAPITAL MANAGEMENT INC,8850,2025-09-30,3198
