date,symbol,calendarYear,period,growthNetIncome,growthDepreciationAndAmortization,growthDeferredIncomeTax,growthStockBasedCompensation,growthChangeInWorkingCapital,growthAccountsReceivables,growthInventory,growthAccountsPayables,growthOtherWorkingCapital,growthOtherNonCashItems,growthNetCashProvidedByOperatingActivites,growthInvestmentsInPropertyPlantAndEquipment,growthAcquisitionsNet,growthPurchasesOfInvestments,growthSalesMaturitiesOfInvestments,growthOtherInvestingActivites,growthNetCashUsedForInvestingActivites,growthDebtRepayment,growthCommonStockIssued,growthCommonStockRepurchased,growthDividendsPaid,growthOtherFinancingActivites,growthNetCashUsedProvidedByFinancingActivities,growthEffectOfForexChangesOnCash,growthNetChangeInCash,growthCashAtEndOfPeriod,growthCashAtBeginningOfPeriod,growthOperatingCashFlow,growthCapitalExpenditure,growthFreeCashFlow
2024-12-31,META,2024,FY,0.594966494449844,0.3864734299516908,-37.16793893129771,0.18984814999643546,-0.7267987486965589,0.3809920800333472,0,6.313725490196078,-0.6507115135834411,-0.8346816742877242,0.28426588668738484,-0.3663903762928189,0.5707472178060413,-7.565392354124748,1.553201811125485,-0.3484848484848485,-0.9248826291079812,0.14411247803163443,0,-0.5234651562658036,0,-125.54954954954955,-1.0913333333333333,-7.95575221238938,-0.9041166317799567,0.06096621290307516,1.7460246216978712,0.28426588668738484,-0.3663903762928189,0.233197254088079
2023-12-31,META,2023,FY,0.6852586206896552,0.2868984572875892,1.0398660986001218,0.1696964643095397,-0.32500439908499035,-11.385281385281385,0,-0.7571428571428571,0.17970240366272416,-0.3230952380952381,0.408875681030213,0.13251248767140722,0.520579268292683,0.690374831274011,-0.5300197598419213,-0.1951219512195122,0.15447014152571625,9.702352941176471,0,0.2926742023179282,0,-1.322674418604651,0.11908203830863752,1.177115987460815,22.458628841607567,1.7460246216978712,-0.07524458938630299,0.408875681030213,0.13251248767140722,1.302404956941819
2022-12-31,META,2022,FY,-0.4107188214376429,0.0902472699887034,-6.3957307060755335,0.3085988651243998,7.118571428571428,1.0742765273311896,0,-0.8537604456824512,1.2080876158382476,34.07086614173228,-0.1249588266907061,-0.6928421392793667,-0.4610244988864143,0.6832637221692374,-0.6910252195557225,1.8661971830985915,-2.8269484808454424,-0.2555391432791728,0,0.37229719109953524,0,1.0622286541244572,0.56363349629396,-0.3459915611814346,-0.1652892561983471,-0.07524458938630299,-0.060655007240726304,-0.1249588266907061,-0.6928421392793667,-0.5131404029041824
2021-12-31,META,2021,FY,0.3507856995814177,0.16103176916350917,1.5109060402684564,0.40208078335373315,1.25706940874036,-1.056878306878307,1,85.47058823529412,20.98148148148148,-2.0762711864406778,0.488708803262188,-0.22838240158782666,0.8669432508519781,0.10383141762452107,0.652477591090761,-6.888888888888889,0.7481619481686017,-0.12086092715231789,0,-6.100924744897959,0,-0.6069767441860465,-3.9288767975126313,-2.6989247311827955,0.1781132075471698,-0.060655007240726304,-0.0687276311011982,0.488708803262188,-0.22838240158782666,0.6552132701421801
2020-12-31,META,2020,FY,0.5767378955910197,0.1952621494513151,-31.216216216216218,0.35153019023986765,-1.3755862068965516,0.22896481387047424,-1.1450696378830083,-1.1504424778761062,-0.12195121951219512,2.0256410256410255,0.06699895357162527,-0.0008608131373328036,-12.285433070866143,-0.4190715181932246,0.3070446822538926,0.4098360655737705,-0.5132400322190898,-0.09420289855072464,1,-0.4926225606853879,0,-230.33333333333334,-0.4100561720783669,68.75,-1.1447296559257236,-0.0687276311011982,0.904286843145002,0.06699895357162527,-0.0008608131373328036,0.1140863662078069
2019-12-31,META,2019,FY,-0.16402858176555715,0.33047508690614136,-1.1293706293706294,0.16473988439306358,5.747871643745907,-0.03646934460887949,97.62637362637362,-0.48868778280542985,1.320754716981132,1.609375,0.24048643847783016,-0.08530362917714697,-2.708029197080292,-0.6314137554585153,0.15102159953298308,-1.44,-0.7119710419719039,-0.104,0.27150872817955113,0.6737324326422859,0,0,0.5312740816850757,1.0223463687150838,3.7682291666666665,0.904286843145002,0.2340321794246709,0.24048643847783016,-0.08530362917714697,0.3810794973631096
2018-12-31,META,2018,FY,0.3877243629973641,0.42644628099173554,1.7586206896551724,0.11522965350523771,-1.809220985691574,-0.17588564325668116,0,4.1395348837209305,-0.9846510280915146,-3.6666666666666665,0.20887016848364717,-1.0666864696272094,-0.12295081967213115,0.42932793396152946,0.3778957528957529,-1.373134328358209,0.4209501946302026,0,0,-5.517712550607287,0,1.0046026388462719,-1.9745940783190068,-1.7682403433476395,3.3300970873786406,0.25312538680529767,-0.07851286083342693,0.20887016848364717,-1.0666864696272094,-0.1214894468912658
2017-12-31,META,2017,FY,0.5595576000783009,0.29163108454312553,0.175054704595186,0.15692977004350528,1.4894459102902375,-0.08059100067159167,0,2.0714285714285716,0.5463502015226153,-0.2,0.5033523714924262,-0.4992206635493209,0.008130081300813009,-0.1495456783492234,-0.17967667436489607,0.09836065573770492,-0.706959706959707,1,0,-328.3333333333333,0,-408.375,-15.887096774193548,4.698412698412699,-1.2062062062062062,-0.09255307199820285,0.814346851436723,0.5033523714924262,-0.4992206635493209,0.5049496427649135
2016-12-31,META,2016,FY,1.7703362255965294,0.20411311053984577,0.42515723270440253,0.08716216216216216,-0.03316326530612245,-0.5303186022610483,0,-0.2222222222222222,0.2840713053479011,0.7647058823529411,0.8732410745435516,-0.7800237812128419,0.6070287539936102,-0.4017442590036391,0.6405066031608573,-0.4019607843137255,-0.24432902268390927,-1.6218487394957983,0,0.7,0,-0.9952968841857731,-1.1959544879898862,0.5935483870967742,5.75,0.814346851436723,0.13719582850521436,0.8732410745435516,-0.7800237812128419,0.9119486504279131
2015-12-31,META,2015,FY,0.254421768707483,0.5647626709573612,-2.7857142857142856,0.6573348264277715,3.9923664122137406,-0.5950819672131148,0,-0.41935483870967744,4.485804416403785,1.425,0.5757742349276159,-0.3779355543418897,0.9370854271356784,-0.7506590509666081,-0.10718082536000773,1.2914285714285714,-0.5954676137324539,0.5102880658436214,0,0,0,-0.06229327453142227,0.007001909611712286,-0.2601626016260163,-0.4032258064516129,0.13719582850521436,0.29852542882937105,0.5757742349276159,-0.3779355543418897,0.6756756756756757
2014-12-31,META,2014,FY,0.96,0.2294757665677547,-4.675675675675675,0.9713024282560706,-1.3875739644970415,-0.6137566137566137,0,0.19230769230769232,-0.6916342412451362,-1.2409638554216869,0.29251539554713407,-0.3443465491923642,-12.519021739130435,-0.2246435297282755,0.5794535185467867,-30.818181818181817,-1.2534298780487805,0.8714965626652564,-1,0,0,8.141732283464567,3.3553223388305846,-16.375,0.05644302449414271,0.29852542882937105,0.3938758389261745,0.29251539554713407,-0.3443465491923642,0.26783216783216784
2013-12-31,META,2013,FY,27.30188679245283,0.5577812018489985,0.8010752688172043,-0.42366412213740456,2.3767820773930755,-1.223529411764706,0,25,4.192546583850931,10.066666666666666,1.619106699751861,-0.10283400809716599,0.5960482985729967,0.27888252982830536,0.20577949567458126,-4.5,0.6264236902050114,-4.166666666666667,-0.7813609467455621,0,0,0.8598233995584988,-1.1061594779563904,7,0.0768348623853211,0.3938758389261745,0.5767195767195767,1.619106699751861,-0.10283400809716599,6.586206896551724
2012-12-31,META,2012,FY,-0.947,1.0092879256965945,-1.4295612009237875,6.244239631336406,-15.028571428571428,0.022988505747126436,0,-0.8333333333333334,-2.586206896551724,1.0326797385620916,0.040671400903808906,-1.037953795379538,-36.958333333333336,-2.404557463672391,7.63751987281399,-1.3333333333333333,-1.3235196824346676,0.15081206496519722,5.773547094188377,0,0,-4.93058568329718,4.24457429048414,-0.6666666666666666,4.194139194139194,0.5767195767195767,-0.15294117647058825,0.040671400903808906,-1.037953795379538,-0.6002120890774125
2011-12-31,META,2011,FY,0.6501650165016502,1.3237410071942446,17.82608695652174,9.85,1.3763440860215055,0.1674641148325359,0,-0.5,0.9519230769230769,-154,1.2191977077363896,-1.068259385665529,-0.09090909090909091,0,0,1.6666666666666667,-8.330246913580247,-3.7888888888888888,0.996,0,0,2.809917355371901,0.5339308578745199,2,-1.2369791666666667,-0.15294117647058825,1.819905213270142,1.2191977077363896,-1.068259385665529,1.328395061728395
2010-12-31,META,2010,FY,3.9672131147540983,0.782051282051282,0,0,0.48044692737430167,-0.8660714285714286,0,2.7142857142857144,2.7333333333333334,-0.9776119402985075,3.503225806451613,-7.878787878787879,-8.333333333333334,0,0,0.71875,-4.225806451612903,-0.875,1.3923444976076556,0,0,0.47560975609756095,2.213991769547325,0,2.4285714285714284,1.819905213270142,1.1313131313131313,3.503225806451613,-7.878787878787879,2.319672131147541
2009-12-31,META,2009,FY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
