date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,link,finalLink
2024-12-31,KDP,USD,0001418135,2025-02-25,2025-02-25 09:19:39,2024,FY,510000000,0,510000000,1723000000,1299000000,465000000,3997000000,3844000000,20053000000,23634000000,43687000000,1632000000,39000000,231000000,49433000000,0,53430000000,2985000000,2895000000,67000000,0,2140000000,8087000000,14379000000,0,5435000000,1286000000,21100000000,0,1720000000,29187000000,0,14000000,4793000000,-276000000,19712000000,24243000000,24243000000,53430000000,0,53430000000,1632000000,17274000000,16764000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/0001418135-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813525000013/kdp-20241231.htm
2023-12-31,KDP,USD,0001418135,2024-02-22,2024-02-22 09:06:02,2023,FY,267000000,0,267000000,1519000000,1142000000,447000000,3375000000,3575000000,20202000000,23287000000,43489000000,1456000000,31000000,204000000,48755000000,0,52130000000,3597000000,3466000000,29000000,0,1824000000,8916000000,11358000000,0,5760000000,420000000,17538000000,0,1633000000,26454000000,0,14000000,4559000000,315000000,20788000000,25676000000,25676000000,52130000000,0,52130000000,1456000000,14824000000,14557000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813524000007/0001418135-24-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813524000007/kdp-20231231.htm
2022-12-31,KDP,USD,0001418135,2023-02-23,2023-02-23 16:09:13,2022,FY,535000000,0,535000000,1668000000,1314000000,287000000,3804000000,3372000000,20072000000,23183000000,43255000000,1049000000,35000000,322000000,48033000000,0,51837000000,5206000000,1090000000,87000000,0,1693000000,8076000000,12493000000,0,5739000000,404000000,18636000000,0,1616000000,26712000000,0,14000000,3539000000,129000000,21444000000,25126000000,25125000000,51837000000,-1000000,51837000000,1049000000,13583000000,13048000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000003/0001418135-23-000003-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813523000003/kdp-20221231.htm
2021-12-31,KDP,USD,0001418135,2022-02-24,2022-02-24 16:22:20,2021,FY,567000000,0,567000000,1274000000,894000000,322000000,3057000000,3167000000,20182000000,23856000000,44038000000,89000000,42000000,205000000,47541000000,0,50598000000,4316000000,459000000,144000000,0,1566000000,6485000000,12807000000,0,5986000000,348000000,19141000000,0,1384000000,25626000000,0,14000000,3199000000,-26000000,21785000000,24972000000,24972000000,50598000000,0,50598000000,89000000,13266000000,12699000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813522000005/0001418135-22-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813522000005/kdp-20211231.htm
2020-12-31,KDP,USD,0001418135,2021-02-25,2021-02-25 14:32:58,2020,FY,240000000,0,240000000,1144000000,762000000,242000000,2388000000,2857000000,20184000000,23968000000,44152000000,130000000,45000000,207000000,47391000000,0,49779000000,3740000000,2461000000,39000000,0,1454000000,7694000000,12021000000,0,5993000000,241000000,18255000000,0,994000000,25949000000,0,14000000,2061000000,77000000,21677000000,23829000000,23830000000,49779000000,1000000,49779000000,130000000,14482000000,14242000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813521000005/0001418135-21-000005-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813521000005/kdp-20201231.htm
2019-12-31,KDP,USD,0001418135,2020-02-27,2020-02-27 16:52:22,2019,FY,75000000,0,75000000,1184000000,654000000,360000000,2273000000,2525000000,20172000000,24117000000,44289000000,192000000,29000000,210000000,47245000000,0,49518000000,3176000000,1703000000,75000000,0,1520000000,6474000000,13523000000,0,6030000000,234000000,19787000000,0,806000000,26261000000,0,14000000,1582000000,104000000,21557000000,23257000000,23257000000,49518000000,0,49518000000,192000000,15226000000,15151000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813520000007/0001418135-20-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813520000007/kdp-10kx12312019.htm
2018-12-31,KDP,USD,0001418135,2019-02-28,2019-02-28 17:31:46,2018,FY,83000000,0,83000000,1223000000,626000000,227000000,2159000000,2310000000,20011000000,23967000000,43978000000,231000000,26000000,214000000,46759000000,0,48918000000,2300000000,1484000000,60000000,0,1858000000,5702000000,14506000000,0,5923000000,254000000,20683000000,0,331000000,26385000000,0,14000000,1178000000,-130000000,21471000000,22533000000,22533000000,48918000000,0,48918000000,231000000,15990000000,15907000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813519000007/0001418135-19-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813519000007/kdp-10kx12312018.htm
2017-12-31,KDP,USD,0001418135,2018-02-14,2018-02-14 08:08:29,2017,FY,61000000,0,61000000,710000000,229000000,117000000,1117000000,1198000000,3561000000,3781000000,7342000000,73000000,62000000,230000000,8905000000,0,10022000000,365000000,79000000,11000000,64000000,719000000,1238000000,4400000000,1055000000,614000000,264000000,6333000000,0,183000000,7571000000,0,2000000,2651000000,-202000000,0,2451000000,2451000000,10022000000,0,10022000000,73000000,4479000000,4418000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813518000006/0001418135-18-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813518000006/dps-10kx123117.htm
2016-12-31,KDP,USD,0001418135,2017-02-14,2017-02-14 15:09:36,2016,FY,1787000000,0,1787000000,646000000,202000000,101000000,2736000000,1138000000,2993000000,2656000000,5649000000,74000000,62000000,132000000,7055000000,0,9791000000,303000000,10000000,4000000,64000000,670000000,1051000000,4468000000,1117000000,812000000,209000000,6606000000,0,153000000,7657000000,0,2000000,2266000000,-229000000,95000000,2134000000,2134000000,9791000000,0,9791000000,74000000,4478000000,2691000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813517000010/0001418135-17-000010-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813517000010/dps-10kx123116.htm
2015-12-31,KDP,USD,0001418135,2016-02-23,2016-02-23 12:21:18,2015,FY,911000000,0,911000000,628000000,209000000,69000000,1817000000,1156000000,2988000000,2663000000,5651000000,71000000,64000000,110000000,7052000000,0,8869000000,277000000,507000000,27000000,64000000,708000000,1583000000,2875000000,1181000000,787000000,260000000,5103000000,0,136000000,6686000000,0,2000000,2165000000,-195000000,211000000,2183000000,2183000000,8869000000,0,8869000000,71000000,3382000000,2471000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813516000050/0001418135-16-000050-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813516000050/dps-10kx123115.htm
2014-12-31,KDP,USD,0001418135,2015-02-19,2015-02-19 15:06:35,2014,FY,237000000,0,237000000,617000000,204000000,153000000,1211000000,1141000000,2990000000,2684000000,5674000000,39000000,74000000,126000000,7062000000,0,8273000000,289000000,6000000,10000000,64000000,669000000,1038000000,2585000000,1250000000,801000000,302000000,4933000000,0,86000000,5979000000,0,2000000,1771000000,-137000000,658000000,2294000000,2306440000,8273000000,12440000,8273000000,39000000,2586000000,2349000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813515000006/0001418135-15-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813515000006/dps-10kx123114.htm
2013-12-31,KDP,USD,0001418135,2014-02-20,2014-02-19 19:31:14,2013,FY,153000000,0,153000000,622000000,200000000,144000000,1119000000,1173000000,2988000000,2694000000,5682000000,36000000,85000000,106000000,7082000000,0,8201000000,271000000,67000000,33000000,65000000,594000000,1030000000,2563000000,1318000000,755000000,258000000,4894000000,0,56000000,5924000000,0,2000000,1393000000,-88000000,970000000,2277000000,2288045000,8201000000,11045000,8201000000,36000000,2630000000,2477000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813514000008/0001418135-14-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813514000008/dps-10kx123113.htm
2012-12-31,KDP,USD,0001418135,2013-02-21,2013-02-20 18:32:40,2012,FY,366000000,0,366000000,602000000,197000000,170000000,1335000000,1202000000,2983000000,2684000000,5667000000,14000000,130000000,580000000,7593000000,0,8928000000,283000000,250000000,45000000,65000000,589000000,1232000000,2554000000,1386000000,630000000,846000000,5416000000,0,56000000,6648000000,0,2000000,1080000000,-110000000,1308000000,2280000000,2289904000,8928000000,9904000,8928000000,14000000,2804000000,2438000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813513000006/0001418135-13-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813513000006/dps-10kx123112.htm
2011-12-31,KDP,USD,0001418135,2012-02-22,2012-02-22 15:16:37,2011,FY,701000000,0,701000000,635000000,212000000,209000000,1757000000,1152000000,2980000000,2677000000,5657000000,13000000,131000000,573000000,7526000000,0,9283000000,265000000,452000000,530000000,65000000,603000000,1915000000,2256000000,1449000000,586000000,814000000,5105000000,0,7000000,7020000000,0,2000000,740000000,-110000000,1631000000,2263000000,2263000000,9283000000,0,9283000000,13000000,2708000000,2007000000,https://www.sec.gov/Archives/edgar/data/1418135/000141813512000006/0001418135-12-000006-index.htm,https://www.sec.gov/Archives/edgar/data/1418135/000141813512000006/dps-20111231x10k.htm
