date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink
2024-12-31,WST,USD,0000105770,2025-02-18,2025-02-18 16:44:56,2024,FY,492700000,155400000,0,18700000,2900000,-58800000,42000000,2900000,16800000,-16300000,653400000,-377000000,0,0,0,-1700000,-378700000,-27600000,0,-566600000,-59100000,30700000,-622600000,-21400000,-369300000,484600000,853900000,653400000,-377000000,276400000,https://www.sec.gov/Archives/edgar/data/105770/000010577025000013/0000105770-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577025000013/wst-20241231.htm
2023-12-31,WST,USD,0000105770,2024-02-20,2024-02-20 16:44:29,2023,FY,593400000,137300000,37500000,23300000,-20400000,4000000,-13500000,4400000,-15300000,5400000,776500000,-362000000,0,0,0,-6700000,-368700000,-2300000,0,-451200000,-57000000,50900000,-459600000,11400000,-40400000,853900000,894300000,776500000,-362000000,414500000,https://www.sec.gov/Archives/edgar/data/105770/000010577024000015/0000105770-24-000015-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577024000015/wst-20231231.htm
2022-12-31,WST,USD,0000105770,2023-02-21,2023-02-21 16:18:23,2022,FY,585900000,120600000,-30800000,23700000,-15000000,-35600000,-49800000,-2800000,73200000,36100000,724000000,-284600000,0,0,0,-3600000,-288200000,-44300000,0,-222200000,-54100000,27000000,-293600000,-10500000,131700000,894300000,762600000,724000000,-284600000,439400000,https://www.sec.gov/Archives/edgar/data/105770/000010577023000012/0000105770-23-000012-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577023000012/wst-20221231.htm
2021-12-31,WST,USD,0000105770,2022-02-22,2022-02-22 16:22:31,2021,FY,661800000,122300000,-42900000,37500000,-193800000,-123500000,-86500000,16800000,-600000,-900000,584000000,-253400000,-2200000,0,0,2500000,-253100000,-2200000,0,-151900000,-51100000,37100000,-168100000,-15700000,147100000,762600000,615500000,584000000,-253400000,330600000,https://www.sec.gov/Archives/edgar/data/105770/000162828022003342/0001628280-22-003342-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000162828022003342/wst-20211231.htm
2020-12-31,WST,USD,0000105770,2021-02-23,2021-02-23 16:49:23,2020,FY,346200000,109100000,-5800000,34000000,-10300000,-46600000,-73700000,36600000,73400000,-700000,472500000,-174400000,0,0,0,-5100000,-179500000,-2300000,0,-121400000,-48100000,34700000,-137100000,20500000,176400000,615500000,439100000,472500000,-174400000,298100000,https://www.sec.gov/Archives/edgar/data/105770/000010577021000008/0000105770-21-000008-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577021000008/wst-20201231.htm
2019-12-31,WST,USD,0000105770,2020-02-24,2020-02-21 18:56:52,2019,FY,241700000,103400000,15300000,24400000,-14400000,-33300000,-18600000,25300000,12200000,-3200000,367200000,-126400000,-104000000,-85100000,85100000,2400000,-228000000,62100000,0,-85300000,-45100000,31500000,-36800000,-700000,101700000,439100000,337400000,367200000,-126400000,240800000,https://www.sec.gov/Archives/edgar/data/105770/000010577020000015/0000105770-20-000015-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577020000015/wst-20191231.htm
2018-12-31,WST,USD,0000105770,2019-02-28,2019-02-27 17:33:18,2018,FY,206900000,104400000,900000,15100000,-28300000,-43800000,-7000000,400000,22100000,-10400000,288600000,-104700000,0,0,0,3900000,-100800000,-100000,0,-70800000,-42100000,32300000,-80700000,-5600000,101500000,337400000,235900000,288600000,-104700000,183900000,https://www.sec.gov/Archives/edgar/data/105770/000010577019000012/0000105770-19-000012-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577019000012/wst10k12312018.htm
2017-12-31,WST,USD,0000105770,2018-02-26,2018-02-26 17:13:48,2017,FY,150700000,96700000,41700000,16100000,-41400000,-39700000,-3600000,12600000,-10700000,-500000,263300000,-130800000,-6000000,0,0,3200000,-133600000,-34900000,0,-74400000,-39100000,39400000,-109000000,12200000,32900000,235900000,203000000,263300000,-130800000,132500000,https://www.sec.gov/Archives/edgar/data/105770/000010577018000006/0000105770-18-000006-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577018000006/wst10k12312017.htm
2016-12-31,WST,USD,0000105770,2017-02-28,2017-02-28 12:15:34,2016,FY,143600000,90700000,21500000,19500000,-58700000,-23300000,-21200000,6100000,-20300000,2800000,219400000,-170200000,0,-8400000,0,2800000,-175800000,-69800000,0,-55900000,-35800000,47600000,-113900000,-1300000,-71600000,203000000,274600000,219400000,-170200000,49200000,https://www.sec.gov/Archives/edgar/data/105770/000010577017000011/0000105770-17-000011-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577017000011/wst10k123116.htm
2015-12-31,WST,USD,0000105770,2016-02-26,2016-02-26 17:40:44,2015,FY,95600000,89900000,-8900000,29600000,-10800000,-14100000,-11400000,17200000,-2500000,17000000,212400000,-131600000,0,0,0,2100000,-129500000,-27400000,0,-5600000,-32400000,23900000,-41500000,-22100000,19300000,274600000,255300000,212400000,-131600000,80800000,https://www.sec.gov/Archives/edgar/data/105770/000010577016000060/0000105770-16-000060-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577016000060/wst10k123115.htm
2014-12-31,WST,USD,0000105770,2015-02-25,2015-02-25 17:30:02,2014,FY,127100000,90000000,7000000,18600000,-30600000,-6300000,-16200000,-3500000,-4600000,-29200000,182900000,-112100000,112100000,-9300000,16800000,-111500000,-104000000,-22300000,0,-4100000,-29100000,24700000,-30800000,-22800000,25300000,255300000,230000000,182900000,-112100000,70800000,https://www.sec.gov/Archives/edgar/data/105770/000010577015000007/0000105770-15-000007-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577015000007/wst10k123114.htm
2013-12-31,WST,USD,0000105770,2014-02-27,2014-02-27 15:10:33,2013,FY,112300000,85200000,1700000,21200000,-3700000,-9100000,-13900000,4600000,14700000,3800000,220500000,-155800000,155800000,-14200000,19100000,-154800000,-149900000,-5600000,0,-5200000,-26800000,32400000,-5100000,2600000,68100000,230000000,161900000,220500000,-155800000,64700000,https://www.sec.gov/Archives/edgar/data/105770/000010577014000005/0000105770-14-000005-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577014000005/wst10k123113.htm
2012-12-31,WST,USD,0000105770,2013-02-27,2013-02-27 16:58:21,2012,FY,80700000,76900000,5300000,15500000,-3300000,-25700000,-8900000,5800000,25500000,12300000,187400000,-132000000,132000000,-31200000,45600000,-130400000,-116000000,17900000,10900000,-4700000,-24900000,8300000,-3400000,2100000,70100000,161900000,91800000,187400000,-132000000,55400000,https://www.sec.gov/Archives/edgar/data/105770/000010577013000007/0000105770-13-000007-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577013000007/wst10k123112.htm
2011-12-31,WST,USD,0000105770,2012-02-29,2012-02-29 16:40:54,2011,FY,75500000,75700000,2900000,8400000,-21100000,-25500000,-9300000,24600000,-10900000,-10700000,130700000,-96800000,96800000,-41200000,15600000,-94900000,-120500000,-7300000,5800000,-3500000,-23200000,9300000,-24700000,-3900000,-18400000,91800000,110200000,130700000,-96800000,33900000,https://www.sec.gov/Archives/edgar/data/105770/000010577012000011/0000105770-12-000011-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577012000011/form10k.htm
2010-12-31,WST,USD,0000105770,2011-02-28,2011-02-28 17:27:31,2010,FY,65300000,73200000,-1800000,7800000,3000000,5500000,-20700000,-300000,18500000,-9200000,138300000,-73800000,-3700000,-7200000,8900000,1800000,-74000000,-16000000,3700000,-2100000,-21700000,2100000,-34000000,-3200000,27100000,110200000,83100000,138300000,-73800000,64500000,https://www.sec.gov/Archives/edgar/data/105770/000010577011000016/0000105770-11-000016-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577011000016/form10k.htm
2009-12-31,WST,USD,0000105770,2010-02-25,2010-02-25 15:26:28,2009,FY,72600000,68100000,-4800000,7500000,-15600000,-6000000,-6400000,-700000,-2500000,9900000,137700000,-107800000,-16900000,107800000,2600000,-107600000,-121900000,-10200000,5000000,-1300000,-20100000,4000000,-22600000,2700000,-4100000,83100000,87200000,137700000,-107800000,29900000,https://www.sec.gov/Archives/edgar/data/105770/000010577010000011/0000105770-10-000011-index.htm,https://www.sec.gov/Archives/edgar/data/105770/000010577010000011/form10k.htm
