symbol,date,estimatedRevenueLow,estimatedRevenueHigh,estimatedRevenueAvg,estimatedEbitdaLow,estimatedEbitdaHigh,estimatedEbitdaAvg,estimatedEbitLow,estimatedEbitHigh,estimatedEbitAvg,estimatedNetIncomeLow,estimatedNetIncomeHigh,estimatedNetIncomeAvg,estimatedSgaExpenseLow,estimatedSgaExpenseHigh,estimatedSgaExpenseAvg,estimatedEpsAvg,estimatedEpsHigh,estimatedEpsLow,numberAnalystEstimatedRevenue,numberAnalystsEstimatedEps
FANG,2029-12-31,15285956118,19254893467,16447000000,5613671681,7071239073,6040057777,3175872292,4000474826,3417095482,3677042049,4947130839,4048584725,321882155,405457569,346330695,18.95893,23.16669,17.21905,1,2
FANG,2028-12-31,15884200666,17178601999,16531401333,5833373246,6308734031,6071053639,3300166008,3569096083,3434631045,3158898594,5001211110,4548750000,334479617,361736315,348107966,18.199,23.41994,14.79266,1,4
FANG,2027-12-31,15099763969,15467750706,15283757338,5545293780,5680434605,5612864193,3137188255,3213642673,3175415464,2395573446,4296751777,3989287700,317961437,325710272,321835855,15.15446,20.12106,11.21812,5,10
FANG,2026-12-31,13290742456,16546459213,14114974547,4880941955,6076583551,5183636030,2761338602,3437759532,2932584407,2038718395,3115508385,2577113390,279868187,348425045,297224354,11.78811,14.58947,9.54702,7,15
FANG,2025-12-31,13187174161,14874129920,13987273179,4842907147,5462431088,5136738502,2739820833,3090309609,2906052653,2625119374,2993369186,2809244280,277687310,313210175,294535298,13.08973,14.01751,12.29305,7,12
FANG,2024-12-31,10214905863,11050022793,10663017387,3751360224,4058051688,3915926375,2122290306,2295797590,2215391776,3218836405,3379029323,3298932864,215099133,232684506,224535187,15.53344,15.8235,15.07334,11,15
FANG,2023-12-31,8221533886,10356222266,8846000000,3019306845,3803257788,3248638116,1708139253,2151650776,1837880867,3752566509,5048744092,4400655300.5,173123946,218074886,186273565,19.34834,23.64253,17.57272,9,10
FANG,2022-12-30,8619276577,10462700639,9292496808,5059010112,7588515167,6323762640,3657736808,5486605215,4572171012,2743199999,4114800000,3429000000,128248109,192372165,160310138,24.14798,28.10122,21.87367,8,7
FANG,2021-12-30,6011594264,7297307446,6481137948,2779859777,4169789666,3474824722,2902323384,4353485078,3627904231,1469832307,2204748460,1837290384,149625861,224438793,187032327,10.97447,12.77109,9.94087,7,6
FANG,2020-12-30,2678147766,3250929251,2887328113,-20427075575,-13618050383,-17022562979,-18735604134,-12490402755,-15613003445,-16383509336,-10922339557,-13652924447,356515694,534773542,445644618,3.04519,3.54371,2.75839,7,10
FANG,2019-12-30,3670079173,4455007258,3956735661,270706248,936748260,603727255,491403980,1093372637,792388309,98942192,600241066,349591629,165183556,247775334,206479445,6.40236,7.45048,5.79937,10,7
FANG,2018-12-30,1986665972,2411558691,2141837200,955937652,1433906480,1194922066,833340646,1250010970,1041675808,730825957,1096238937,913532447,81596449,122394674,101995562,6.58714,7.66551,5.96675,7,6
FANG,2017-12-30,1083262686,1314942513,1167872381,342417339,513626007,428021673,427579641,641369463,534474552,329058192,493587288,411322740,44082610,66123915,55103263,5.18603,6.03503,4.6976,7,6
FANG,2016-12-30,473128305,574317319,510082630,-103759087,-46321802,-75040445,-76263538,826399,-37718570,-145974011,-82721413,-114347712,46028243,69042365,57535304,1.36874,1.59282,1.23983,12,13
FANG,2015-12-30,544773250,661285129,587323500,-686648300,-444284506,-565466403,-708522960,-471366075,-589944518,-523430531,-344954371,-434192451,26165953,39248932,32707443,1.65084,1.9211,1.49536,9,8
FANG,2014-12-30,493935270,740902908,617419090,310828986,466243480,388536234,181330702,271996054,226663378,181384304,272076456,226730380,22160537,33240807,27700672,2.605,3.13,2.08,14,14
FANG,2013-12-30,171387523,257081285,214234404,74160086,111240130,92700108,75851528,113777292,94814410,43207427,64811142,54009285,10012476,15018715,12515596,1.19,1.42,0.96,18,18
